,Consecutive_Sand_Saves_RANK THIS WEEK,Consecutive_Sand_Saves_RANK LAST WEEK,Consecutive_Sand_Saves_PLAYER NAME,Consecutive_Sand_Saves_EVENTS,Consecutive_Sand_Saves_STREAK,Consecutive_Sand_Saves_CURRENT STREAK,Consecutive_Sand_Saves_ROUND,Consecutive_Sand_Saves_HOLE,Consecutive_Sand_Saves_YEAR/TOURN#
112,T92,T92,John Huston,31,6,,2,3,2005220
113,T92,T92,Steve Jones,20,6,1.0,1,10,2005250
114,T92,T92,Brendan Jones,28,6,2.0,1,11,2005320
115,T92,T92,Jerry Kelly,31,6,,3,6,2005160
116,T92,T92,Thomas Levet,20,6,1.0,2,16,2005340
117,T92,T92,Steve Lowery,32,6,1.0,2,14,2005120
118,T92,T92,Andrew Magee,29,6,,2,16,2005120
119,T92,T92,Hunter Mahan,34,6,1.0,4,18,2005430
120,T92,T92,Billy Mayfair,31,6,1.0,1,18,2005230
121,T92,T92,Kevin Na,32,6,,4,1,2005210
122,T92,T92,Chris Nallen,1,6,6.0,3,9,2005250
123,T92,T92,Arron Oberholser,21,6,6.0,2,7,2005340
124,T92,T92,Greg Owen,24,6,,1,10,2005380
125,T92,T92,Brenden Pappas,15,6,,4,7,2005240
126,T92,T92,Ted Purdy,34,6,2.0,1,15,2005460
127,T92,T92,Brett Quigley,31,6,4.0,1,11,2005020
128,T92,T92,Loren Roberts,18,6,1.0,2,12,2005040
129,T92,T92,Joey Sindelar,29,6,1.0,2,2,2005280
130,T92,T92,Heath Slocum,29,6,1.0,2,5,2005140
131,T92,T92,Darron Stiles,26,6,6.0,1,2,2005485
132,T92,T92,Steve Stricker,21,6,,1,7,2005220
133,T92,T92,Hideto Tanihara,20,6,1.0,2,5,2005280
134,T92,T92,David Toms,25,6,3.0,1,16,2005220
135,T92,T92,Omar Uresti,27,6,,3,9,2005280
136,T92,T92,Bo Van Pelt,33,6,6.0,3,4,2005480
137,T92,T92,Jimmy Walker,9,6,,1,14,2005100
138,T92,T92,Euan Walters,18,6,2.0,3,3,2005060
139,T92,T92,Dean Wilson,27,6,1.0,4,9,2005460
140,T141,T141,Michael Allen,30,5,,2,8,2005220
141,T141,T141,Robert Allenby,31,5,1.0,1,15,2005200
142,T141,T141,Brian Bateman,32,5,3.0,2,10,2005280
143,T141,T141,Cameron Beckman,31,5,1.0,3,1,2005410
144,T141,T141,Craig Bowden,15,5,,2,7,2005350
145,T141,T141,Jeff Brehaut,23,5,4.0,1,17,2005480
146,T141,T141,D.J. Brigman,26,5,1.0,2,12,2005220
147,T141,T141,Ángel Cabrera,11,5,,4,4,2005100
148,T141,T141,Chad Campbell,27,5,,2,5,2005200
149,T141,T141,Alex Cejka,31,5,,4,7,2005270
150,T141,T141,Fred Couples,22,5,,4,6,2005030
151,T141,T141,Steve Elkington,20,5,,1,17,2005100
152,T141,T141,Bob Estes,25,5,,1,10,2005470
153,T141,T141,Todd Fischer,35,5,,3,12,2005350
154,T141,T141,Dan Forsman,17,5,,1,16,2005140
155,T141,T141,Carlos Franco,25,5,,4,6,2005470
156,T141,T141,Jim Furyk,26,5,1.0,1,10,2005490
157,T141,T141,Robert Gamez,28,5,,4,10,2005370
158,T141,T141,Nick Gilliam,3,5,5.0,2,9,2005250
159,T141,T141,Richard Green,11,5,,3,14,2005250
160,T141,T141,Jay Haas,16,5,1.0,1,15,2005040
161,T141,T141,Padraig Harrington,15,5,,1,17,2005360
162,T141,T141,Michael Harris,2,5,,1,17,2005320
163,T141,T141,Dudley Hart,29,5,,3,9,2005280
164,T141,T141,J.P. Hayes,22,5,1.0,1,4,2005470
165,T141,T141,Scott Hend,28,5,,3,10,2005170
166,T141,T141,Mark Hensby,21,5,,1,13,2005360
167,T141,T141,Trevor Immelman,14,5,1.0,4,4,2005200
168,T141,T141,Thongchai Jaidee,4,5,1.0,4,11,2005300
169,T141,T141,Miguel Angel Jiménez,9,5,1.0,2,11,2005130
170,T141,T141,Zach Johnson,30,5,,2,7,2005210
171,T141,T141,Richard Johnson,16,5,,3,10,2005310
172,T141,T141,Kent Jones,32,5,1.0,1,14,2005100
173,T141,T141,Matt Kuchar,21,5,,3,11,2005060
174,T141,T141,Ian Leggatt,12,5,,1,4,2005390
175,T141,T141,Justin Leonard,24,5,1.0,4,2,2005150
176,T141,T141,Frank Lickliter II,33,5,2.0,1,9,2005380
177,T141,T141,Peter Lonard,27,5,1.0,2,16,2005200
178,T141,T141,Jeff Maggert,25,5,2.0,1,18,2005210
179,T141,T141,John Maginnes,17,5,5.0,1,9,2005485
180,T141,T141,Blaine McCallister,9,5,3.0,2,17,2005220
181,T141,T141,Scott McCarron,24,5,,1,9,2005320
182,T141,T141,Mark McCumber,1,5,5.0,1,6,2005040
183,T141,T141,Ryan Moore,14,5,,4,9,2005470
184,T141,T141,John Morgan,11,5,,2,8,2005220
185,T141,T141,Jack Nicklaus,3,5,,2,18,2005150
186,T141,T141,Mark O'Meara,21,5,,2,8,2005320
187,T141,T141,José María Olazábal,16,5,1.0,1,1,2005230
188,T141,T141,Craig Perks,27,5,,1,12,2005270
189,T141,T141,D.A. Points,33,5,,3,10,2005040
190,T141,T141,Rob Rashell,25,5,2.0,1,17,2005220
191,T141,T141,Chris Riley,25,5,2.0,2,3,2005040
192,T141,T141,Justin Rose,28,5,5.0,2,10,2005480
193,T141,T141,Adam Scott,19,5,,2,9,2005490
194,T141,T141,Patrick Sheehan,35,5,1.0,3,17,2005480
195,T141,T141,Andre Stolz,12,5,1.0,1,7,2005030
196,T141,T141,Vaughn Taylor,32,5,,4,2,2005110
197,T141,T141,D.J. Trahan,28,5,1.0,1,1,2005390
198,T141,T141,Kirk Triplett,18,5,,2,8,2005190
199,T141,T141,Tjaart van der Walt,19,5,,1,2,2005485
200,T141,T141,Duffy Waldorf,28,5,,1,6,2005270
201,T141,T141,Charles Warren,31,5,,4,15,2005050
202,T141,T141,Nick Watney,31,5,,3,7,2005410
203,T141,T141,Brett Wetterich,28,5,2.0,1,10,2005320
204,T141,T141,Jay Williamson,16,5,,3,18,2005190
205,T206,T206,Jason Allred,29,4,1.0,1,10,2005270
206,T206,T206,Chris Anderson,25,4,1.0,1,9,2005470
207,T206,T206,Arjun Atwal,17,4,1.0,2,4,2005220
208,T206,T206,Jaxon Brigman,2,4,4.0,2,3,2005220
209,T206,T206,Bart Bryant,26,4,2.0,3,18,2005470
210,T206,T206,Bob Burns,15,4,1.0,4,15,2005350
211,T206,T206,Tom Byrum,27,4,1.0,3,9,2005170
212,T206,T206,Michael Campbell,5,4,,2,6,2005340
213,T206,T206,Paul Claxton,29,4,3.0,4,9,2005250
214,T206,T206,Steve Collins,1,4,,2,7,2005390
215,T206,T206,Jay Delsing,11,4,4.0,1,12,2005485
216,T206,T206,Stephen Dodd,4,4,1.0,2,14,2005450
217,T206,T206,Nick Dougherty,6,4,1.0,1,17,2005120
218,T206,T206,David Duval,20,4,1.0,2,2,2005130
219,T206,T206,Brad Faxon,23,4,3.0,1,12,2005260
220,T206,T206,David Frost,10,4,3.0,2,12,2005210
221,T206,T206,Sergio Garcia,20,4,3.0,1,5,2005360
222,T206,T206,Brent Geiberger,21,4,,2,7,2005130
223,T206,T206,Ken Green,5,4,1.0,1,17,2005220
224,T206,T206,Mathias Grönberg,19,4,1.0,4,16,2005220
225,T206,T206,Hunter Haas,28,4,1.0,4,15,2005460
226,T206,T206,Jeff Hart,23,4,,1,16,2005390
227,T206,T206,David Hearn,24,4,3.0,2,16,2005220
228,T206,T206,J.J. Henry,32,4,1.0,4,7,2005320
229,T206,T206,David Howell,12,4,4.0,1,8,2005450
230,T206,T206,Tripp Isenhour,7,4,4.0,1,10,2005485
231,T206,T206,Peter Jacobsen,11,4,1.0,2,15,2005210
232,T206,T206,Tom Kalinowski,1,4,1.0,1,10,2005080
233,T206,T206,Tom Kite,12,4,,1,15,2005260
234,T206,T206,Luke List,2,4,4.0,1,9,2005250
235,T206,T206,Michael Long,26,4,2.0,3,13,2005430
236,T206,T206,Will MacKenzie,25,4,,1,17,2005350
237,T206,T206,Dick Mast,3,4,2.0,1,5,2005020
238,T206,T206,Paul McGinley,6,4,2.0,1,14,2005450
239,T206,T206,Spike McRoy,12,4,,2,15,2005290
240,T206,T206,Rocco Mediate,24,4,,2,6,2005350
241,T206,T206,Shaun Micheel,29,4,1.0,1,12,2005340
242,T206,T206,Nick O'Hern,13,4,,1,16,2005260
243,T206,T206,Jesper Parnevik,24,4,,2,15,2005230
244,T206,T206,Steve Pate,9,4,,4,18,2005060
245,T206,T206,Dennis Paulson,24,4,1.0,1,12,2005370
246,T206,T206,Carl Paulson,13,4,,4,17,2005030
247,T206,T206,Kenny Perry,23,4,,3,8,2005230
248,T206,T206,"Ron Philo, Jr.",1,4,,1,9,2005340
249,T206,T206,Scott Piercy,4,4,,1,2,2005270
250,T206,T206,Nick Price,16,4,1.0,1,17,2005220
251,T206,T206,Dicky Pride,5,4,,1,4,2005120
252,T206,T206,Tag Ridings,31,4,,3,14,2005320
253,T206,T206,John Rollins,30,4,1.0,3,6,2005220
254,T206,T206,Charl Schwartzel,4,4,4.0,1,11,2005450
255,T206,T206,"Wes Short, Jr.",16,4,,2,1,2005480
256,T206,T206,Brandt Snedeker,2,4,,2,18,2005160
257,T206,T206,Bob Sowards,7,4,2.0,1,8,2005350
258,T206,T206,Kevin Stadler,33,4,,1,12,2005485
259,T206,T206,Boyd Summerhays,8,4,4.0,2,5,2005390
260,T206,T206,Steve Webster,2,4,1.0,1,14,2005300
261,T206,T206,Charlie Wi,23,4,3.0,3,18,2005030
262,T206,T206,Michelle Wie,2,4,,1,3,2005020
263,T264,T264,Brad Adamonis,2,3,,2,7,2005240
264,T264,T264,Joe Affrunti,2,3,,2,1,2005270
265,T264,T264,Perry Arthur,1,3,3.0,2,8,2005200
266,T264,T264,Eric Axley,2,3,3.0,2,17,2005250
267,T264,T264,Ahmad Bateman,1,3,3.0,4,4,2005180
268,T264,T264,Thomas Bjørn,8,3,1.0,1,8,2005360
269,T264,T264,Phil Blackmar,1,3,,1,8,2005170
270,T264,T264,Guy Boros,5,3,3.0,2,7,2005350
271,T264,T264,Marc Cayeux,1,3,,1,8,2005360
272,T264,T264,Dan Chartrand,1,3,2.0,1,8,2005220
273,T264,T264,Keith Clearwater,2,3,,2,9,2005060
274,T264,T264,Erik Compton,1,3,3.0,3,16,2005100
275,T264,T264,Ben Curtis,24,3,2.0,4,14,2005270
276,T264,T264,Matt Davidson,20,3,2.0,2,8,2005390
277,T264,T264,David Denham,1,3,,1,11,2005250
278,T264,T264,Nick Faldo,5,3,3.0,1,15,2005130
279,T264,T264,Niclas Fasth,3,3,2.0,3,12,2005360
280,T264,T264,Robin Freeman,8,3,3.0,1,4,2005350
281,T264,T264,Stephen Gallacher,4,3,,1,4,2005360
282,T264,T264,"Jim Gallagher, Jr.",5,3,,1,11,2005310
283,T264,T264,Stephen Gangluff,1,3,2.0,3,2,2005220
284,T264,T264,Bill Glasson,21,3,1.0,1,16,2005260
285,T264,T264,Jason Gore,8,3,1.0,2,9,2005250
286,T264,T264,Jason Hartwick,1,3,1.0,1,2,2005200
287,T264,T264,Mike Heinen,7,3,1.0,3,18,2005060
288,T264,T264,Rob Hessing,1,3,,2,16,2005220
289,T264,T264,Gabriel Hjertstedt,3,3,3.0,1,8,2005290
290,T264,T264,S.K. Ho,3,3,1.0,1,3,2005450
291,T264,T264,Paul Holtby,2,3,,1,7,2005030
292,T264,T264,Bradley Hughes,20,3,3.0,2,12,2005485
293,T264,T264,Anders Hultman,1,3,3.0,1,4,2005390
294,T264,T264,Joey Iaciofano,1,3,3.0,2,5,2005370
295,T264,T264,Robert Karlsson,1,3,3.0,1,16,2005250
296,T264,T264,Jason Knutzon,1,3,1.0,2,5,2005280
297,T264,T264,Steve LeBrun,1,3,,1,12,2005100
298,T264,T264,Roger Maltbie,1,3,,1,1,2005060
299,T264,T264,Steve Marino,1,3,3.0,2,10,2005380
300,T264,T264,Rob Moss,1,3,3.0,2,6,2005340
301,T264,T264,David Ogrin,2,3,3.0,2,7,2005290
302,T264,T264,Andrew Pratt,1,3,3.0,2,3,2005220
303,T264,T264,Tom Purtzer,1,3,,1,12,2005210
304,T264,T264,Chez Reavie,1,3,3.0,2,4,2005060
305,T264,T264,Gene Sauers,7,3,,2,1,2005080
306,T264,T264,Tom Scherrer,2,3,,4,18,2005060
307,T264,T264,Paul Sheehan,1,3,3.0,3,11,2005230
308,T264,T264,Mike Small,2,3,,1,2,2005270
309,T264,T264,Joey Snyder III,31,3,,2,1,2005470
310,T264,T264,Mike Springer,5,3,3.0,2,5,2005310
311,T264,T264,Craig Stadler,6,3,,1,11,2005160
312,T264,T264,Hal Sutton,10,3,,2,10,2005260
313,T264,T264,Takuya Taniguchi,1,3,1.0,1,1,2005350
314,T264,T264,Doug Tewell,1,3,3.0,4,11,2005160
315,T264,T264,Esteban Toledo,7,3,,1,1,2005240
316,T264,T264,Lee Westwood,15,3,,2,9,2005130
317,T264,T264,Garrett Willis,7,3,,2,13,2005350
318,T264,T264,Kyle Willmann,2,3,,1,4,2005170
319,T264,T264,Casey Wittenberg,9,3,,1,9,2005485
320,T321,T321,Warren Abery,1,2,,2,3,2005450
321,T321,T321,Steven Alker,1,2,,2,7,2005030
322,T321,T321,Stuart Anderson,1,2,,2,8,2005390
323,T321,T321,Shawn Baker,1,2,,2,10,2005260
324,T321,T321,Aaron Barber,1,2,,1,12,2005250
325,T321,T321,Rich Barcelo,3,2,2.0,4,8,2005350
326,T321,T321,Ricky Barnes,1,2,,1,7,2005110
327,T321,T321,Todd Barranger,1,2,,1,9,2005190
328,T321,T321,Doug Bauman,1,2,2.0,2,14,2005270
329,T321,T321,Michael Beard,1,2,2.0,1,1,2005030
330,T321,T321,Jim Benepe,2,2,,1,1,2005290
331,T321,T321,Jeff Bisbee,1,2,,1,13,2005310
332,T321,T321,Steven Bowditch,1,2,2.0,4,4,2005370
333,T321,T321,Ryan Brehm,1,2,,2,9,2005320
334,T321,T321,Derek Brown,1,2,,1,16,2005250
335,T321,T321,Brad Bryant,1,2,,1,7,2005470
336,T321,T321,GW Cable,1,2,,2,18,2005260
337,T321,T321,Neil Cheetham,1,2,2.0,3,11,2005450
338,T321,T321,Tim Conley,1,2,2.0,2,3,2005290
339,T321,T321,Steven Conran,1,2,2.0,2,5,2005250
340,T321,T321,Rod Curl,1,2,1.0,1,3,2005210
341,T321,T321,Patrick Damron,2,2,1.0,1,17,2005120
342,T321,T321,Paul Danielson,1,2,2.0,2,11,2005390
343,T321,T321,Wayne DeFrancesco,1,2,,1,4,2005240
344,T321,T321,Ron Dellostritto,1,2,,1,5,2005370
345,T321,T321,Ian Doig,1,2,2.0,1,10,2005390
346,T321,T321,Matt Doyle,1,2,1.0,2,10,2005370
347,T321,T321,Simon Dyson,2,2,,3,11,2005300
348,T321,T321,Matt Every,1,2,2.0,4,3,2005250
349,T321,T321,Kenneth Ferrie,3,2,,4,1,2005360
350,T321,T321,Scott Gibson,1,2,,2,8,2005250
351,T321,T321,Donnie Hammond,3,2,,2,8,2005290
352,T321,T321,Peter Hanson,3,2,,2,16,2005250
353,T321,T321,Rick Heath,1,2,,3,10,2005100
354,T321,T321,Peter Hedblom,1,2,,1,17,2005250
355,T321,T321,Brian Henninger,2,2,,3,10,2005060
356,T321,T321,Tetsuji Hiratsuka,2,2,,2,10,2005080
357,T321,T321,Tim Huber,1,2,,1,17,2005060
358,T321,T321,Reed Hughes,1,2,,1,8,2005180
359,T321,T321,Mike Hulbert,4,2,,1,8,2005290
360,T321,T321,Steve Hummel,1,2,,1,11,2005350
361,T321,T321,Tom Iredell,1,2,,1,2,2005160
362,T321,T321,Billy Jack,1,2,,1,2,2005140
363,T321,T321,Tony Jacklin,1,2,1.0,1,6,2005300
364,T321,T321,Per-Ulrik Johansson,7,2,,4,8,2005350
365,T321,T321,Nickolas Jones,1,2,2.0,2,11,2005250
366,T321,T321,Hideki Kase,1,2,2.0,2,4,2005020
367,T321,T321,Shingo Katayama,5,2,2.0,4,9,2005340
368,T321,T321,Joel Kribel,2,2,1.0,3,16,2005060
369,T321,T321,Brad Lardon,4,2,,3,2,2005485
370,T321,T321,Travis Long,1,2,,1,16,2005340
371,T321,T321,David Lundstrom,2,2,1.0,1,12,2005170
372,T321,T321,Sandy Lyle,4,2,1.0,2,3,2005040
373,T321,T321,Gary March,1,2,,2,11,2005310
374,T321,T321,James McLean,5,2,2.0,3,8,2005390
375,T321,T321,Kelly Mitchum,5,2,,1,5,2005340
376,T321,T321,Colin Montgomerie,6,2,1.0,3,8,2005360
377,T321,T321,John Morse,2,2,,1,4,2005020
378,T321,T321,Sean Murphy,3,2,2.0,2,10,2005320
379,T321,T321,Simon Nash,2,2,2.0,2,3,2005220
380,T321,T321,Greg Norman,2,2,,1,6,2005300
381,T321,T321,Timothy O'Neal,2,2,,2,13,2005140
382,T321,T321,Scott Parel,1,2,,1,6,2005250
383,T321,T321,Chris Perry,1,2,,1,14,2005030
384,T321,T321,Ben Portie,1,2,,3,8,2005080
385,T321,T321,Aron Price,2,2,1.0,1,1,2005160
386,T321,T321,Jeff Quinney,1,2,,1,4,2005060
387,T321,T321,Jyoti Randhawa,2,2,1.0,3,17,2005360
388,T321,T321,John Riegger,4,2,,1,15,2005100
389,T321,T321,J.R. Ruda,1,2,,1,8,2005060
390,T321,T321,Mike Ruiz,1,2,2.0,2,9,2005250
391,T321,T321,Brett Rumford,1,2,2.0,1,6,2005120
392,T321,T321,Akio Sadakata,2,2,,2,7,2005100
393,T321,T321,Steve Schneiter,1,2,1.0,2,16,2005340
394,T321,T321,Richard Scott,1,2,2.0,2,8,2005390
395,T321,T321,Michael Sim,1,2,1.0,1,3,2005120
396,T321,T321,Scott Simpson,9,2,,1,2,2005280
397,T321,T321,Pierre-Henri Soero,1,2,2.0,2,11,2005250
398,T321,T321,Kevin Streelman,2,2,2.0,4,6,2005310
399,T321,T321,Chris Stroud,1,2,,1,3,2005170
400,T321,T321,Toru Taniguchi,7,2,1.0,3,14,2005030
401,T321,T321,Tim Thelen,1,2,2.0,2,7,2005340
402,T321,T321,Craig Thomas,1,2,2.0,2,16,2005340
403,T321,T321,Chris Tidland,1,2,,1,12,2005020
404,T321,T321,Peter Tomasulo,2,2,,4,10,2005060
405,T321,T321,Ted Tryba,2,2,,1,14,2005220
406,T321,T321,Craig Van Horn,1,2,,1,9,2005280
407,T321,T321,Lanny Wadkins,1,2,1.0,3,17,2005040
408,T321,T321,Grant Waite,6,2,,1,4,2005350
409,T321,T321,Matt Weibring,1,2,2.0,1,16,2005200
410,T321,T321,Tim Weinhart,2,2,2.0,2,16,2005340
411,T321,T321,Chris Wiemers,1,2,,2,18,2005340
412,T321,T321,Stuart Wilson,1,2,,1,2,2005150
413,T321,T321,Willie Wood,4,2,,3,6,2005060
414,T321,T321,Y.E. Yang,4,2,1.0,2,8,2005250
415,T416,T416,Tommy Aaron,1,1,1.0,2,7,2005150
416,T416,T416,Bob Ackerman,1,1,1.0,2,15,2005320
417,T416,T416,Tony Aguilar,1,1,,1,8,2005270
418,T416,T416,Fulton Allem,3,1,1.0,2,12,2005290
419,T416,T416,Mickey Barker,1,1,1.0,2,16,2005220
420,T416,T416,"David Berganio, Jr.",1,1,,1,17,2005080
421,T416,T416,John Bermel,1,1,,2,7,2005280
422,T416,T416,Don Berry,1,1,1.0,2,8,2005340
423,T416,T416,Jay Don Blake,1,1,1.0,2,3,2005290
424,T416,T416,Brett Boner,1,1,1.0,3,14,2005060
425,T416,T416,Bob Boyd,1,1,,1,16,2005160
426,T416,T416,Michael Bradley,4,1,,2,13,2005350
427,T416,T416,George Burns,1,1,,3,17,2005060
428,T416,T416,Kevin Carll,1,1,,2,2,2005020
429,T416,T416,Greg Casagranda,1,1,1.0,2,17,2005030
430,T416,T416,Jimmy Chestnut,1,1,,1,14,2005320
431,T416,T416,Michael Clark II,2,1,,2,10,2005280
432,T416,T416,Roberto Coceres,1,1,1.0,2,17,2005220
433,T416,T416,Charles Coody,1,1,,1,17,2005150
434,T416,T416,Chris Couch,1,1,1.0,4,12,2005270
435,T416,T416,Ben Crenshaw,1,1,1.0,2,4,2005150
436,T416,T416,Paul Del Vecchio,1,1,,1,4,2005280
437,T416,T416,Constant Demattia,1,1,,2,6,2005270
438,T416,T416,Clark Dennis,2,1,1.0,2,4,2005410
439,T416,T416,David Diaz,1,1,,1,16,2005300
440,T416,T416,Bubba Dickerson,1,1,,2,8,2005060
