,3-Putt_Avoidance_-_Inside_5_RANK THIS WEEK,3-Putt_Avoidance_-_Inside_5_RANK LAST WEEK,3-Putt_Avoidance_-_Inside_5_PLAYER NAME,3-Putt_Avoidance_-_Inside_5_ROUNDS,3-Putt_Avoidance_-_Inside_5_%,3-Putt_Avoidance_-_Inside_5_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Inside_5_ATTEMPTS,3-Putt_Avoidance_-_Inside_5_2 PUTT OR BETTER %
53,T1,T1,Matt Kuchar,82,0.0,,274,100.0
54,T1,T1,Martin Laird,72,0.0,,233,100.0
55,T1,T1,Tom Lehman,55,0.0,,108,100.0
56,T1,T1,Marc Leishman,91,0.0,,303,100.0
57,T1,T1,Justin Leonard,95,0.0,,312,100.0
58,T1,T1,Michael Letzig,96,0.0,,363,100.0
59,T1,T1,Peter Lonard,86,0.0,,291,100.0
60,T1,T1,Davis Love III,89,0.0,,304,100.0
61,T1,T1,Steve Lowery,83,0.0,,298,100.0
62,T1,T1,Jarrod Lyle,65,0.0,,189,100.0
63,T1,T1,Jeff Maggert,79,0.0,,253,100.0
64,T1,T1,John Mallinger,90,0.0,,304,100.0
65,T1,T1,Steve Marino,98,0.0,,335,100.0
66,T1,T1,David Mathis,82,0.0,,261,100.0
67,T1,T1,Troy Matteson,95,0.0,,301,100.0
68,T1,T1,Billy Mayfair,83,0.0,,277,100.0
69,T1,T1,Parker McLachlin,71,0.0,,270,100.0
70,T1,T1,George McNeill,82,0.0,,299,100.0
71,T1,T1,Rocco Mediate,79,0.0,,268,100.0
72,T1,T1,John Merrick,91,0.0,,253,100.0
73,T1,T1,Phil Mickelson,66,0.0,,231,100.0
74,T1,T1,Bryce Molder,69,0.0,,201,100.0
75,T1,T1,Ryan Moore,89,0.0,,284,100.0
76,T1,T1,Kevin Na,91,0.0,,314,100.0
77,T1,T1,James Nitties,86,0.0,,307,100.0
78,T1,T1,Sean O'Hair,80,0.0,,233,100.0
79,T1,T1,Nick O'Hern,90,0.0,,332,100.0
80,T1,T1,Joe Ogilvie,85,0.0,,341,100.0
81,T1,T1,Geoff Ogilvy,78,0.0,,232,100.0
82,T1,T1,Leif Olson,51,0.0,,174,100.0
83,T1,T1,Jeff Overton,92,0.0,,335,100.0
84,T1,T1,Greg Owen,97,0.0,,278,100.0
85,T1,T1,Ryan Palmer,78,0.0,,267,100.0
86,T1,T1,Rod Pampling,72,0.0,,261,100.0
87,T1,T1,Corey Pavin,73,0.0,,205,100.0
88,T1,T1,Pat Perez,74,0.0,,267,100.0
89,T1,T1,Tom Pernice Jr.,82,0.0,,310,100.0
90,T1,T1,Kenny Perry,92,0.0,,287,100.0
91,T1,T1,Tim Petrovic,97,0.0,,374,100.0
92,T1,T1,Ian Poulter,59,0.0,,193,100.0
93,T1,T1,Rick Price,54,0.0,,156,100.0
94,T1,T1,Brett Quigley,92,0.0,,304,100.0
95,T1,T1,Jeff Quinney,78,0.0,,293,100.0
96,T1,T1,Chez Reavie,81,0.0,,274,100.0
97,T1,T1,Tag Ridings,50,0.0,,157,100.0
98,T1,T1,Chris Riley,77,0.0,,295,100.0
99,T1,T1,John Rollins,92,0.0,,330,100.0
100,T1,T1,Justin Rose,71,0.0,,222,100.0
101,T1,T1,John Senden,100,0.0,,315,100.0
102,T1,T1,Patrick Sheehan,51,0.0,,138,100.0
103,T1,T1,Webb Simpson,94,0.0,,356,100.0
104,T1,T1,Brandt Snedeker,81,0.0,,253,100.0
105,T1,T1,Scott Sterling,51,0.0,,160,100.0
106,T1,T1,Darron Stiles,52,0.0,,172,100.0
107,T1,T1,Steve Stricker,81,0.0,,282,100.0
108,T1,T1,Chris Stroud,88,0.0,,288,100.0
109,T1,T1,Vaughn Taylor,88,0.0,,308,100.0
110,T1,T1,Peter Tomasulo,61,0.0,,184,100.0
111,T1,T1,D.J. Trahan,96,0.0,,295,100.0
112,T1,T1,Brian Vranesh,51,0.0,,167,100.0
113,T1,T1,Johnson Wagner,81,0.0,,275,100.0
114,T1,T1,Jimmy Walker,74,0.0,,287,100.0
115,T1,T1,Charles Warren,63,0.0,,189,100.0
116,T1,T1,Nick Watney,86,0.0,,276,100.0
117,T1,T1,Bubba Watson,73,0.0,,242,100.0
118,T1,T1,Matt Weibring,65,0.0,,224,100.0
119,T1,T1,Mike Weir,85,0.0,,290,100.0
120,T1,T1,Jay Williamson,69,0.0,,209,100.0
121,T1,T1,Gary Woodland,53,0.0,,121,100.0
122,T1,T1,Tiger Woods,64,0.0,,212,100.0
123,T1,T1,Y.E. Yang,83,0.0,,265,100.0
124,125,125,Daniel Chopra,89,0.27,1.0,367,99.7
125,T126,T126,Brian Gay,96,0.28,1.0,362,99.7
126,T126,T126,Charley Hoffman,97,0.28,1.0,361,99.7
127,T126,T126,D.A. Points,99,0.28,1.0,351,99.7
128,129,129,Nicholas Thompson,96,0.29,1.0,347,99.7
129,T130,T130,Tim Herron,87,0.3,1.0,335,99.7
130,T130,T130,Scott McCarron,91,0.3,1.0,330,99.7
131,T130,T130,Bo Van Pelt,100,0.3,1.0,331,99.7
132,T133,T133,Charlie Wi,92,0.31,1.0,322,99.6
133,T133,T133,Mark Wilson,99,0.31,1.0,326,99.6
134,T135,T135,Charles Howell III,99,0.32,1.0,309,99.6
135,T135,T135,Heath Slocum,95,0.32,1.0,310,99.6
136,T135,T135,Kevin Streelman,97,0.32,1.0,315,99.6
137,T135,T135,Scott Verplank,88,0.32,1.0,309,99.6
138,139,139,David Toms,98,0.33,1.0,300,99.6
139,T140,T140,Woody Austin,84,0.34,1.0,291,99.6
140,T140,T140,Kevin Sutherland,96,0.34,1.0,292,99.6
141,T142,T142,Alex Cejka,82,0.35,1.0,289,99.6
142,T142,T142,Hunter Mahan,94,0.35,1.0,282,99.6
143,T142,T142,Aron Price,89,0.35,1.0,285,99.6
144,T142,T142,Rory Sabbatini,81,0.35,1.0,282,99.6
145,T146,T146,Anthony Kim,76,0.36,1.0,276,99.6
146,T146,T146,Bill Lunde,83,0.36,1.0,276,99.6
147,T146,T146,Carl Pettersson,86,0.36,1.0,279,99.6
148,T149,T149,Scott Piercy,85,0.37,1.0,270,99.6
149,T149,T149,Dean Wilson,81,0.37,1.0,268,99.6
150,151,151,Lee Janzen,74,0.38,1.0,261,99.6
151,T152,T152,Aaron Baddeley,66,0.4,1.0,253,99.6
152,T152,T152,J.B. Holmes,74,0.4,1.0,250,99.6
153,T154,T154,Mark Calcavecchia,72,0.41,1.0,245,99.5
154,T154,T154,Spencer Levin,75,0.41,1.0,245,99.5
155,156,156,Dustin Johnson,85,0.42,1.0,239,99.5
156,T157,T157,Todd Hamilton,83,0.43,1.0,231,99.5
157,T157,T157,Marc Turnesa,77,0.43,1.0,231,99.5
158,T159,T159,Ernie Els,70,0.44,1.0,229,99.5
159,T159,T159,Boo Weekley,79,0.44,1.0,229,99.5
160,T161,T161,Jason Day,61,0.46,1.0,216,99.5
161,T161,T161,Kevin Stadler,65,0.46,1.0,217,99.5
162,T163,T163,Ricky Barnes,67,0.47,1.0,215,99.5
163,T163,T163,Vijay Singh,71,0.47,1.0,211,99.5
164,T163,T163,Casey Wittenberg,71,0.47,1.0,212,99.5
165,T166,T166,Derek Fathauer,63,0.48,1.0,209,99.5
166,T166,T166,Camilo Villegas,76,0.48,1.0,208,99.5
167,168,168,Steve Elkington,70,0.49,1.0,206,99.5
168,T169,T169,Tommy Armour III,58,0.52,1.0,191,99.4
169,T169,T169,K.J. Choi,65,0.52,1.0,192,99.4
170,171,171,Adam Scott,53,0.57,1.0,176,99.4
171,T172,T172,Mark Brooks,55,0.6,1.0,167,99.4
172,T172,T172,Brendon Todd,53,0.6,1.0,167,99.4
173,174,174,Andres Romero,58,0.61,1.0,164,99.3
174,T175,T175,Ángel Cabrera,55,0.62,1.0,162,99.3
175,T175,T175,Ted Purdy,101,0.62,2.0,322,99.3
176,177,177,Fred Couples,54,0.63,1.0,160,99.3
177,178,178,Jonathan Byrd,89,0.64,2.0,312,99.3
178,179,179,Stuart Appleby,79,0.75,2.0,267,99.2
179,180,180,Brian Davis,103,0.77,3.0,388,99.2
180,181,181,Jason Gore,74,0.78,2.0,258,99.2
181,182,182,Brad Faxon,59,0.93,2.0,214,99.0
182,183,183,Will MacKenzie,69,1.3,3.0,230,98.7
183,184,184,Kirk Triplett,60,1.75,4.0,229,98.2
