,Putts_per_Round_-_Round_2_RANK THIS WEEK,Putts_per_Round_-_Round_2_RANK LAST WEEK,Putts_per_Round_-_Round_2_PLAYER NAME,Putts_per_Round_-_Round_2_AVG,Putts_per_Round_-_Round_2_TOTAL PUTTS,Putts_per_Round_-_Round_2_TOTAL ROUNDS
64,T62,T62,Dean Wilson,28.88,722,25
65,66,66,Charlie Wi,28.89,809,28
66,T67,T67,Jason Gore,28.91,636,22
67,T67,T67,Y.E. Yang,28.91,636,22
68,T69,T69,Lucas Glover,28.92,752,26
69,T69,T69,Michael Letzig,28.92,723,25
70,T69,T69,Aron Price,28.92,694,24
71,72,72,Jeff Klauk,28.93,781,27
72,73,73,Bob Heintz,28.94,521,18
73,T74,T74,Justin Leonard,28.96,724,25
74,T74,T74,Bill Lunde,28.96,724,25
75,76,76,Troy Matteson,28.97,840,29
76,T77,T77,Cameron Beckman,29.0,725,25
77,T77,T77,Ben Curtis,29.0,493,17
78,T77,T77,Brian Davis,29.0,841,29
79,T77,T77,George McNeill,29.0,725,25
80,T77,T77,Gary Woodland,29.0,464,16
81,T82,T82,Chad Campbell,29.04,697,24
82,T82,T82,Marc Leishman,29.04,755,26
83,T82,T82,Kevin Na,29.04,668,23
84,T82,T82,Carl Pettersson,29.04,784,27
85,T86,T86,Matt Bettencourt,29.07,872,30
86,T86,T86,Bo Van Pelt,29.07,814,28
87,T88,T88,Ben Crane,29.08,756,26
88,T88,T88,Kevin Sutherland,29.08,756,26
89,90,90,Bubba Watson,29.09,669,23
90,91,91,Anthony Kim,29.1,611,21
91,T92,T92,Charley Hoffman,29.11,786,27
92,T92,T92,Steve Marino,29.11,815,28
93,94,94,Davis Love III,29.12,728,25
94,T95,T95,Bart Bryant,29.13,466,16
95,T95,T95,Hunter Mahan,29.13,699,24
96,T95,T95,Mike Weir,29.13,670,23
97,98,98,Scott Sterling,29.14,408,14
98,T99,T99,Woody Austin,29.17,700,24
99,T99,T99,Rory Sabbatini,29.17,700,24
100,101,101,K.J. Choi,29.19,613,21
101,T102,T102,Stuart Appleby,29.21,701,24
102,T102,T102,Todd Hamilton,29.21,818,28
103,T102,T102,Camilo Villegas,29.21,555,19
104,T105,T105,Kris Blanks,29.22,526,18
105,T105,T105,Kevin Stadler,29.22,526,18
106,107,107,Alex Cejka,29.26,673,23
107,T108,T108,Richard Johnson,29.28,732,25
108,T108,T108,Cliff Kresge,29.28,732,25
109,T110,T110,Stewart Cink,29.29,615,21
110,T110,T110,Chris DiMarco,29.29,820,28
111,112,112,Brian Bateman,29.3,674,23
112,113,113,Chris Stroud,29.31,762,26
113,114,114,Kent Jones,29.32,645,22
114,115,115,Andres Romero,29.33,528,18
115,116,116,John Merrick,29.35,763,26
116,117,117,Jason Bohn,29.36,734,25
117,118,118,John Rollins,29.38,764,26
118,T119,T119,Scott McCarron,29.42,765,26
119,T119,T119,Nick Watney,29.42,706,24
120,T121,T121,Bill Haas,29.43,824,28
121,T121,T121,Kenny Perry,29.43,677,23
122,T123,T123,J.B. Holmes,29.46,707,24
123,T123,T123,Steve Lowery,29.46,766,26
124,T125,T125,Jarrod Lyle,29.47,560,19
125,T125,T125,Phil Mickelson,29.47,501,17
126,127,127,D.A. Points,29.48,796,27
127,T128,T128,J.J. Henry,29.52,797,27
128,T128,T128,Charles Howell III,29.52,797,27
129,T128,T128,Jeff Quinney,29.52,738,25
130,131,131,Tommy Armour III,29.53,502,17
131,132,132,Briny Baird,29.56,798,27
132,T133,T133,Mark Calcavecchia,29.57,680,23
133,T133,T133,David Duval,29.57,621,21
134,T133,T133,Ted Purdy,29.57,828,28
135,T133,T133,Justin Rose,29.57,621,21
136,137,137,Brett Quigley,29.58,769,26
137,T138,T138,Robert Allenby,29.6,592,20
138,T138,T138,Brendon Todd,29.6,592,20
139,T140,T140,Brendon de Jonge,29.61,829,28
140,T140,T140,Peter Tomasulo,29.61,681,23
141,T142,T142,Rocco Mediate,29.62,622,21
142,T142,T142,Sean O'Hair,29.62,622,21
143,T142,T142,Marc Turnesa,29.62,859,29
144,145,145,Will MacKenzie,29.63,711,24
145,146,146,Kevin Streelman,29.64,830,28
146,147,147,Martin Laird,29.65,682,23
147,148,148,John Senden,29.66,860,29
148,149,149,Lee Janzen,29.67,623,21
149,T150,T150,Jeff Maggert,29.69,772,26
150,T150,T150,Chez Reavie,29.69,772,26
151,T152,T152,Glen Day,29.7,683,23
152,T152,T152,Dustin Johnson,29.7,683,23
153,154,154,Michael Allen,29.71,624,21
154,T155,T155,Peter Lonard,29.72,862,29
155,T155,T155,Charles Warren,29.72,535,18
156,T157,T157,Rich Beem,29.74,684,23
157,T157,T157,Spencer Levin,29.74,684,23
158,159,159,Heath Slocum,29.76,863,29
159,160,160,Johnson Wagner,29.81,775,26
160,161,161,Robert Garrigus,29.87,687,23
161,T162,T162,Sergio Garcia,29.88,478,16
162,T162,T162,Darron Stiles,29.88,508,17
163,164,164,Billy Mayfair,29.89,837,28
164,165,165,Colt Knost,30.0,660,22
165,166,166,Patrick Sheehan,30.08,391,13
166,167,167,Jay Williamson,30.1,602,20
167,168,168,Joe Durant,30.11,542,18
168,169,169,Jonathan Byrd,30.13,723,24
169,170,170,Casey Wittenberg,30.14,663,22
170,171,171,Rick Price,30.16,573,19
171,172,172,Kirk Triplett,30.2,604,20
172,173,173,Nicholas Thompson,30.23,907,30
173,174,174,Vijay Singh,30.25,605,20
174,175,175,Steve Elkington,30.27,666,22
175,176,176,Boo Weekley,30.29,636,21
176,177,177,Greg Kraft,30.3,606,20
177,178,178,D.J. Trahan,30.33,910,30
178,179,179,Adam Scott,30.44,548,18
179,180,180,Ken Duke,30.48,884,29
180,181,181,Greg Owen,30.56,825,27
181,182,182,Mathew Goggin,30.78,708,23
182,183,183,Ricky Barnes,31.05,652,21
183,184,184,Tom Lehman,31.27,469,15
