,Putts_per_Round_-_Round_3_RANK THIS WEEK,Putts_per_Round_-_Round_3_RANK LAST WEEK,Putts_per_Round_-_Round_3_PLAYER NAME,Putts_per_Round_-_Round_3_AVG,Putts_per_Round_-_Round_3_TOTAL PUTTS,Putts_per_Round_-_Round_3_TOTAL ROUNDS
0,1,1,Brendon Todd,26.83,161,6
1,2,2,Derek Fathauer,27.14,190,7
2,3,3,Luke Donald,27.33,492,18
3,4,4,Anthony Kim,27.38,438,16
4,T5,T5,Ben Crane,27.4,548,20
5,T5,T5,Joe Ogilvie,27.4,411,15
6,7,7,Aaron Baddeley,27.42,329,12
7,8,8,Charley Hoffman,27.5,605,22
8,9,9,Mike Weir,27.53,523,19
9,10,10,Brian Gay,27.55,551,20
10,11,11,Lee Janzen,27.64,387,14
11,12,12,Matt Kuchar,27.65,470,17
12,T13,T13,David Duval,27.71,194,7
13,T13,T13,Brad Faxon,27.71,194,7
14,T13,T13,Jeff Quinney,27.71,388,14
15,16,16,Kevin Na,27.75,555,20
16,17,17,David Mathis,27.77,361,13
17,18,18,Webb Simpson,27.82,473,17
18,19,19,Bo Van Pelt,27.89,502,18
19,T20,T20,Jason Day,27.92,335,12
20,T20,T20,Ryan Palmer,27.92,363,13
21,T22,T22,George McNeill,28.0,420,15
22,T22,T22,Leif Olson,28.0,168,6
23,T22,T22,Steve Stricker,28.0,504,18
24,25,25,Zach Johnson,28.05,589,21
25,26,26,Ken Duke,28.07,421,15
26,27,27,Geoff Ogilvy,28.12,478,17
27,28,28,Scott McCarron,28.15,563,20
28,29,29,Charlie Wi,28.17,507,18
29,T30,T30,Freddie Jacobson,28.18,479,17
30,T30,T30,John Mallinger,28.18,479,17
31,T32,T32,Dustin Johnson,28.21,536,19
32,T32,T32,Jeff Overton,28.21,536,19
33,T34,T34,Greg Kraft,28.25,113,4
34,T34,T34,Chez Reavie,28.25,339,12
35,36,36,Bill Haas,28.27,424,15
36,37,37,Daniel Chopra,28.28,509,18
37,T38,T38,Richard Johnson,28.29,481,17
38,T38,T38,Brett Quigley,28.29,481,17
39,40,40,Cliff Kresge,28.36,312,11
40,41,41,Tim Clark,28.39,511,18
41,42,42,Jim Furyk,28.4,568,20
42,43,43,Bob Estes,28.41,483,17
43,44,44,Corey Pavin,28.42,341,12
44,T45,T45,Padraig Harrington,28.43,398,14
45,T45,T45,Darron Stiles,28.43,199,7
46,T47,T47,Ian Poulter,28.5,342,12
47,T47,T47,Matt Weibring,28.5,285,10
48,T49,T49,Tim Herron,28.53,485,17
49,T49,T49,Tiger Woods,28.53,428,15
50,T51,T51,John Rollins,28.56,514,18
51,T51,T51,Patrick Sheehan,28.56,257,9
52,53,53,Brandt Snedeker,28.57,400,14
53,54,54,John Merrick,28.6,429,15
54,55,55,Eric Axley,28.67,172,6
55,T56,T56,Steve Marino,28.68,545,19
56,T56,T56,Kevin Streelman,28.68,545,19
57,58,58,Chris Riley,28.69,459,16
58,T59,T59,Mark Brooks,28.7,287,10
59,T59,T59,Brian Davis,28.7,574,20
60,T61,T61,Scott Piercy,28.71,402,14
61,T61,T61,David Toms,28.71,603,21
62,63,63,Woody Austin,28.72,517,18
63,T64,T64,Brad Adamonis,28.73,316,11
64,T64,T64,Paul Goydos,28.73,431,15
65,66,66,Dean Wilson,28.75,345,12
66,67,67,Ryuji Imada,28.76,489,17
67,68,68,Spencer Levin,28.77,374,13
68,T69,T69,Greg Chalmers,28.8,432,15
69,T69,T69,Michael Letzig,28.8,576,20
70,71,71,Rory Sabbatini,28.81,461,16
71,72,72,Matt Jones,28.82,317,11
72,73,73,Mathew Goggin,28.85,375,13
73,T74,T74,Ben Curtis,28.86,404,14
74,T74,T74,Jimmy Walker,28.86,404,14
75,76,76,Phil Mickelson,28.87,433,15
76,T77,T77,Harrison Frazar,28.89,520,18
77,T77,T77,Scott Verplank,28.89,549,19
78,T79,T79,Brendon de Jonge,28.93,434,15
79,T79,T79,James Nitties,28.93,434,15
80,T79,T79,Carl Pettersson,28.93,434,15
81,82,82,Jerry Kelly,28.94,492,17
82,83,83,Chris DiMarco,28.95,550,19
83,T84,T84,Fred Couples,29.0,319,11
84,T84,T84,Glen Day,29.0,348,12
85,T84,T84,Retief Goosen,29.0,522,18
86,T84,T84,Jarrod Lyle,29.0,290,10
87,T84,T84,Nick O'Hern,29.0,493,17
88,T84,T84,Tom Pernice Jr.,29.0,435,15
89,T84,T84,Ted Purdy,29.0,551,19
90,T84,T84,Kevin Stadler,29.0,319,11
91,T84,T84,D.J. Trahan,29.0,522,18
92,T84,T84,Bubba Watson,29.0,377,13
93,94,94,Lucas Glover,29.05,581,20
94,95,95,Rod Pampling,29.07,407,14
95,96,96,Bryce Molder,29.08,349,12
96,97,97,Parker McLachlin,29.09,320,11
97,T98,T98,Jeff Klauk,29.1,582,20
98,T98,T98,Justin Leonard,29.1,582,20
99,T98,T98,Mark Wilson,29.1,611,21
100,101,101,Pat Perez,29.13,437,15
