,Putts_per_Round_-_Round_4_RANK THIS WEEK,Putts_per_Round_-_Round_4_RANK LAST WEEK,Putts_per_Round_-_Round_4_PLAYER NAME,Putts_per_Round_-_Round_4_AVG,Putts_per_Round_-_Round_4_TOTAL PUTTS,Putts_per_Round_-_Round_4_TOTAL ROUNDS
139,T140,T140,Jason Bohn,29.67,534,18
140,T140,T140,John Rollins,29.67,534,18
141,T140,T140,Kirk Triplett,29.67,267,9
142,143,143,Andres Romero,29.7,297,10
143,T144,T144,Nick O'Hern,29.71,505,17
144,T144,T144,Chris Stroud,29.71,416,14
145,146,146,J.J. Henry,29.72,535,18
146,T147,T147,Ricky Barnes,29.75,238,8
147,T147,T147,Rocco Mediate,29.75,476,16
148,149,149,Marc Leishman,29.82,507,17
149,T150,T150,J.B. Holmes,29.83,358,12
150,T150,T150,Darron Stiles,29.83,179,6
151,T150,T150,Kevin Streelman,29.83,537,18
152,153,153,Tom Pernice Jr.,29.86,418,14
153,154,154,Bob Estes,29.87,448,15
154,155,155,D.J. Trahan,29.88,508,17
155,156,156,Kent Jones,29.9,299,10
156,T157,T157,Brian Bateman,30.0,90,3
157,T157,T157,Greg Kraft,30.0,90,3
158,T157,T157,Martin Laird,30.0,330,11
159,T157,T157,Steve Marino,30.0,540,18
160,T157,T157,Greg Owen,30.0,480,16
161,T157,T157,John Senden,30.0,600,20
162,T157,T157,Gary Woodland,30.0,180,6
163,T164,T164,Fred Couples,30.1,301,10
164,T164,T164,Will MacKenzie,30.1,301,10
165,T166,T166,Stuart Appleby,30.13,452,15
166,T166,T166,Aron Price,30.13,452,15
167,T168,T168,Bart Bryant,30.18,332,11
168,T168,T168,Boo Weekley,30.18,513,17
169,170,170,Ted Purdy,30.22,544,18
170,171,171,Ben Curtis,30.29,424,14
171,172,172,Jay Williamson,30.33,273,9
172,173,173,Peter Lonard,30.45,335,11
173,174,174,Y.E. Yang,30.47,518,17
174,T175,T175,Joe Durant,30.5,244,8
175,T175,T175,Tag Ridings,30.5,244,8
176,177,177,Paul Goydos,30.57,428,14
177,T178,T178,Briny Baird,30.67,460,15
178,T178,T178,Jarrod Lyle,30.67,276,9
179,180,180,Leif Olson,30.75,123,4
180,181,181,Jason Gore,31.0,372,12
181,182,182,Billy Mayfair,31.08,404,13
182,183,183,Tom Lehman,31.2,312,10
183,184,184,Brendon Todd,31.4,157,5
