,Putting_from_-_20-25_RANK THIS WEEK,Putting_from_-_20-25_RANK LAST WEEK,Putting_from_-_20-25_PLAYER NAME,Putting_from_-_20-25_ROUNDS,Putting_from_-_20-25_% MADE,Putting_from_-_20-25_ATTEMPTS,Putting_from_-_20-25_PUTTS MADE
113,114,114,Paul Goydos,79,11.63,86,10
114,T115,T115,Brad Adamonis,70,11.58,95,11
115,T115,T115,Robert Garrigus,83,11.58,95,11
116,117,117,Spencer Levin,75,11.5,113,13
117,118,118,Mike Weir,85,11.49,87,10
118,119,119,Steve Elkington,70,11.46,96,11
119,120,120,Charlie Wi,92,11.43,105,12
120,121,121,Marc Turnesa,77,11.02,118,13
121,122,122,Ryan Moore,89,10.87,92,10
122,123,123,Padraig Harrington,66,10.84,83,9
123,124,124,Steve Marino,98,10.74,121,13
124,125,125,J.B. Holmes,74,10.71,84,9
125,126,126,Casey Wittenberg,71,10.59,85,9
126,127,127,Carl Pettersson,86,10.48,105,11
127,128,128,Gary Woodland,53,10.42,48,5
128,129,129,Woody Austin,84,10.38,106,11
129,T130,T130,Jim Furyk,86,10.34,87,9
130,T130,T130,Kevin Streelman,97,10.34,116,12
131,132,132,D.A. Points,99,10.26,117,12
132,133,133,Tiger Woods,64,10.14,69,7
133,134,134,Lee Janzen,74,10.11,89,9
134,135,135,Peter Lonard,86,10.08,119,12
135,T136,T136,Jeff Quinney,78,10.0,90,9
136,T136,T136,Kevin Sutherland,96,10.0,100,10
137,138,138,Stewart Cink,79,9.89,91,9
138,139,139,David Duval,56,9.86,71,7
139,140,140,Steve Lowery,83,9.8,102,10
140,141,141,Anthony Kim,76,9.76,82,8
141,142,142,Bob Estes,78,9.68,93,9
142,T143,T143,Robert Allenby,71,9.62,104,10
143,T143,T143,Leif Olson,51,9.62,52,5
144,145,145,J.J. Henry,97,9.59,146,14
145,146,146,Y.E. Yang,83,9.48,116,11
146,147,147,Chris Stroud,88,9.43,106,10
147,148,148,John Mallinger,90,9.38,96,9
148,149,149,Aron Price,89,9.32,118,11
149,150,150,Stephen Ames,77,9.0,100,9
150,151,151,Jason Dufner,90,8.94,123,11
151,152,152,Steve Flesch,77,8.91,101,9
152,T153,T153,Will MacKenzie,69,8.74,103,9
153,T153,T153,Kenny Perry,92,8.74,103,9
154,T155,T155,Ben Curtis,63,8.57,70,6
155,T155,T155,Scott McCarron,91,8.57,105,9
156,157,157,Jeff Klauk,97,8.55,117,10
157,158,158,Todd Hamilton,83,8.42,95,8
158,T159,T159,Harrison Frazar,93,8.4,119,10
159,T159,T159,Lucas Glover,93,8.4,119,10
160,161,161,Derek Fathauer,63,8.33,72,6
161,162,162,Rick Price,54,8.2,61,5
162,163,163,Chez Reavie,81,8.04,112,9
163,T164,T164,Davis Love III,89,8.0,125,10
164,T164,T164,John Merrick,91,8.0,100,8
165,166,166,Bubba Watson,73,7.89,76,6
166,167,167,Ricky Barnes,67,7.79,77,6
167,168,168,Johnson Wagner,81,7.69,117,9
168,169,169,Rocco Mediate,79,7.55,106,8
169,170,170,Retief Goosen,74,7.5,80,6
170,171,171,Patrick Sheehan,51,7.41,54,4
171,172,172,Charles Howell III,99,7.26,124,9
172,173,173,Joe Durant,62,6.94,72,5
173,174,174,Ian Poulter,59,6.82,44,3
174,175,175,K.J. Choi,65,6.67,75,5
175,176,176,Jimmy Walker,74,6.52,92,6
176,177,177,Stuart Appleby,79,5.95,84,5
177,178,178,Jay Williamson,69,5.43,92,5
178,179,179,Rory Sabbatini,81,5.38,93,5
179,180,180,Ernie Els,70,5.26,76,4
180,181,181,Michael Allen,73,5.19,77,4
181,182,182,Heath Slocum,95,3.39,118,4
182,183,183,Tom Lehman,55,3.28,61,2
183,184,184,Fred Couples,54,3.23,62,2
