,GIR_Putting_-_10-15_RANK THIS WEEK,GIR_Putting_-_10-15_RANK LAST WEEK,GIR_Putting_-_10-15_PLAYER NAME,GIR_Putting_-_10-15_ROUNDS,GIR_Putting_-_10-15_%,GIR_Putting_-_10-15_ATTEMPTS,GIR_Putting_-_10-15_PUTTS MADE
0,1,1,Matt Bettencourt,98,41.51,159,66
1,2,2,Dean Wilson,81,40.65,123,50
2,3,3,Brad Faxon,59,39.39,66,26
3,4,4,Corey Pavin,73,39.33,89,35
4,5,5,Bryce Molder,69,39.09,110,43
5,6,6,Ben Curtis,63,37.8,82,31
6,7,7,Lee Janzen,74,37.3,126,47
7,8,8,Brandt Snedeker,81,36.72,128,47
8,9,9,Jeff Klauk,97,36.6,153,56
9,10,10,Jeff Quinney,78,36.43,140,51
10,11,11,Fred Couples,54,35.9,78,28
11,12,12,Matt Kuchar,82,35.85,159,57
12,13,13,Martin Laird,72,35.83,120,43
13,14,14,Carl Pettersson,86,35.71,140,50
14,15,15,Luke Donald,79,35.65,115,41
15,16,16,Rich Beem,77,35.58,104,37
16,17,17,Hunter Mahan,94,35.37,147,52
17,18,18,Phil Mickelson,66,35.11,94,33
18,19,19,Tom Lehman,55,34.94,83,29
19,20,20,John Mallinger,90,34.65,127,44
20,21,21,Sean O'Hair,80,34.55,110,38
21,22,22,Jim Furyk,86,34.43,122,42
22,23,23,Justin Leonard,95,34.15,164,56
23,24,24,Webb Simpson,94,34.04,141,48
24,25,25,Retief Goosen,74,34.0,100,34
25,26,26,Brett Quigley,92,33.82,136,46
26,27,27,Bo Van Pelt,100,33.76,157,53
27,28,28,Pat Perez,74,33.61,122,41
28,T29,T29,Ryuji Imada,85,33.33,111,37
29,T29,T29,Kent Jones,73,33.33,123,41
30,31,31,Ian Poulter,59,32.98,94,31
31,32,32,Matt Jones,56,32.88,73,24
32,33,33,Bob Estes,78,32.79,122,40
33,34,34,Camilo Villegas,76,32.73,110,36
34,35,35,Bob Heintz,59,32.67,101,33
35,36,36,Aron Price,89,32.62,141,46
36,37,37,Mike Weir,85,32.54,126,41
37,38,38,Parker McLachlin,71,32.48,117,38
38,39,39,Ernie Els,70,32.46,114,37
39,40,40,Paul Goydos,79,32.37,139,45
40,41,41,Vaughn Taylor,88,32.26,155,50
41,42,42,John Senden,100,32.16,199,64
42,43,43,Charlie Wi,92,32.12,165,53
43,44,44,Mark Wilson,99,32.1,162,52
44,45,45,John Merrick,91,32.03,128,41
45,T46,T46,Stephen Ames,77,31.97,122,39
46,T46,T46,Jeff Overton,92,31.97,122,39
47,48,48,Kevin Streelman,97,31.93,166,53
48,49,49,Kevin Na,91,31.88,160,51
49,50,50,Aaron Baddeley,66,31.63,98,31
50,51,51,David Mathis,82,31.53,111,35
51,52,52,Scott Verplank,88,31.48,162,51
52,53,53,Nick Watney,86,31.36,118,37
53,54,54,Jonathan Byrd,89,31.21,157,49
54,55,55,Steve Stricker,81,31.15,122,38
55,56,56,Sergio Garcia,59,31.11,90,28
56,57,57,Cliff Kresge,78,31.09,119,37
57,58,58,Kenny Perry,92,31.08,148,46
58,T59,T59,Greg Chalmers,85,31.03,145,45
59,T59,T59,Tim Clark,81,31.03,145,45
60,61,61,Brian Bateman,55,30.86,81,25
61,T62,T62,Mark Brooks,55,30.77,78,24
62,T62,T62,Jason Day,61,30.77,104,32
63,64,64,George McNeill,82,30.73,179,55
64,65,65,Freddie Jacobson,83,30.67,150,46
65,66,66,Jerry Kelly,90,30.64,173,53
66,67,67,Scott McCarron,91,30.58,121,37
67,68,68,Ted Purdy,101,30.54,167,51
68,T69,T69,Marc Turnesa,77,30.51,118,36
69,T69,T69,Charles Warren,63,30.51,118,36
70,71,71,Jason Dufner,90,30.46,151,46
71,72,72,Tim Petrovic,97,30.28,142,43
72,73,73,Nathan Green,104,30.2,149,45
73,74,74,Anthony Kim,76,30.19,106,32
74,75,75,Bill Lunde,83,30.18,169,51
75,T76,T76,Daniel Chopra,89,30.0,130,39
76,T76,T76,Brendon Todd,53,30.0,100,30
77,78,78,Chris Stroud,88,29.88,164,49
78,79,79,Joe Ogilvie,85,29.8,151,45
79,80,80,Matt Weibring,65,29.73,111,33
80,81,81,Michael Letzig,96,29.59,169,50
81,82,82,Ryan Moore,89,29.53,149,44
82,83,83,Tiger Woods,64,29.52,105,31
83,84,84,Leif Olson,51,29.41,68,20
84,85,85,Chris Riley,77,29.37,143,42
85,86,86,Zach Johnson,94,29.34,167,49
86,87,87,Stewart Cink,79,29.25,106,31
87,88,88,Marc Leishman,91,29.19,161,47
88,89,89,Briny Baird,89,29.08,141,41
89,90,90,Spencer Levin,75,29.06,117,34
90,91,91,Brian Gay,96,28.91,128,37
91,92,92,David Toms,98,28.81,177,51
92,93,93,Dustin Johnson,85,28.68,136,39
93,94,94,Heath Slocum,95,28.57,182,52
94,95,95,Charles Howell III,99,28.48,151,43
95,96,96,Peter Lonard,86,28.39,155,44
96,97,97,Brian Davis,103,28.32,173,49
97,98,98,Woody Austin,84,28.29,152,43
98,99,99,James Nitties,86,28.28,145,41
99,100,100,Jeff Maggert,79,28.22,163,46
100,101,101,D.A. Points,99,28.07,171,48
101,102,102,Derek Fathauer,63,27.96,93,26
102,103,103,Michael Allen,73,27.93,111,31
103,104,104,Tag Ridings,50,27.5,80,22
104,105,105,Glen Day,79,27.41,135,37
105,106,106,Brendon de Jonge,90,27.39,157,43
106,107,107,Geoff Ogilvy,78,27.27,121,33
107,108,108,Nicholas Thompson,96,27.17,173,47
108,109,109,Bubba Watson,73,27.05,122,33
109,110,110,Justin Rose,71,27.03,111,30
110,111,111,Richard Johnson,85,26.87,134,36
111,T112,T112,Nick O'Hern,90,26.85,149,40
112,T112,T112,Tom Pernice Jr.,82,26.85,149,40
113,T114,T114,John Rollins,92,26.67,150,40
114,T114,T114,Scott Sterling,51,26.67,75,20
115,T114,T114,Peter Tomasulo,61,26.67,75,20
116,117,117,Chris DiMarco,97,26.63,169,45
117,118,118,Todd Hamilton,83,26.52,132,35
118,119,119,Steve Marino,98,26.42,159,42
119,T120,T120,Ben Crane,93,26.28,156,41
120,T120,T120,Scott Piercy,85,26.28,137,36
121,122,122,David Duval,56,26.03,73,19
122,123,123,Darron Stiles,52,25.88,85,22
123,124,124,Eric Axley,71,25.84,89,23
124,125,125,Joe Durant,62,25.77,97,25
125,126,126,Y.E. Yang,83,25.74,136,35
126,T127,T127,Chad Campbell,90,25.69,144,37
127,T127,T127,Greg Owen,97,25.69,144,37
128,T129,T129,Brian Vranesh,51,25.68,74,19
129,T129,T129,Johnson Wagner,81,25.68,148,38
130,131,131,Patrick Sheehan,51,25.61,82,21
131,132,132,Rocco Mediate,79,25.56,133,34
132,133,133,Boo Weekley,79,25.41,122,31
133,T134,T134,J.B. Holmes,74,25.4,126,32
134,T134,T134,Kirk Triplett,60,25.4,126,32
135,136,136,Rory Sabbatini,81,25.37,134,34
136,137,137,Ángel Cabrera,55,25.35,71,18
137,138,138,Stuart Appleby,79,25.17,147,37
138,T139,T139,J.J. Henry,97,25.0,172,43
139,T139,T139,Tim Herron,87,25.0,156,39
140,T139,T139,Rick Price,54,25.0,72,18
141,T139,T139,Chez Reavie,81,25.0,136,34
142,143,143,Colt Knost,71,24.75,101,25
143,144,144,Troy Matteson,95,24.72,178,44
144,145,145,Harrison Frazar,93,24.68,158,39
145,146,146,Alex Cejka,82,24.63,134,33
146,147,147,Tommy Armour III,58,24.42,86,21
147,148,148,Robert Allenby,71,24.37,119,29
148,149,149,Mathew Goggin,76,24.24,99,24
149,T150,T150,Lucas Glover,93,24.22,161,39
150,T150,T150,D.J. Trahan,96,24.22,161,39
151,152,152,Charley Hoffman,97,24.16,178,43
152,153,153,Ryan Palmer,78,24.11,141,34
153,154,154,Padraig Harrington,66,24.0,75,18
154,155,155,Steve Elkington,70,23.81,126,30
155,T156,T156,Ken Duke,87,23.57,157,37
156,T156,T156,Jason Gore,74,23.57,140,33
157,158,158,Steve Lowery,83,23.42,158,37
158,159,159,Bill Haas,91,23.4,141,33
159,160,160,Brad Adamonis,70,23.3,103,24
160,161,161,Jason Bohn,88,23.12,186,43
161,162,162,Jimmy Walker,74,23.01,113,26
162,163,163,Rod Pampling,72,22.76,123,28
163,164,164,Greg Kraft,51,22.67,75,17
164,165,165,Mark Calcavecchia,72,22.63,137,31
165,166,166,Kris Blanks,60,22.62,84,19
166,167,167,Kevin Stadler,65,22.61,115,26
167,168,168,Davis Love III,89,22.15,149,33
168,169,169,Steve Flesch,77,21.95,123,27
169,170,170,Casey Wittenberg,71,21.65,97,21
170,171,171,Vijay Singh,71,20.95,105,22
171,172,172,Gary Woodland,53,20.9,67,14
172,173,173,Billy Mayfair,83,20.8,125,26
173,174,174,Robert Garrigus,83,20.61,165,34
174,175,175,Kevin Sutherland,96,20.41,147,30
175,176,176,Adam Scott,53,20.25,79,16
176,177,177,Will MacKenzie,69,20.17,119,24
177,178,178,Bart Bryant,58,19.83,116,23
178,179,179,Andres Romero,58,19.28,83,16
179,180,180,Jarrod Lyle,65,18.75,112,21
180,181,181,Ricky Barnes,67,18.69,107,20
181,182,182,Cameron Beckman,87,17.36,144,25
182,183,183,K.J. Choi,65,15.84,101,16
183,184,184,Jay Williamson,69,14.89,141,21
