,Total_3_Putts_-_20-25_RANK THIS WEEK,Total_3_Putts_-_20-25_RANK LAST WEEK,Total_3_Putts_-_20-25_PLAYER NAME,Total_3_Putts_-_20-25_ROUNDS,Total_3_Putts_-_20-25_TOTAL 3 PUTTS 20'-25',Total_3_Putts_-_20-25_TOTAL 3 PUTTS
0,1,1,Matt Bettencourt,98,9,77
1,2,2,Nicholas Thompson,96,8,77
2,T3,T3,Steve Flesch,77,7,46
3,T3,T3,Scott Piercy,85,7,44
4,T3,T3,Webb Simpson,94,7,44
5,T6,T6,Woody Austin,84,6,45
6,T6,T6,Steve Lowery,83,6,54
7,T6,T6,Justin Rose,71,6,38
8,T6,T6,Kevin Streelman,97,6,55
9,T10,T10,Ben Crane,93,5,39
10,T10,T10,Ernie Els,70,5,29
11,T10,T10,J.B. Holmes,74,5,50
12,T10,T10,Will MacKenzie,69,5,51
13,T10,T10,D.A. Points,99,5,55
14,T10,T10,Chris Riley,77,5,30
15,T10,T10,D.J. Trahan,96,5,50
16,T17,T17,Stephen Ames,77,4,30
17,T17,T17,Briny Baird,89,4,41
18,T17,T17,Ricky Barnes,67,4,39
19,T17,T17,Mark Calcavecchia,72,4,52
20,T17,T17,Stewart Cink,79,4,24
21,T17,T17,Glen Day,79,4,45
22,T17,T17,Brendon de Jonge,90,4,52
23,T17,T17,Jason Dufner,90,4,44
24,T17,T17,Ken Duke,87,4,43
25,T17,T17,Derek Fathauer,63,4,34
26,T17,T17,Harrison Frazar,93,4,35
27,T17,T17,Robert Garrigus,83,4,52
28,T17,T17,Lucas Glover,93,4,45
29,T17,T17,Nathan Green,104,4,44
30,T17,T17,Tim Herron,87,4,43
31,T17,T17,Zach Johnson,94,4,38
32,T17,T17,Jerry Kelly,90,4,37
33,T17,T17,Martin Laird,72,4,40
34,T17,T17,Michael Letzig,96,4,49
35,T17,T17,Bill Lunde,83,4,49
36,T17,T17,Billy Mayfair,83,4,53
37,T17,T17,Scott McCarron,91,4,33
38,T17,T17,James Nitties,86,4,37
39,T17,T17,Joe Ogilvie,85,4,40
40,T17,T17,Rod Pampling,72,4,38
41,T17,T17,Kenny Perry,92,4,41
42,T17,T17,Tim Petrovic,97,4,38
43,T17,T17,Ted Purdy,101,4,61
44,T17,T17,Chez Reavie,81,4,28
45,T17,T17,John Senden,100,4,40
46,T17,T17,Scott Sterling,51,4,24
47,T17,T17,Chris Stroud,88,4,44
48,T17,T17,Kirk Triplett,60,4,58
49,T17,T17,Matt Weibring,65,4,39
50,T51,T51,Cameron Beckman,87,3,44
51,T51,T51,Rich Beem,77,3,36
52,T51,T51,Jonathan Byrd,89,3,54
53,T51,T51,Alex Cejka,82,3,40
54,T51,T51,Brian Davis,103,3,54
55,T51,T51,Luke Donald,79,3,18
56,T51,T51,Steve Elkington,70,3,29
57,T51,T51,Mathew Goggin,76,3,31
58,T51,T51,Jason Gore,74,3,51
59,T51,T51,J.J. Henry,97,3,43
60,T51,T51,Richard Johnson,85,3,34
61,T51,T51,Dustin Johnson,85,3,28
62,T51,T51,Jeff Klauk,97,3,37
63,T51,T51,Spencer Levin,75,3,25
64,T51,T51,Davis Love III,89,3,42
65,T51,T51,Jeff Maggert,79,3,56
66,T51,T51,John Mallinger,90,3,32
67,T51,T51,Steve Marino,98,3,40
68,T51,T51,Rocco Mediate,79,3,46
69,T51,T51,Phil Mickelson,66,3,19
70,T51,T51,Ryan Moore,89,3,41
71,T51,T51,Sean O'Hair,80,3,44
72,T51,T51,Aron Price,89,3,50
73,T51,T51,John Rollins,92,3,41
74,T51,T51,Adam Scott,53,3,31
75,T51,T51,Vijay Singh,71,3,36
76,T51,T51,Kevin Sutherland,96,3,38
77,T51,T51,Brendon Todd,53,3,33
78,T51,T51,Peter Tomasulo,61,3,42
79,T51,T51,Marc Turnesa,77,3,48
80,T51,T51,Johnson Wagner,81,3,38
81,T51,T51,Boo Weekley,79,3,41
82,T51,T51,Casey Wittenberg,71,3,33
83,T84,T84,Brad Adamonis,70,2,29
84,T84,T84,Robert Allenby,71,2,46
85,T84,T84,Stuart Appleby,79,2,38
86,T84,T84,Tommy Armour III,58,2,19
87,T84,T84,Jason Bohn,88,2,38
88,T84,T84,Chad Campbell,90,2,35
89,T84,T84,Daniel Chopra,89,2,42
90,T84,T84,Fred Couples,54,2,29
91,T84,T84,Jason Day,61,2,27
92,T84,T84,Brian Gay,96,2,26
93,T84,T84,Paul Goydos,79,2,35
94,T84,T84,Bill Haas,91,2,52
95,T84,T84,Padraig Harrington,66,2,19
96,T84,T84,Charley Hoffman,97,2,41
97,T84,T84,Ryuji Imada,85,2,25
98,T84,T84,Colt Knost,71,2,28
99,T84,T84,Greg Kraft,51,2,31
100,T84,T84,Matt Kuchar,82,2,30
101,T84,T84,Justin Leonard,95,2,25
102,T84,T84,Peter Lonard,86,2,53
103,T84,T84,Hunter Mahan,94,2,40
104,T84,T84,John Merrick,91,2,24
105,T84,T84,Kevin Na,91,2,33
106,T84,T84,Tom Pernice Jr.,82,2,42
107,T84,T84,Patrick Sheehan,51,2,21
108,T84,T84,Kevin Stadler,65,2,33
109,T84,T84,Darron Stiles,52,2,34
110,T84,T84,Bo Van Pelt,100,2,47
111,T84,T84,Camilo Villegas,76,2,34
112,T84,T84,Jimmy Walker,74,2,29
113,T84,T84,Jay Williamson,69,2,48
114,T84,T84,Dean Wilson,81,2,34
115,T84,T84,Tiger Woods,64,2,16
116,T117,T117,Michael Allen,73,1,28
117,T117,T117,Eric Axley,71,1,23
118,T117,T117,Aaron Baddeley,66,1,24
119,T117,T117,Brian Bateman,55,1,21
120,T117,T117,Kris Blanks,60,1,28
121,T117,T117,Mark Brooks,55,1,23
122,T117,T117,Greg Chalmers,85,1,27
123,T117,T117,K.J. Choi,65,1,20
124,T117,T117,Ben Curtis,63,1,22
125,T117,T117,Chris DiMarco,97,1,37
126,T117,T117,Joe Durant,62,1,42
127,T117,T117,Bob Estes,78,1,27
128,T117,T117,Brad Faxon,59,1,14
129,T117,T117,Jim Furyk,86,1,19
130,T117,T117,Sergio Garcia,59,1,18
131,T117,T117,Retief Goosen,74,1,18
132,T117,T117,Todd Hamilton,83,1,32
133,T117,T117,Bob Heintz,59,1,14
134,T117,T117,Freddie Jacobson,83,1,27
135,T117,T117,Kent Jones,73,1,33
136,T117,T117,Matt Jones,56,1,23
137,T117,T117,Anthony Kim,76,1,28
138,T117,T117,Cliff Kresge,78,1,40
139,T117,T117,Tom Lehman,55,1,21
140,T117,T117,Marc Leishman,91,1,53
141,T117,T117,Jarrod Lyle,65,1,17
142,T117,T117,David Mathis,82,1,36
143,T117,T117,Troy Matteson,95,1,42
144,T117,T117,Parker McLachlin,71,1,36
145,T117,T117,George McNeill,82,1,38
146,T117,T117,Bryce Molder,69,1,26
147,T117,T117,Nick O'Hern,90,1,38
148,T117,T117,Leif Olson,51,1,34
149,T117,T117,Jeff Overton,92,1,40
150,T117,T117,Greg Owen,97,1,52
151,T117,T117,Ryan Palmer,78,1,34
152,T117,T117,Corey Pavin,73,1,17
153,T117,T117,Carl Pettersson,86,1,28
154,T117,T117,Ian Poulter,59,1,19
155,T117,T117,Rick Price,54,1,31
156,T117,T117,Brett Quigley,92,1,46
157,T117,T117,Jeff Quinney,78,1,37
158,T117,T117,Tag Ridings,50,1,17
159,T117,T117,Andres Romero,58,1,29
160,T117,T117,Rory Sabbatini,81,1,27
161,T117,T117,Heath Slocum,95,1,52
162,T117,T117,Vaughn Taylor,88,1,28
163,T117,T117,David Toms,98,1,33
164,T117,T117,Scott Verplank,88,1,26
165,T117,T117,Brian Vranesh,51,1,37
166,T117,T117,Charles Warren,63,1,39
167,T117,T117,Nick Watney,86,1,29
168,T117,T117,Bubba Watson,73,1,30
169,T117,T117,Mike Weir,85,1,30
170,T117,T117,Mark Wilson,99,1,45
171,T117,T117,Gary Woodland,53,1,33
172,T117,T117,Y.E. Yang,83,1,45
