,Putting_from_7_RANK THIS WEEK,Putting_from_7_RANK LAST WEEK,Putting_from_7_PLAYER NAME,Putting_from_7_ROUNDS,Putting_from_7_% MADE,Putting_from_7_ATTEMPTS,Putting_from_7_PUTTS MADE
0,1,1,Padraig Harrington,66,85.71,42,36
1,2,2,Colt Knost,71,77.08,48,37
2,3,3,Eric Axley,71,76.19,63,48
3,4,4,Matt Jones,56,75.0,44,33
4,5,5,Steve Stricker,81,73.21,56,41
5,T6,T6,Tim Clark,81,72.73,55,40
6,T6,T6,Kevin Sutherland,96,72.73,77,56
7,8,8,Harrison Frazar,93,72.15,79,57
8,T9,T9,Bryce Molder,69,72.0,50,36
9,T9,T9,Ryan Moore,89,72.0,75,54
10,11,11,Jason Day,61,71.43,42,30
11,12,12,Steve Marino,98,71.01,69,49
12,13,13,Kevin Streelman,97,70.93,86,61
13,14,14,Chris Riley,77,70.37,54,38
14,15,15,Joe Ogilvie,85,70.0,70,49
15,16,16,Webb Simpson,94,69.88,83,58
16,17,17,Ryan Palmer,78,69.49,59,41
17,18,18,Rory Sabbatini,81,69.35,62,43
18,19,19,Geoff Ogilvy,78,69.23,52,36
19,20,20,Jay Williamson,69,68.89,45,31
20,21,21,Ben Crane,93,68.75,96,66
21,22,22,David Toms,98,68.66,67,46
22,23,23,Brad Faxon,59,68.63,51,35
23,24,24,Vaughn Taylor,88,68.18,66,45
24,25,25,Scott McCarron,91,68.12,69,47
25,26,26,Retief Goosen,74,68.09,47,32
26,27,27,Greg Chalmers,85,67.8,59,40
27,28,28,Freddie Jacobson,83,67.61,71,48
28,29,29,Cliff Kresge,78,67.47,83,56
29,30,30,Daniel Chopra,89,67.14,70,47
30,31,31,Parker McLachlin,71,67.12,73,49
31,32,32,Tim Petrovic,97,67.07,82,55
32,T33,T33,K.J. Choi,65,66.67,42,28
33,T33,T33,Troy Matteson,95,66.67,81,54
34,T33,T33,Andres Romero,58,66.67,39,26
35,36,36,Cameron Beckman,87,66.13,62,41
36,37,37,Steve Elkington,70,66.1,59,39
37,T38,T38,Brad Adamonis,70,66.07,56,37
38,T38,T38,Rich Beem,77,66.07,56,37
39,T38,T38,Hunter Mahan,94,66.07,56,37
40,41,41,Charlie Wi,92,65.85,82,54
41,42,42,Ken Duke,87,65.63,64,42
42,43,43,Ted Purdy,101,65.43,81,53
43,44,44,Scott Piercy,85,65.22,69,45
44,T45,T45,James Nitties,86,65.08,63,41
45,T45,T45,Brandt Snedeker,81,65.08,63,41
46,47,47,Greg Owen,97,64.94,77,50
47,48,48,Ian Poulter,59,64.86,37,24
48,49,49,Nathan Green,104,64.81,108,70
49,50,50,Bill Lunde,83,64.79,71,46
50,51,51,Woody Austin,84,64.71,85,55
51,52,52,Stewart Cink,79,64.58,48,31
52,53,53,Stephen Ames,77,64.52,62,40
53,T54,T54,Jerry Kelly,90,64.29,70,45
54,T54,T54,George McNeill,82,64.29,70,45
55,T54,T54,Tiger Woods,64,64.29,42,27
56,57,57,Martin Laird,72,64.18,67,43
57,58,58,Leif Olson,51,64.1,39,25
58,59,59,Darron Stiles,52,64.0,50,32
59,60,60,Bill Haas,91,63.95,86,55
60,61,61,Brian Bateman,55,63.83,47,30
61,62,62,Nick O'Hern,90,63.75,80,51
62,T63,T63,Bob Estes,78,63.64,66,42
63,T63,T63,Casey Wittenberg,71,63.64,44,28
64,65,65,J.J. Henry,97,63.51,74,47
65,66,66,Aaron Baddeley,66,63.46,52,33
66,T67,T67,Jason Dufner,90,63.01,73,46
67,T67,T67,Kevin Na,91,63.01,73,46
68,69,69,Bob Heintz,59,62.96,54,34
69,T70,T70,Zach Johnson,94,62.71,59,37
70,T70,T70,Matt Weibring,65,62.71,59,37
71,72,72,Mike Weir,85,62.5,56,35
72,73,73,Bo Van Pelt,100,62.22,90,56
73,T74,T74,Anthony Kim,76,62.12,66,41
74,T74,T74,John Rollins,92,62.12,66,41
75,76,76,Jimmy Walker,74,62.07,58,36
76,77,77,Alex Cejka,82,61.97,71,44
77,78,78,Paul Goydos,79,61.9,63,39
78,79,79,Mark Calcavecchia,72,61.67,60,37
79,80,80,Robert Garrigus,83,61.63,86,53
80,81,81,Sergio Garcia,59,61.22,49,30
81,T82,T82,Dustin Johnson,85,61.11,54,33
82,T82,T82,Marc Leishman,91,61.11,90,55
83,T82,T82,Jarrod Lyle,65,61.11,54,33
84,85,85,John Mallinger,90,61.02,59,36
85,T86,T86,Jeff Maggert,79,60.98,82,50
86,T86,T86,David Mathis,82,60.98,82,50
87,88,88,Matt Kuchar,82,60.94,64,39
88,T89,T89,Luke Donald,79,60.87,46,28
89,T89,T89,Jeff Klauk,97,60.87,69,42
90,T89,T89,Corey Pavin,73,60.87,46,28
91,T92,T92,Tommy Armour III,58,60.66,61,37
92,T92,T92,Briny Baird,89,60.66,61,37
93,T92,T92,Marc Turnesa,77,60.66,61,37
94,95,95,Brian Gay,96,60.49,81,49
95,T96,T96,Michael Allen,73,60.42,48,29
96,T96,T96,Fred Couples,54,60.42,48,29
97,98,98,David Duval,56,60.38,53,32
98,99,99,Tom Pernice Jr.,82,60.32,63,38
99,100,100,Chris DiMarco,97,60.26,78,47
100,T101,T101,Ben Curtis,63,60.0,50,30
101,T101,T101,Jason Gore,74,60.0,60,36
102,T101,T101,Brendon Todd,53,60.0,45,27
103,104,104,Scott Verplank,88,59.7,67,40
104,105,105,Bart Bryant,58,59.57,47,28
105,106,106,Tim Herron,87,59.46,74,44
106,107,107,Steve Flesch,77,59.42,69,41
107,108,108,Pat Perez,74,59.26,54,32
108,109,109,Matt Bettencourt,98,59.15,71,42
