,1-Putts_per_Round_RANK THIS WEEK,1-Putts_per_Round_RANK LAST WEEK,1-Putts_per_Round_PLAYER NAME,1-Putts_per_Round_ROUNDS,1-Putts_per_Round_AVG,1-Putts_per_Round_TOTAL 1 PUTTS,1-Putts_per_Round_TOTAL ROUNDS
63,T62,T62,Mark Wilson,99,6.97,690,99
64,T65,T65,David Duval,56,6.96,390,56
65,T65,T65,Dustin Johnson,85,6.96,585,84
66,T65,T65,Andres Romero,58,6.96,397,57
67,T68,T68,Ken Duke,87,6.94,604,87
68,T68,T68,Dean Wilson,81,6.94,562,81
69,70,70,Kevin Sutherland,96,6.93,658,95
70,71,71,Ernie Els,70,6.92,457,66
71,T72,T72,Brad Adamonis,70,6.91,484,70
72,T72,T72,Chris DiMarco,97,6.91,670,97
73,T72,T72,Richard Johnson,85,6.91,587,85
74,T72,T72,Sean O'Hair,80,6.91,525,76
75,76,76,Jeff Klauk,97,6.9,669,97
76,T77,T77,Jerry Kelly,90,6.89,620,90
77,T77,T77,Vaughn Taylor,88,6.89,606,88
78,T77,T77,Bo Van Pelt,100,6.89,689,100
79,T80,T80,J.B. Holmes,74,6.88,509,74
80,T80,T80,John Mallinger,90,6.88,619,90
81,T80,T80,James Nitties,86,6.88,592,86
82,T83,T83,Jason Dufner,90,6.87,618,90
83,T83,T83,David Mathis,82,6.87,563,82
84,85,85,Rory Sabbatini,81,6.86,549,80
85,T86,T86,Stewart Cink,79,6.85,500,73
86,T86,T86,John Rollins,92,6.85,630,92
87,T88,T88,Paul Goydos,79,6.84,540,79
88,T88,T88,Chris Riley,77,6.84,527,77
89,90,90,Fred Couples,54,6.81,368,54
90,91,91,Cliff Kresge,78,6.79,530,78
91,T92,T92,Camilo Villegas,76,6.78,495,73
92,T92,T92,Matt Weibring,65,6.78,441,65
93,T94,T94,Bill Haas,91,6.77,616,91
94,T94,T94,Jimmy Walker,74,6.77,501,74
95,T96,T96,Sergio Garcia,59,6.76,392,58
96,T96,T96,Lee Janzen,74,6.76,500,74
97,T96,T96,Bill Lunde,83,6.76,561,83
98,T96,T96,Nick O'Hern,90,6.76,608,90
99,100,100,Scott Verplank,88,6.75,594,88
100,T101,T101,Greg Chalmers,85,6.74,573,85
101,T101,T101,Jason Day,61,6.74,411,61
102,103,103,Johnson Wagner,81,6.73,545,81
103,T104,T104,David Toms,98,6.7,657,98
104,T104,T104,Y.E. Yang,83,6.7,556,83
105,T106,T106,Todd Hamilton,83,6.67,554,83
106,T106,T106,Leif Olson,51,6.67,340,51
107,108,108,Davis Love III,89,6.66,579,87
108,109,109,Nicholas Thompson,96,6.65,638,96
109,T110,T110,Brian Bateman,55,6.62,364,55
110,T110,T110,Marc Leishman,91,6.62,602,91
111,112,112,Stuart Appleby,79,6.6,515,78
112,T113,T113,Derek Fathauer,63,6.59,415,63
113,T113,T113,Mathew Goggin,76,6.59,488,74
114,T115,T115,Jason Bohn,88,6.58,579,88
115,T115,T115,Martin Laird,72,6.58,474,72
116,117,117,Steve Marino,98,6.57,644,98
117,118,118,D.A. Points,99,6.56,649,99
118,119,119,Kevin Streelman,97,6.54,634,97
119,T120,T120,Chad Campbell,90,6.53,588,90
120,T120,T120,Jeff Maggert,79,6.53,516,79
121,122,122,K.J. Choi,65,6.52,417,64
122,T123,T123,Michael Allen,73,6.51,475,73
123,T123,T123,Vijay Singh,71,6.51,449,69
124,125,125,Alex Cejka,82,6.5,533,82
125,126,126,Brendon de Jonge,90,6.49,584,90
126,T127,T127,Cameron Beckman,87,6.48,564,87
127,T127,T127,Spencer Levin,75,6.48,486,75
128,T127,T127,Bryce Molder,69,6.48,447,69
129,T130,T130,Steve Elkington,70,6.47,453,70
130,T130,T130,Scott Piercy,85,6.47,550,85
131,T132,T132,Tommy Armour III,58,6.45,374,58
132,T132,T132,Brett Quigley,92,6.45,593,92
133,T132,T132,Marc Turnesa,77,6.45,497,77
134,T132,T132,Brian Vranesh,51,6.45,329,51
135,136,136,D.J. Trahan,96,6.44,618,96
136,T137,T137,Jonathan Byrd,89,6.42,571,89
137,T137,T137,Heath Slocum,95,6.42,610,95
138,139,139,John Senden,100,6.41,641,100
139,140,140,Ted Purdy,101,6.4,646,101
140,141,141,Chez Reavie,81,6.38,517,81
141,142,142,Bart Bryant,58,6.36,369,58
142,T143,T143,Robert Garrigus,83,6.35,527,83
143,T143,T143,Chris Stroud,88,6.35,559,88
144,145,145,Robert Allenby,71,6.33,443,70
145,T146,T146,Will MacKenzie,69,6.32,436,69
146,T146,T146,Corey Pavin,73,6.32,461,73
147,148,148,Adam Scott,53,6.31,328,52
148,T149,T149,Peter Lonard,86,6.3,542,86
149,T149,T149,Boo Weekley,79,6.3,485,77
150,151,151,Troy Matteson,95,6.29,598,95
151,152,152,Billy Mayfair,83,6.28,521,83
152,153,153,Brendon Todd,53,6.26,332,53
153,T154,T154,Kris Blanks,60,6.25,375,60
154,T154,T154,Darron Stiles,52,6.25,325,52
155,156,156,Jason Gore,74,6.23,461,74
156,157,157,Rocco Mediate,79,6.2,490,79
157,T158,T158,Charles Howell III,99,6.18,612,99
158,T158,T158,Aron Price,89,6.18,550,89
159,160,160,Greg Kraft,51,6.16,314,51
160,161,161,Briny Baird,89,6.15,547,89
161,162,162,Matt Jones,56,6.13,343,56
162,T163,T163,Mark Brooks,55,6.11,336,55
163,T163,T163,John Merrick,91,6.11,556,91
164,165,165,Peter Tomasulo,61,6.07,370,61
165,166,166,Colt Knost,71,6.06,430,71
166,167,167,Rich Beem,77,6.04,465,77
167,168,168,Kevin Stadler,65,6.02,391,65
168,169,169,Glen Day,79,6.01,475,79
169,T170,T170,J.J. Henry,97,5.95,577,97
170,T170,T170,Charles Warren,63,5.95,375,63
171,172,172,Rick Price,54,5.85,316,54
172,T173,T173,Kent Jones,73,5.82,425,73
173,T173,T173,Greg Owen,97,5.82,565,97
174,175,175,Casey Wittenberg,71,5.77,410,71
175,176,176,Scott Sterling,51,5.65,288,51
176,177,177,Jarrod Lyle,65,5.63,366,65
177,178,178,Joe Durant,62,5.56,345,62
178,179,179,Patrick Sheehan,51,5.55,283,51
179,180,180,Tag Ridings,50,5.52,276,50
180,181,181,Gary Woodland,53,5.47,290,53
181,182,182,Ricky Barnes,67,5.36,359,67
182,183,183,Jay Williamson,69,5.35,369,69
183,184,184,Tom Lehman,55,5.2,286,55
