,2-Putts_per_Round_RANK THIS WEEK,2-Putts_per_Round_RANK LAST WEEK,2-Putts_per_Round_PLAYER NAME,2-Putts_per_Round_ROUNDS,2-Putts_per_Round_AVG,2-Putts_per_Round_TOTAL 2 PUTTS,2-Putts_per_Round_TOTAL ROUNDS
0,1,1,John Senden,100,11.0,1100,100
1,2,2,Tommy Armour III,58,10.9,632,58
2,3,3,K.J. Choi,65,10.88,696,64
3,4,4,Billy Mayfair,83,10.82,898,83
4,5,5,Steve Elkington,70,10.8,756,70
5,T6,T6,Brian Bateman,55,10.78,593,55
6,T6,T6,Jason Bohn,88,10.78,949,88
7,8,8,Boo Weekley,79,10.74,827,77
8,9,9,Will MacKenzie,69,10.72,740,69
9,10,10,Tom Lehman,55,10.71,589,55
10,11,11,Marc Turnesa,77,10.68,822,77
11,12,12,Stuart Appleby,79,10.67,832,78
12,13,13,Mathew Goggin,76,10.64,787,74
13,14,14,Adam Scott,53,10.63,553,52
14,15,15,Sergio Garcia,59,10.62,616,58
15,16,16,D.J. Trahan,96,10.61,1019,96
16,17,17,J.J. Henry,97,10.59,1027,97
17,18,18,Davis Love III,89,10.52,915,87
18,T19,T19,Robert Allenby,71,10.5,735,70
19,T19,T19,David Duval,56,10.5,588,56
20,T21,T21,Vijay Singh,71,10.49,724,69
21,T21,T21,Johnson Wagner,81,10.49,850,81
22,23,23,Stewart Cink,79,10.48,765,73
23,24,24,Jeff Maggert,79,10.43,824,79
24,25,25,Carl Pettersson,86,10.41,895,86
25,26,26,Ben Curtis,63,10.4,645,62
26,27,27,Rory Sabbatini,81,10.36,829,80
27,28,28,Kevin Sutherland,96,10.34,982,95
28,29,29,Camilo Villegas,76,10.32,753,73
29,30,30,Fred Couples,54,10.3,556,54
30,31,31,Nick Watney,86,10.28,884,86
31,T32,T32,Ernie Els,70,10.26,677,66
32,T32,T32,Richard Johnson,85,10.26,872,85
33,34,34,Briny Baird,89,10.25,912,89
34,35,35,Troy Matteson,95,10.24,973,95
35,36,36,Andres Romero,58,10.23,583,57
36,T37,T37,Steve Flesch,77,10.21,786,77
37,T37,T37,Ryan Palmer,78,10.21,796,78
38,39,39,Bubba Watson,73,10.19,744,73
39,T40,T40,Ken Duke,87,10.18,886,87
40,T40,T40,Todd Hamilton,83,10.18,845,83
41,42,42,Sean O'Hair,80,10.17,773,76
42,43,43,J.B. Holmes,74,10.16,752,74
43,T44,T44,Dustin Johnson,85,10.14,852,84
44,T44,T44,Jeff Klauk,97,10.14,984,97
45,T46,T46,Martin Laird,72,10.13,729,72
46,T46,T46,Justin Leonard,95,10.13,922,91
47,T48,T48,Charley Hoffman,97,10.11,981,97
48,T48,T48,Charlie Wi,92,10.11,930,92
49,50,50,Chez Reavie,81,10.09,817,81
50,51,51,Phil Mickelson,66,10.08,635,63
51,52,52,Scott McCarron,91,10.07,916,91
52,53,53,Peter Lonard,86,10.06,865,86
53,T54,T54,Zach Johnson,94,10.05,925,92
54,T54,T54,Hunter Mahan,94,10.05,925,92
55,T56,T56,Steve Marino,98,10.04,984,98
56,T56,T56,Heath Slocum,95,10.04,954,95
57,T58,T58,Stephen Ames,77,10.03,752,75
58,T58,T58,Rod Pampling,72,10.03,712,71
59,T60,T60,Tim Herron,87,10.02,872,87
60,T60,T60,Brendon Todd,53,10.02,531,53
61,T62,T62,Lucas Glover,93,10.01,931,93
62,T62,T62,Kenny Perry,92,10.01,911,91
63,T62,T62,Chris Stroud,88,10.01,881,88
64,T65,T65,Woody Austin,84,10.0,840,84
65,T65,T65,Retief Goosen,74,10.0,730,73
66,T65,T65,Spencer Levin,75,10.0,750,75
67,T65,T65,Justin Rose,71,10.0,700,70
68,69,69,Jonathan Byrd,89,9.98,888,89
69,T70,T70,Jim Furyk,86,9.96,827,83
70,T70,T70,Rocco Mediate,79,9.96,787,79
71,72,72,Greg Owen,97,9.94,964,97
72,T73,T73,David Toms,98,9.93,973,98
73,T73,T73,Scott Verplank,88,9.93,874,88
74,T75,T75,Brendon de Jonge,90,9.92,893,90
75,T75,T75,Bill Lunde,83,9.92,823,83
76,T75,T75,Geoff Ogilvy,78,9.92,714,72
77,T75,T75,Tiger Woods,64,9.92,615,62
78,79,79,Bob Estes,78,9.91,773,78
79,T80,T80,Chad Campbell,90,9.9,891,90
80,T80,T80,Robert Garrigus,83,9.9,822,83
81,T80,T80,Nick O'Hern,90,9.9,891,90
82,T80,T80,Tom Pernice Jr.,82,9.9,812,82
83,T80,T80,Jeff Quinney,78,9.9,772,78
84,85,85,Ángel Cabrera,55,9.89,534,54
85,T86,T86,Scott Piercy,85,9.88,840,85
86,T86,T86,Nicholas Thompson,96,9.88,948,96
87,T88,T88,Steve Lowery,83,9.87,819,83
88,T88,T88,Kevin Streelman,97,9.87,957,97
89,T90,T90,Cameron Beckman,87,9.86,858,87
90,T90,T90,Tim Clark,81,9.86,769,78
91,T92,T92,Michael Allen,73,9.84,718,73
92,T92,T92,Paul Goydos,79,9.84,777,79
93,94,94,Bart Bryant,58,9.83,570,58
94,95,95,Mark Calcavecchia,72,9.82,707,72
95,T96,T96,Brad Adamonis,70,9.81,687,70
96,T96,T96,Charles Howell III,99,9.81,971,99
97,98,98,Steve Stricker,81,9.8,774,79
98,99,99,Marc Leishman,91,9.79,891,91
99,100,100,Kirk Triplett,60,9.77,586,60
100,101,101,Freddie Jacobson,83,9.76,810,83
101,102,102,Ryuji Imada,85,9.75,829,85
102,103,103,John Rollins,92,9.73,895,92
103,104,104,Ben Crane,93,9.72,904,93
104,105,105,Greg Kraft,51,9.71,495,51
105,106,106,Vaughn Taylor,88,9.69,853,88
106,107,107,Bill Haas,91,9.68,881,91
107,108,108,Tim Petrovic,97,9.67,938,97
108,T109,T109,Alex Cejka,82,9.66,792,82
109,T109,T109,Chris DiMarco,97,9.66,937,97
110,T109,T109,John Merrick,91,9.66,879,91
111,T109,T109,Mark Wilson,99,9.66,956,99
112,T113,T113,Anthony Kim,76,9.65,714,74
113,T113,T113,Jarrod Lyle,65,9.65,627,65
114,115,115,Ricky Barnes,67,9.64,646,67
115,116,116,George McNeill,82,9.63,790,82
116,T117,T117,Harrison Frazar,93,9.62,895,93
117,T117,T117,Padraig Harrington,66,9.62,625,65
118,T117,T117,Tag Ridings,50,9.62,481,50
119,T120,T120,Jason Gore,74,9.61,711,74
120,T120,T120,Matt Kuchar,82,9.61,788,82
121,T120,T120,Ian Poulter,59,9.61,538,56
122,T120,T120,Y.E. Yang,83,9.61,798,83
123,T124,T124,John Mallinger,90,9.6,864,90
124,T124,T124,James Nitties,86,9.6,826,86
125,T124,T124,Pat Perez,74,9.6,691,72
126,T124,T124,Mike Weir,85,9.6,806,84
127,T128,T128,Luke Donald,79,9.59,729,76
128,T128,T128,Jay Williamson,69,9.59,662,69
129,T130,T130,Matt Bettencourt,98,9.58,939,98
130,T130,T130,Brad Faxon,59,9.58,565,59
131,T132,T132,Daniel Chopra,89,9.57,852,89
132,T132,T132,D.A. Points,99,9.57,947,99
133,T132,T132,Gary Woodland,53,9.57,507,53
134,135,135,Nathan Green,104,9.55,993,104
135,136,136,Jason Dufner,90,9.54,859,90
136,137,137,Ryan Moore,89,9.53,848,89
137,138,138,Aaron Baddeley,66,9.51,618,65
138,T139,T139,Charles Warren,63,9.49,598,63
139,T139,T139,Casey Wittenberg,71,9.49,674,71
140,141,141,Aron Price,89,9.48,844,89
141,142,142,Kent Jones,73,9.42,688,73
142,T143,T143,Eric Axley,71,9.39,667,71
143,T143,T143,Rich Beem,77,9.39,723,77
144,T143,T143,Glen Day,79,9.39,742,79
145,T146,T146,Webb Simpson,94,9.38,882,94
146,T146,T146,Brandt Snedeker,81,9.38,760,81
147,148,148,Darron Stiles,52,9.37,487,52
148,149,149,Dean Wilson,81,9.36,758,81
149,150,150,Ted Purdy,101,9.35,944,101
150,151,151,Michael Letzig,96,9.33,896,96
151,T152,T152,Brian Davis,103,9.32,960,103
152,T152,T152,Colt Knost,71,9.32,662,71
153,T152,T152,Brett Quigley,92,9.32,857,92
154,T155,T155,Parker McLachlin,71,9.31,661,71
155,T155,T155,Rick Price,54,9.31,503,54
156,T157,T157,Kris Blanks,60,9.3,558,60
157,T157,T157,Peter Tomasulo,61,9.3,567,61
158,159,159,Brian Gay,96,9.29,892,96
159,T160,T160,Bob Heintz,59,9.27,547,59
160,T160,T160,Kevin Na,91,9.27,844,91
161,162,162,Jeff Overton,92,9.25,851,92
162,T163,T163,Joe Durant,62,9.18,569,62
163,T163,T163,Matt Jones,56,9.18,514,56
164,165,165,Jimmy Walker,74,9.14,676,74
165,T166,T166,Cliff Kresge,78,9.1,710,78
166,T166,T166,David Mathis,82,9.1,746,82
167,T166,T166,Brian Vranesh,51,9.1,464,51
168,169,169,Corey Pavin,73,9.07,662,73
169,170,170,Lee Janzen,74,9.04,669,74
170,T171,T171,Greg Chalmers,85,9.0,765,85
171,T171,T171,Joe Ogilvie,85,9.0,765,85
172,T171,T171,Kevin Stadler,65,9.0,585,65
173,174,174,Bo Van Pelt,100,8.97,897,100
174,175,175,Chris Riley,77,8.95,689,77
175,176,176,Derek Fathauer,63,8.94,563,63
176,177,177,Jerry Kelly,90,8.93,804,90
177,178,178,Bryce Molder,69,8.87,612,69
178,179,179,Leif Olson,51,8.86,452,51
179,180,180,Patrick Sheehan,51,8.8,449,51
180,181,181,Scott Sterling,51,8.75,446,51
181,182,182,Matt Weibring,65,8.65,562,65
182,183,183,Mark Brooks,55,8.47,466,55
183,184,184,Jason Day,61,8.2,500,61
