,Putts_Made_Per_Event_Over_20_RANK THIS WEEK,Putts_Made_Per_Event_Over_20_RANK LAST WEEK,Putts_Made_Per_Event_Over_20_PLAYER NAME,Putts_Made_Per_Event_Over_20_ROUNDS,Putts_Made_Per_Event_Over_20_PUTTS MADE
47,T44,T44,Tim Clark,81,1.4
48,T44,T44,Bill Haas,91,1.4
49,T44,T44,Bob Heintz,59,1.4
50,T44,T44,Richard Johnson,85,1.4
51,T44,T44,Jeff Klauk,97,1.4
52,T44,T44,Martin Laird,72,1.4
53,T44,T44,Phil Mickelson,66,1.4
54,T44,T44,D.A. Points,99,1.4
55,T44,T44,Tag Ridings,50,1.4
56,T44,T44,Andres Romero,58,1.4
57,T44,T44,Adam Scott,53,1.4
58,T44,T44,D.J. Trahan,96,1.4
59,T44,T44,Scott Verplank,88,1.4
60,T44,T44,Matt Weibring,65,1.4
61,T44,T44,Mike Weir,85,1.4
62,T63,T63,Woody Austin,84,1.3
63,T63,T63,Matt Bettencourt,98,1.3
64,T63,T63,Mark Brooks,55,1.3
65,T63,T63,Daniel Chopra,89,1.3
66,T63,T63,Brian Davis,103,1.3
67,T63,T63,Brendon de Jonge,90,1.3
68,T63,T63,Chris DiMarco,97,1.3
69,T63,T63,Bob Estes,78,1.3
70,T63,T63,Brad Faxon,59,1.3
71,T63,T63,Harrison Frazar,93,1.3
72,T63,T63,Robert Garrigus,83,1.3
73,T63,T63,Lucas Glover,93,1.3
74,T63,T63,Nathan Green,104,1.3
75,T63,T63,Freddie Jacobson,83,1.3
76,T63,T63,Lee Janzen,74,1.3
77,T63,T63,Dustin Johnson,85,1.3
78,T63,T63,Matt Jones,56,1.3
79,T63,T63,Justin Leonard,95,1.3
80,T63,T63,Michael Letzig,96,1.3
81,T63,T63,Davis Love III,89,1.3
82,T63,T63,John Merrick,91,1.3
83,T63,T63,Ryan Moore,89,1.3
84,T63,T63,Pat Perez,74,1.3
85,T63,T63,Tim Petrovic,97,1.3
86,T63,T63,Scott Piercy,85,1.3
87,T63,T63,Patrick Sheehan,51,1.3
88,T63,T63,Kevin Stadler,65,1.3
89,T63,T63,Vaughn Taylor,88,1.3
90,T63,T63,Marc Turnesa,77,1.3
91,T63,T63,Johnson Wagner,81,1.3
92,T63,T63,Nick Watney,86,1.3
93,T63,T63,Charlie Wi,92,1.3
94,T63,T63,Y.E. Yang,83,1.3
95,T96,T96,Tommy Armour III,58,1.2
96,T96,T96,Briny Baird,89,1.2
97,T96,T96,Jason Bohn,88,1.2
98,T96,T96,Alex Cejka,82,1.2
99,T96,T96,Stewart Cink,79,1.2
100,T96,T96,Jason Dufner,90,1.2
101,T96,T96,Steve Elkington,70,1.2
102,T96,T96,Paul Goydos,79,1.2
103,T96,T96,Bill Lunde,83,1.2
104,T96,T96,David Mathis,82,1.2
105,T96,T96,Troy Matteson,95,1.2
106,T96,T96,Scott McCarron,91,1.2
107,T96,T96,George McNeill,82,1.2
108,T96,T96,Rocco Mediate,79,1.2
109,T96,T96,Joe Ogilvie,85,1.2
110,T96,T96,Ryan Palmer,78,1.2
111,T96,T96,Corey Pavin,73,1.2
112,T96,T96,Tom Pernice Jr.,82,1.2
113,T96,T96,Carl Pettersson,86,1.2
114,T96,T96,Brett Quigley,92,1.2
115,T96,T96,Chez Reavie,81,1.2
116,T96,T96,Brandt Snedeker,81,1.2
117,T96,T96,Brendon Todd,53,1.2
118,T119,T119,Michael Allen,73,1.1
119,T119,T119,Stephen Ames,77,1.1
120,T119,T119,Kris Blanks,60,1.1
121,T119,T119,Mark Calcavecchia,72,1.1
122,T119,T119,Fred Couples,54,1.1
123,T119,T119,Glen Day,79,1.1
124,T119,T119,Joe Durant,62,1.1
125,T119,T119,Ernie Els,70,1.1
126,T119,T119,Steve Flesch,77,1.1
127,T119,T119,Retief Goosen,74,1.1
128,T119,T119,Padraig Harrington,66,1.1
129,T119,T119,Anthony Kim,76,1.1
130,T119,T119,Colt Knost,71,1.1
131,T119,T119,Peter Lonard,86,1.1
132,T119,T119,Bryce Molder,69,1.1
133,T119,T119,Ian Poulter,59,1.1
134,T119,T119,Kevin Streelman,97,1.1
135,T119,T119,Chris Stroud,88,1.1
136,T119,T119,Camilo Villegas,76,1.1
137,T119,T119,Bubba Watson,73,1.1
138,T119,T119,Dean Wilson,81,1.1
139,T119,T119,Gary Woodland,53,1.1
140,T141,T141,Brad Adamonis,70,1.0
141,T141,T141,Ángel Cabrera,55,1.0
142,T141,T141,Ken Duke,87,1.0
143,T141,T141,Mathew Goggin,76,1.0
144,T141,T141,Charley Hoffman,97,1.0
145,T141,T141,Charles Howell III,99,1.0
146,T141,T141,Kent Jones,73,1.0
147,T141,T141,Greg Kraft,51,1.0
148,T141,T141,John Mallinger,90,1.0
149,T141,T141,Billy Mayfair,83,1.0
150,T141,T141,Greg Owen,97,1.0
151,T141,T141,Aron Price,89,1.0
152,T141,T141,Vijay Singh,71,1.0
153,T141,T141,Kirk Triplett,60,1.0
154,T141,T141,Charles Warren,63,1.0
155,T141,T141,Casey Wittenberg,71,1.0
156,T157,T157,Stuart Appleby,79,0.9
157,T157,T157,K.J. Choi,65,0.9
158,T157,T157,Tim Herron,87,0.9
159,T157,T157,Cliff Kresge,78,0.9
160,T157,T157,Steve Lowery,83,0.9
161,T157,T157,Will MacKenzie,69,0.9
162,T157,T157,Jeff Quinney,78,0.9
163,T157,T157,Rory Sabbatini,81,0.9
164,T157,T157,Nicholas Thompson,96,0.9
165,T157,T157,Jimmy Walker,74,0.9
166,T157,T157,Jay Williamson,69,0.9
167,T168,T168,Brian Bateman,55,0.8
168,T168,T168,Derek Fathauer,63,0.8
169,T168,T168,Jason Gore,74,0.8
170,T168,T168,Todd Hamilton,83,0.8
171,T168,T168,Jarrod Lyle,65,0.8
172,T168,T168,Jeff Maggert,79,0.8
173,T168,T168,Leif Olson,51,0.8
174,T168,T168,Darron Stiles,52,0.8
175,T168,T168,Brian Vranesh,51,0.8
176,T177,T177,Eric Axley,71,0.7
177,T177,T177,Ricky Barnes,67,0.7
178,T177,T177,David Duval,56,0.7
179,T177,T177,Tom Lehman,55,0.7
180,T177,T177,Heath Slocum,95,0.7
181,T177,T177,Peter Tomasulo,61,0.7
182,T183,T183,J.B. Holmes,74,0.6
183,T183,T183,Rick Price,54,0.6
