,3-Putt_Avoidance_-_Round_1_RANK THIS WEEK,3-Putt_Avoidance_-_Round_1_RANK LAST WEEK,3-Putt_Avoidance_-_Round_1_PLAYER NAME,3-Putt_Avoidance_-_Round_1_%,3-Putt_Avoidance_-_Round_1_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_1_TOTAL HOLES
0,1,1,Michael Letzig,1.19,6,504
1,2,2,Bob Estes,1.21,5,414
2,3,3,Jim Furyk,1.26,5,396
3,T4,T4,Bart Bryant,1.31,4,306
4,T4,T4,Ben Curtis,1.31,4,306
5,6,6,Freddie Jacobson,1.33,6,450
6,7,7,Tiger Woods,1.39,4,288
7,8,8,Brian Gay,1.44,7,486
8,9,9,Geoff Ogilvy,1.46,5,342
9,T10,T10,Greg Chalmers,1.5,7,468
10,T10,T10,Johnson Wagner,1.5,7,468
11,12,12,David Duval,1.52,6,396
12,T13,T13,Charles Howell III,1.53,8,522
13,T13,T13,John Senden,1.53,8,522
14,15,15,Justin Leonard,1.56,7,450
15,16,16,John Rollins,1.65,8,486
16,T17,T17,Luke Donald,1.67,6,360
17,T17,T17,Webb Simpson,1.67,9,540
18,19,19,Steve Elkington,1.69,7,414
19,20,20,Tag Ridings,1.74,5,288
20,T21,T21,Vaughn Taylor,1.79,9,504
21,T21,T21,Charlie Wi,1.79,9,504
22,T23,T23,Nathan Green,1.85,10,540
23,T23,T23,Jarrod Lyle,1.85,7,378
24,T23,T23,Scott Verplank,1.85,8,432
25,T26,T26,Ken Duke,1.92,10,522
26,T26,T26,Scott McCarron,1.92,9,468
27,T26,T26,Brandt Snedeker,1.92,9,468
28,29,29,Brian Bateman,1.93,8,414
29,T30,T30,Matt Jones,1.96,6,306
30,T30,T30,Phil Mickelson,1.96,6,306
31,32,32,Briny Baird,1.98,10,504
32,T33,T33,Mathew Goggin,2.0,9,450
33,T33,T33,Zach Johnson,2.0,9,450
34,35,35,Aaron Baddeley,2.02,8,396
35,36,36,Retief Goosen,2.05,7,342
36,T37,T37,Stuart Appleby,2.08,9,432
37,T37,T37,Dustin Johnson,2.08,9,432
38,T39,T39,Chris DiMarco,2.11,11,522
39,T39,T39,Jeff Klauk,2.11,11,522
40,T41,T41,Anthony Kim,2.12,8,378
41,T41,T41,Pat Perez,2.12,8,378
42,43,43,Cameron Beckman,2.14,10,468
43,T44,T44,Brad Faxon,2.17,9,414
44,T44,T44,Lee Janzen,2.17,9,414
45,T44,T44,Mike Weir,2.17,9,414
46,T47,T47,Harrison Frazar,2.18,11,504
47,T47,T47,John Merrick,2.18,11,504
48,T49,T49,Eric Axley,2.22,12,540
49,T49,T49,Ryuji Imada,2.22,10,450
50,T49,T49,D.J. Trahan,2.22,12,540
51,T52,T52,Aron Price,2.26,11,486
52,T52,T52,David Toms,2.26,11,486
53,54,54,Michael Allen,2.27,9,396
54,55,55,Nick Watney,2.31,10,432
55,56,56,Jeff Quinney,2.35,11,468
56,57,57,Tim Clark,2.38,9,378
57,T58,T58,Greg Owen,2.41,13,540
58,T58,T58,Bo Van Pelt,2.41,13,540
59,60,60,Corey Pavin,2.42,10,414
60,61,61,Ian Poulter,2.43,7,288
61,T62,T62,Alex Cejka,2.44,11,450
62,T62,T62,Spencer Levin,2.44,11,450
63,T64,T64,Charley Hoffman,2.47,12,486
64,T64,T64,Ryan Moore,2.47,12,486
65,T64,T64,Nick O'Hern,2.47,12,486
66,67,67,Bob Heintz,2.5,9,360
67,T68,T68,Brad Adamonis,2.55,11,432
68,T68,T68,Colt Knost,2.55,11,432
69,70,70,Cliff Kresge,2.58,13,504
70,71,71,Patrick Sheehan,2.59,7,270
71,72,72,Y.E. Yang,2.66,11,414
72,T73,T73,Tim Herron,2.67,13,486
73,T73,T73,Parker McLachlin,2.67,12,450
74,T73,T73,James Nitties,2.67,13,486
75,T73,T73,Chez Reavie,2.67,13,486
76,77,77,Steve Marino,2.68,14,522
77,T78,T78,Tommy Armour III,2.78,9,324
78,T78,T78,Richard Johnson,2.78,13,468
