,Putting_from_4_RANK THIS WEEK,Putting_from_4_RANK LAST WEEK,Putting_from_4_PLAYER NAME,Putting_from_4_ROUNDS,Putting_from_4_% MADE,Putting_from_4_ATTEMPTS,Putting_from_4_PUTTS MADE
77,78,78,Hunter Mahan,94,92.02,163,150
78,79,79,Troy Matteson,95,91.98,162,149
79,80,80,Chris DiMarco,97,91.96,199,183
80,81,81,Heath Slocum,95,91.95,174,160
81,82,82,Aaron Baddeley,66,91.87,123,113
82,83,83,Camilo Villegas,76,91.82,110,101
83,84,84,Jarrod Lyle,65,91.75,97,89
84,T85,T85,Stuart Appleby,79,91.61,155,142
85,T85,T85,Jimmy Walker,74,91.61,143,131
86,87,87,Rod Pampling,72,91.59,107,98
87,88,88,Rory Sabbatini,81,91.55,142,130
88,89,89,Charlie Wi,92,91.53,177,162
89,90,90,Marc Leishman,91,91.52,165,151
90,91,91,Bob Estes,78,91.5,153,140
91,92,92,Lucas Glover,93,91.3,161,147
92,T93,T93,Tim Herron,87,91.28,195,178
93,T93,T93,Dustin Johnson,85,91.28,149,136
94,T93,T93,Brett Quigley,92,91.28,172,157
95,96,96,Robert Garrigus,83,91.26,183,167
96,97,97,Andres Romero,58,91.23,114,104
97,98,98,Carl Pettersson,86,91.22,148,135
98,99,99,Greg Owen,97,91.12,169,154
99,100,100,Leif Olson,51,91.0,100,91
100,101,101,Bryce Molder,69,90.99,111,101
101,102,102,Brandt Snedeker,81,90.98,133,121
102,103,103,Scott Sterling,51,90.91,77,70
103,104,104,J.J. Henry,97,90.8,163,148
104,105,105,Fred Couples,54,90.79,76,69
105,106,106,Martin Laird,72,90.63,128,116
106,T107,T107,Sergio Garcia,59,90.59,85,77
107,T107,T107,Tag Ridings,50,90.59,85,77
108,109,109,Ted Purdy,101,90.56,180,163
109,110,110,Bill Lunde,83,90.51,158,143
110,111,111,Michael Letzig,96,90.45,157,142
111,112,112,Jason Bohn,88,90.42,167,151
112,113,113,Vaughn Taylor,88,90.36,166,150
113,114,114,Mark Brooks,55,90.28,72,65
114,115,115,Patrick Sheehan,51,90.14,71,64
115,T116,T116,Paul Goydos,79,90.07,141,127
116,T116,T116,John Mallinger,90,90.07,151,136
117,118,118,Aron Price,89,89.95,189,170
118,119,119,Cliff Kresge,78,89.94,159,143
119,T120,T120,Brad Adamonis,70,89.92,119,107
120,T120,T120,Matt Weibring,65,89.92,119,107
121,122,122,Steve Lowery,83,89.89,178,160
122,123,123,Jeff Quinney,78,89.78,186,167
123,124,124,Matt Bettencourt,98,89.69,223,200
124,125,125,Mark Wilson,99,89.6,173,155
125,126,126,K.J. Choi,65,89.58,96,86
126,127,127,Ken Duke,87,89.53,172,154
127,128,128,Tom Pernice Jr.,82,89.44,161,144
128,129,129,Gary Woodland,53,89.41,85,76
129,130,130,Rick Price,54,89.32,103,92
130,131,131,Todd Hamilton,83,89.17,120,107
131,132,132,Brian Vranesh,51,88.99,109,97
132,133,133,Chez Reavie,81,88.97,145,129
133,T134,T134,Alex Cejka,82,88.89,162,144
134,T134,T134,Sean O'Hair,80,88.89,126,112
135,T136,T136,Charles Howell III,99,88.82,152,135
136,T136,T136,Davis Love III,89,88.82,152,135
137,T136,T136,D.A. Points,99,88.82,170,151
138,139,139,John Rollins,92,88.77,187,166
139,140,140,Steve Flesch,77,88.73,142,126
140,T141,T141,Steve Elkington,70,88.7,115,102
141,T141,T141,Colt Knost,71,88.7,115,102
142,143,143,Scott Piercy,85,88.59,149,132
143,144,144,Kevin Stadler,65,88.57,105,93
144,145,145,Jeff Maggert,79,88.54,157,139
145,146,146,Cameron Beckman,87,88.3,171,151
146,T147,T147,Bob Heintz,59,88.24,85,75
147,T147,T147,John Merrick,91,88.24,119,105
148,149,149,Tom Lehman,55,88.16,76,67
149,150,150,Woody Austin,84,88.14,177,156
150,151,151,Marc Turnesa,77,88.0,150,132
151,152,152,Bubba Watson,73,87.83,115,101
152,153,153,Brian Davis,103,87.82,197,173
153,154,154,D.J. Trahan,96,87.78,180,158
154,155,155,Chris Riley,77,87.77,139,122
155,156,156,Ernie Els,70,87.76,98,86
156,157,157,Brendon Todd,53,87.62,105,92
157,158,158,Jason Day,61,87.6,121,106
158,159,159,Jason Gore,74,87.59,145,127
159,T160,T160,Greg Kraft,51,87.5,88,77
160,T160,T160,Vijay Singh,71,87.5,112,98
161,162,162,Casey Wittenberg,71,87.4,127,111
162,163,163,Rich Beem,77,87.39,119,104
163,164,164,Jay Williamson,69,87.18,117,102
164,165,165,Kris Blanks,60,87.06,85,74
165,166,166,John Senden,100,86.93,176,153
166,167,167,Johnson Wagner,81,86.75,151,131
167,168,168,Rocco Mediate,79,86.71,143,124
168,169,169,Adam Scott,53,86.59,82,71
169,170,170,Boo Weekley,79,86.47,133,115
170,171,171,Peter Lonard,86,86.36,154,133
171,172,172,Nicholas Thompson,96,86.29,175,151
172,173,173,Billy Mayfair,83,86.0,150,129
173,174,174,J.B. Holmes,74,85.96,114,98
174,T175,T175,Briny Baird,89,85.82,141,121
175,T175,T175,Mathew Goggin,76,85.82,134,115
176,177,177,Darron Stiles,52,85.23,88,75
177,178,178,Nick O'Hern,90,85.12,168,143
178,179,179,Joe Durant,62,84.71,85,72
179,180,180,Derek Fathauer,63,84.62,117,99
180,181,181,Jonathan Byrd,89,83.23,161,134
181,182,182,Kirk Triplett,60,82.64,144,119
182,183,183,Will MacKenzie,69,81.25,144,117
183,184,184,Ricky Barnes,67,76.04,96,73
