,GIR_Putting_-_5-10_RANK THIS WEEK,GIR_Putting_-_5-10_RANK LAST WEEK,GIR_Putting_-_5-10_PLAYER NAME,GIR_Putting_-_5-10_ROUNDS,GIR_Putting_-_5-10_%,GIR_Putting_-_5-10_ATTEMPTS,GIR_Putting_-_5-10_PUTTS MADE
57,58,58,Jason Bohn,88,53.09,162,86
58,59,59,Gary Woodland,53,52.94,68,36
59,60,60,Colt Knost,71,52.88,104,55
60,61,61,John Rollins,92,52.7,148,78
61,62,62,Steve Lowery,83,52.6,154,81
62,63,63,Johnson Wagner,81,52.59,135,71
63,64,64,Jim Furyk,86,52.48,141,74
64,T65,T65,Matt Kuchar,82,52.42,124,65
65,T65,T65,Jeff Quinney,78,52.42,124,65
66,T67,T67,K.J. Choi,65,52.38,105,55
67,T67,T67,Anthony Kim,76,52.38,126,66
68,69,69,Scott Verplank,88,52.35,170,89
69,70,70,Stewart Cink,79,52.29,109,57
70,71,71,Sergio Garcia,59,51.9,79,41
71,72,72,Troy Matteson,95,51.87,187,97
72,T73,T73,Jason Dufner,90,51.61,155,80
73,T73,T73,Ryan Palmer,78,51.61,124,64
74,75,75,Scott Piercy,85,51.43,140,72
75,76,76,Woody Austin,84,51.3,154,79
76,77,77,Jonathan Byrd,89,51.19,168,86
77,78,78,Fred Couples,54,51.14,88,45
78,79,79,Tom Pernice Jr.,82,51.11,135,69
79,80,80,Kenny Perry,92,51.03,145,74
80,81,81,Nicholas Thompson,96,50.96,157,80
81,82,82,Charley Hoffman,97,50.81,185,94
82,83,83,Ryuji Imada,85,50.76,132,67
83,T84,T84,Greg Chalmers,85,50.68,148,75
84,T84,T84,Vaughn Taylor,88,50.68,148,75
85,86,86,Peter Tomasulo,61,50.65,77,39
86,87,87,Kris Blanks,60,50.44,113,57
87,88,88,Dustin Johnson,85,50.43,117,59
88,89,89,Steve Elkington,70,50.41,121,61
89,90,90,Ryan Moore,89,50.35,143,72
90,91,91,Charles Howell III,99,50.29,175,88
91,T92,T92,Martin Laird,72,50.0,116,58
92,T92,T92,Tim Petrovic,97,50.0,176,88
93,T92,T92,Tag Ridings,50,50.0,74,37
94,T92,T92,Steve Stricker,81,50.0,124,62
95,T92,T92,Charles Warren,63,50.0,104,52
96,T92,T92,Mark Wilson,99,50.0,180,90
97,98,98,Greg Owen,97,49.73,187,93
98,99,99,Ben Crane,93,49.69,159,79
99,100,100,Robert Garrigus,83,49.64,139,69
100,101,101,Jeff Maggert,79,49.63,135,67
101,102,102,Tommy Armour III,58,49.61,129,64
102,103,103,Geoff Ogilvy,78,49.54,109,54
103,104,104,Brad Adamonis,70,49.45,91,45
104,T105,T105,Padraig Harrington,66,49.44,89,44
105,T105,T105,Patrick Sheehan,51,49.44,89,44
106,107,107,Alex Cejka,82,49.03,155,76
107,108,108,Briny Baird,89,48.94,141,69
108,109,109,Chris Stroud,88,48.85,131,64
109,110,110,Phil Mickelson,66,48.84,86,42
110,111,111,Rick Price,54,48.65,74,36
111,112,112,Dean Wilson,81,48.63,146,71
112,113,113,Kirk Triplett,60,48.6,107,52
113,114,114,Bill Haas,91,48.52,169,82
114,T115,T115,J.J. Henry,97,48.51,134,65
115,T115,T115,Boo Weekley,79,48.51,134,65
116,117,117,Bill Lunde,83,48.46,130,63
117,118,118,Nick Watney,86,48.44,128,62
118,119,119,Aron Price,89,48.39,124,60
119,120,120,Tim Herron,87,48.37,153,74
120,121,121,Steve Marino,98,48.26,172,83
121,122,122,Jason Gore,74,48.18,110,53
122,123,123,Marc Turnesa,77,48.15,108,52
123,124,124,John Mallinger,90,48.06,129,62
124,125,125,Rory Sabbatini,81,47.97,148,71
125,T126,T126,Derek Fathauer,63,47.83,92,44
126,T126,T126,Todd Hamilton,83,47.83,115,55
127,T126,T126,Pat Perez,74,47.83,92,44
128,129,129,Bubba Watson,73,47.73,88,42
129,130,130,Brendon de Jonge,90,47.7,174,83
130,131,131,Rocco Mediate,79,47.69,130,62
131,132,132,Nick O'Hern,90,47.46,177,84
132,133,133,Matt Bettencourt,98,47.44,156,74
133,134,134,Kevin Stadler,65,47.42,97,46
134,135,135,Kevin Na,91,47.33,150,71
135,136,136,Michael Letzig,96,47.27,165,78
136,137,137,D.A. Points,99,47.24,163,77
137,138,138,Scott Sterling,51,47.14,70,33
138,139,139,Mathew Goggin,76,46.79,109,51
139,140,140,Kent Jones,73,46.55,116,54
140,141,141,Sean O'Hair,80,46.46,127,59
141,142,142,Brendon Todd,53,46.43,56,26
142,143,143,Rich Beem,77,46.09,115,53
143,144,144,Jarrod Lyle,65,46.07,89,41
144,145,145,Glen Day,79,45.9,122,56
145,146,146,Chez Reavie,81,45.86,133,61
146,147,147,Brett Quigley,92,45.71,140,64
147,148,148,Bob Estes,78,45.52,134,61
148,149,149,Chad Campbell,90,45.45,143,65
149,150,150,Steve Flesch,77,45.31,128,58
150,151,151,Michael Allen,73,45.28,106,48
151,152,152,David Mathis,82,45.21,146,66
152,153,153,Carl Pettersson,86,45.11,133,60
153,154,154,David Duval,56,45.05,91,41
154,155,155,Peter Lonard,86,44.88,127,57
155,156,156,Vijay Singh,71,44.83,116,52
156,157,157,Camilo Villegas,76,44.74,114,51
157,158,158,John Merrick,91,44.53,128,57
158,159,159,Greg Kraft,51,44.44,81,36
159,160,160,John Senden,100,44.33,194,86
160,161,161,Bart Bryant,58,44.32,88,39
161,162,162,Jeff Klauk,97,44.29,140,62
162,163,163,Casey Wittenberg,71,44.21,95,42
163,164,164,Heath Slocum,95,44.02,184,81
164,165,165,Brad Faxon,59,43.75,64,28
165,166,166,Stuart Appleby,79,43.59,117,51
166,167,167,Brian Bateman,55,43.37,83,36
167,168,168,Davis Love III,89,43.36,143,62
168,169,169,Joe Durant,62,42.99,107,46
169,170,170,Justin Leonard,95,42.94,163,70
170,171,171,Ken Duke,87,42.75,138,59
171,172,172,Robert Allenby,71,42.72,103,44
172,173,173,Lee Janzen,74,42.61,115,49
173,174,174,Ernie Els,70,42.5,120,51
174,175,175,Chris DiMarco,97,42.42,165,70
175,176,176,Ricky Barnes,67,42.39,92,39
176,177,177,J.B. Holmes,74,42.06,107,45
177,178,178,D.J. Trahan,96,41.92,167,70
178,179,179,Eric Axley,71,40.45,89,36
179,180,180,Will MacKenzie,69,40.32,124,50
180,181,181,Mark Brooks,55,40.3,67,27
181,182,182,Tom Lehman,55,38.89,54,21
182,183,183,Billy Mayfair,83,38.4,125,48
183,184,184,Adam Scott,53,38.03,71,27
