,Putting_from_10_RANK THIS WEEK,Putting_from_10_RANK LAST WEEK,Putting_from_10_PLAYER NAME,Putting_from_10_ROUNDS,Putting_from_10_% MADE,Putting_from_10_ATTEMPTS,Putting_from_10_PUTTS MADE
0,1,1,Ángel Cabrera,55,60.0,25,15
1,2,2,Woody Austin,84,57.69,52,30
2,3,3,Joe Ogilvie,85,56.86,51,29
3,4,4,Tom Lehman,55,56.25,16,9
4,T5,T5,Brian Davis,103,55.36,56,31
5,T5,T5,Brian Gay,96,55.36,56,31
6,7,7,Freddie Jacobson,83,54.35,46,25
7,8,8,Jim Furyk,86,53.85,39,21
8,9,9,Lucas Glover,93,53.73,67,36
9,T10,T10,Paul Goydos,79,53.06,49,26
10,T10,T10,Johnson Wagner,81,53.06,49,26
11,T12,T12,Steve Lowery,83,51.35,74,38
12,T12,T12,Brian Vranesh,51,51.35,37,19
13,14,14,Mark Wilson,99,50.77,65,33
14,T15,T15,Fred Couples,54,50.0,30,15
15,T15,T15,Padraig Harrington,66,50.0,26,13
16,T15,T15,Spencer Levin,75,50.0,28,14
17,T15,T15,Kenny Perry,92,50.0,44,22
18,19,19,Kevin Sutherland,96,49.15,59,29
19,20,20,Chad Campbell,90,49.12,57,28
20,T21,T21,Bob Estes,78,48.89,45,22
21,T21,T21,Y.E. Yang,83,48.89,45,22
22,T23,T23,Kent Jones,73,48.84,43,21
23,T23,T23,David Mathis,82,48.84,43,21
24,T25,T25,Daniel Chopra,89,48.48,66,32
25,T25,T25,Scott Sterling,51,48.48,33,16
26,27,27,Nicholas Thompson,96,48.44,64,31
27,T28,T28,Matt Kuchar,82,48.21,56,27
28,T28,T28,Ryan Moore,89,48.21,56,27
29,30,30,Stephen Ames,77,48.0,25,12
30,31,31,Tim Clark,81,47.62,42,20
31,32,32,Parker McLachlin,71,47.5,40,19
32,T33,T33,Harrison Frazar,93,47.27,55,26
33,T33,T33,Tim Herron,87,47.27,55,26
34,35,35,Stewart Cink,79,47.22,36,17
35,36,36,Richard Johnson,85,47.17,53,25
36,37,37,Jerry Kelly,90,47.06,51,24
37,38,38,Ben Curtis,63,46.88,32,15
38,39,39,Marc Leishman,91,46.43,56,26
39,T40,T40,John Mallinger,90,46.34,41,19
40,T40,T40,Geoff Ogilvy,78,46.34,41,19
41,42,42,Tim Petrovic,97,46.27,67,31
42,T43,T43,Martin Laird,72,46.15,39,18
43,T43,T43,Tom Pernice Jr.,82,46.15,52,24
44,T43,T43,Patrick Sheehan,51,46.15,26,12
45,T43,T43,Matt Weibring,65,46.15,39,18
46,T47,T47,Aaron Baddeley,66,45.95,37,17
47,T47,T47,Jay Williamson,69,45.95,37,17
48,49,49,Bart Bryant,58,45.71,35,16
49,50,50,Bill Haas,91,45.65,46,21
50,51,51,Tag Ridings,50,45.45,33,15
51,52,52,Mark Calcavecchia,72,45.24,42,19
52,53,53,Pat Perez,74,45.16,31,14
53,54,54,Zach Johnson,94,45.0,60,27
54,55,55,Greg Kraft,51,44.83,29,13
55,T56,T56,George McNeill,82,44.64,56,25
56,T56,T56,Mike Weir,85,44.64,56,25
57,T58,T58,Robert Allenby,71,44.44,45,20
