,GIR_Putting_-_15-20_RANK THIS WEEK,GIR_Putting_-_15-20_RANK LAST WEEK,GIR_Putting_-_15-20_PLAYER NAME,GIR_Putting_-_15-20_ROUNDS,GIR_Putting_-_15-20_%,GIR_Putting_-_15-20_ATTEMPTS,GIR_Putting_-_15-20_PUTTS MADE
0,1,1,Stephen Ames,77,31.58,95,30
1,2,2,Geoff Ogilvy,78,27.38,84,23
2,3,3,Bob Heintz,59,27.27,77,21
3,4,4,Kris Blanks,60,26.67,90,24
4,5,5,D.A. Points,99,26.12,134,35
5,6,6,Justin Rose,71,26.09,92,24
6,7,7,Pat Perez,74,25.51,98,25
7,8,8,Kevin Na,91,24.8,125,31
8,9,9,Matt Kuchar,82,24.56,114,28
9,T10,T10,Michael Allen,73,24.07,108,26
10,T10,T10,Dean Wilson,81,24.07,108,26
11,12,12,Greg Chalmers,85,23.85,109,26
12,13,13,Harrison Frazar,93,23.81,147,35
13,14,14,Joe Durant,62,23.53,68,16
14,15,15,Rory Sabbatini,81,23.3,103,24
15,16,16,Ben Curtis,63,23.17,82,19
16,17,17,K.J. Choi,65,22.97,74,17
17,18,18,Davis Love III,89,22.96,135,31
18,19,19,Bubba Watson,73,22.73,88,20
19,20,20,Brian Gay,96,22.69,119,27
20,21,21,Kirk Triplett,60,22.45,98,22
21,22,22,Gary Woodland,53,22.41,58,13
22,23,23,Lucas Glover,93,22.4,125,28
23,24,24,Anthony Kim,76,22.35,85,19
24,25,25,Charley Hoffman,97,22.06,136,30
25,26,26,Carl Pettersson,86,22.02,109,24
26,27,27,Corey Pavin,73,21.95,82,18
27,28,28,Nick Watney,86,21.93,114,25
28,29,29,Freddie Jacobson,83,21.85,119,26
29,30,30,Marc Turnesa,77,21.74,115,25
30,31,31,Jerry Kelly,90,21.64,134,29
31,32,32,Will MacKenzie,69,21.62,111,24
32,33,33,Joe Ogilvie,85,21.55,116,25
33,T34,T34,Chad Campbell,90,21.37,131,28
34,T34,T34,Scott Piercy,85,21.37,117,25
35,36,36,Scott McCarron,91,21.3,108,23
36,37,37,David Toms,98,21.13,142,30
37,38,38,Derek Fathauer,63,21.05,76,16
38,39,39,Padraig Harrington,66,20.99,81,17
