,Average_Putting_Distance_-_All_1_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_1_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_1_putts_PLAYER NAME,Average_Putting_Distance_-_All_1_putts_ROUNDS,Average_Putting_Distance_-_All_1_putts_AVG,Average_Putting_Distance_-_All_1_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_1_putts_TOTAL PUTTS
0,T1,T1,Ted Purdy,101,"8' 1""",5047.083,622
1,T1,T1,Marc Turnesa,77,"8' 1""",3722.917,460
2,3,3,Greg Chalmers,85,"8' 0""",4272.5,534
3,T4,T4,Matt Bettencourt,98,"7' 9""",4938.25,634
4,T4,T4,Ben Curtis,63,"7' 9""",2714.25,350
5,T4,T4,Martin Laird,72,"7' 9""",3311.25,427
6,T4,T4,Patrick Sheehan,51,"7' 9""",2023.9170000000001,260
7,T4,T4,Johnson Wagner,81,"7' 9""",3846.5,499
8,T9,T9,Stephen Ames,77,"7' 8""",3166.333,414
9,T9,T9,Spencer Levin,75,"7' 8""",3563.167,463
10,T9,T9,Hunter Mahan,94,"7' 8""",4183.5,543
11,T9,T9,Nick O'Hern,90,"7' 8""",4626.083,601
12,T13,T13,Joe Durant,62,"7' 7""",2216.667,293
13,T13,T13,Brad Faxon,59,"7' 7""",3043.083,403
14,T13,T13,J.J. Henry,97,"7' 7""",4010.417,528
15,T13,T13,Jeff Klauk,97,"7' 7""",4628.417,610
16,T13,T13,Marc Leishman,91,"7' 7""",4429.667,583
17,T13,T13,Rod Pampling,72,"7' 7""",3537.0,464
18,T13,T13,Kenny Perry,92,"7' 7""",4087.917,542
19,T13,T13,Carl Pettersson,86,"7' 7""",4045.667,534
20,T13,T13,John Senden,100,"7' 7""",4525.5,594
21,T13,T13,David Toms,98,"7' 7""",4255.667,560
22,T13,T13,D.J. Trahan,96,"7' 7""",3909.917,517
23,T13,T13,Dean Wilson,81,"7' 7""",3867.5,511
24,T25,T25,Cameron Beckman,87,"7' 6""",3841.083,512
25,T25,T25,Kris Blanks,60,"7' 6""",2478.0,330
26,T25,T25,Ben Crane,93,"7' 6""",4445.667,596
27,T25,T25,Steve Elkington,70,"7' 6""",2977.333,397
28,T25,T25,Dustin Johnson,85,"7' 6""",3324.25,445
29,T25,T25,Matt Kuchar,82,"7' 6""",4147.75,556
30,T25,T25,Tom Lehman,55,"7' 6""",1513.5,201
31,T25,T25,Parker McLachlin,71,"7' 6""",3966.0,529
32,T25,T25,John Merrick,91,"7' 6""",3390.667,451
33,T25,T25,Kevin Na,91,"7' 6""",4560.667,605
34,T25,T25,James Nitties,86,"7' 6""",4109.583,550
35,T25,T25,Corey Pavin,73,"7' 6""",2847.0,381
36,T25,T25,D.A. Points,99,"7' 6""",4537.833,608
37,T25,T25,Chris Stroud,88,"7' 6""",3745.917,500
38,T25,T25,Brendon Todd,53,"7' 6""",2329.667,309
39,T25,T25,Mark Wilson,99,"7' 6""",4785.417,635
40,T25,T25,Gary Woodland,53,"7' 6""",1726.0829999999999,230
41,T42,T42,Woody Austin,84,"7' 5""",4052.417,548
42,T42,T42,Brendon de Jonge,90,"7' 5""",3934.167,533
43,T42,T42,Luke Donald,79,"7' 5""",3653.083,495
44,T42,T42,Brian Gay,96,"7' 5""",4861.25,658
45,T42,T42,Bob Heintz,59,"7' 5""",2905.833,393
46,T42,T42,Richard Johnson,85,"7' 5""",3785.25,513
47,T42,T42,David Mathis,82,"7' 5""",3807.833,512
48,T42,T42,Scott Piercy,85,"7' 5""",3807.0,515
49,T42,T42,Tag Ridings,50,"7' 5""",1924.6670000000001,260
50,T42,T42,Webb Simpson,94,"7' 5""",5123.333,691
51,T42,T42,Charlie Wi,92,"7' 5""",4417.417,598
52,T53,T53,Bart Bryant,58,"7' 4""",2567.917,351
53,T53,T53,Fred Couples,54,"7' 4""",2070.833,284
54,T53,T53,Paul Goydos,79,"7' 4""",3454.25,471
55,T53,T53,Lee Janzen,74,"7' 4""",3329.167,456
56,T53,T53,Kent Jones,73,"7' 4""",2953.5,404
57,T53,T53,Peter Lonard,86,"7' 4""",3705.833,507
58,T53,T53,Bill Lunde,83,"7' 4""",3774.167,515
59,T53,T53,Steve Marino,98,"7' 4""",4313.583,585
60,T53,T53,Ryan Moore,89,"7' 4""",4024.0,546
61,T53,T53,Geoff Ogilvy,78,"7' 4""",3235.0,439
62,T53,T53,Justin Rose,71,"7' 4""",3053.083,418
63,T53,T53,Kevin Streelman,97,"7' 4""",4385.167,597
64,T53,T53,Kevin Sutherland,96,"7' 4""",3846.917,522
65,T66,T66,Brian Bateman,55,"7' 3""",2342.25,322
66,T66,T66,Jonathan Byrd,89,"7' 3""",3830.917,531
67,T66,T66,Stewart Cink,79,"7' 3""",3045.75,421
68,T66,T66,Sergio Garcia,59,"7' 3""",2213.417,304
69,T66,T66,Lucas Glover,93,"7' 3""",4182.083,574
70,T66,T66,Todd Hamilton,83,"7' 3""",3229.333,443
71,T66,T66,Ryuji Imada,85,"7' 3""",3861.417,530
72,T66,T66,Zach Johnson,94,"7' 3""",4228.25,581
73,T66,T66,Jerry Kelly,90,"7' 3""",4270.083,589
74,T66,T66,Greg Kraft,51,"7' 3""",2042.3329999999999,283
75,T66,T66,Troy Matteson,95,"7' 3""",4222.75,580
76,T66,T66,Pat Perez,74,"7' 3""",3476.417,478
77,T66,T66,Aron Price,89,"7' 3""",3825.667,529
78,T66,T66,Chris Riley,77,"7' 3""",3616.167,500
79,T66,T66,Matt Weibring,65,"7' 3""",2919.167,402
80,T81,T81,Michael Allen,73,"7' 2""",2826.667,394
81,T81,T81,Mark Brooks,55,"7' 2""",2104.417,293
82,T81,T81,Chad Campbell,90,"7' 2""",3525.833,493
83,T81,T81,Jason Day,61,"7' 2""",2774.667,389
84,T81,T81,Robert Garrigus,83,"7' 2""",3384.5,473
85,T81,T81,Colt Knost,71,"7' 2""",2695.917,377
86,T81,T81,Davis Love III,89,"7' 2""",3642.167,511
87,T81,T81,Steve Lowery,83,"7' 2""",3997.417,557
88,T81,T81,Bryce Molder,69,"7' 2""",2884.333,402
89,T81,T81,Sean O'Hair,80,"7' 2""",3011.667,420
90,T81,T81,Joe Ogilvie,85,"7' 2""",4453.833,618
91,T81,T81,John Rollins,92,"7' 2""",4043.0,565
92,T81,T81,Andres Romero,58,"7' 2""",2180.25,305
93,T81,T81,Brandt Snedeker,81,"7' 2""",3599.667,503
94,T81,T81,Scott Sterling,51,"7' 2""",1956.3329999999999,272
95,T81,T81,Brian Vranesh,51,"7' 2""",2181.0,305
96,T81,T81,Bubba Watson,73,"7' 2""",2902.25,407
97,T81,T81,Casey Wittenberg,71,"7' 2""",2534.333,353
98,T99,T99,Tim Clark,81,"7' 1""",3239.833,455
99,T99,T99,Derek Fathauer,63,"7' 1""",2546.5,361
100,T99,T99,Harrison Frazar,93,"7' 1""",4401.167,625
101,T99,T99,Jim Furyk,86,"7' 1""",3587.0,506
102,T99,T99,Bill Haas,91,"7' 1""",4135.0,585
103,T99,T99,Matt Jones,56,"7' 1""",2207.417,310
104,T99,T99,Michael Letzig,96,"7' 1""",4489.083,633
105,T99,T99,Scott McCarron,91,"7' 1""",4167.25,590
106,T99,T99,Vaughn Taylor,88,"7' 1""",4002.25,568
107,T99,T99,Kirk Triplett,60,"7' 1""",2727.083,387
108,T99,T99,Bo Van Pelt,100,"7' 1""",4416.583,621
109,T99,T99,Nick Watney,86,"7' 1""",3476.917,491
110,T99,T99,Boo Weekley,79,"7' 1""",2956.083,416
111,T99,T99,Mike Weir,85,"7' 1""",3781.417,534
112,T99,T99,Tiger Woods,64,"7' 1""",2689.167,379
113,T114,T114,Tommy Armour III,58,"7' 0""",2412.667,346
114,T114,T114,Aaron Baddeley,66,"7' 0""",3242.0,461
115,T114,T114,Briny Baird,89,"7' 0""",3284.167,469
116,T114,T114,Rich Beem,77,"7' 0""",2799.667,398
117,T114,T114,Mark Calcavecchia,72,"7' 0""",3076.083,441
118,T114,T114,Alex Cejka,82,"7' 0""",3452.0,493
119,T114,T114,Glen Day,79,"7' 0""",3002.917,427
120,T114,T114,Bob Estes,78,"7' 0""",3640.75,521
121,T114,T114,Steve Flesch,77,"7' 0""",3017.167,431
122,T114,T114,Justin Leonard,95,"7' 0""",3807.917,546
123,T114,T114,Will MacKenzie,69,"7' 0""",2693.5,383
124,T114,T114,Jeff Maggert,79,"7' 0""",3339.75,476
125,T114,T114,George McNeill,82,"7' 0""",3998.75,569
126,T114,T114,Greg Owen,97,"7' 0""",3616.5,518
127,T114,T114,Ryan Palmer,78,"7' 0""",3488.25,499
128,T114,T114,Tim Petrovic,97,"7' 0""",4535.083,649
129,T114,T114,Brett Quigley,92,"7' 0""",3655.167,523
130,T114,T114,Kevin Stadler,65,"7' 0""",2558.5,367
131,T114,T114,Scott Verplank,88,"7' 0""",3933.333,559
132,T114,T114,Y.E. Yang,83,"7' 0""",3456.583,491
133,T134,T134,Robert Allenby,71,"6' 11""",2473.167,357
134,T134,T134,Jason Dufner,90,"6' 11""",3821.0,555
135,T134,T134,David Duval,56,"6' 11""",2043.5829999999999,296
136,T134,T134,Freddie Jacobson,83,"6' 11""",3792.583,550
137,T134,T134,John Mallinger,90,"6' 11""",3562.25,518
138,T134,T134,Jeff Overton,92,"6' 11""",4070.25,588
139,T134,T134,Jeff Quinney,78,"6' 11""",3633.083,526
140,T134,T134,Heath Slocum,95,"6' 11""",3923.583,565
141,T134,T134,Charles Warren,63,"6' 11""",2394.833,348
142,T143,T143,Jason Bohn,88,"6' 10""",3713.333,542
143,T143,T143,K.J. Choi,65,"6' 10""",2312.667,339
144,T143,T143,Daniel Chopra,89,"6' 10""",4393.0,639
145,T143,T143,Mathew Goggin,76,"6' 10""",2741.0,401
146,T143,T143,Rocco Mediate,79,"6' 10""",2973.667,434
147,T143,T143,Tom Pernice Jr.,82,"6' 10""",3726.333,545
148,T143,T143,Chez Reavie,81,"6' 10""",3201.25,467
149,T143,T143,Steve Stricker,81,"6' 10""",3287.25,484
150,T143,T143,Nicholas Thompson,96,"6' 10""",4033.833,590
151,T143,T143,Camilo Villegas,76,"6' 10""",2563.417,376
152,T143,T143,Jay Williamson,69,"6' 10""",2368.75,348
153,T154,T154,Eric Axley,71,"6' 9""",2961.667,439
154,T154,T154,Ángel Cabrera,55,"6' 9""",1956.25,290
155,T154,T154,Brian Davis,103,"6' 9""",4686.583,691
156,T154,T154,Chris DiMarco,97,"6' 9""",4197.167,619
157,T154,T154,Nathan Green,104,"6' 9""",4669.333,688
158,T154,T154,Charles Howell III,99,"6' 9""",3770.5,559
159,T154,T154,Billy Mayfair,83,"6' 9""",2901.833,431
160,T154,T154,Leif Olson,51,"6' 9""",2070.917,305
161,T154,T154,Rory Sabbatini,81,"6' 9""",3233.417,480
162,T163,T163,Brad Adamonis,70,"6' 8""",2877.667,429
163,T163,T163,Retief Goosen,74,"6' 8""",2814.917,424
164,T163,T163,Tim Herron,87,"6' 8""",3851.583,576
