,Putts_per_Round_-_Round_5_RANK THIS WEEK,Putts_per_Round_-_Round_5_RANK LAST WEEK,Putts_per_Round_-_Round_5_PLAYER NAME,Putts_per_Round_-_Round_5_AVG,Putts_per_Round_-_Round_5_TOTAL PUTTS,Putts_per_Round_-_Round_5_TOTAL ROUNDS
0,T1,T1,Cameron Beckman,23.0,23,1
1,T1,T1,Jerry Kelly,23.0,23,1
2,T1,T1,Matt Kuchar,23.0,23,1
3,T1,T1,Tim Petrovic,23.0,23,1
4,T5,T5,Stephen Ames,24.0,24,1
5,T5,T5,Joe Ogilvie,24.0,24,1
6,T5,T5,Pat Perez,24.0,24,1
7,T5,T5,Nicholas Thompson,24.0,24,1
8,T5,T5,Dean Wilson,24.0,24,1
9,T10,T10,Alex Cejka,25.0,25,1
10,T10,T10,Jason Dufner,25.0,25,1
11,T10,T10,Joe Durant,25.0,25,1
12,T10,T10,Bill Haas,25.0,25,1
13,T10,T10,Justin Leonard,25.0,25,1
14,T10,T10,John Mallinger,25.0,25,1
15,T16,T16,Rich Beem,26.0,26,1
16,T16,T16,Brian Gay,26.0,26,1
17,T16,T16,Lucas Glover,26.0,26,1
18,T16,T16,Steve Lowery,26.0,26,1
19,T16,T16,John Merrick,26.0,26,1
20,T16,T16,Tom Pernice Jr.,26.0,26,1
21,T22,T22,Chad Campbell,27.0,27,1
22,T22,T22,Ben Crane,27.0,27,1
23,T22,T22,Chris DiMarco,27.0,27,1
24,T22,T22,Robert Garrigus,27.0,27,1
25,T22,T22,Mathew Goggin,27.0,27,1
26,T22,T22,Richard Johnson,27.0,27,1
27,T22,T22,Colt Knost,27.0,27,1
28,T22,T22,Cliff Kresge,27.0,27,1
29,T22,T22,Martin Laird,27.0,27,1
30,T22,T22,Michael Letzig,27.0,27,1
31,T22,T22,Steve Marino,27.0,27,1
32,T22,T22,Scott McCarron,27.0,27,1
33,T22,T22,Webb Simpson,27.0,27,1
34,T22,T22,Vaughn Taylor,27.0,27,1
35,T22,T22,Bo Van Pelt,27.0,27,1
36,T22,T22,Charlie Wi,27.0,27,1
37,T38,T38,Michael Allen,28.0,28,1
38,T38,T38,Woody Austin,28.0,28,1
39,T38,T38,Tim Clark,28.0,28,1
40,T38,T38,Ryuji Imada,28.0,28,1
41,T38,T38,Scott Piercy,28.0,28,1
42,T38,T38,Heath Slocum,28.0,28,1
43,T38,T38,Chris Stroud,28.0,28,1
44,T38,T38,Nick Watney,28.0,28,1
45,T46,T46,Brad Adamonis,29.0,29,1
46,T46,T46,Brendon de Jonge,29.0,29,1
47,T46,T46,Ken Duke,29.0,29,1
48,T46,T46,Ryan Palmer,29.0,29,1
49,T46,T46,Steve Stricker,29.0,29,1
50,T46,T46,Mike Weir,29.0,29,1
51,T52,T52,Dustin Johnson,30.0,30,1
52,T52,T52,Bill Lunde,30.0,30,1
53,T52,T52,David Mathis,30.0,30,1
54,T52,T52,Bubba Watson,30.0,30,1
55,T52,T52,Casey Wittenberg,30.0,30,1
56,T57,T57,Briny Baird,31.0,31,1
57,T57,T57,Jason Bohn,31.0,31,1
58,T57,T57,Fred Couples,31.0,31,1
59,T57,T57,Glen Day,31.0,31,1
60,T57,T57,Charley Hoffman,31.0,31,1
61,T57,T57,Peter Lonard,31.0,31,1
62,T57,T57,David Toms,31.0,31,1
63,T57,T57,D.J. Trahan,31.0,31,1
64,T65,T65,Jeff Klauk,32.0,32,1
65,T65,T65,Rick Price,32.0,32,1
66,T65,T65,Chez Reavie,32.0,32,1
67,T65,T65,John Senden,32.0,32,1
68,T69,T69,Bob Estes,33.0,33,1
69,T69,T69,Kevin Sutherland,33.0,33,1
70,71,71,Kirk Triplett,35.0,35,1
