,Putting_from_5-15_RANK THIS WEEK,Putting_from_5-15_RANK LAST WEEK,Putting_from_5-15_PLAYER NAME,Putting_from_5-15_ROUNDS,Putting_from_5-15_% MADE,Putting_from_5-15_ATTEMPTS,Putting_from_5-15_PUTTS MADE
0,1,1,Bryce Molder,69,53.13,384,204
1,2,2,Brian Gay,96,52.44,532,279
2,3,3,Webb Simpson,94,52.36,615,322
3,T4,T4,Aaron Baddeley,66,51.75,400,207
4,T4,T4,Luke Donald,79,51.75,429,222
5,6,6,Brandt Snedeker,81,51.41,461,237
6,7,7,Padraig Harrington,66,51.15,305,156
7,8,8,Mike Weir,85,50.93,485,247
8,T9,T9,Hunter Mahan,94,50.58,516,261
9,T9,T9,Parker McLachlin,71,50.58,514,260
10,T11,T11,Nathan Green,104,50.39,645,325
11,T11,T11,Matt Kuchar,82,50.39,516,260
12,T11,T11,Mark Wilson,99,50.39,633,319
13,14,14,Ryan Moore,89,50.36,556,280
14,15,15,Jeff Klauk,97,50.17,578,290
15,16,16,Jason Day,61,50.15,323,162
16,17,17,David Mathis,82,50.1,519,260
17,18,18,Spencer Levin,75,49.89,435,217
18,19,19,Woody Austin,84,49.83,578,288
19,20,20,Joe Ogilvie,85,49.72,543,270
20,21,21,Matt Jones,56,49.66,290,144
21,22,22,Pat Perez,74,49.51,410,203
22,23,23,Scott McCarron,91,49.4,504,249
23,24,24,Jim Furyk,86,49.29,424,209
24,25,25,Aron Price,89,49.26,540,266
25,26,26,Brad Faxon,59,49.16,358,176
26,27,27,Tiger Woods,64,49.06,318,156
27,28,28,Jeff Overton,92,49.0,551,270
28,29,29,Ángel Cabrera,55,48.88,268,131
29,30,30,Eric Axley,71,48.77,408,199
30,31,31,Richard Johnson,85,48.59,496,241
31,32,32,Bo Van Pelt,100,48.58,597,290
32,33,33,Leif Olson,51,48.55,311,151
33,34,34,Retief Goosen,74,48.5,367,178
34,35,35,Freddie Jacobson,83,48.41,502,243
35,36,36,Paul Goydos,79,48.36,488,236
36,37,37,Bob Estes,78,48.3,441,213
37,T38,T38,Stephen Ames,77,48.25,400,193
38,T38,T38,Kevin Streelman,97,48.25,630,304
39,40,40,Ryuji Imada,85,48.13,480,231
40,41,41,Matt Bettencourt,98,48.04,637,306
41,42,42,Jeff Quinney,78,48.03,508,244
42,T43,T43,Ben Curtis,63,48.01,302,145
43,T43,T43,Kevin Na,91,48.01,577,277
44,45,45,Cliff Kresge,78,47.99,473,227
45,46,46,Kenny Perry,92,47.93,532,255
46,47,47,Tim Petrovic,97,47.92,578,277
47,48,48,George McNeill,82,47.78,563,269
48,49,49,Charlie Wi,92,47.77,561,268
49,50,50,Brian Vranesh,51,47.71,327,156
50,51,51,Dustin Johnson,85,47.7,457,218
51,52,52,Corey Pavin,73,47.65,361,172
52,53,53,Brian Davis,103,47.64,657,313
53,54,54,Anthony Kim,76,47.62,420,200
54,T55,T55,Tim Clark,81,47.4,443,210
55,T55,T55,Harrison Frazar,93,47.4,578,274
56,57,57,Greg Chalmers,85,47.38,515,244
57,T58,T58,Marc Leishman,91,47.29,590,279
58,T58,T58,Kevin Sutherland,96,47.29,499,236
59,60,60,Ian Poulter,59,47.26,292,138
60,61,61,Rich Beem,77,47.24,398,188
61,62,62,Ryan Palmer,78,47.22,504,238
62,63,63,Bob Heintz,59,47.19,356,168
63,64,64,Steve Stricker,81,47.13,418,197
64,65,65,Brad Adamonis,70,47.04,389,183
65,66,66,Nick Watney,86,46.97,479,225
66,67,67,Dean Wilson,81,46.86,493,231
67,68,68,Steve Lowery,83,46.83,568,266
68,69,69,Daniel Chopra,89,46.8,562,263
69,70,70,Stewart Cink,79,46.75,400,187
70,71,71,Colt Knost,71,46.74,383,179
71,72,72,Bill Lunde,83,46.67,555,259
72,73,73,Zach Johnson,94,46.65,553,258
73,74,74,Carl Pettersson,86,46.59,513,239
74,75,75,Jeff Maggert,79,46.58,556,259
75,76,76,Geoff Ogilvy,78,46.54,419,195
76,77,77,Steve Marino,98,46.49,570,265
77,78,78,Phil Mickelson,66,46.48,327,152
78,79,79,Chris Riley,77,46.42,433,201
79,T80,T80,Vaughn Taylor,88,46.33,531,246
80,T80,T80,Marc Turnesa,77,46.33,477,221
81,82,82,John Mallinger,90,46.23,478,221
82,83,83,Andres Romero,58,46.18,314,145
83,84,84,Scott Piercy,85,46.15,533,246
84,85,85,Martin Laird,72,46.1,449,207
85,86,86,Ted Purdy,101,46.09,640,295
86,87,87,Ben Crane,93,45.99,574,264
87,88,88,Justin Rose,71,45.98,398,183
88,89,89,Brian Bateman,55,45.94,320,147
89,90,90,Jason Dufner,90,45.83,552,253
90,91,91,Lucas Glover,93,45.82,574,263
91,92,92,Johnson Wagner,81,45.78,509,233
92,93,93,Fred Couples,54,45.76,295,135
93,94,94,Tom Pernice Jr.,82,45.73,527,241
94,95,95,John Merrick,91,45.69,464,212
95,96,96,Tim Herron,87,45.59,555,253
96,97,97,Matt Weibring,65,45.57,384,175
97,98,98,Lee Janzen,74,45.56,417,190
98,99,99,Sergio Garcia,59,45.54,303,138
99,100,100,Jerry Kelly,90,45.5,545,248
100,101,101,Mark Calcavecchia,72,45.34,461,209
101,102,102,Justin Leonard,95,45.25,526,238
102,103,103,Briny Baird,89,45.19,489,221
103,T104,T104,Michael Letzig,96,45.07,608,274
104,T104,T104,Sean O'Hair,80,45.07,426,192
105,T106,T106,Derek Fathauer,63,44.96,367,165
106,T106,T106,Nick O'Hern,90,44.96,585,263
107,108,108,David Toms,98,44.95,554,249
108,109,109,Scott Sterling,51,44.94,247,111
109,110,110,Brendon Todd,53,44.86,321,144
110,111,111,Todd Hamilton,83,44.83,464,208
111,112,112,Scott Verplank,88,44.8,558,250
112,113,113,Kent Jones,73,44.79,413,185
113,114,114,John Rollins,92,44.72,559,250
114,T115,T115,Brett Quigley,92,44.69,508,227
115,T115,T115,Patrick Sheehan,51,44.69,273,122
116,117,117,Y.E. Yang,83,44.66,515,230
