,Putting_Average_RANK THIS WEEK,Putting_Average_RANK LAST WEEK,Putting_Average_PLAYER NAME,Putting_Average_ROUNDS,Putting_Average_AVG,Putting_Average_GIR PUTTS,Putting_Average_GREENS HIT,Putting_Average_BIRDIE CONVERSION,Putting_Average_GIR RANK
67,T68,T68,John Merrick,91,1.7690000000000001,1716,970,29.4,111
68,T68,T68,Ryan Moore,89,1.7690000000000001,1790,1012,30.86,77
69,T68,T68,Mark Wilson,99,1.7690000000000001,2011,1137,28.63,64
70,T71,T71,Woody Austin,84,1.77,1749,988,29.41,106
71,T71,T71,Jason Dufner,90,1.77,1834,1036,29.98,49
72,T71,T71,Bill Haas,91,1.77,1867,1055,30.1,T34
73,T71,T71,Tim Herron,87,1.77,1772,1001,29.46,T138
74,T71,T71,Nick O'Hern,90,1.77,1828,1033,28.32,T54
75,T71,T71,D.A. Points,99,1.77,1963,1109,29.57,T71
76,T71,T71,John Rollins,92,1.77,1800,1017,29.71,134
77,T71,T71,Justin Rose,71,1.77,1471,831,31.08,T83
78,T79,T79,Michael Allen,73,1.771,1479,835,29.02,37
79,T79,T79,Scott Piercy,85,1.771,1709,965,30.67,74
80,T81,T81,Jason Bohn,88,1.7719999999999998,1954,1103,28.07,8
81,T81,T81,Alex Cejka,82,1.7719999999999998,1634,922,28.88,63
82,T81,T81,Tag Ridings,50,1.7719999999999998,932,526,29.5,65
83,T84,T84,Chad Campbell,90,1.7730000000000001,1899,1071,28.49,9
84,T84,T84,Lee Janzen,74,1.7730000000000001,1390,784,29.12,136
85,T84,T84,Cliff Kresge,78,1.7730000000000001,1466,827,29.3,141
86,T84,T84,Tim Petrovic,97,1.7730000000000001,1984,1119,29.52,102
87,T84,T84,Kevin Sutherland,96,1.7730000000000001,2023,1141,28.85,T54
88,T89,T89,Derek Fathauer,63,1.774,1098,619,29.22,180
89,T89,T89,Carl Pettersson,86,1.774,1717,968,28.47,167
90,T89,T89,Ted Purdy,101,1.774,1967,1109,31.35,T71
91,T92,T92,Matt Bettencourt,98,1.775,1974,1112,32.19,155
92,T92,T92,Stewart Cink,79,1.775,1480,834,27.23,144
93,T92,T92,Chris DiMarco,97,1.775,1919,1081,27.48,125
94,T92,T92,Charles Howell III,99,1.775,1951,1099,27.89,41
95,T92,T92,Jeff Klauk,97,1.775,2015,1135,27.36,66
96,T92,T92,Colt Knost,71,1.775,1333,751,28.23,73
97,T92,T92,Kenny Perry,92,1.775,1958,1103,30.06,36
98,T92,T92,Brett Quigley,92,1.775,1771,998,29.15,82
99,T92,T92,Chris Stroud,88,1.775,1844,1039,29.83,12
100,T101,T101,Eric Axley,71,1.777,1228,691,27.1,183
101,T101,T101,Ángel Cabrera,55,1.777,1077,606,30.86,169
102,T101,T101,Marc Leishman,91,1.777,1869,1052,29.84,39
103,T104,T104,Padraig Harrington,66,1.778,1273,716,29.37,175
104,T104,T104,Rod Pampling,72,1.778,1497,842,29.37,85
105,T104,T104,Kevin Streelman,97,1.778,1983,1115,30.55,61
106,T104,T104,Nick Watney,86,1.778,1819,1023,31.76,78
107,T108,T108,Tommy Armour III,58,1.7790000000000001,1245,700,27.22,44
108,T108,T108,Brendon de Jonge,90,1.7790000000000001,1836,1032,30.23,T57
109,T108,T108,Steve Elkington,70,1.7790000000000001,1512,850,26.66,33
110,T108,T108,Andres Romero,58,1.7790000000000001,1185,666,30.68,112
111,112,112,Richard Johnson,85,1.78,1760,989,27.7,103
112,T113,T113,Sean O'Hair,80,1.781,1653,928,30.85,27
113,T113,T113,Tom Pernice Jr.,82,1.781,1703,956,27.91,118
114,T113,T113,Y.E. Yang,83,1.781,1676,941,30.53,76
115,T116,T116,Sergio Garcia,59,1.7819999999999998,1221,685,28.47,95
116,T116,T116,Matt Jones,56,1.7819999999999998,1078,605,29.24,38
117,T116,T116,Spencer Levin,75,1.7819999999999998,1534,861,25.93,T34
118,T116,T116,David Mathis,82,1.7819999999999998,1538,863,27.73,154
119,T116,T116,Chez Reavie,81,1.7819999999999998,1629,914,26.34,T83
120,T116,T116,Camilo Villegas,76,1.7819999999999998,1561,876,30.0,T57
121,122,122,Ben Curtis,63,1.784,1279,717,26.4,T129
122,T123,T123,Bart Bryant,58,1.785,1089,610,26.44,163
123,T123,T123,Nathan Green,104,1.785,2021,1132,28.47,161
124,T123,T123,Leif Olson,51,1.785,923,517,29.9,177
125,T123,T123,Heath Slocum,95,1.785,1976,1107,26.95,32
126,T127,T127,Steve Lowery,83,1.787,1712,958,29.6,135
127,T127,T127,Troy Matteson,95,1.787,2001,1120,27.24,18
128,T127,T127,John Senden,100,1.787,2280,1276,27.94,1
129,T127,T127,Johnson Wagner,81,1.787,1710,957,28.24,89
130,131,131,Cameron Beckman,87,1.788,1750,979,27.02,T98
131,T132,T132,Rich Beem,77,1.7890000000000001,1521,850,27.39,17
132,T132,T132,Mark Calcavecchia,72,1.7890000000000001,1519,849,30.42,T100
133,134,134,Patrick Sheehan,51,1.791,949,530,26.38,15
134,135,135,Robert Garrigus,83,1.7919999999999998,1797,1003,28.59,4
135,136,136,Nicholas Thompson,96,1.7930000000000001,2035,1135,29.51,T42
136,137,137,Joe Durant,62,1.794,1231,686,29.78,3
137,T138,T138,Ernie Els,70,1.795,1409,785,28.57,79
138,T138,T138,Bill Lunde,83,1.795,1754,977,27.69,46
139,140,140,Mathew Goggin,76,1.796,1570,874,27.78,T93
140,T141,T141,Steve Flesch,77,1.797,1660,924,26.46,T57
141,T141,T141,Davis Love III,89,1.797,1883,1048,28.28,50
142,T141,T141,Darron Stiles,52,1.797,1019,567,27.43,T90
143,T144,T144,Briny Baird,89,1.798,1897,1055,27.57,T10
144,T144,T144,K.J. Choi,65,1.798,1368,761,26.02,81
145,T146,T146,Brad Adamonis,70,1.7990000000000002,1387,771,26.14,T158
146,T146,T146,D.J. Trahan,96,1.7990000000000002,2188,1216,29.04,7
147,T148,T148,Brian Bateman,55,1.8,1154,641,25.94,119
148,T148,T148,Todd Hamilton,83,1.8,1670,928,26.83,143
149,T148,T148,Peter Lonard,86,1.8,1723,957,25.89,114
150,T151,T151,Ken Duke,87,1.801,1779,988,26.63,153
151,T151,T151,Kent Jones,73,1.801,1381,767,25.88,T96
152,T151,T151,Aron Price,89,1.801,1725,958,26.75,86
153,T154,T154,Scott Sterling,51,1.8019999999999998,957,531,26.55,13
154,T154,T154,Casey Wittenberg,71,1.8019999999999998,1382,767,25.26,31
155,156,156,Kevin Stadler,65,1.8030000000000002,1237,686,26.98,51
156,T157,T157,Mark Brooks,55,1.804,976,541,25.56,137
157,T157,T157,Jarrod Lyle,65,1.804,1205,668,23.54,108
158,T157,T157,Charles Warren,63,1.804,1268,703,28.82,14
159,160,160,J.J. Henry,97,1.806,2059,1140,25.51,T24
160,161,161,Greg Owen,97,1.807,2038,1128,28.04,6
161,T162,T162,Stuart Appleby,79,1.8090000000000002,1605,887,25.51,150
162,T162,T162,Rocco Mediate,79,1.8090000000000002,1603,886,26.24,T90
163,T164,T164,Jason Gore,74,1.81,1475,815,27.8,T93
164,T164,T164,Vijay Singh,71,1.81,1488,822,27.59,75
165,T166,T166,J.B. Holmes,74,1.8130000000000002,1478,815,31.2,176
166,T166,T166,Rick Price,54,1.8130000000000002,1039,573,26.05,69
167,T168,T168,Kirk Triplett,60,1.814,1328,732,27.91,29
168,T168,T168,Boo Weekley,79,1.814,1680,926,28.11,52
169,170,170,Brian Vranesh,51,1.815,980,540,27.09,140
170,171,171,Glen Day,79,1.817,1546,851,24.82,62
171,172,172,Marc Turnesa,77,1.819,1588,873,24.63,T158
172,173,173,Jeff Maggert,79,1.821,1766,970,26.49,22
173,174,174,Gary Woodland,53,1.824,1005,551,29.58,107
174,175,175,Peter Tomasulo,61,1.825,1168,640,28.59,T121
175,176,176,Will MacKenzie,69,1.827,1540,843,27.05,26
176,T177,T177,Greg Kraft,51,1.828,969,530,23.58,165
177,T177,T177,Adam Scott,53,1.828,1075,588,27.77,162
178,T177,T177,Brendon Todd,53,1.828,1031,564,24.73,T172
179,180,180,Ricky Barnes,67,1.8330000000000002,1327,724,24.9,23
180,181,181,Billy Mayfair,83,1.835,1818,991,25.08,68
181,T182,T182,Robert Allenby,71,1.841,1580,858,24.8,T24
182,T182,T182,Jay Williamson,69,1.841,1425,774,24.48,5
183,184,184,Tom Lehman,55,1.85,1171,633,21.36,T10
