,Average_Putting_Distance_-_All_2_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_2_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_2_putts_PLAYER NAME,Average_Putting_Distance_-_All_2_putts_ROUNDS,Average_Putting_Distance_-_All_2_putts_AVG,Average_Putting_Distance_-_All_2_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_2_putts_TOTAL PUTTS
61,T58,T58,Ryuji Imada,85,"22' 8""",15242.083,672
62,T58,T58,Kent Jones,73,"22' 8""",14617.0,645
63,T58,T58,Bill Lunde,83,"22' 8""",17462.083,769
64,T58,T58,Jarrod Lyle,65,"22' 8""",12603.417,556
65,T58,T58,James Nitties,86,"22' 8""",17308.5,764
66,T58,T58,Carl Pettersson,86,"22' 8""",17128.167,757
67,T58,T58,Andres Romero,58,"22' 8""",9837.667,434
68,T58,T58,Justin Rose,71,"22' 8""",12712.5,560
69,T70,T70,Eric Axley,71,"22' 7""",13215.25,585
70,T70,T70,Matt Bettencourt,98,"22' 7""",18908.167,838
71,T70,T70,Luke Donald,79,"22' 7""",12937.25,573
72,T70,T70,Charles Howell III,99,"22' 7""",19955.083,885
73,T70,T70,David Mathis,82,"22' 7""",15288.5,676
74,T70,T70,Brett Quigley,92,"22' 7""",17416.0,771
75,T70,T70,Chris Riley,77,"22' 7""",14700.0,650
76,T70,T70,Vaughn Taylor,88,"22' 7""",18200.667,807
77,T70,T70,Bubba Watson,73,"22' 7""",12902.167,571
78,T79,T79,Aaron Baddeley,66,"22' 6""",12323.833,547
79,T79,T79,Greg Chalmers,85,"22' 6""",15704.5,698
80,T79,T79,K.J. Choi,65,"22' 6""",11982.583,533
81,T79,T79,Glen Day,79,"22' 6""",15079.083,669
82,T79,T79,Steve Elkington,70,"22' 6""",15136.917,673
83,T79,T79,Mathew Goggin,76,"22' 6""",14283.583,636
84,T79,T79,Charley Hoffman,97,"22' 6""",19503.25,867
85,T79,T79,Steve Lowery,83,"22' 6""",17013.917,757
86,T79,T79,George McNeill,82,"22' 6""",16764.583,744
87,T79,T79,John Merrick,91,"22' 6""",16460.0,732
88,T79,T79,Joe Ogilvie,85,"22' 6""",16030.0,713
89,T79,T79,D.A. Points,99,"22' 6""",19551.333,870
90,T79,T79,Tag Ridings,50,"22' 6""",10046.75,446
91,T79,T79,Steve Stricker,81,"22' 6""",13290.25,591
92,T79,T79,Bo Van Pelt,100,"22' 6""",17893.167,794
93,T94,T94,Michael Allen,73,"22' 5""",13748.417,613
94,T94,T94,Cameron Beckman,87,"22' 5""",17350.5,774
95,T94,T94,Jason Dufner,90,"22' 5""",17642.333,787
96,T94,T94,Brad Faxon,59,"22' 5""",11382.75,508
97,T94,T94,Matt Kuchar,82,"22' 5""",15115.917,675
98,T94,T94,Ryan Palmer,78,"22' 5""",15922.083,711
99,T94,T94,Kenny Perry,92,"22' 5""",16097.417,719
100,T94,T94,Jeff Quinney,78,"22' 5""",15571.917,694
101,T94,T94,Adam Scott,53,"22' 5""",9981.833,445
102,T103,T103,Woody Austin,84,"22' 4""",16978.0,759
103,T103,T103,Daniel Chopra,89,"22' 4""",17627.5,789
104,T103,T103,Harrison Frazar,93,"22' 4""",18679.667,837
105,T103,T103,Sergio Garcia,59,"22' 4""",10348.333,464
106,T103,T103,Michael Letzig,96,"22' 4""",18700.25,838
107,T103,T103,John Mallinger,90,"22' 4""",15832.583,708
108,T103,T103,Nicholas Thompson,96,"22' 4""",19657.583,881
109,T103,T103,Johnson Wagner,81,"22' 4""",17339.25,775
110,T103,T103,Jimmy Walker,74,"22' 4""",14269.667,639
111,T103,T103,Casey Wittenberg,71,"22' 4""",12790.75,573
112,T113,T113,Lucas Glover,93,"22' 3""",17409.583,782
113,T113,T113,Padraig Harrington,66,"22' 3""",9817.25,441
114,T113,T113,Bob Heintz,59,"22' 3""",11256.667,505
115,T113,T113,Tim Herron,87,"22' 3""",18038.917,811
116,T113,T113,Davis Love III,89,"22' 3""",18162.917,816
117,T113,T113,Jeff Maggert,79,"22' 3""",17031.0,765
118,T113,T113,Parker McLachlin,71,"22' 3""",13948.25,628
119,T113,T113,Ted Purdy,101,"22' 3""",20004.833,900
120,T121,T121,Mark Brooks,55,"22' 2""",8685.333,392
121,T121,T121,Jerry Kelly,90,"22' 2""",16559.833,746
122,T121,T121,Cliff Kresge,78,"22' 2""",14774.667,667
123,T121,T121,Brian Vranesh,51,"22' 2""",9332.583,421
124,T125,T125,Jonathan Byrd,89,"22' 1""",18182.167,823
125,T125,T125,Mark Calcavecchia,72,"22' 1""",13398.667,607
126,T125,T125,Todd Hamilton,83,"22' 1""",14678.833,664
127,T125,T125,Tom Lehman,55,"22' 1""",8888.333,402
128,T125,T125,Phil Mickelson,66,"22' 1""",10546.167,477
129,T125,T125,Webb Simpson,94,"22' 1""",17964.417,813
130,T125,T125,Peter Tomasulo,61,"22' 1""",10489.25,475
131,T132,T132,Bart Bryant,58,"22' 0""",12140.667,552
132,T132,T132,Chris DiMarco,97,"22' 0""",19413.667,883
133,T132,T132,Tom Pernice Jr.,82,"22' 0""",16388.083,744
134,T132,T132,Ian Poulter,59,"22' 0""",8635.583,392
135,T132,T132,Patrick Sheehan,51,"22' 0""",9010.083,409
136,T137,T137,David Duval,56,"21' 11""",10356.583,472
137,T137,T137,Mike Weir,85,"21' 11""",13800.667,629
138,T137,T137,Dean Wilson,81,"21' 11""",15141.333,692
139,T140,T140,Brian Davis,103,"21' 10""",19098.167,875
140,T140,T140,Dustin Johnson,85,"21' 10""",14267.583,653
141,T140,T140,Kevin Na,91,"21' 10""",16450.083,753
142,T140,T140,Jeff Overton,92,"21' 10""",15823.917,726
143,T144,T144,Fred Couples,54,"21' 9""",9383.167,431
144,T144,T144,Brendon de Jonge,90,"21' 9""",17932.833,823
145,T144,T144,Derek Fathauer,63,"21' 9""",11199.333,515
146,T144,T144,Steve Flesch,77,"21' 9""",14097.0,648
147,T144,T144,Paul Goydos,79,"21' 9""",13971.75,643
148,T144,T144,Lee Janzen,74,"21' 9""",12892.917,592
149,T144,T144,Rocco Mediate,79,"21' 9""",15026.583,691
150,T144,T144,D.J. Trahan,96,"21' 9""",18608.167,854
151,T144,T144,Kirk Triplett,60,"21' 9""",11640.417,536
152,T144,T144,Charles Warren,63,"21' 9""",12060.167,555
153,T154,T154,Robert Garrigus,83,"21' 8""",16443.917,758
154,T154,T154,Nick O'Hern,90,"21' 8""",19040.417,880
155,T154,T154,Rod Pampling,72,"21' 8""",13644.333,629
156,T154,T154,Chez Reavie,81,"21' 8""",16270.5,751
157,T154,T154,David Toms,98,"21' 8""",17961.0,829
158,T154,T154,Scott Verplank,88,"21' 8""",17817.583,821
159,T160,T160,Robert Allenby,71,"21' 7""",12637.917,586
160,T160,T160,Peter Lonard,86,"21' 7""",17555.083,813
161,T160,T160,Rick Price,54,"21' 7""",9460.583,439
162,T160,T160,Heath Slocum,95,"21' 7""",19315.083,894
163,T160,T160,Boo Weekley,79,"21' 7""",15021.333,697
164,T165,T165,Jason Bohn,88,"21' 6""",19012.25,885
165,T165,T165,Jason Gore,74,"21' 6""",13645.917,635
166,167,167,Justin Leonard,95,"21' 5""",16289.583,760
167,T168,T168,Stuart Appleby,79,"21' 4""",14857.083,696
168,T168,T168,Tommy Armour III,58,"21' 4""",11935.333,560
169,T168,T168,Alex Cejka,82,"21' 4""",15496.917,727
170,T168,T168,Joe Durant,62,"21' 4""",10728.833,503
171,T172,T172,Ricky Barnes,67,"21' 3""",11887.333,559
172,T172,T172,Tim Clark,81,"21' 3""",12134.167,572
173,T172,T172,J.B. Holmes,74,"21' 3""",13134.0,617
174,T172,T172,Vijay Singh,71,"21' 3""",11088.583,522
175,T172,T172,Jay Williamson,69,"21' 3""",13094.333,616
176,177,177,Will MacKenzie,69,"21' 2""",13818.333,654
177,T178,T178,Greg Kraft,51,"21' 1""",8882.083,421
178,T178,T178,Matt Weibring,65,"21' 1""",11212.833,532
179,180,180,Ernie Els,70,"21' 0""",11403.667,543
180,181,181,Ken Duke,87,"20' 11""",14888.0,711
181,T182,T182,Rory Sabbatini,81,"20' 9""",14151.917,681
182,T182,T182,Darron Stiles,52,"20' 9""",8687.167,418
183,184,184,Kris Blanks,60,"20' 5""",9864.5,483
