,Total_3_Putts_-_5-10_RANK THIS WEEK,Total_3_Putts_-_5-10_RANK LAST WEEK,Total_3_Putts_-_5-10_PLAYER NAME,Total_3_Putts_-_5-10_ROUNDS,Total_3_Putts_-_5-10_TOTAL 3 PUTTS 5'-10',Total_3_Putts_-_5-10_TOTAL 3 PUTTS
0,T1,T1,Ken Duke,87,6,43
1,T1,T1,Kirk Triplett,60,6,58
2,T3,T3,Matt Bettencourt,98,5,77
3,T3,T3,Brian Davis,103,5,54
4,T3,T3,Heath Slocum,95,5,52
5,T6,T6,Jonathan Byrd,89,4,54
6,T6,T6,Mark Calcavecchia,72,4,52
7,T6,T6,Ben Crane,93,4,39
8,T6,T6,Joe Durant,62,4,42
9,T6,T6,James Nitties,86,4,37
10,T6,T6,Sean O'Hair,80,4,44
11,T6,T6,Aron Price,89,4,50
12,T6,T6,Kevin Sutherland,96,4,38
13,T14,T14,Michael Allen,73,3,28
14,T14,T14,Stuart Appleby,79,3,38
15,T14,T14,Sergio Garcia,59,3,18
16,T14,T14,Marc Leishman,91,3,53
17,T14,T14,Jeff Overton,92,3,40
18,T14,T14,Tim Petrovic,97,3,38
19,T14,T14,D.A. Points,99,3,55
20,T14,T14,Brett Quigley,92,3,46
21,T14,T14,Jeff Quinney,78,3,37
22,T14,T14,Brandt Snedeker,81,3,26
23,T14,T14,Peter Tomasulo,61,3,42
24,T14,T14,Bo Van Pelt,100,3,47
25,T14,T14,Camilo Villegas,76,3,34
26,T14,T14,Mark Wilson,99,3,45
27,T28,T28,Robert Allenby,71,2,46
28,T28,T28,Woody Austin,84,2,45
29,T28,T28,Ricky Barnes,67,2,39
30,T28,T28,Cameron Beckman,87,2,44
31,T28,T28,Jason Bohn,88,2,38
32,T28,T28,Bart Bryant,58,2,23
33,T28,T28,Chad Campbell,90,2,35
34,T28,T28,Alex Cejka,82,2,40
35,T28,T28,Daniel Chopra,89,2,42
36,T28,T28,Glen Day,79,2,45
37,T28,T28,Chris DiMarco,97,2,37
38,T28,T28,Derek Fathauer,63,2,34
39,T28,T28,Brad Faxon,59,2,14
40,T28,T28,Steve Flesch,77,2,46
41,T28,T28,Jason Gore,74,2,51
42,T28,T28,Todd Hamilton,83,2,32
43,T28,T28,Bob Heintz,59,2,14
44,T28,T28,Zach Johnson,94,2,38
45,T28,T28,Kent Jones,73,2,33
46,T28,T28,Anthony Kim,76,2,28
47,T28,T28,Colt Knost,71,2,28
48,T28,T28,Peter Lonard,86,2,53
49,T28,T28,Will MacKenzie,69,2,51
50,T28,T28,John Mallinger,90,2,32
51,T28,T28,David Mathis,82,2,36
52,T28,T28,Billy Mayfair,83,2,53
53,T28,T28,George McNeill,82,2,38
54,T28,T28,Rocco Mediate,79,2,46
55,T28,T28,John Merrick,91,2,24
56,T28,T28,Ryan Moore,89,2,41
57,T28,T28,Kevin Na,91,2,33
58,T28,T28,Greg Owen,97,2,52
59,T28,T28,Pat Perez,74,2,30
60,T28,T28,Carl Pettersson,86,2,28
61,T28,T28,Ted Purdy,101,2,61
62,T28,T28,Chez Reavie,81,2,28
63,T28,T28,Andres Romero,58,2,29
64,T28,T28,Rory Sabbatini,81,2,27
65,T28,T28,Darron Stiles,52,2,34
