,3-Putt_Avoidance_-_20-25_RANK THIS WEEK,3-Putt_Avoidance_-_20-25_RANK LAST WEEK,3-Putt_Avoidance_-_20-25_PLAYER NAME,3-Putt_Avoidance_-_20-25_ROUNDS,3-Putt_Avoidance_-_20-25_%,3-Putt_Avoidance_-_20-25_TOTAL 3 PUTTS,3-Putt_Avoidance_-_20-25_ATTEMPTS,3-Putt_Avoidance_-_20-25_2 PUTT OR BETTER %
71,72,72,Andres Romero,58,1.85,1.0,54,98.1
72,T73,T73,Kevin Na,91,1.87,2.0,107,98.1
73,T73,T73,Dean Wilson,81,1.87,2.0,107,98.1
74,75,75,Charley Hoffman,97,1.89,2.0,106,98.1
75,76,76,Matt Kuchar,82,1.9,2.0,105,98.1
76,77,77,Leif Olson,51,1.92,1.0,52,98.0
77,T78,T78,Robert Allenby,71,1.94,2.0,103,98.0
78,T78,T78,Bill Haas,91,1.94,2.0,103,98.0
79,80,80,Tom Pernice Jr.,82,1.98,2.0,101,98.0
80,81,81,John Merrick,91,2.0,2.0,100,98.0
81,82,82,J.J. Henry,97,2.05,3.0,146,97.9
82,T83,T83,Brad Adamonis,70,2.11,2.0,95,97.8
83,T83,T83,Daniel Chopra,89,2.11,2.0,95,97.8
84,85,85,Gary Woodland,53,2.13,1.0,47,97.8
85,86,86,Jay Williamson,69,2.17,2.0,92,97.8
86,87,87,Jimmy Walker,74,2.2,2.0,91,97.8
87,88,88,Ryuji Imada,85,2.25,2.0,89,97.7
88,89,89,Ian Poulter,59,2.27,1.0,44,97.7
89,90,90,Paul Goydos,79,2.33,2.0,86,97.6
90,91,91,Richard Johnson,85,2.34,3.0,128,97.6
91,T92,T92,Stuart Appleby,79,2.38,2.0,84,97.6
92,T92,T92,Colt Knost,71,2.38,2.0,84,97.6
93,94,94,Davis Love III,89,2.4,3.0,125,97.6
94,95,95,Padraig Harrington,66,2.41,2.0,83,97.5
95,96,96,Brian Davis,103,2.44,3.0,123,97.5
96,97,97,Steve Marino,98,2.5,3.0,120,97.5
97,98,98,Jonathan Byrd,89,2.52,3.0,119,97.4
98,99,99,Aron Price,89,2.54,3.0,118,97.4
99,T100,T100,Jeff Klauk,97,2.56,3.0,117,97.4
100,T100,T100,Jeff Maggert,79,2.56,3.0,117,97.4
101,T100,T100,Johnson Wagner,81,2.56,3.0,117,97.4
102,103,103,Marc Turnesa,77,2.59,3.0,116,97.4
103,104,104,Tommy Armour III,58,2.6,2.0,77,97.4
104,105,105,Cameron Beckman,87,2.65,3.0,113,97.3
105,106,106,Kevin Stadler,65,2.67,2.0,75,97.3
106,107,107,Spencer Levin,75,2.68,3.0,112,97.3
107,108,108,John Rollins,92,2.73,3.0,110,97.2
108,109,109,Camilo Villegas,76,2.78,2.0,72,97.2
109,110,110,Rocco Mediate,79,2.86,3.0,105,97.1
110,111,111,Tiger Woods,64,2.9,2.0,69,97.1
111,112,112,Jason Day,61,2.94,2.0,68,97.0
112,113,113,Boo Weekley,79,2.97,3.0,101,97.0
113,114,114,Ted Purdy,101,2.99,4.0,134,97.0
114,115,115,Kevin Sutherland,96,3.0,3.0,100,97.0
115,116,116,Rich Beem,77,3.09,3.0,97,96.9
116,T117,T117,Steve Elkington,70,3.13,3.0,96,96.8
117,T117,T117,John Mallinger,90,3.13,3.0,96,96.8
118,119,119,Fred Couples,54,3.23,2.0,62,96.7
119,T120,T120,Luke Donald,79,3.26,3.0,92,96.7
120,T120,T120,Ryan Moore,89,3.26,3.0,92,96.7
121,T122,T122,Jason Dufner,90,3.28,4.0,122,96.7
122,T122,T122,Michael Letzig,96,3.28,4.0,122,96.7
123,124,124,Alex Cejka,82,3.33,3.0,90,96.6
124,T125,T125,Lucas Glover,93,3.36,4.0,119,96.6
125,T125,T125,Nathan Green,104,3.36,4.0,119,96.6
126,T125,T125,Zach Johnson,94,3.36,4.0,119,96.6
127,128,128,Dustin Johnson,85,3.37,3.0,89,96.6
128,129,129,Harrison Frazar,93,3.39,4.0,118,96.6
129,T130,T130,Jerry Kelly,90,3.42,4.0,117,96.5
130,T130,T130,John Senden,100,3.42,4.0,117,96.5
131,132,132,Jason Gore,74,3.45,3.0,87,96.5
132,T133,T133,Brendon de Jonge,90,3.51,4.0,114,96.4
133,T133,T133,Greg Kraft,51,3.51,2.0,57,96.4
134,135,135,Casey Wittenberg,71,3.53,3.0,85,96.4
135,136,136,Chez Reavie,81,3.57,4.0,112,96.4
136,137,137,Tim Petrovic,97,3.67,4.0,109,96.3
137,T138,T138,Mathew Goggin,76,3.7,3.0,81,96.3
138,T138,T138,Bill Lunde,83,3.7,4.0,108,96.3
139,T138,T138,Patrick Sheehan,51,3.7,2.0,54,96.3
140,141,141,Brendon Todd,53,3.75,3.0,80,96.2
141,T142,T142,Briny Baird,89,3.77,4.0,106,96.2
142,T142,T142,Tim Herron,87,3.77,4.0,106,96.2
143,144,144,Scott McCarron,91,3.81,4.0,105,96.1
144,145,145,Chris Stroud,88,3.85,4.0,104,96.1
145,T146,T146,Joe Ogilvie,85,3.88,4.0,103,96.1
146,T146,T146,Kenny Perry,92,3.88,4.0,103,96.1
147,148,148,Darron Stiles,52,3.92,2.0,51,96.0
148,149,149,Peter Tomasulo,61,3.95,3.0,76,96.0
149,150,150,Stephen Ames,77,4.0,4.0,100,96.0
150,151,151,Sean O'Hair,80,4.05,3.0,74,95.9
151,152,152,James Nitties,86,4.12,4.0,97,95.8
152,153,153,Ben Crane,93,4.17,5.0,120,95.8
153,154,154,Robert Garrigus,83,4.21,4.0,95,95.7
154,155,155,Vijay Singh,71,4.23,3.0,71,95.7
155,156,156,Billy Mayfair,83,4.26,4.0,94,95.7
156,157,157,D.A. Points,99,4.31,5.0,116,95.6
157,T158,T158,Stewart Cink,79,4.4,4.0,91,95.6
158,T158,T158,Glen Day,79,4.4,4.0,91,95.6
159,T160,T160,Mark Calcavecchia,72,4.44,4.0,90,95.5
160,T160,T160,Ken Duke,87,4.44,4.0,90,95.5
161,T160,T160,Martin Laird,72,4.44,4.0,90,95.5
162,T163,T163,Rod Pampling,72,4.55,4.0,88,95.4
163,T163,T163,D.J. Trahan,96,4.55,5.0,110,95.4
164,T165,T165,Phil Mickelson,66,4.76,3.0,63,95.2
165,T165,T165,Chris Riley,77,4.76,5.0,105,95.2
166,167,167,Will MacKenzie,69,4.85,5.0,103,95.1
167,168,168,Matt Weibring,65,4.88,4.0,82,95.1
168,169,169,Ricky Barnes,67,5.19,4.0,77,94.8
169,170,170,Kevin Streelman,97,5.22,6.0,115,94.7
170,171,171,Adam Scott,53,5.45,3.0,55,94.5
171,172,172,Webb Simpson,94,5.51,7.0,127,94.4
172,173,173,Derek Fathauer,63,5.56,4.0,72,94.4
173,174,174,Woody Austin,84,5.66,6.0,106,94.3
174,175,175,Scott Piercy,85,5.69,7.0,123,94.3
175,176,176,Steve Lowery,83,5.88,6.0,102,94.1
176,177,177,Kirk Triplett,60,5.97,4.0,67,94.0
177,178,178,J.B. Holmes,74,6.02,5.0,83,93.9
178,179,179,Scott Sterling,51,6.06,4.0,66,93.9
179,180,180,Justin Rose,71,6.38,6.0,94,93.6
180,181,181,Nicholas Thompson,96,6.56,8.0,122,93.4
181,182,182,Ernie Els,70,6.67,5.0,75,93.3
182,183,183,Matt Bettencourt,98,6.82,9.0,132,93.1
183,184,184,Steve Flesch,77,6.93,7.0,101,93.0
