,3-Putt_Avoidance_-_Round_2_RANK THIS WEEK,3-Putt_Avoidance_-_Round_2_RANK LAST WEEK,3-Putt_Avoidance_-_Round_2_PLAYER NAME,3-Putt_Avoidance_-_Round_2_%,3-Putt_Avoidance_-_Round_2_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_2_TOTAL HOLES
0,1,1,Bob Heintz,0.83,3,360
1,T2,T2,Jarrod Lyle,1.32,5,378
2,T2,T2,Steve Stricker,1.32,5,378
3,4,4,Jason Bohn,1.33,6,450
4,T5,T5,Brad Adamonis,1.39,6,432
5,T5,T5,Ángel Cabrera,1.39,4,288
6,7,7,Brian Gay,1.5,7,468
7,8,8,Jim Furyk,1.52,6,396
8,9,9,Spencer Levin,1.56,7,450
9,10,10,K.J. Choi,1.59,6,378
10,T11,T11,Tommy Armour III,1.63,5,306
11,T11,T11,Bart Bryant,1.63,5,306
12,13,13,John Mallinger,1.65,8,486
13,14,14,Kris Blanks,1.67,6,360
14,T15,T15,Brad Faxon,1.69,7,414
15,T15,T15,Jimmy Walker,1.69,7,414
16,17,17,Ben Crane,1.71,8,468
17,18,18,Ryuji Imada,1.78,8,450
18,T19,T19,Stewart Cink,1.85,7,378
19,T19,T19,Charley Hoffman,1.85,9,486
20,T19,T19,Kent Jones,1.85,8,432
21,T19,T19,Kevin Na,1.85,8,432
22,23,23,Aaron Baddeley,1.94,7,360
23,24,24,Ben Curtis,1.96,6,306
24,T25,T25,J.J. Henry,1.98,10,504
25,T25,T25,Mark Wilson,1.98,10,504
26,T27,T27,Padraig Harrington,2.05,7,342
27,T27,T27,Camilo Villegas,2.05,7,342
28,T29,T29,James Nitties,2.06,10,486
29,T29,T29,Nick O'Hern,2.06,10,486
30,T29,T29,Carl Pettersson,2.06,10,486
31,T32,T32,Stuart Appleby,2.08,9,432
32,T32,T32,Sergio Garcia,2.08,6,288
33,T32,T32,Ian Poulter,2.08,6,288
34,T32,T32,Scott Verplank,2.08,9,432
35,T36,T36,Greg Chalmers,2.14,10,468
36,T36,T36,Bill Lunde,2.14,10,468
37,T36,T36,Scott McCarron,2.14,10,468
38,T36,T36,Ryan Palmer,2.14,10,468
39,T36,T36,Tom Pernice Jr.,2.14,10,468
40,T36,T36,Scott Piercy,2.14,10,468
41,T36,T36,Brandt Snedeker,2.14,10,468
42,43,43,Corey Pavin,2.17,9,414
43,44,44,John Merrick,2.18,11,504
44,T45,T45,Nathan Green,2.22,12,540
45,T45,T45,Freddie Jacobson,2.22,10,450
46,T45,T45,Richard Johnson,2.22,10,450
47,T45,T45,Jerry Kelly,2.22,10,450
48,T45,T45,Troy Matteson,2.22,12,540
49,T45,T45,Tag Ridings,2.22,6,270
50,T45,T45,Heath Slocum,2.22,12,540
51,T52,T52,Chris Stroud,2.26,11,486
52,T52,T52,David Toms,2.26,11,486
53,54,54,Chris Riley,2.27,9,396
54,55,55,Charles Howell III,2.3,12,522
55,T56,T56,Derek Fathauer,2.31,10,432
56,T56,T56,Casey Wittenberg,2.31,10,432
57,T58,T58,Daniel Chopra,2.35,11,468
58,T58,T58,George McNeill,2.35,11,468
59,T58,T58,Jeff Overton,2.35,11,468
60,T61,T61,Harrison Frazar,2.38,12,504
61,T61,T61,Jeff Klauk,2.38,12,504
62,T61,T61,Bryce Molder,2.38,9,378
63,T61,T61,Charlie Wi,2.38,12,504
64,65,65,Y.E. Yang,2.42,10,414
65,T66,T66,Mark Brooks,2.43,7,288
66,T66,T66,Matt Jones,2.43,7,288
67,68,68,David Mathis,2.47,12,486
68,T69,T69,Luke Donald,2.5,9,360
69,T69,T69,Kevin Stadler,2.5,9,360
70,T71,T71,Stephen Ames,2.53,10,396
71,T71,T71,Matt Weibring,2.53,10,396
72,73,73,Matt Kuchar,2.55,11,432
73,74,74,Kevin Sutherland,2.56,12,468
74,75,75,Retief Goosen,2.63,9,342
75,T76,T76,David Duval,2.65,10,378
76,T76,T76,Anthony Kim,2.65,10,378
77,78,78,Brian Bateman,2.66,11,414
78,T79,T79,Paul Goydos,2.67,12,450
79,T79,T79,Justin Leonard,2.67,12,450
80,T79,T79,Ryan Moore,2.67,13,486
81,T82,T82,Jason Dufner,2.78,13,468
82,T82,T82,Bob Estes,2.78,11,396
83,T82,T82,Steve Flesch,2.78,12,432
84,T82,T82,Hunter Mahan,2.78,12,432
85,T82,T82,Joe Ogilvie,2.78,14,504
86,T82,T82,Vaughn Taylor,2.78,14,504
87,T82,T82,Brian Vranesh,2.78,10,360
