,Putts_per_Round_-_Round_1_RANK THIS WEEK,Putts_per_Round_-_Round_1_RANK LAST WEEK,Putts_per_Round_-_Round_1_PLAYER NAME,Putts_per_Round_-_Round_1_AVG,Putts_per_Round_-_Round_1_TOTAL PUTTS,Putts_per_Round_-_Round_1_TOTAL ROUNDS
47,T46,T46,Tiger Woods,28.75,460,16
48,49,49,Kevin Na,28.76,719,25
49,50,50,Steve Lowery,28.78,777,27
50,51,51,Tom Pernice Jr.,28.81,749,26
51,T52,T52,David Duval,28.82,634,22
52,T52,T52,Rod Pampling,28.82,634,22
53,T52,T52,Ted Purdy,28.82,807,28
54,55,55,Lucas Glover,28.85,750,26
55,T56,T56,Corey Pavin,28.86,606,21
56,T56,T56,Steve Stricker,28.86,606,21
57,T58,T58,Jonathan Byrd,28.88,693,24
58,T58,T58,Brandt Snedeker,28.88,722,25
59,60,60,Harrison Frazar,28.89,780,27
60,61,61,Spencer Levin,28.91,665,23
61,62,62,Dustin Johnson,28.92,694,24
62,63,63,Jason Day,28.93,434,15
63,64,64,Ben Curtis,28.94,492,17
64,65,65,Chris Riley,28.95,579,20
65,T66,T66,James Nitties,28.96,753,26
66,T66,T66,Jeff Overton,28.96,782,27
67,T68,T68,Michael Allen,29.0,609,21
68,T68,T68,Stewart Cink,29.0,609,21
69,T68,T68,Ben Crane,29.0,783,27
70,T68,T68,Jim Furyk,29.0,638,22
71,T68,T68,Sergio Garcia,29.0,464,16
72,T68,T68,Mathew Goggin,29.0,725,25
73,T68,T68,Kenny Perry,29.0,667,23
74,T68,T68,Andres Romero,29.0,551,19
75,T68,T68,Kevin Sutherland,29.0,754,26
76,T68,T68,Bubba Watson,29.0,667,23
77,78,78,D.A. Points,29.04,784,27
78,79,79,Justin Rose,29.1,611,21
79,80,80,Cliff Kresge,29.12,757,26
80,81,81,Hunter Mahan,29.13,699,24
81,82,82,Jimmy Walker,29.14,641,22
82,83,83,John Merrick,29.15,758,26
83,84,84,Jarrod Lyle,29.16,554,19
84,T85,T85,Mark Calcavecchia,29.17,671,23
85,T85,T85,Matt Kuchar,29.17,700,24
86,T87,T87,Stephen Ames,29.18,642,22
87,T87,T87,Steve Marino,29.18,817,28
88,89,89,Matt Jones,29.2,438,15
89,T90,T90,Kris Blanks,29.22,526,18
90,T90,T90,Scott Verplank,29.22,672,23
91,T92,T92,Brian Davis,29.23,906,31
92,T92,T92,Kent Jones,29.23,643,22
93,T92,T92,Ryan Moore,29.23,760,26
94,T92,T92,Jeff Quinney,29.23,760,26
95,96,96,Jason Dufner,29.24,731,25
96,97,97,Kevin Streelman,29.25,819,28
97,T98,T98,Brad Adamonis,29.26,673,23
98,T98,T98,Charles Howell III,29.26,790,27
99,T98,T98,Chris Stroud,29.26,790,27
100,101,101,David Toms,29.27,761,26
101,102,102,Troy Matteson,29.28,849,29
102,T103,T103,Woody Austin,29.29,703,24
103,T103,T103,Tim Clark,29.29,615,21
104,T103,T103,Tag Ridings,29.29,410,14
105,T103,T103,Nick Watney,29.29,703,24
106,107,107,Matt Weibring,29.3,586,20
107,108,108,Nick O'Hern,29.31,762,26
108,109,109,Mark Brooks,29.33,440,15
109,110,110,Martin Laird,29.35,675,23
110,T111,T111,David Mathis,29.36,734,25
111,T111,T111,Greg Owen,29.36,822,28
112,T113,T113,Briny Baird,29.37,793,27
113,T113,T113,Nicholas Thompson,29.37,881,30
114,T115,T115,Peter Lonard,29.38,852,29
115,T115,T115,Bill Lunde,29.38,764,26
116,T115,T115,Heath Slocum,29.38,852,29
117,T115,T115,Boo Weekley,29.38,617,21
118,119,119,Brian Bateman,29.39,676,23
119,T120,T120,Cameron Beckman,29.4,735,25
120,T120,T120,Richard Johnson,29.4,735,25
121,122,122,Todd Hamilton,29.43,824,28
122,T123,T123,Matt Bettencourt,29.45,913,31
123,T123,T123,Camilo Villegas,29.45,589,20
124,T125,T125,Robert Garrigus,29.46,707,24
125,T125,T125,Marc Leishman,29.46,766,26
126,T127,T127,Steve Flesch,29.5,767,26
127,T127,T127,John Mallinger,29.5,767,26
128,129,129,Zach Johnson,29.52,738,25
129,130,130,Leif Olson,29.53,561,19
130,T131,T131,Chez Reavie,29.54,768,26
131,T131,T131,Patrick Sheehan,29.54,384,13
132,133,133,Sean O'Hair,29.55,650,22
133,134,134,Vijay Singh,29.6,592,20
134,135,135,Bryce Molder,29.63,563,19
135,136,136,Aron Price,29.64,741,25
136,137,137,Ryan Palmer,29.65,771,26
137,T138,T138,Stuart Appleby,29.67,712,24
138,T138,T138,Rocco Mediate,29.67,623,21
139,140,140,Jeff Maggert,29.68,831,28
140,141,141,Alex Cejka,29.7,683,23
141,T142,T142,Brendon de Jonge,29.71,832,28
142,T142,T142,Scott Sterling,29.71,416,14
143,T144,T144,John Senden,29.72,862,29
144,T144,T144,Kevin Stadler,29.72,535,18
145,T144,T144,Charles Warren,29.72,535,18
146,T147,T147,Fred Couples,29.75,476,16
147,T147,T147,Kirk Triplett,29.75,595,20
148,T149,T149,Charley Hoffman,29.78,804,27
149,T149,T149,Darron Stiles,29.78,536,18
150,151,151,Rick Price,29.79,566,19
151,152,152,D.J. Trahan,29.8,894,30
152,T153,T153,Ricky Barnes,29.81,626,21
153,T153,T153,Brett Quigley,29.81,775,26
154,T155,T155,Rich Beem,29.83,716,24
155,T155,T155,Carl Pettersson,29.83,865,29
156,157,157,Jason Gore,29.86,657,22
157,158,158,Casey Wittenberg,29.87,687,23
158,T159,T159,K.J. Choi,29.95,629,21
159,T159,T159,Greg Kraft,29.95,599,20
160,T161,T161,Jason Bohn,29.96,749,25
161,T161,T161,Chad Campbell,29.96,749,25
162,T163,T163,Derek Fathauer,30.04,691,23
163,T163,T163,Bill Haas,30.04,841,28
164,T163,T163,Davis Love III,30.04,781,26
165,166,166,Tommy Armour III,30.11,542,18
166,167,167,J.B. Holmes,30.12,753,25
167,168,168,Scott Piercy,30.22,816,27
168,169,169,Glen Day,30.25,726,24
169,170,170,Brian Vranesh,30.28,545,18
170,171,171,Rory Sabbatini,30.29,727,24
171,172,172,Will MacKenzie,30.33,728,24
172,173,173,J.J. Henry,30.37,820,27
173,174,174,Ernie Els,30.39,547,18
174,175,175,Brendon Todd,30.45,609,20
175,T176,T176,Joe Durant,30.5,549,18
176,T176,T176,Adam Scott,30.5,549,18
177,T178,T178,Robert Allenby,30.55,611,20
178,T178,T178,Marc Turnesa,30.55,886,29
179,180,180,Gary Woodland,30.56,489,16
180,181,181,Tom Lehman,30.6,459,15
181,182,182,Billy Mayfair,30.68,859,28
182,183,183,Jay Williamson,30.75,615,20
183,184,184,Peter Tomasulo,30.87,710,23
