,Total_3_Putts_-_15-20_RANK THIS WEEK,Total_3_Putts_-_15-20_RANK LAST WEEK,Total_3_Putts_-_15-20_PLAYER NAME,Total_3_Putts_-_15-20_ROUNDS,Total_3_Putts_-_15-20_TOTAL 3 PUTTS 15'-20',Total_3_Putts_-_15-20_TOTAL 3 PUTTS
0,1,1,Kirk Triplett,60,8,58
1,2,2,Steve Marino,98,7,40
2,T3,T3,Woody Austin,84,6,45
3,T3,T3,Cameron Beckman,87,6,44
4,T3,T3,Greg Kraft,51,6,31
5,T3,T3,Jeff Maggert,79,6,56
6,T3,T3,Joe Ogilvie,85,6,40
7,T3,T3,Aron Price,89,6,50
8,T3,T3,Nicholas Thompson,96,6,77
9,T10,T10,Daniel Chopra,89,5,42
10,T10,T10,Jason Dufner,90,5,44
11,T10,T10,Robert Garrigus,83,5,52
12,T10,T10,Steve Lowery,83,5,54
13,T10,T10,Billy Mayfair,83,5,53
14,T10,T10,Nick O'Hern,90,5,38
15,T10,T10,Darron Stiles,52,5,34
16,T10,T10,Kevin Sutherland,96,5,38
17,T18,T18,Eric Axley,71,4,23
18,T18,T18,Jonathan Byrd,89,4,54
19,T18,T18,Mark Calcavecchia,72,4,52
20,T18,T18,Ken Duke,87,4,43
21,T18,T18,Joe Durant,62,4,42
22,T18,T18,Jerry Kelly,90,4,37
23,T18,T18,Jeff Klauk,97,4,37
24,T18,T18,Davis Love III,89,4,42
25,T18,T18,Will MacKenzie,69,4,51
26,T18,T18,Rocco Mediate,79,4,46
27,T18,T18,D.A. Points,99,4,55
28,T18,T18,Ted Purdy,101,4,61
29,T18,T18,Chez Reavie,81,4,28
30,T18,T18,John Senden,100,4,40
31,T18,T18,Heath Slocum,95,4,52
32,T18,T18,Kevin Streelman,97,4,55
33,T18,T18,Chris Stroud,88,4,44
34,T18,T18,Peter Tomasulo,61,4,42
35,T18,T18,David Toms,98,4,33
36,T18,T18,Bo Van Pelt,100,4,47
37,T38,T38,Brian Bateman,55,3,21
38,T38,T38,Rich Beem,77,3,36
39,T38,T38,Jason Bohn,88,3,38
40,T38,T38,Stewart Cink,79,3,24
41,T38,T38,Ben Crane,93,3,39
42,T38,T38,Brian Davis,103,3,54
43,T38,T38,Brendon de Jonge,90,3,52
44,T38,T38,Bob Estes,78,3,27
45,T38,T38,Harrison Frazar,93,3,35
46,T38,T38,Brian Gay,96,3,26
47,T38,T38,Lucas Glover,93,3,45
48,T38,T38,Jason Gore,74,3,51
49,T38,T38,Bill Haas,91,3,52
50,T38,T38,Todd Hamilton,83,3,32
51,T38,T38,Padraig Harrington,66,3,19
52,T38,T38,Zach Johnson,94,3,38
53,T38,T38,Kent Jones,73,3,33
54,T38,T38,Peter Lonard,86,3,53
