,3-Putt_Avoidance_-_Round_3_RANK THIS WEEK,3-Putt_Avoidance_-_Round_3_RANK LAST WEEK,3-Putt_Avoidance_-_Round_3_PLAYER NAME,3-Putt_Avoidance_-_Round_3_%,3-Putt_Avoidance_-_Round_3_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_3_TOTAL HOLES
0,1,1,Richard Johnson,0.65,2,306
1,T2,T2,Brad Faxon,0.79,1,126
2,T2,T2,Corey Pavin,0.79,2,252
3,T2,T2,Darron Stiles,0.79,1,126
4,5,5,Bryce Molder,1.19,3,252
5,T6,T6,Tim Clark,1.23,4,324
6,T6,T6,Luke Donald,1.23,4,324
7,T6,T6,Charlie Wi,1.23,4,324
8,9,9,Chez Reavie,1.28,3,234
9,T10,T10,Jarrod Lyle,1.39,3,216
10,T10,T10,Scott Verplank,1.39,5,360
11,12,12,George McNeill,1.48,4,270
12,13,13,Mark Wilson,1.52,6,396
13,14,14,David Duval,1.59,2,126
14,T15,T15,Greg Chalmers,1.63,5,306
15,T15,T15,Bob Estes,1.63,5,306
16,T15,T15,John Merrick,1.63,5,306
17,18,18,Bo Van Pelt,1.67,6,360
18,T19,T19,Steve Elkington,1.71,4,234
19,T19,T19,Kevin Stadler,1.71,4,234
20,21,21,Vaughn Taylor,1.74,5,288
21,22,22,Jerry Kelly,1.75,6,342
22,T23,T23,Stephen Ames,1.85,5,270
23,T23,T23,Retief Goosen,1.85,6,324
24,T23,T23,Zach Johnson,1.85,7,378
25,T23,T23,Phil Mickelson,1.85,5,270
26,T23,T23,Joe Ogilvie,1.85,5,270
27,T23,T23,Carl Pettersson,1.85,5,270
28,T23,T23,Scott Piercy,1.85,5,270
29,T23,T23,Steve Stricker,1.85,6,324
30,T23,T23,Jimmy Walker,1.85,5,270
31,T32,T32,Chris DiMarco,1.94,7,360
32,T32,T32,Steve Marino,1.94,7,360
33,34,34,Geoff Ogilvy,1.96,6,306
34,35,35,David Mathis,1.98,5,252
35,T36,T36,Brett Quigley,2.05,7,342
36,T36,T36,Mike Weir,2.05,7,342
37,T38,T38,Stewart Cink,2.08,6,288
38,T38,T38,Derek Fathauer,2.08,3,144
39,T38,T38,Rory Sabbatini,2.08,6,288
40,T41,T41,Sergio Garcia,2.14,5,234
41,T41,T41,Bubba Watson,2.14,5,234
42,T41,T41,Dean Wilson,2.14,5,234
43,T44,T44,Ken Duke,2.22,6,270
44,T44,T44,Lucas Glover,2.22,8,360
45,T44,T44,Bob Heintz,2.22,4,180
46,T44,T44,Jeff Klauk,2.22,8,360
47,T44,T44,Tag Ridings,2.22,4,180
48,49,49,David Toms,2.27,9,396
49,50,50,Chris Riley,2.29,7,306
50,T51,T51,Tommy Armour III,2.31,5,216
51,T51,T51,Colt Knost,2.31,5,216
52,T51,T51,Cliff Kresge,2.31,5,216
53,T51,T51,Ian Poulter,2.31,5,216
54,55,55,Dustin Johnson,2.34,8,342
55,T56,T56,Ben Curtis,2.38,6,252
56,T56,T56,Brian Davis,2.38,9,378
57,T56,T56,Jason Day,2.38,6,252
58,T56,T56,Brian Gay,2.38,9,378
59,T56,T56,Padraig Harrington,2.38,6,252
60,T56,T56,Rod Pampling,2.38,6,252
61,T56,T56,Ted Purdy,2.38,9,378
62,63,63,Briny Baird,2.43,7,288
63,64,64,Tim Petrovic,2.47,8,324
64,T65,T65,Ben Crane,2.5,9,360
65,T65,T65,Jim Furyk,2.5,9,360
66,T65,T65,Jeff Overton,2.5,9,360
67,68,68,Kris Blanks,2.53,5,198
68,T69,T69,Todd Hamilton,2.56,6,234
69,T69,T69,Spencer Levin,2.56,6,234
70,T69,T69,Ryan Palmer,2.56,6,234
71,72,72,Tiger Woods,2.59,7,270
72,73,73,Tim Herron,2.61,8,306
73,T74,T74,Charles Howell III,2.65,10,378
74,T74,T74,Kevin Na,2.65,10,378
75,T76,T76,Aaron Baddeley,2.78,6,216
76,T76,T76,Brian Bateman,2.78,3,108
77,T76,T76,Bart Bryant,2.78,6,216
78,T76,T76,Glen Day,2.78,7,252
79,T76,T76,Brendon de Jonge,2.78,8,288
80,T76,T76,Charley Hoffman,2.78,11,396
81,T76,T76,Anthony Kim,2.78,8,288
82,T76,T76,James Nitties,2.78,8,288
83,T76,T76,Greg Owen,2.78,10,360
84,T76,T76,Jeff Quinney,2.78,7,252
85,T76,T76,Adam Scott,2.78,4,144
86,T76,T76,Brendon Todd,2.78,3,108
87,T76,T76,Peter Tomasulo,2.78,3,108
88,T76,T76,Charles Warren,2.78,6,216
89,T90,T90,Jason Bohn,2.92,10,342
90,T90,T90,Jason Dufner,2.92,10,342
91,T90,T90,Harrison Frazar,2.92,10,342
92,T90,T90,Davis Love III,2.92,10,342
93,T94,T94,Ryuji Imada,2.94,9,306
94,T94,T94,Freddie Jacobson,2.94,9,306
95,T94,T94,Matt Kuchar,2.94,9,306
96,T94,T94,Chris Stroud,2.94,9,306
97,T98,T98,Lee Janzen,2.96,8,270
98,T98,T98,Pat Perez,2.96,8,270
99,T98,T98,Brandt Snedeker,2.96,8,270
100,T98,T98,Johnson Wagner,2.96,8,270
101,T102,T102,Ricky Barnes,3.03,6,198
102,T102,T102,Fred Couples,3.03,6,198
103,T102,T102,Patrick Sheehan,3.03,6,198
104,T102,T102,Casey Wittenberg,3.03,6,198
105,T106,T106,Justin Leonard,3.06,11,360
106,T106,T106,Scott McCarron,3.06,11,360
107,T108,T108,Woody Austin,3.09,10,324
108,T108,T108,Daniel Chopra,3.09,10,324
109,T108,T108,John Mallinger,3.09,10,324
110,111,111,Bill Haas,3.13,9,288
111,112,112,Jay Williamson,3.17,8,252
112,T113,T113,Mark Brooks,3.24,7,216
113,T113,T113,Martin Laird,3.24,7,216
114,T115,T115,Sean O'Hair,3.27,10,306
115,T115,T115,Webb Simpson,3.27,10,306
116,T115,T115,Heath Slocum,3.27,10,306
117,T118,T118,Paul Goydos,3.33,9,270
118,T118,T118,Greg Kraft,3.33,3,90
119,T118,T118,Andres Romero,3.33,6,180
120,T118,T118,Scott Sterling,3.33,6,180
121,T118,T118,Kevin Streelman,3.33,12,360
122,123,123,Nick O'Hern,3.4,11,324
123,124,124,Mathew Goggin,3.42,8,234
124,125,125,Troy Matteson,3.51,12,342
125,126,126,Kevin Sutherland,3.54,14,396
126,127,127,Billy Mayfair,3.57,9,252
127,128,128,Alex Cejka,3.59,11,306
128,T129,T129,Stuart Appleby,3.7,10,270
129,T129,T129,K.J. Choi,3.7,8,216
130,T129,T129,Ernie Els,3.7,10,270
131,T129,T129,Matt Jones,3.7,8,216
132,T129,T129,Tom Lehman,3.7,8,216
133,T129,T129,Marc Leishman,3.7,12,324
134,T129,T129,Tom Pernice Jr.,3.7,10,270
135,T129,T129,John Senden,3.7,14,378
136,137,137,J.J. Henry,3.79,15,396
137,138,138,Chad Campbell,3.8,13,342
138,139,139,Hunter Mahan,3.86,16,414
139,140,140,Jonathan Byrd,3.89,14,360
140,T141,T141,Cameron Beckman,3.92,12,306
141,T141,T141,Camilo Villegas,3.92,12,306
142,143,143,Ryan Moore,4.01,13,324
143,T144,T144,Brad Adamonis,4.04,8,198
144,T144,T144,Joe Durant,4.04,8,198
145,T144,T144,Matt Weibring,4.04,8,198
146,T147,T147,Matt Bettencourt,4.09,14,342
147,T147,T147,Aron Price,4.09,14,342
148,T147,T147,John Rollins,4.09,14,342
149,T147,T147,Nick Watney,4.09,14,342
150,T147,T147,Y.E. Yang,4.09,14,342
151,T152,T152,Michael Letzig,4.23,16,378
152,T152,T152,D.A. Points,4.23,16,378
153,T154,T154,Rich Beem,4.27,10,234
154,T154,T154,Jeff Maggert,4.27,10,234
