,Consecutive_Par_5_Birdies_RANK THIS WEEK,Consecutive_Par_5_Birdies_RANK LAST WEEK,Consecutive_Par_5_Birdies_PLAYER NAME,Consecutive_Par_5_Birdies_EVENTS,Consecutive_Par_5_Birdies_NUMBER OF HOLES
0,1,1,Stuart Appleby,27,17
1,2,2,Peter Jacobsen,22,13
2,T3,T3,Stephen Ames,27,12
3,T3,T3,Briny Baird,33,12
4,T5,T5,Glen Day,31,11
5,T5,T5,Ernie Els,17,11
6,T5,T5,Jim Furyk,27,11
7,T5,T5,Vijay Singh,27,11
8,T5,T5,Kevin Sutherland,27,11
9,T10,T10,Jeff Brehaut,32,10
10,T10,T10,Carlos Franco,30,10
11,T10,T10,Robert Gamez,31,10
12,T10,T10,J.J. Henry,31,10
13,T10,T10,Kent Jones,23,10
14,T10,T10,Phillip Price,9,10
15,T10,T10,Dean Wilson,27,10
16,T10,T10,Tiger Woods,18,10
17,T18,T18,Greg Chalmers,32,9
18,T18,T18,Dan Forsman,27,9
19,T18,T18,Sergio Garcia,20,9
20,T18,T18,Matt Gogel,25,9
21,T18,T18,Jay Haas,25,9
22,T18,T18,Donnie Hammond,27,9
23,T18,T18,J.L. Lewis,31,9
24,T18,T18,Frank Lickliter II,30,9
25,T18,T18,Phil Mickelson,23,9
26,T18,T18,Deane Pappas,24,9
27,T18,T18,Brenden Pappas,33,9
28,T18,T18,John Rollins,27,9
29,T18,T18,Adam Scott,14,9
30,T18,T18,Joey Sindelar,29,9
31,T18,T18,Esteban Toledo,35,9
32,T18,T18,Scott Verplank,26,9
33,T34,T34,Aaron Baddeley,20,8
34,T34,T34,Chad Campbell,27,8
35,T34,T34,José Coceres,21,8
36,T34,T34,Luke Donald,27,8
37,T34,T34,Bob Estes,25,8
38,T34,T34,Harrison Frazar,27,8
39,T34,T34,Jason Gore,30,8
40,T34,T34,Tim Herron,29,8
41,T34,T34,Jeff Maggert,24,8
42,T34,T34,Shigeki Maruyama,28,8
43,T34,T34,Rocco Mediate,24,8
44,T34,T34,Mark O'Meara,25,8
45,T34,T34,Geoff Ogilvy,26,8
46,T34,T34,Carl Paulson,32,8
47,T34,T34,Carl Pettersson,26,8
48,T34,T34,Chris Riley,29,8
49,T34,T34,John Senden,33,8
50,T34,T34,Jeff Sluman,31,8
51,T34,T34,Kaname Yokoo,22,8
52,T53,T53,Billy Andrade,29,7
53,T53,T53,Woody Austin,31,7
54,T53,T53,Craig Barlow,29,7
55,T53,T53,Todd Barranger,31,7
56,T53,T53,Pat Bates,35,7
57,T53,T53,Olin Browne,34,7
58,T53,T53,Jim Carter,33,7
59,T53,T53,Tom Carter,8,7
60,T53,T53,K.J. Choi,32,7
61,T53,T53,Stewart Cink,28,7
62,T53,T53,Darren Clarke,16,7
63,T53,T53,Ben Crane,27,7
64,T53,T53,Jay Delsing,9,7
65,T53,T53,Steve Flesch,33,7
66,T53,T53,Retief Goosen,19,7
67,T53,T53,Mike Grob,27,7
68,T53,T53,J.P. Hayes,25,7
69,T53,T53,Charles Howell III,31,7
70,T53,T53,John Huston,23,7
71,T53,T53,Per-Ulrik Johansson,31,7
72,T53,T53,Jonathan Kaye,27,7
73,T53,T53,Jerry Kelly,30,7
74,T53,T53,Hank Kuehne,23,7
75,T53,T53,Bernhard Langer,21,7
76,T53,T53,Ian Leggatt,26,7
77,T53,T53,Peter Lonard,26,7
78,T53,T53,Davis Love III,23,7
79,T53,T53,James McLean,19,7
80,T53,T53,John Morgan,29,7
81,T53,T53,Arron Oberholser,25,7
82,T53,T53,Anthony Painter,31,7
83,T53,T53,Rod Pampling,27,7
84,T53,T53,Dennis Paulson,15,7
85,T53,T53,Pat Perez,33,7
86,T53,T53,Tom Pernice Jr.,31,7
87,T53,T53,Tim Petrovic,32,7
88,T53,T53,Brent Schwarzrock,20,7
89,T53,T53,Craig Stadler,10,7
90,T53,T53,David Sutherland,25,7
91,T53,T53,Phil Tataurangi,11,7
92,T53,T53,David Toms,26,7
93,T53,T53,Kirk Triplett,25,7
94,T53,T53,Vance Veazey,26,7
95,T53,T53,Duffy Waldorf,25,7
96,T53,T53,Mike Weir,21,7
97,T98,T98,Steven Alker,30,6
98,T98,T98,Robert Allenby,24,6
99,T98,T98,Chris Anderson,31,6
100,T98,T98,Doug Barron,32,6
101,T98,T98,Cameron Beckman,26,6
102,T98,T98,Rich Beem,26,6
103,T98,T98,Notah Begay III,30,6
104,T98,T98,Jonathan Byrd,29,6
