,Consecutive_Fairways_Hit_RANK THIS WEEK,Consecutive_Fairways_Hit_RANK LAST WEEK,Consecutive_Fairways_Hit_PLAYER NAME,Consecutive_Fairways_Hit_EVENTS,Consecutive_Fairways_Hit_BEST STREAK,Consecutive_Fairways_Hit_CURRENT STREAK
56,T50,T50,Chris Riley,29,23,2.0
57,T50,T50,Loren Roberts,24,23,4.0
58,T50,T50,Vijay Singh,27,23,4.0
59,T50,T50,Chris Smith,30,23,
60,T50,T50,David Sutherland,25,23,1.0
61,T50,T50,Jay Williamson,31,23,1.0
62,T50,T50,Tiger Woods,18,23,1.0
63,T64,T64,Bart Bryant,6,22,
64,T64,T64,Tom Byrum,31,22,
65,T64,T64,Joe Durant,28,22,
66,T64,T64,Nick Faldo,7,22,7.0
67,T64,T64,Todd Fischer,32,22,
68,T64,T64,Brian Henninger,17,22,
69,T64,T64,Arron Oberholser,25,22,
70,T64,T64,Joey Sindelar,29,22,2.0
71,T64,T64,Grant Waite,18,22,
72,T73,T73,Tim Clark,25,21,2.0
73,T73,T73,Glen Day,31,21,1.0
74,T73,T73,Robert Gamez,31,21,
75,T73,T73,Brian Gay,34,21,7.0
76,T73,T73,Peter Jacobsen,22,21,2.0
77,T73,T73,Brandt Jobe,22,21,2.0
78,T73,T73,Jeff Klein,25,21,5.0
79,T73,T73,Stephen Leaney,9,21,
80,T73,T73,Andrew Magee,26,21,
81,T73,T73,Jesper Parnevik,31,21,1.0
82,T73,T73,Craig Parry,16,21,
83,T73,T73,Akio Sadakata,29,21,5.0
84,T73,T73,Darron Stiles,29,21,2.0
85,T86,T86,Chris Anderson,31,20,5.0
86,T86,T86,Aaron Baddeley,20,20,4.0
87,T86,T86,Cameron Beckman,26,20,3.0
88,T86,T86,Rich Beem,26,20,1.0
89,T86,T86,Guy Boros,6,20,2.0
90,T86,T86,Mark Brooks,31,20,1.0
91,T86,T86,Jonathan Byrd,29,20,
92,T86,T86,Brad Faxon,27,20,2.0
93,T86,T86,Steve Flesch,33,20,2.0
94,T86,T86,Jeff Gallagher,10,20,
95,T86,T86,David Gossett,28,20,1.0
96,T86,T86,Shingo Katayama,5,20,4.0
97,T86,T86,Neal Lancaster,35,20,1.0
98,T86,T86,Tom Lehman,25,20,7.0
99,T86,T86,Steve Lowery,29,20,3.0
100,T86,T86,Esteban Toledo,35,20,1.0
101,T86,T86,Vance Veazey,26,20,
102,T86,T86,Scott Verplank,26,20,12.0
103,T104,T104,José Coceres,21,19,12.0
104,T104,T104,Marco Dawson,31,19,1.0
105,T104,T104,Bob Estes,25,19,3.0
106,T104,T104,Barry Evans,6,19,13.0
107,T104,T104,Tom Gillis,25,19,1.0
108,T104,T104,Bill Glasson,13,19,1.0
109,T104,T104,J.P. Hayes,25,19,1.0
110,T104,T104,Mike Heinen,29,19,
111,T104,T104,Jonathan Kaye,27,19,
112,T104,T104,Peter Lonard,26,19,1.0
113,T104,T104,John Maginnes,29,19,
114,T104,T104,Jeff Sluman,31,19,6.0
115,T104,T104,Duffy Waldorf,25,19,5.0
116,T117,T117,Tommy Armour III,23,18,2.0
117,T117,T117,Briny Baird,33,18,
118,T117,T117,Bob Burns,28,18,2.0
119,T117,T117,Luke Donald,27,18,4.0
120,T117,T117,Mathew Goggin,28,18,1.0
121,T117,T117,Charles Howell III,31,18,2.0
122,T117,T117,John Huston,23,18,3.0
123,T117,T117,Per-Ulrik Johansson,31,18,2.0
124,T117,T117,J.L. Lewis,31,18,
125,T117,T117,Larry Mize,19,18,1.0
126,T117,T117,Mark O'Meara,25,18,1.0
127,T117,T117,David Ogrin,4,18,
128,T117,T117,Dennis Paulson,15,18,3.0
129,T117,T117,John Rollins,27,18,
130,T117,T117,Eduardo Romero,12,18,1.0
131,T117,T117,Gene Sauers,30,18,5.0
132,T117,T117,Hal Sutton,24,18,
133,T117,T117,Bob Tway,26,18,5.0
134,T117,T117,Stan Utley,11,18,15.0
135,T136,T136,Fulton Allem,15,17,
136,T136,T136,Robert Allenby,24,17,3.0
137,T136,T136,Brian Bateman,26,17,1.0
138,T136,T136,Brandel Chamblee,15,17,
139,T136,T136,Kelly Gibson,13,17,2.0
140,T136,T136,Retief Goosen,19,17,1.0
141,T136,T136,J.J. Henry,31,17,
142,T136,T136,Shaun Micheel,28,17,4.0
143,T136,T136,John Senden,33,17,3.0
144,T136,T136,Scott Simpson,18,17,1.0
145,T136,T136,Mark Wilson,30,17,
146,T147,T147,Stephen Ames,27,16,2.0
147,T147,T147,Billy Andrade,29,16,
148,T147,T147,Todd Barranger,31,16,
149,T147,T147,Mark Calcavecchia,24,16,
150,T147,T147,Stewart Cink,28,16,
151,T147,T147,Ben Crane,27,16,2.0
152,T147,T147,Steve Elkington,14,16,
153,T147,T147,Danny Ellis,10,16,
154,T147,T147,Robin Freeman,12,16,3.0
155,T147,T147,Jay Haas,25,16,5.0
156,T147,T147,Dudley Hart,22,16,
157,T147,T147,Bernhard Langer,21,16,3.0
158,T147,T147,Justin Leonard,23,16,1.0
159,T147,T147,Thomas Levet,26,16,
160,T147,T147,Davis Love III,23,16,
161,T147,T147,Hunter Mahan,9,16,2.0
162,T147,T147,Colin Montgomerie,12,16,
163,T147,T147,John Morse,8,16,3.0
164,T147,T147,Anthony Painter,31,16,
165,T147,T147,Deane Pappas,24,16,
166,T147,T147,Steve Pate,16,16,
167,T147,T147,Kevin Sutherland,27,16,2.0
168,T147,T147,Kirk Triplett,25,16,1.0
169,T147,T147,Dean Wilson,27,16,3.0
170,T147,T147,Kaname Yokoo,22,16,2.0
171,T147,T147,Richard Zokol,13,16,3.0
172,T173,T173,Woody Austin,31,15,6.0
173,T173,T173,Jason Buha,25,15,
174,T173,T173,Jim Carter,33,15,1.0
175,T173,T173,Alex Cejka,30,15,1.0
176,T173,T173,Joel Edwards,23,15,3.0
177,T173,T173,Ernie Els,17,15,4.0
178,T173,T173,Seungsu Han,1,15,
179,T173,T173,Matt Kuchar,23,15,3.0
180,T173,T173,Len Mattiace,27,15,2.0
181,T173,T173,Tim Petrovic,32,15,
182,T173,T173,Dave Rummells,7,15,1.0
183,T173,T173,Rory Sabbatini,27,15,
184,T173,T173,Patrick Sheehan,32,15,3.0
185,T173,T173,David Toms,26,15,1.0
186,T173,T173,Cameron Yancey,23,15,1.0
187,T188,T188,Jeremy Anderson,1,14,
188,T188,T188,K.J. Choi,32,14,1.0
189,T188,T188,Brian Claar,2,14,6.0
190,T188,T188,Brad Elder,20,14,
191,T188,T188,Sergio Garcia,20,14,
192,T188,T188,Padraig Harrington,11,14,1.0
193,T188,T188,Gabriel Hjertstedt,9,14,3.0
194,T188,T188,Mike Hulbert,14,14,
195,T188,T188,Greg Kraft,9,14,3.0
196,T188,T188,Gary March,1,14,14.0
197,T188,T188,Scott McCarron,27,14,1.0
198,T188,T188,James McLean,19,14,
199,T188,T188,Kevin Na,2,14,1.0
200,T188,T188,Geoff Ogilvy,26,14,2.0
201,T188,T188,Craig Perks,28,14,4.0
202,T188,T188,Adam Scott,14,14,
203,T188,T188,Mike Sposa,25,14,4.0
204,T188,T188,Mike Weir,21,14,
205,T206,T206,Steven Alker,30,13,1.0
206,T206,T206,Michael Clark II,21,13,5.0
207,T206,T206,Russ Cochran,4,13,
208,T206,T206,John Cook,10,13,8.0
209,T206,T206,Jay Delsing,9,13,
210,T206,T206,Carlos Franco,30,13,
211,T206,T206,David Frost,26,13,
212,T206,T206,Nolan Henke,6,13,1.0
213,T206,T206,Tim Herron,29,13,
214,T206,T206,David Howser,1,13,
215,T206,T206,Richard Johnson,28,13,
216,T206,T206,Kent Jones,23,13,1.0
217,T206,T206,Brad Lardon,8,13,
218,T206,T206,Ian Leggatt,26,13,2.0
219,T206,T206,Richard Massey,2,13,
220,T206,T206,Blaine McCallister,8,13,2.0
221,T206,T206,Graeme McDowell,3,13,1.0
222,T206,T206,Gary Nicklaus,6,13,1.0
223,T206,T206,Peter O'Malley,3,13,5.0
224,T206,T206,Justin Rose,11,13,4.0
225,T206,T206,Brent Schwarzrock,20,13,
226,T206,T206,"Dave Stockton, Jr.",31,13,2.0
227,T206,T206,Chip Sullivan,2,13,
228,T229,T229,Jim Benepe,1,12,5.0
229,T229,T229,Jay Don Blake,27,12,
230,T229,T229,Mark Carnevale,5,12,
231,T229,T229,Greg Chalmers,32,12,
232,T229,T229,Keith Clearwater,3,12,2.0
233,T229,T229,"Jim Gallagher, Jr.",9,12,
234,T229,T229,Brent Geiberger,16,12,
235,T229,T229,Trevor Immelman,12,12,2.0
236,T229,T229,Steve Jones,11,12,5.0
237,T229,T229,Paul Lawrie,7,12,
238,T229,T229,Andy Miller,25,12,
239,T229,T229,Alan Morin,4,12,2.0
240,T229,T229,José María Olazábal,16,12,4.0
241,T229,T229,Brett Quigley,27,12,
242,T229,T229,Mike Reilly,1,12,2.0
243,T229,T229,Mike Standly,9,12,3.0
244,T229,T229,Paul Stankowski,21,12,2.0
245,T229,T229,Kent Stauffer,1,12,
246,T229,T229,Phil Tataurangi,11,12,1.0
247,T229,T229,D.J. Trahan,6,12,4.0
248,T229,T229,Ian Woosnam,2,12,
249,T250,T250,Paul Azinger,26,11,
250,T250,T250,Ronnie Black,4,11,
251,T250,T250,Ángel Cabrera,14,11,
252,T250,T250,Jason Caron,29,11,
253,T250,T250,Tom Carter,8,11,1.0
254,T250,T250,Fred Couples,18,11,
255,T250,T250,John Daly,22,11,1.0
256,T250,T250,Trevor Dodds,3,11,2.0
257,T250,T250,Ed Dougherty,1,11,2.0
258,T250,T250,Brad Fabel,2,11,1.0
259,T250,T250,Niclas Fasth,14,11,
260,T250,T250,Jason Gore,30,11,1.0
261,T250,T250,Scott Hoch,17,11,1.0
262,T250,T250,Yasuharu Imano,3,11,5.0
263,T250,T250,Lee Janzen,25,11,
264,T250,T250,Shawn Kelly,1,11,
265,T250,T250,Hank Kuehne,23,11,1.0
266,T250,T250,Bob May,7,11,2.0
267,T250,T250,Rob McMillan,1,11,2.0
268,T250,T250,John Morgan,29,11,4.0
269,T250,T250,Brenden Pappas,33,11,
270,T250,T250,Carl Pettersson,26,11,
271,T250,T250,Gary Player,1,11,5.0
272,T250,T250,Dan Pohl,2,11,
273,T250,T250,Todd Rose,1,11,
274,T250,T250,Adam Rubinson,1,11,
275,T250,T250,Brian Watts,13,11,2.0
276,T277,T277,Steve Allan,18,10,3.0
277,T277,T277,Tony Arvold,1,10,1.0
278,T277,T277,Ricky Barnes,10,10,1.0
279,T277,T277,Scott Brauer,1,10,
280,T277,T277,Brad Bryant,4,10,3.0
281,T277,T277,Michael Campbell,14,10,7.0
282,T277,T277,Richie Coughlan,1,10,10.0
283,T277,T277,Paul Dietsche,3,10,
284,T277,T277,Sean Farren,2,10,5.0
285,T277,T277,Dan Halldorson,5,10,2.0
286,T277,T277,Miguel Angel Jiménez,1,10,
287,T277,T277,Steve Marino,1,10,10.0
288,T277,T277,Phil Mickelson,23,10,1.0
289,T277,T277,Kelly Mitchum,3,10,4.0
290,T277,T277,Greg Norman,7,10,1.0
291,T277,T277,Andy Oldcorn,1,10,
292,T277,T277,Matt Peterson,2,10,
293,T277,T277,Phillip Price,9,10,
294,T277,T277,Mike Reid,2,10,
295,T277,T277,Jeff Roth,1,10,
296,T277,T277,Annika Sorenstam,1,10,
297,T277,T277,Craig Stadler,10,10,1.0
298,T277,T277,Nick Watney,8,10,1.0
299,T277,T277,Tom Watson,4,10,
300,T277,T277,D.A. Weibring,2,10,3.0
301,T277,T277,Willie Wood,11,10,1.0
302,T303,T303,Andrew Barnes,1,9,3.0
303,T303,T303,John Bermel,1,9,2.0
304,T303,T303,Markus Brier,1,9,
305,T303,T303,Danny Briggs,1,9,2.0
306,T303,T303,Gary Evans,2,9,1.0
307,T303,T303,Ken Green,7,9,
308,T303,T303,Bradley Hughes,2,9,1.0
309,T303,T303,Joel Kribel,16,9,1.0
310,T303,T303,Troy Matteson,3,9,
311,T303,T303,Arnold Palmer,2,9,1.0
312,T303,T303,Jerry Pate,3,9,2.0
313,T303,T303,Tony Rohlik,2,9,1.0
314,T303,T303,Kevin Shields,1,9,9.0
315,T303,T303,Sal Spallone,1,9,9.0
316,T303,T303,Steve Stricker,21,9,9.0
317,T303,T303,Mario Tiziani,1,9,
318,T303,T303,Ty Tryon,21,9,
319,T303,T303,Lee Westwood,8,9,1.0
320,T303,T303,Chris Winkel,1,9,9.0
321,T303,T303,Fuzzy Zoeller,1,9,1.0
322,T323,T323,Chris Baryla,2,8,
323,T323,T323,Andy Bean,2,8,
324,T323,T323,Don Berry,1,8,
325,T323,T323,Michael Bradley,4,8,
326,T323,T323,Rett Crowder,1,8,2.0
327,T323,T323,Nick Dougherty,1,8,2.0
328,T323,T323,Chris Downes,1,8,1.0
329,T323,T323,Scott Dunlap,1,8,8.0
330,T323,T323,David Duval,20,8,
331,T323,T323,Alastair Forsyth,3,8,2.0
332,T323,T323,Philip Golding,2,8,5.0
333,T323,T323,Mark Hayes,1,8,2.0
334,T323,T323,Raphael Jacquelin,2,8,6.0
335,T323,T323,Pete Jordan,1,8,
336,T323,T323,Taichiro Kiyota,3,8,
337,T323,T323,Sandy Lyle,5,8,
338,T323,T323,Adam Mednick,1,8,
339,T323,T323,Jarrod Moseley,2,8,
340,T323,T323,Sean Murphy,3,8,2.0
341,T323,T323,Hennie Otto,3,8,
342,T323,T323,Jin Park,2,8,1.0
343,T323,T323,Ian Poulter,4,8,
344,T323,T323,Mike Small,1,8,2.0
345,T323,T323,Mike Springer,9,8,
346,T323,T323,Anthony Sproston,1,8,
347,T323,T323,Toru Taniguchi,4,8,2.0
348,T323,T323,Taichi Teshima,1,8,2.0
349,T323,T323,Charles Warren,2,8,
350,T323,T323,Mark Wiebe,2,8,2.0
351,T323,T323,Mark Wurtz,2,8,3.0
352,T353,T353,Brad Adamonis,1,7,
353,T353,T353,JC Anderson,2,7,2.0
354,T353,T353,Chip Beck,2,7,2.0
355,T353,T353,Kevin Burton,1,7,
356,T353,T353,Clodomiro Carranza,1,7,
357,T353,T353,Paul Casey,7,7,1.0
358,T353,T353,Barry Cheesman,2,7,1.0
359,T353,T353,Brandon Cobb,1,7,1.0
360,T353,T353,Tim Conley,1,7,1.0
361,T353,T353,Patrick Damron,2,7,
362,T353,T353,Robert-Jan Derksen,2,7,
363,T353,T353,Derek Gillespie,1,7,3.0
364,T353,T353,John Godwin,1,7,
365,T353,T353,Bill Haas,2,7,1.0
366,T353,T353,Robert Hamilton,1,7,
367,T353,T353,Michael Harris,1,7,6.0
368,T353,T353,David Howell,2,7,
369,T353,T353,Toshi Izawa,6,7,
370,T353,T353,Søren Kjeldsen,2,7,
371,T353,T353,Gibby Martens,2,7,
372,T353,T353,Casey Martin,1,7,7.0
373,T353,T353,Hiroshi Matsuo,1,7,
374,T353,T353,Paul McGinley,3,7,
375,T353,T353,Charlie Meade,1,7,
376,T353,T353,Kris Moe,1,7,5.0
377,T353,T353,Bryce Molder,3,7,
378,T353,T353,Patrick Moore,3,7,1.0
379,T353,T353,Wilfredo Morales,2,7,3.0
380,T353,T353,Jack Nicklaus,4,7,2.0
381,T353,T353,Jyoti Randhawa,2,7,
382,T353,T353,Jim Rutledge,1,7,2.0
383,T353,T353,Bob Sowards,1,7,
384,T353,T353,Kevin Stadler,2,7,7.0
385,T353,T353,Kyle Thompson,1,7,2.0
386,T353,T353,Mark Walker,1,7,3.0
387,T388,T388,Camilo Benedetti,1,6,1.0
388,T388,T388,Thomas Bjørn,6,6,5.0
389,T388,T388,Woody Blackburn,1,6,2.0
390,T388,T388,Charles Bolling,1,6,
391,T388,T388,Bob Boyle,1,6,
392,T388,T388,Jaxon Brigman,1,6,
393,T388,T388,George Burns,1,6,
394,T388,T388,Ben Case,1,6,1.0
395,T388,T388,Bobby Cochran,1,6,
396,T388,T388,Bobby Cole,1,6,2.0
397,T388,T388,Rich Crim,1,6,1.0
398,T388,T388,Rod Curl,2,6,2.0
399,T388,T388,Brian Davis,4,6,
400,T388,T388,Wayne DeFrancesco,1,6,
401,T388,T388,David Dell,1,6,
402,T388,T388,Bubba Dickerson,1,6,6.0
403,T388,T388,Ryan Fauchier,1,6,1.0
404,T388,T388,Kenneth Ferrie,1,6,1.0
405,T388,T388,Ignacio Garrido,5,6,
406,T388,T388,John Gibson,1,6,6.0
407,T388,T388,Jeff Gove,1,6,5.0
408,T388,T388,Mathias Grönberg,4,6,4.0
409,T388,T388,Ryan Hogue,1,6,
410,T388,T388,Ryuji Imada,1,6,
411,T388,T388,Barry Jaeckel,1,6,1.0
412,T388,T388,Zach Johnson,1,6,1.0
413,T388,T388,Robert Karlsson,3,6,
414,T388,T388,Maarten Lafeber,1,6,1.0
415,T388,T388,Franklin Langham,2,6,
416,T388,T388,Regan Lee,1,6,
417,T388,T388,Jim Lemon,1,6,2.0
418,T388,T388,Paul LoCicero,1,6,2.0
419,T388,T388,John Lynch,1,6,3.0
420,T388,T388,Mark McNulty,1,6,
421,T388,T388,Mark Miller,1,6,
422,T388,T388,Hirofumi Miyase,1,6,
423,T388,T388,Yusaku Miyazato,4,6,2.0
424,T388,T388,David Morland IV,1,6,
425,T388,T388,Michael Muehr,7,6,
426,T388,T388,Nick O'Hern,1,6,
427,T388,T388,Chris Perry,3,6,
428,T388,T388,Rod Perry,1,6,1.0
429,T388,T388,"Ron Philo, Jr.",2,6,
430,T388,T388,Don Pooley,1,6,
431,T388,T388,Ted Purdy,2,6,2.0
432,T388,T388,Sam Randolph,2,6,
433,T388,T388,Jack Renner,1,6,2.0
434,T388,T388,Tag Ridings,6,6,
435,T388,T388,Marco Ruiz,1,6,
436,T388,T388,Warren Schutte,1,6,2.0
437,T388,T388,Steve Scott,1,6,
438,T388,T388,Mark Sierak,1,6,6.0
439,T388,T388,Ron Skayhan,1,6,2.0
440,T388,T388,David Smail,4,6,2.0
441,T388,T388,Curtis Strange,8,6,
442,T388,T388,Tyler Swanson,1,6,3.0
443,T388,T388,Dave Tentis,1,6,
444,T388,T388,Craig Thomas,1,6,
445,T388,T388,Robert Thompson,2,6,3.0
446,T388,T388,Katsuyoshi Tomori,1,6,
447,T388,T388,Greg Twiggs,1,6,2.0
448,T388,T388,Fred Wadsworth,2,6,1.0
449,T388,T388,Matt Weibring,1,6,2.0
450,T388,T388,Paul Wesselingh,1,6,
451,T388,T388,Suzy Whaley,1,6,3.0
452,T388,T388,Jeff Yurkiewicz,2,6,
453,T388,T388,George Zahringer,1,6,6.0
454,T455,T455,Tommy Aaron,1,5,1.0
455,T455,T455,John Adams,1,5,
456,T455,T455,Jason Allred,2,5,
457,T455,T455,Arjun Atwal,1,5,
458,T455,T455,Roy Biancalana,2,5,
459,T455,T455,Douglas Bohn,1,5,
460,T455,T455,Craig Bowden,2,5,2.0
461,T455,T455,Rob Bradley,1,5,
462,T455,T455,Cortney Brisson,1,5,
463,T455,T455,Bob Byman,1,5,2.0
464,T455,T455,Jim Cichra,1,5,
465,T455,T455,Erik Compton,1,5,
466,T455,T455,Charles Coody,1,5,5.0
467,T455,T455,Mike Donald,3,5,
468,T455,T455,Jon Fiedler,1,5,1.0
469,T455,T455,Raymond Floyd,1,5,
470,T455,T455,Michael Flynn,1,5,
471,T455,T455,Mark Foster,2,5,
472,T455,T455,Bob Friend,1,5,
473,T455,T455,Edward Fryatt,1,5,
474,T455,T455,Pierre Fulke,3,5,1.0
475,T455,T455,Ernie Gonzalez,1,5,4.0
476,T455,T455,John Guyton,1,5,
477,T455,T455,Todd Hamilton,3,5,
478,T455,T455,Anders Hansen,3,5,
479,T455,T455,James Healey,1,5,1.0
480,T455,T455,David Hearn,1,5,1.0
481,T455,T455,Mark Hensby,1,5,
482,T455,T455,S.K. Ho,1,5,
483,T455,T455,Brian Hull,1,5,2.0
484,T455,T455,Mark Johnson,1,5,
485,T455,T455,Rob Johnson,1,5,1.0
486,T455,T455,John Klauk,2,5,1.0
487,T455,T455,Katsunori Kuwabara,1,5,5.0
488,T455,T455,Doug LaBelle II,1,5,5.0
489,T455,T455,Jeffrey Lankford,2,5,2.0
490,T455,T455,John Ray Leary,1,5,
491,T455,T455,Mike Martin,1,5,1.0
492,T455,T455,Sean McCarty,2,5,1.0
493,T455,T455,George McNeill,1,5,5.0
494,T455,T455,Marcus Meloan,1,5,
495,T455,T455,Rolf Muntz,1,5,
496,T455,T455,Gary Murphy,1,5,1.0
497,T455,T455,Jake Narro,2,5,1.0
498,T455,T455,Joe Phengsavath,1,5,
499,T455,T455,Jeff Quinney,2,5,1.0
500,T455,T455,Rick Reinsberg,1,5,
501,T455,T455,Alexandre Rocha,1,5,1.0
502,T455,T455,Jeff Sanday,1,5,
503,T455,T455,Andy Sanders,1,5,5.0
504,T455,T455,Jim Schuman,1,5,1.0
505,T455,T455,Geoffrey Sisk,1,5,
506,T455,T455,Jerry Smith,1,5,1.0
507,T455,T455,Noboru Sugai,1,5,
508,T455,T455,Mike Sullivan,1,5,3.0
509,T455,T455,Fred Sutton,1,5,
510,T455,T455,Roland Thatcher,2,5,
511,T455,T455,Steen Tinning,2,5,2.0
512,T455,T455,Howard Twitty,1,5,
513,T455,T455,Trey Walewski,1,5,1.0
514,T455,T455,Jimmy Walker,1,5,
515,T455,T455,Anthony Wall,1,5,1.0
516,T455,T455,Ryan Welborn,1,5,
517,T455,T455,Bob Wolcott,1,5,5.0
518,T455,T455,Gary Wolstenholme,1,5,1.0
519,T455,T455,Tate Zyroll,1,5,1.0
520,T521,T521,"Joe Acosta, Jr.",3,4,3.0
521,T521,T521,Anthony Arvidson,1,4,
522,T521,T521,Lindsay Bernakevitch,1,4,
523,T521,T521,Cody Beyer,1,4,
524,T521,T521,Bob Blean,1,4,
525,T521,T521,Scott Bogle,1,4,1.0
526,T521,T521,Mike Capone,1,4,2.0
527,T521,T521,Michael Combs,1,4,2.0
528,T521,T521,Ben Crenshaw,1,4,1.0
529,T521,T521,Mike Deuel,1,4,1.0
530,T521,T521,Bradley Dredge,2,4,1.0
531,T521,T521,Doug Dunakey,1,4,3.0
532,T521,T521,Rick Fehr,1,4,
533,T521,T521,Michael Fergin,1,4,
534,T521,T521,Tim Fleming,1,4,
535,T521,T521,Kyle Gallo,1,4,4.0
536,T521,T521,Scott Godfrey,1,4,
537,T521,T521,Chris Greenwood,2,4,2.0
538,T521,T521,Bret Guetz,1,4,
539,T521,T521,Damian Hale,1,4,2.0
540,T521,T521,Kirk Hanefeld,1,4,1.0
541,T521,T521,Lon Hinkle,1,4,1.0
542,T521,T521,Ben Hoffhine,1,4,4.0
543,T521,T521,J.B. Holmes,1,4,1.0
544,T521,T521,Thongchai Jaidee,1,4,
545,T521,T521,Jeff Klauk,1,4,
546,T521,T521,Jason Knutzon,1,4,
547,T521,T521,Tomohiro Kondo,1,4,1.0
548,T521,T521,Rob Labritz,1,4,1.0
549,T521,T521,Alejandro Larrazabal,3,4,
550,T521,T521,Adam Le Vesconte,1,4,
551,T521,T521,Wayne Levi,1,4,4.0
552,T521,T521,Luke List,1,4,1.0
553,T521,T521,David Lundstrom,1,4,3.0
554,T521,T521,Roger Maltbie,1,4,2.0
555,T521,T521,Mark Maness,1,4,4.0
556,T521,T521,Dick Mast,1,4,1.0
557,T521,T521,Charles Meola,1,4,2.0
558,T521,T521,Will Moore,1,4,1.0
559,T521,T521,Ryan Moore,1,4,2.0
560,T521,T521,Simon Nash,1,4,3.0
561,T521,T521,Ryan Ouellette,1,4,1.0
562,T521,T521,Greg Owen,2,4,
563,T521,T521,Chris Patton,1,4,
564,T521,T521,Scott Piercy,1,4,
565,T521,T521,Scott Porter,1,4,1.0
566,T521,T521,Greg Reynolds,1,4,4.0
567,T521,T521,Larry Rinker,3,4,
568,T521,T521,Lee Rinker,1,4,2.0
569,T521,T521,Mark Roe,1,4,
570,T521,T521,Ken Schall,1,4,
571,T521,T521,Steve Schneiter,1,4,
572,T521,T521,Dirk Schultz,1,4,1.0
573,T521,T521,Charl Schwartzel,1,4,
574,T521,T521,Richard Scott,1,4,
575,T521,T521,Jeff Seavey,1,4,
576,T521,T521,Chris Sessler,1,4,1.0
577,T521,T521,Bruce Smith,1,4,2.0
578,T521,T521,Andre Stolz,1,4,
579,T521,T521,Nevin Sutcliffe,1,4,
580,T521,T521,Tim Thelen,1,4,
581,T521,T521,Chris Toulson,1,4,
582,T521,T521,John Traub,1,4,4.0
583,T521,T521,Jhonattan Vegas,1,4,
584,T521,T521,Tim Weinhart,1,4,1.0
585,T521,T521,Brett Wetterich,1,4,3.0
586,T521,T521,Tim Wilkinson,1,4,1.0
587,T521,T521,Jim Woods,1,4,
588,T521,T521,"Carl Worley, Jr.",1,4,
589,T521,T521,Mike Worroll,1,4,4.0
590,T591,T591,Ken Allard,1,3,1.0
591,T591,T591,Seve Ballesteros,1,3,
592,T591,T591,Phil Blackmar,1,3,
593,T591,T591,Steven Bowditch,1,3,
594,T591,T591,Rex Caldwell,1,3,
