,Consecutive_Sand_Saves_RANK THIS WEEK,Consecutive_Sand_Saves_RANK LAST WEEK,Consecutive_Sand_Saves_PLAYER NAME,Consecutive_Sand_Saves_EVENTS,Consecutive_Sand_Saves_STREAK,Consecutive_Sand_Saves_CURRENT STREAK,Consecutive_Sand_Saves_ROUND,Consecutive_Sand_Saves_HOLE,Consecutive_Sand_Saves_YEAR/TOURN#
142,T93,T93,Richard Zokol,13,6,,2,15,2003230
143,T144,T144,Tommy Armour III,23,5,1.0,1,18,2003350
144,T144,T144,Woody Austin,31,5,,3,5,2003420
145,T144,T144,Briny Baird,33,5,,4,5,2003310
146,T144,T144,Aaron Barber,32,5,,1,11,2003270
147,T144,T144,Craig Barlow,29,5,2.0,2,12,2003470
148,T144,T144,Chip Beck,2,5,,1,8,2003270
149,T144,T144,Mark Brooks,31,5,1.0,2,1,2003390
150,T144,T144,Paul Casey,7,5,5.0,3,3,2003430
151,T144,T144,Fred Couples,18,5,1.0,2,7,2003040
152,T144,T144,Ben Crane,27,5,,3,17,2003410
153,T144,T144,Marco Dawson,31,5,2.0,4,4,2003210
154,T144,T144,Glen Day,31,5,2.0,1,4,2003220
155,T144,T144,Nick Dougherty,1,5,5.0,1,15,2003120
156,T144,T144,David Edwards,13,5,,1,15,2003400
157,T144,T144,Brad Elder,20,5,2.0,1,7,2003320
158,T144,T144,Ernie Els,17,5,,2,18,2003220
159,T144,T144,Harrison Frazar,27,5,,2,7,2003350
160,T144,T144,Robert Gamez,31,5,2.0,1,12,2003100
161,T144,T144,Brent Geiberger,16,5,,4,13,2003100
162,T144,T144,Kelly Gibson,13,5,4.0,1,8,2003260
163,T144,T144,Retief Goosen,19,5,2.0,2,9,2003010
164,T144,T144,David Gossett,28,5,2.0,2,7,2003130
165,T144,T144,Michael Harris,1,5,,1,6,2003380
166,T144,T144,Brian Henninger,17,5,2.0,2,13,2003280
167,T144,T144,Peter Jacobsen,22,5,,1,16,2003320
168,T144,T144,Freddie Jacobson,8,5,,4,11,2003270
169,T144,T144,Brandt Jobe,22,5,,1,10,2003450
170,T144,T144,Steve Jones,11,5,2.0,2,4,2003020
171,T144,T144,Greg Kraft,9,5,2.0,2,10,2003420
172,T144,T144,Cliff Kresge,32,5,2.0,3,17,2003450
173,T144,T144,Joel Kribel,16,5,2.0,3,9,2003060
174,T144,T144,Kenichi Kuboya,31,5,2.0,1,8,2003470
175,T144,T144,Stephen Leaney,9,5,,1,10,2003240
176,T144,T144,Thomas Levet,26,5,,4,13,2003060
177,T144,T144,Frank Lickliter II,30,5,,2,5,2003210
178,T144,T144,James McLean,19,5,,3,17,2003200
179,T144,T144,Rocco Mediate,24,5,1.0,1,5,2003160
180,T144,T144,Shaun Micheel,28,5,,2,9,2003430
181,T144,T144,Larry Mize,19,5,1.0,2,11,2003450
182,T144,T144,Colin Montgomerie,12,5,2.0,3,1,2003240
183,T144,T144,Michael Muehr,7,5,,2,18,2003250
184,T144,T144,Steve Pate,16,5,,1,9,2003420
185,T144,T144,Carl Paulson,32,5,,2,18,2003350
186,T144,T144,Craig Perks,28,5,1.0,2,10,2003320
187,T144,T144,Phillip Price,9,5,2.0,1,2,2003040
188,T144,T144,John Riegger,17,5,,2,9,2003170
189,T144,T144,Loren Roberts,24,5,1.0,1,4,2003380
190,T144,T144,Rory Sabbatini,27,5,2.0,4,15,2003360
191,T144,T144,Akio Sadakata,29,5,1.0,4,9,2003040
192,T144,T144,Patrick Sheehan,32,5,,1,7,2003380
193,T144,T144,Heath Slocum,32,5,1.0,1,5,2003270
194,T144,T144,Mike Springer,9,5,1.0,1,8,2003400
195,T144,T144,Curtis Strange,8,5,3.0,1,17,2003100
196,T144,T144,Bob Tway,26,5,,1,14,2003460
197,T144,T144,Brian Watts,13,5,,4,15,2003100
198,T144,T144,Mike Weir,21,5,2.0,1,14,2003270
199,T200,T200,Steve Allan,18,4,2.0,2,5,2003260
200,T200,T200,Fulton Allem,15,4,,1,8,2003060
201,T200,T200,Ricky Barnes,10,4,,1,8,2003350
202,T200,T200,"David Berganio, Jr.",15,4,,3,17,2003200
203,T200,T200,Ronnie Black,4,4,2.0,1,4,2003350
204,T200,T200,Charles Bolling,1,4,1.0,1,12,2003250
205,T200,T200,Jaxon Brigman,1,4,1.0,1,7,2003260
206,T200,T200,Bart Bryant,6,4,,2,11,2003390
207,T200,T200,Brad Bryant,4,4,2.0,1,7,2003350
208,T200,T200,Mark Carnevale,5,4,,2,2,2003380
209,T200,T200,Jason Caron,29,4,,2,11,2003350
210,T200,T200,Tom Carter,8,4,1.0,1,5,2003440
211,T200,T200,Brandel Chamblee,15,4,4.0,1,18,2003400
212,T200,T200,Barry Cheesman,2,4,,2,9,2003270
213,T200,T200,Rett Crowder,1,4,4.0,2,4,2003420
214,T200,T200,Brian Davis,4,4,1.0,2,16,2003340
215,T200,T200,Paul Dietsche,3,4,,3,15,2003040
216,T200,T200,Gary Evans,2,4,1.0,3,6,2003300
217,T200,T200,Keith Fergus,5,4,,3,18,2003040
218,T200,T200,Jeff Gallagher,10,4,1.0,3,2,2003440
219,T200,T200,Ignacio Garrido,5,4,,4,16,2003360
220,T200,T200,Paul Gow,21,4,2.0,1,13,2003320
221,T200,T200,Todd Hamilton,3,4,1.0,1,13,2003430
222,T200,T200,Donnie Hammond,27,4,,2,8,2003370
223,T200,T200,J.P. Hayes,25,4,,2,16,2003200
224,T200,T200,Nolan Henke,6,4,1.0,1,17,2003140
225,T200,T200,Glen Hnatiuk,29,4,,3,4,2003380
226,T200,T200,Scott Hoch,17,4,2.0,1,6,2003070
227,T200,T200,Kent Jones,23,4,2.0,2,18,2003080
228,T200,T200,Craig Kanada,2,4,2.0,1,8,2003170
229,T200,T200,Robert Karlsson,3,4,4.0,2,3,2003360
230,T200,T200,Shingo Katayama,5,4,3.0,4,17,2003150
231,T200,T200,Jonathan Kaye,27,4,,2,7,2003240
232,T200,T200,Taichiro Kiyota,3,4,2.0,1,5,2003020
233,T200,T200,John Klauk,2,4,2.0,3,18,2003050
234,T200,T200,Hank Kuehne,23,4,,2,12,2003320
235,T200,T200,Rob Labritz,1,4,,1,13,2003340
236,T200,T200,Brad Lardon,8,4,,3,13,2003140
237,T200,T200,Paul Lawrie,7,4,,3,17,2003130
238,T200,T200,Scott Laycock,25,4,3.0,2,7,2003390
239,T200,T200,Andrew Magee,26,4,,5,15,2003440
240,T200,T200,Jeff Maggert,24,4,,2,7,2003410
241,T200,T200,Patrick Moore,3,4,,4,13,2003040
242,T200,T200,John Morse,8,4,4.0,2,6,2003380
243,T200,T200,Joe Ogilvie,1,4,,2,10,2003240
244,T200,T200,José María Olazábal,16,4,,1,13,2003340
245,T200,T200,Hennie Otto,3,4,1.0,1,6,2003300
246,T200,T200,Jerry Pate,3,4,,2,7,2003050
247,T200,T200,Dennis Paulson,15,4,,3,18,2003310
248,T200,T200,Corey Pavin,26,4,,4,18,2003450
249,T200,T200,Tom Pernice Jr.,31,4,,1,17,2003380
250,T200,T200,Ian Poulter,4,4,2.0,3,15,2003430
251,T200,T200,Dicky Pride,23,4,,2,17,2003320
252,T200,T200,Sam Randolph,2,4,,1,8,2003280
253,T200,T200,Justin Rose,11,4,,3,6,2003240
254,T200,T200,Dave Rummells,7,4,2.0,1,4,2003280
255,T200,T200,Gene Sauers,30,4,2.0,2,15,2003130
256,T200,T200,Adam Scott,14,4,,4,1,2003120
257,T200,T200,Chris Smith,30,4,2.0,4,16,2003070
258,T200,T200,Mike Standly,9,4,,1,4,2003050
259,T200,T200,Kenneth Staton,22,4,,4,16,2003260
260,T200,T200,David Sutherland,25,4,,1,4,2003040
261,T200,T200,Hal Sutton,24,4,2.0,2,4,2003280
262,T200,T200,Phil Tataurangi,11,4,,1,18,2003190
263,T200,T200,Taichi Teshima,1,4,,2,7,2003430
264,T200,T200,Lee Westwood,8,4,,2,18,2003220
265,T200,T200,Chris Winkel,1,4,1.0,1,7,2003390
266,T200,T200,Willie Wood,11,4,1.0,4,13,2003280
267,T200,T200,Jeff Wood,1,4,4.0,1,8,2003080
268,T200,T200,Kaname Yokoo,22,4,1.0,1,10,2003280
269,T270,T270,Brian Bateman,26,3,,1,17,2003230
270,T270,T270,Andy Bean,2,3,,1,13,2003260
271,T270,T270,Don Berry,1,3,3.0,1,2,2003340
272,T270,T270,Craig Bowden,2,3,,2,7,2003100
273,T270,T270,Ángel Cabrera,14,3,1.0,1,6,2003130
274,T270,T270,Michael Campbell,14,3,,1,11,2003240
275,T270,T270,Brian Claar,2,3,,1,7,2003050
276,T270,T270,Michael Clark II,21,3,1.0,1,11,2003250
277,T270,T270,Ben Crenshaw,1,3,3.0,2,7,2003150
278,T270,T270,Jay Delsing,9,3,1.0,4,8,2003310
279,T270,T270,Ryan Dillon,1,3,,2,14,2003240
280,T270,T270,Mike Donald,3,3,,1,6,2003380
281,T270,T270,Scott Dunlap,1,3,3.0,3,14,2003140
282,T270,T270,Joe Durant,28,3,1.0,4,16,2003130
283,T270,T270,Joel Edwards,23,3,2.0,2,7,2003270
284,T270,T270,Steve Elkington,14,3,,2,15,2003100
285,T270,T270,Barry Evans,6,3,1.0,1,15,2003100
286,T270,T270,Nick Faldo,7,3,1.0,1,17,2003120
287,T270,T270,Niclas Fasth,14,3,1.0,2,7,2003390
288,T270,T270,Tim Fleming,1,3,,1,1,2003340
289,T270,T270,"Jim Gallagher, Jr.",9,3,,4,17,2003290
290,T270,T270,Philip Golding,2,3,,3,16,2003360
291,T270,T270,Ken Green,7,3,,4,15,2003060
292,T270,T270,Gary Hallberg,8,3,2.0,1,14,2003350
293,T270,T270,Dan Halldorson,5,3,2.0,1,11,2003420
294,T270,T270,Padraig Harrington,11,3,1.0,1,8,2003130
295,T270,T270,Gabriel Hjertstedt,9,3,1.0,1,17,2003110
296,T270,T270,Bradley Hughes,2,3,,1,3,2003290
297,T270,T270,Mike Hulbert,14,3,,2,9,2003260
298,T270,T270,Ryuji Imada,1,3,2.0,2,8,2003140
299,T270,T270,Yasuharu Imano,3,3,,2,1,2003020
300,T270,T270,Toshi Izawa,6,3,,2,4,2003340
301,T270,T270,Tom Kite,1,3,,1,3,2003240
302,T270,T270,Katsunori Kuwabara,1,3,3.0,2,2,2003020
303,T270,T270,Richard Massey,2,3,3.0,2,1,2003310
304,T270,T270,Blaine McCallister,8,3,2.0,2,16,2003260
305,T270,T270,Graeme McDowell,3,3,3.0,4,9,2003080
306,T270,T270,Paul McGinley,3,3,1.0,2,10,2003300
307,T270,T270,Jon Mills,1,3,,2,4,2003380
308,T270,T270,Kelly Mitchum,3,3,3.0,3,6,2003450
309,T270,T270,David Morland IV,1,3,,1,4,2003380
310,T270,T270,Gary Murphy,1,3,,3,18,2003300
311,T270,T270,Simon Nash,1,3,,1,10,2003280
312,T270,T270,Gary Nicklaus,6,3,,1,7,2003220
313,T270,T270,Greg Norman,7,3,,3,8,2003370
314,T270,T270,David Ogrin,4,3,3.0,3,11,2003350
315,T270,T270,Craig Parry,16,3,1.0,2,5,2003200
316,T270,T270,Gary Player,1,3,,1,7,2003150
317,T270,T270,Don Pooley,1,3,,2,10,2003240
318,T270,T270,Jeff Quinney,2,3,2.0,2,15,2003080
319,T270,T270,Tony Rohlik,2,3,,2,12,2003080
320,T270,T270,Eduardo Romero,12,3,3.0,3,9,2003430
321,T270,T270,Tom Scherrer,16,3,1.0,3,10,2003280
322,T270,T270,Brent Schwarzrock,20,3,,2,16,2003460
323,T270,T270,David Smail,4,3,3.0,1,18,2003310
324,T270,T270,Roland Thatcher,2,3,3.0,1,13,2003240
325,T270,T270,Tim Thelen,1,3,3.0,1,9,2003340
326,T270,T270,John Traub,1,3,2.0,1,14,2003320
327,T270,T270,Jimmy Walker,1,3,1.0,1,14,2003180
328,T270,T270,Bob Wolcott,1,3,3.0,1,15,2003260
329,T330,T330,Tommy Aaron,1,2,,2,4,2003150
330,T330,T330,"Joe Acosta, Jr.",3,2,,2,9,2003070
331,T330,T330,Anthony Arvidson,1,2,,1,6,2003240
332,T330,T330,Arjun Atwal,1,2,,4,5,2003430
333,T330,T330,Andrew Barnes,1,2,,2,1,2003080
334,T330,T330,John Bermel,1,2,1.0,1,14,2003390
335,T330,T330,Thomas Bjørn,6,2,,1,9,2003340
336,T330,T330,Woody Blackburn,1,2,2.0,2,14,2003290
337,T330,T330,Phil Blackmar,1,2,,3,14,2003170
338,T330,T330,Scott Bogle,1,2,,1,6,2003380
339,T330,T330,Douglas Bohn,1,2,1.0,2,11,2003020
340,T330,T330,Guy Boros,6,2,,1,15,2003380
341,T330,T330,Bob Boyle,1,2,2.0,1,6,2003260
342,T330,T330,Michael Bradley,4,2,1.0,1,13,2003100
343,T330,T330,Danny Briggs,1,2,2.0,4,15,2003320
344,T330,T330,Ron Castillo,1,2,,2,9,2003020
345,T330,T330,Charles Challen,1,2,2.0,2,8,2003300
346,T330,T330,Russ Cochran,4,2,,1,5,2003420
347,T330,T330,Michael Combs,1,2,,1,13,2003340
348,T330,T330,Rod Curl,2,2,,2,12,2003210
349,T330,T330,Patrick Damron,2,2,1.0,1,17,2003270
350,T330,T330,David Dell,1,2,2.0,2,5,2003310
351,T330,T330,Bubba Dickerson,1,2,,1,9,2003390
352,T330,T330,Ed Dougherty,1,2,,1,14,2003290
353,T330,T330,Chris Downes,1,2,,1,7,2003290
354,T330,T330,Brad Fabel,2,2,1.0,1,4,2003350
355,T330,T330,Michael Flynn,1,2,2.0,3,5,2003200
356,T330,T330,Alastair Forsyth,3,2,,2,18,2003300
357,T330,T330,Peter Fowler,1,2,,2,17,2003300
358,T330,T330,Edward Fryatt,1,2,,2,9,2003440
359,T330,T330,Derek Gillespie,1,2,,1,6,2003380
360,T330,T330,Tom Glissmeyer,1,2,,2,10,2003240
361,T330,T330,John Godwin,1,2,,2,1,2003140
362,T330,T330,Steve Gotsche,1,2,1.0,1,16,2003240
363,T330,T330,Jeff Gove,1,2,2.0,2,4,2003060
364,T330,T330,Mathias Grönberg,4,2,1.0,4,8,2003300
365,T330,T330,Bret Guetz,1,2,2.0,1,7,2003240
366,T330,T330,Seungsu Han,1,2,,2,4,2003310
367,T330,T330,Anders Hansen,3,2,,1,18,2003340
368,T330,T330,Mark Hayes,1,2,2.0,4,15,2003040
369,T330,T330,Mark Hensby,1,2,,1,12,2003030
370,T330,T330,Greg Hiller,1,2,,1,18,2003240
371,T330,T330,David Howell,2,2,1.0,2,9,2003430
372,T330,T330,David Howser,1,2,2.0,1,10,2003260
373,T330,T330,Søren Kjeldsen,2,2,1.0,2,16,2003300
374,T330,T330,Jason Knutzon,1,2,,1,14,2003240
375,T330,T330,Tomohiro Kondo,1,2,1.0,1,7,2003020
376,T330,T330,Mike Kullberg,1,2,,1,18,2003200
377,T330,T330,Franklin Langham,2,2,,2,14,2003180
378,T330,T330,Alejandro Larrazabal,3,2,2.0,2,8,2003220
379,T330,T330,Regan Lee,1,2,,1,17,2003020
380,T330,T330,James Lepp,1,2,2.0,1,13,2003380
381,T330,T330,David Lundstrom,1,2,2.0,2,5,2003170
382,T330,T330,Sandy Lyle,5,2,,1,1,2003060
383,T330,T330,Gibby Martens,2,2,2.0,1,9,2003060
384,T330,T330,Hiroshi Matsuo,1,2,,1,14,2003240
385,T330,T330,Troy Matteson,3,2,,3,11,2003260
386,T330,T330,Sean McCarty,2,2,1.0,2,5,2003240
387,T330,T330,Matt McDougall,1,2,,1,6,2003320
388,T330,T330,Rob McMillan,1,2,1.0,1,17,2003380
389,T330,T330,Kiyoshi Miyazato,1,2,,2,5,2003320
390,T330,T330,Bryce Molder,3,2,,1,17,2003240
391,T330,T330,Alan Morin,4,2,,2,13,2003100
392,T330,T330,Jarrod Moseley,2,2,,3,13,2003360
393,T330,T330,Sean Murphy,3,2,2.0,2,12,2003260
394,T330,T330,Kevin Na,2,2,,2,7,2003360
395,T330,T330,Jack Nicklaus,4,2,2.0,2,1,2003220
396,T330,T330,Andy Oldcorn,1,2,,2,13,2003300
397,T330,T330,Greg Owen,2,2,,1,1,2003340
398,T330,T330,Jin Park,2,2,1.0,1,4,2003350
399,T330,T330,Zeb Patten,1,2,2.0,1,10,2003260
400,T330,T330,Chris Patton,1,2,,1,8,2003140
401,T330,T330,Matt Peterson,2,2,,1,13,2003100
402,T330,T330,Scott Porter,1,2,,1,1,2003340
403,T330,T330,Ted Purdy,2,2,1.0,1,11,2003050
404,T330,T330,Jyoti Randhawa,2,2,2.0,3,5,2003430
405,T330,T330,Mike Reid,2,2,1.0,2,12,2003050
406,T330,T330,Larry Rinker,3,2,,2,3,2003420
407,T330,T330,Mark Roe,1,2,2.0,1,10,2003300
408,T330,T330,Todd Rose,1,2,2.0,4,5,2003050
409,T330,T330,Jeff Roth,1,2,,1,4,2003320
410,T330,T330,Marco Ruiz,1,2,1.0,2,16,2003300
411,T330,T330,Steve Schneiter,1,2,,1,7,2003340
412,T330,T330,Warren Schutte,1,2,2.0,2,13,2003240
413,T330,T330,Geoffrey Sisk,1,2,2.0,1,17,2003240
414,T330,T330,Jerry Smith,1,2,,1,12,2003030
415,T330,T330,Annika Sorenstam,1,2,2.0,2,1,2003210
416,T330,T330,Anthony Sproston,1,2,2.0,2,1,2003300
417,T330,T330,Chip Sullivan,2,2,,1,4,2003340
418,T330,T330,Toru Taniguchi,4,2,,2,12,2003240
419,T330,T330,Kyle Thompson,1,2,,2,2,2003160
420,T330,T330,Steen Tinning,2,2,1.0,4,2,2003360
421,T330,T330,Mario Tiziani,1,2,2.0,3,10,2003280
422,T330,T330,Katsuyoshi Tomori,1,2,,2,6,2003300
423,T330,T330,D.J. Trahan,6,2,,2,13,2003320
424,T330,T330,Jon Turcott,1,2,2.0,1,5,2003280
425,T330,T330,Mark Walker,1,2,,4,4,2003200
426,T330,T330,Anthony Wall,1,2,,3,11,2003300
427,T330,T330,Charles Warren,2,2,2.0,2,11,2003050
428,T330,T330,Nick Watney,8,2,,2,8,2003380
429,T330,T330,Tom Watson,4,2,,4,13,2003300
430,T330,T330,Matt Weibring,1,2,2.0,2,7,2003390
431,T330,T330,Ryan Welborn,1,2,2.0,2,2,2003320
432,T330,T330,Brett Wetterich,1,2,2.0,2,2,2003110
433,T330,T330,Stephen Woodard,1,2,1.0,2,17,2003140
434,T330,T330,Ian Woosnam,2,2,,1,17,2003150
435,T330,T330,Mark Wurtz,2,2,2.0,2,15,2003240
436,T330,T330,Jeff Yurkiewicz,2,2,2.0,1,1,2003080
437,T330,T330,Tate Zyroll,1,2,,1,17,2003180
438,T439,T439,Brad Adamonis,1,1,,1,5,2003180
439,T439,T439,John Adams,1,1,1.0,2,12,2003290
440,T439,T439,Ken Allard,1,1,,2,15,2003320
441,T439,T439,Jason Allred,2,1,1.0,2,11,2003140
