,Consecutive_Par_4_Birdies_RANK THIS WEEK,Consecutive_Par_4_Birdies_RANK LAST WEEK,Consecutive_Par_4_Birdies_PLAYER NAME,Consecutive_Par_4_Birdies_EVENTS,Consecutive_Par_4_Birdies_NUMBER OF HOLES
0,T1,T1,Robert Allenby,24,6
1,T1,T1,Pat Bates,35,6
2,T1,T1,Fred Funk,33,6
3,T1,T1,Scott McCarron,27,6
4,T1,T1,Carl Pettersson,26,6
5,T1,T1,Nick Price,17,6
6,T1,T1,Bob Tway,26,6
7,T8,T8,Stephen Ames,27,5
8,T8,T8,Notah Begay III,30,5
9,T8,T8,Mark Calcavecchia,24,5
10,T8,T8,Chad Campbell,27,5
11,T8,T8,Jay Delsing,9,5
12,T8,T8,Chris DiMarco,27,5
13,T8,T8,Joe Durant,28,5
14,T8,T8,Bob Estes,25,5
15,T8,T8,Todd Fischer,32,5
16,T8,T8,Steve Flesch,33,5
17,T8,T8,Robert Gamez,31,5
18,T8,T8,Jay Haas,25,5
19,T8,T8,Billy Mayfair,31,5
20,T8,T8,Anthony Painter,31,5
21,T8,T8,Brenden Pappas,33,5
22,T8,T8,Pat Perez,33,5
23,T8,T8,John Rollins,27,5
24,T8,T8,John Senden,33,5
25,T8,T8,Vijay Singh,27,5
26,T8,T8,Heath Slocum,32,5
27,T8,T8,Darron Stiles,29,5
28,T8,T8,Hal Sutton,24,5
29,T30,T30,Steve Allan,18,4
30,T30,T30,Stuart Appleby,27,4
31,T30,T30,Tommy Armour III,23,4
32,T30,T30,Briny Baird,33,4
33,T30,T30,Craig Barlow,29,4
34,T30,T30,Todd Barranger,31,4
35,T30,T30,Doug Barron,32,4
36,T30,T30,Brian Bateman,26,4
37,T30,T30,Cameron Beckman,26,4
38,T30,T30,Mark Brooks,31,4
39,T30,T30,Bart Bryant,6,4
40,T30,T30,Jonathan Byrd,29,4
41,T30,T30,Jim Carter,33,4
42,T30,T30,Alex Cejka,30,4
43,T30,T30,Greg Chalmers,32,4
44,T30,T30,Stewart Cink,28,4
45,T30,T30,Ben Crane,27,4
46,T30,T30,Glen Day,31,4
47,T30,T30,Chris Downes,1,4
48,T30,T30,David Duval,20,4
49,T30,T30,Nick Faldo,7,4
50,T30,T30,Keith Fergus,5,4
51,T30,T30,Dan Forsman,27,4
52,T30,T30,Carlos Franco,30,4
53,T30,T30,Jim Furyk,27,4
54,T30,T30,Bill Glasson,13,4
55,T30,T30,Ernie Gonzalez,1,4
56,T30,T30,Jason Gore,30,4
57,T30,T30,Paul Goydos,25,4
58,T30,T30,Mike Grob,27,4
59,T30,T30,Tim Herron,29,4
60,T30,T30,Glen Hnatiuk,29,4
61,T30,T30,Peter Jacobsen,22,4
62,T30,T30,Per-Ulrik Johansson,31,4
63,T30,T30,Richard Johnson,28,4
64,T30,T30,Kent Jones,23,4
65,T30,T30,Pete Jordan,1,4
66,T30,T30,Jerry Kelly,30,4
67,T30,T30,Skip Kendall,30,4
68,T30,T30,Kenichi Kuboya,31,4
69,T30,T30,Tom Lehman,25,4
70,T30,T30,Frank Lickliter II,30,4
71,T30,T30,Davis Love III,23,4
72,T30,T30,Steve Lowery,29,4
73,T30,T30,Andrew Magee,26,4
74,T30,T30,James McLean,19,4
75,T30,T30,Spike McRoy,35,4
76,T30,T30,Patrick Moore,3,4
77,T30,T30,Rod Pampling,27,4
78,T30,T30,Carl Paulson,32,4
79,T30,T30,David Peoples,30,4
80,T30,T30,Tom Pernice Jr.,31,4
81,T30,T30,Tim Petrovic,32,4
82,T30,T30,Brett Quigley,27,4
83,T30,T30,John Riegger,17,4
84,T30,T30,Chris Riley,29,4
85,T30,T30,Justin Rose,11,4
86,T30,T30,Akio Sadakata,29,4
87,T30,T30,Adam Scott,14,4
88,T30,T30,Patrick Sheehan,32,4
89,T30,T30,Mike Sposa,25,4
90,T30,T30,David Toms,26,4
91,T30,T30,Ty Tryon,21,4
92,T30,T30,Vance Veazey,26,4
93,T30,T30,Scott Verplank,26,4
94,T30,T30,Grant Waite,18,4
95,T30,T30,Duffy Waldorf,25,4
96,T30,T30,Mike Weir,21,4
97,T30,T30,Jay Williamson,31,4
98,T30,T30,Garrett Willis,32,4
99,T30,T30,Dean Wilson,27,4
100,T30,T30,Willie Wood,11,4
101,T102,T102,Steven Alker,30,3
102,T102,T102,Chris Anderson,31,3
103,T102,T102,Billy Andrade,29,3
104,T102,T102,Woody Austin,31,3
105,T102,T102,Paul Azinger,26,3
106,T102,T102,Aaron Baddeley,20,3
107,T102,T102,Aaron Barber,32,3
108,T102,T102,Chris Baryla,2,3
109,T102,T102,Rich Beem,26,3
110,T102,T102,"David Berganio, Jr.",15,3
111,T102,T102,Jay Don Blake,27,3
112,T102,T102,Jeff Brehaut,32,3
113,T102,T102,Danny Briggs,1,3
114,T102,T102,Olin Browne,34,3
115,T102,T102,Jason Buha,25,3
116,T102,T102,Tom Byrum,31,3
117,T102,T102,Tom Carter,8,3
118,T102,T102,Paul Casey,7,3
119,T102,T102,Brandel Chamblee,15,3
120,T102,T102,Michael Clark II,21,3
121,T102,T102,Tim Clark,25,3
122,T102,T102,Darren Clarke,16,3
123,T102,T102,José Coceres,21,3
124,T102,T102,Russ Cochran,4,3
125,T102,T102,John Cook,10,3
126,T102,T102,Fred Couples,18,3
127,T102,T102,John Daly,22,3
128,T102,T102,Robert Damron,32,3
129,T102,T102,Marco Dawson,31,3
130,T102,T102,Bubba Dickerson,1,3
131,T102,T102,Luke Donald,27,3
132,T102,T102,Joel Edwards,23,3
133,T102,T102,Brad Elder,20,3
134,T102,T102,Steve Elkington,14,3
135,T102,T102,Danny Ellis,10,3
136,T102,T102,Ernie Els,17,3
137,T102,T102,Brad Faxon,27,3
138,T102,T102,Harrison Frazar,27,3
139,T102,T102,Robin Freeman,12,3
140,T102,T102,Pierre Fulke,3,3
141,T102,T102,Jeff Gallagher,10,3
142,T102,T102,Sergio Garcia,20,3
143,T102,T102,Ignacio Garrido,5,3
144,T102,T102,Brian Gay,34,3
145,T102,T102,Brent Geiberger,16,3
146,T102,T102,Tom Gillis,25,3
147,T102,T102,Matt Gogel,25,3
148,T102,T102,Mathew Goggin,28,3
149,T102,T102,Retief Goosen,19,3
150,T102,T102,David Gossett,28,3
151,T102,T102,Paul Gow,21,3
152,T102,T102,Ken Green,7,3
153,T102,T102,Donnie Hammond,27,3
154,T102,T102,Padraig Harrington,11,3
155,T102,T102,Dudley Hart,22,3
156,T102,T102,J.P. Hayes,25,3
157,T102,T102,Mike Heinen,29,3
158,T102,T102,Brian Henninger,17,3
159,T102,T102,J.J. Henry,31,3
160,T102,T102,David Howell,2,3
