,3-Putt_Avoidance_-_Round_4_RANK THIS WEEK,3-Putt_Avoidance_-_Round_4_RANK LAST WEEK,3-Putt_Avoidance_-_Round_4_PLAYER NAME,3-Putt_Avoidance_-_Round_4_%,3-Putt_Avoidance_-_Round_4_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_4_TOTAL HOLES
0,1,1,Lee Janzen,0.29,1,342
1,2,2,Brian Gay,0.69,2,288
2,T3,T3,Paul Curry,0.79,1,126
3,T3,T3,David Frost,0.79,1,126
4,T3,T3,P.H. Horgan III,0.79,1,126
5,6,6,Mike Springer,0.93,2,216
6,7,7,Phil Mickelson,0.98,3,306
7,8,8,Mike Weir,1.01,4,396
8,9,9,Stewart Cink,1.06,4,378
9,10,10,Mark O'Meara,1.11,2,180
10,11,11,Justin Leonard,1.17,4,342
11,12,12,Bob Tway,1.19,3,252
12,13,13,Jay Haas,1.28,3,234
13,T14,T14,Chip Beck,1.39,1,72
14,T14,T14,Mike Brisky,1.39,3,216
15,T14,T14,Chris DiMarco,1.39,6,432
16,T14,T14,Rick Fehr,1.39,3,216
17,T14,T14,Sergio Garcia,1.39,3,216
18,T14,T14,Bob Heintz,1.39,2,144
19,T14,T14,John Maginnes,1.39,4,288
20,21,21,Paul Goydos,1.46,5,342
21,T22,T22,David Duval,1.48,4,270
22,T22,T22,Tom Pernice Jr.,1.48,4,270
23,T24,T24,Bart Bryant,1.52,3,198
24,T24,T24,Steve Lowery,1.52,6,396
25,26,26,Scott McCarron,1.54,5,324
26,T27,T27,Larry Mize,1.59,4,252
27,T27,T27,Craig Parry,1.59,4,252
28,T29,T29,Esteban Toledo,1.67,6,360
29,T29,T29,Kirk Triplett,1.67,6,360
30,31,31,Doug Dunakey,1.71,4,234
31,32,32,Mark Calcavecchia,1.75,6,342
32,T33,T33,Doug Barron,1.85,5,270
33,T33,T33,Mark Brooks,1.85,5,270
34,T33,T33,Bobby Cochran,1.85,3,162
35,T33,T33,Bob Estes,1.85,4,216
36,T33,T33,Steve Jones,1.85,5,270
37,T33,T33,Andrew Magee,1.85,4,216
38,T33,T33,Shigeki Maruyama,1.85,6,324
39,T33,T33,Perry Moss,1.85,2,108
40,T33,T33,Jerry Smith,1.85,6,324
41,T33,T33,Scott Verplank,1.85,8,432
42,T33,T33,Kevin Wentworth,1.85,3,162
43,44,44,Jim Furyk,1.93,8,414
44,T45,T45,Brad Elder,1.94,7,360
45,T45,T45,Jay Williamson,1.94,7,360
46,47,47,Jay Don Blake,1.96,6,306
47,T48,T48,Barry Cheesman,2.02,4,198
48,T48,T48,Jonathan Kaye,2.02,8,396
49,T48,T48,Corey Pavin,2.02,4,198
50,T48,T48,Jean Van de Velde,2.02,4,198
51,T52,T52,Bill Glasson,2.05,7,342
52,T52,T52,Tiger Woods,2.05,7,342
53,54,54,John Cook,2.08,6,288
54,T55,T55,Brad Fabel,2.14,5,234
55,T55,T55,Steve Gotsche,2.14,5,234
56,57,57,Stuart Appleby,2.16,7,324
57,T58,T58,Jeff Gove,2.22,4,180
58,T58,T58,Jimmy Green,2.22,6,270
59,T58,T58,Glen Hnatiuk,2.22,6,270
60,T58,T58,Sean Murphy,2.22,6,270
61,T58,T58,Joe Ozaki,2.22,4,180
62,T58,T58,Loren Roberts,2.22,8,360
63,T58,T58,Tommy Tolles,2.22,4,180
64,65,65,Franklin Langham,2.29,7,306
65,T66,T66,Matt Gogel,2.31,5,216
66,T66,T66,Mathew Goggin,2.31,5,216
67,T66,T66,Scott Hoch,2.31,10,432
