,Putts_per_Round_-_Round_2_RANK THIS WEEK,Putts_per_Round_-_Round_2_RANK LAST WEEK,Putts_per_Round_-_Round_2_PLAYER NAME,Putts_per_Round_-_Round_2_AVG,Putts_per_Round_-_Round_2_TOTAL PUTTS,Putts_per_Round_-_Round_2_TOTAL ROUNDS
0,1,1,Larry Mize,27.25,545,20
1,2,2,Steve Jones,27.58,524,19
2,3,3,Scott McCarron,27.69,803,29
3,4,4,Ernie Els,27.75,444,16
4,5,5,Mark O'Meara,27.81,445,16
5,6,6,Paul Azinger,27.83,501,18
6,7,7,Jonathan Kaye,27.91,893,32
7,T8,T8,Sergio Garcia,28.15,366,13
8,T8,T8,Bob Heintz,28.15,929,33
9,10,10,Corey Pavin,28.17,676,24
10,11,11,Steve Flesch,28.2,846,30
11,12,12,Brad Fabel,28.23,847,30
12,13,13,Mark Brooks,28.27,735,26
13,14,14,David Duval,28.31,453,16
14,15,15,Paul Curry,28.32,708,25
15,16,16,Mike Springer,28.36,709,25
16,17,17,Robert Damron,28.37,766,27
17,18,18,Mike Weir,28.38,681,24
18,19,19,Craig Spence,28.4,852,30
19,20,20,Stuart Appleby,28.43,597,21
20,21,21,Jeff Sluman,28.45,825,29
21,22,22,Brian Henninger,28.46,797,28
22,T23,T23,Chip Beck,28.5,570,20
23,T23,T23,Stewart Cink,28.5,684,24
24,25,25,Franklin Langham,28.52,770,27
25,26,26,Brad Faxon,28.54,799,28
26,27,27,Chris Riley,28.56,771,27
27,28,28,Paul Stankowski,28.57,600,21
28,29,29,Mike Sposa,28.58,686,24
29,30,30,Esteban Toledo,28.59,972,34
30,T31,T31,Russ Cochran,28.61,658,23
31,T31,T31,Paul Goydos,28.61,801,28
32,T31,T31,Keith Nolan,28.61,658,23
33,34,34,Sean Murphy,28.62,973,34
34,35,35,Kevin Wentworth,28.63,859,30
35,T36,T36,Jesper Parnevik,28.65,487,17
36,T36,T36,Tom Pernice Jr.,28.65,888,31
37,T38,T38,Jay Don Blake,28.68,803,28
38,T38,T38,Brent Geiberger,28.68,631,22
39,T40,T40,Bill Glasson,28.69,746,26
40,T40,T40,Joe Ogilvie,28.69,832,29
41,T42,T42,Robert Allenby,28.71,689,24
42,T42,T42,John Huston,28.71,603,21
43,T42,T42,Jim McGovern,28.71,488,17
44,T42,T42,Dennis Paulson,28.71,689,24
45,46,46,Fred Funk,28.72,833,29
46,T47,T47,Frank Lickliter II,28.73,862,30
47,T47,T47,Jay Williamson,28.73,862,30
48,T49,T49,Vijay Singh,28.74,661,23
49,T49,T49,Steve Stricker,28.74,546,19
50,T51,T51,Trevor Dodds,28.75,805,28
51,T51,T51,Dudley Hart,28.75,575,20
52,T51,T51,Craig Perks,28.75,805,28
53,T54,T54,K.J. Choi,28.76,834,29
54,T54,T54,Peter Jacobsen,28.76,604,21
55,56,56,Notah Begay III,28.77,633,22
56,57,57,Tiger Woods,28.78,518,18
57,58,58,Phil Mickelson,28.8,576,20
58,T59,T59,Brian Gay,28.81,922,32
59,T59,T59,Steve Gotsche,28.81,893,31
60,T59,T59,John Maginnes,28.81,922,32
61,T59,T59,Omar Uresti,28.81,922,32
62,63,63,David Peoples,28.82,807,28
63,64,64,Steve Lowery,28.83,836,29
64,T65,T65,Dan Forsman,28.85,779,27
65,T65,T65,Kevin Sutherland,28.85,750,26
66,67,67,Jim Furyk,28.87,664,23
67,T68,T68,Michael Bradley,28.88,722,25
68,T68,T68,Nick Price,28.88,462,16
69,70,70,Jean Van de Velde,28.9,578,20
70,T71,T71,Rick Fehr,28.91,636,22
71,T71,T71,Shigeki Maruyama,28.91,636,22
72,T71,T71,Hal Sutton,28.91,665,23
73,74,74,Jerry Kelly,28.94,926,32
74,75,75,Brett Quigley,28.95,608,21
75,T76,T76,Fulton Allem,28.96,666,23
76,T76,T76,Ronnie Black,28.96,753,26
77,78,78,Tom Scherrer,28.97,869,30
78,T79,T79,Chris DiMarco,29.0,899,31
79,T79,T79,Tim Herron,29.0,754,26
80,T79,T79,Steve Pate,29.0,725,25
81,T79,T79,Rory Sabbatini,29.0,696,24
82,T83,T83,Billy Andrade,29.03,871,30
83,T83,T83,Eric Booker,29.03,871,30
84,T83,T83,Scott Dunlap,29.03,842,29
85,T86,T86,Jim Carter,29.04,784,27
86,T86,T86,J.P. Hayes,29.04,726,25
87,T86,T86,Gabriel Hjertstedt,29.04,784,27
88,89,89,Ben Bates,29.06,988,34
89,T90,T90,Glen Day,29.07,785,27
90,T90,T90,Glen Hnatiuk,29.07,843,29
91,T92,T92,Emlyn Aubrey,29.08,727,25
92,T92,T92,Nick Faldo,29.08,378,13
93,T92,T92,Steve Hart,29.08,756,26
94,T92,T92,Mark Wiebe,29.08,756,26
95,96,96,Loren Roberts,29.09,640,22
96,97,97,Matt Gogel,29.1,844,29
97,T98,T98,Michael Clark II,29.11,786,27
98,T98,T98,Bob Estes,29.11,524,18
99,T98,T98,Tommy Tolles,29.11,553,19
100,101,101,Tom Byrum,29.12,757,26
101,T102,T102,Woody Austin,29.13,903,31
102,T102,T102,David Frost,29.13,670,23
103,T102,T102,Pete Jordan,29.13,903,31
104,T105,T105,Doug Barron,29.15,758,26
105,T105,T105,Brian Watts,29.15,758,26
106,107,107,Lee Janzen,29.16,729,25
107,T108,T108,Brad Elder,29.18,992,34
108,T108,T108,Mike Hulbert,29.18,963,33
109,T110,T110,Carl Paulson,29.19,934,32
