,One-Putt_Percentage_-_Round_5_RANK THIS WEEK,One-Putt_Percentage_-_Round_5_RANK LAST WEEK,One-Putt_Percentage_-_Round_5_PLAYER NAME,One-Putt_Percentage_-_Round_5_%,One-Putt_Percentage_-_Round_5_# OF 1 PUTTS,One-Putt_Percentage_-_Round_5_# OF HOLES
0,T1,T1,Tim Herron,61.11,11,18
1,T1,T1,Jonathan Kaye,61.11,22,36
2,T1,T1,Charles Raulerson,61.11,11,18
3,4,4,Paul Stankowski,58.33,21,36
4,T5,T5,Doug Dunakey,55.56,10,18
5,T5,T5,Brad Elder,55.56,10,18
6,T5,T5,Brad Faxon,55.56,10,18
7,T5,T5,Greg Kraft,55.56,10,18
8,T5,T5,Steve Stricker,55.56,10,18
9,T10,T10,Barry Cheesman,50.0,9,18
10,T10,T10,Stewart Cink,50.0,9,18
11,T10,T10,Steve Elkington,50.0,9,18
12,T10,T10,Brian Henninger,50.0,9,18
13,T10,T10,Glen Hnatiuk,50.0,9,18
14,T10,T10,Jerry Kelly,50.0,9,18
15,T10,T10,Billy Mayfair,50.0,9,18
16,T10,T10,Sean Murphy,50.0,9,18
17,T10,T10,Hal Sutton,50.0,9,18
18,T10,T10,Esteban Toledo,50.0,9,18
19,T20,T20,Brent Geiberger,47.22,17,36
20,T20,T20,J.P. Hayes,47.22,17,36
21,T20,T20,Dennis Paulson,47.22,17,36
22,T23,T23,Robert Allenby,44.44,16,36
23,T23,T23,Billy Andrade,44.44,8,18
24,T23,T23,Brandel Chamblee,44.44,16,36
25,T23,T23,Trevor Dodds,44.44,8,18
26,T23,T23,Dan Forsman,44.44,8,18
27,T23,T23,Fred Funk,44.44,16,36
28,T23,T23,Bill Glasson,44.44,8,18
29,T23,T23,Bob Heintz,44.44,8,18
30,T23,T23,Skip Kendall,44.44,16,36
31,T23,T23,Neal Lancaster,44.44,8,18
32,T23,T23,Andrew Magee,44.44,8,18
33,T23,T23,Phil Mickelson,44.44,16,36
34,T23,T23,Jesper Parnevik,44.44,8,18
35,T23,T23,Tom Pernice Jr.,44.44,8,18
36,T23,T23,Mike Springer,44.44,8,18
37,T38,T38,Mathew Goggin,41.67,15,36
38,T38,T38,Peter Jacobsen,41.67,15,36
39,T38,T38,J.L. Lewis,41.67,15,36
40,T41,T41,Mark Calcavecchia,38.89,7,18
41,T41,T41,Greg Chalmers,38.89,14,36
42,T41,T41,Jay Delsing,38.89,7,18
43,T41,T41,Chris DiMarco,38.89,7,18
44,T41,T41,Joe Durant,38.89,7,18
45,T41,T41,Dudley Hart,38.89,7,18
46,T41,T41,Bradley Hughes,38.89,7,18
47,T41,T41,John Huston,38.89,7,18
48,T41,T41,Lee Janzen,38.89,7,18
49,T41,T41,John Maginnes,38.89,14,36
50,T41,T41,Scott McCarron,38.89,14,36
51,T41,T41,Shaun Micheel,38.89,7,18
52,T41,T41,Kenny Perry,38.89,7,18
53,T41,T41,Kevin Sutherland,38.89,14,36
54,T41,T41,David Toms,38.89,7,18
55,T41,T41,Scott Verplank,38.89,7,18
56,T41,T41,Jay Williamson,38.89,7,18
57,T58,T58,Fred Couples,36.11,13,36
58,T58,T58,Steve Flesch,36.11,13,36
59,T58,T58,Justin Leonard,36.11,13,36
60,T58,T58,Rory Sabbatini,36.11,13,36
61,T58,T58,Jeff Sluman,36.11,13,36
62,T58,T58,Kirk Triplett,36.11,13,36
63,T64,T64,Craig Barlow,33.33,6,18
64,T64,T64,Rich Beem,33.33,12,36
65,T64,T64,Jay Don Blake,33.33,6,18
66,T64,T64,Mark Brooks,33.33,6,18
67,T64,T64,Michael Clark II,33.33,6,18
68,T64,T64,John Cook,33.33,6,18
69,T64,T64,Glen Day,33.33,6,18
70,T64,T64,David Duval,33.33,6,18
71,T64,T64,Brad Fabel,33.33,6,18
72,T64,T64,Edward Fryatt,33.33,12,36
73,T64,T64,Nolan Henke,33.33,6,18
74,T64,T64,Frank Lickliter II,33.33,6,18
75,T64,T64,Steve Lowery,33.33,6,18
76,T64,T64,Bob May,33.33,6,18
77,T64,T64,Blaine McCallister,33.33,6,18
78,T64,T64,Rocco Mediate,33.33,12,36
79,T64,T64,Craig Parry,33.33,6,18
80,T64,T64,David Peoples,33.33,12,36
81,T64,T64,Chris Perry,33.33,6,18
82,T64,T64,Mike Weir,33.33,6,18
83,T84,T84,Olin Browne,30.56,11,36
84,T84,T84,Matt Gogel,30.56,11,36
85,T84,T84,Davis Love III,30.56,11,36
86,T84,T84,Bob Tway,30.56,11,36
87,T88,T88,Fulton Allem,27.78,5,18
88,T88,T88,Robert Damron,27.78,5,18
89,T88,T88,Robin Freeman,27.78,5,18
90,T88,T88,Jim Furyk,27.78,5,18
91,T88,T88,Robert Gamez,27.78,10,36
92,T88,T88,Paul Goydos,27.78,5,18
93,T88,T88,Casey Martin,27.78,5,18
94,T88,T88,Jerry Smith,27.78,5,18
95,T88,T88,Duffy Waldorf,27.78,5,18
96,T88,T88,Mark Wiebe,27.78,5,18
97,T98,T98,Woody Austin,22.22,4,18
98,T98,T98,Bob Burns,22.22,4,18
99,T98,T98,Tom Byrum,22.22,4,18
100,T98,T98,Kelly Gibson,22.22,4,18
101,T98,T98,Scott Gump,22.22,4,18
102,T98,T98,Jeff Maggert,22.22,4,18
103,104,104,Tommy Armour III,16.67,3,18
