,Putts_per_Round_-_Round_1_RANK THIS WEEK,Putts_per_Round_-_Round_1_RANK LAST WEEK,Putts_per_Round_-_Round_1_PLAYER NAME,Putts_per_Round_-_Round_1_AVG,Putts_per_Round_-_Round_1_TOTAL PUTTS,Putts_per_Round_-_Round_1_TOTAL ROUNDS
134,T134,T134,Tom Pernice Jr.,29.65,919,31
135,T136,T136,Craig Barlow,29.66,860,29
136,T136,T136,Jerry Kelly,29.66,949,32
137,T138,T138,Fulton Allem,29.67,712,24
138,T138,T138,John Daly,29.67,712,24
139,T138,T138,Fred Funk,29.67,890,30
140,141,141,Mike Reid,29.68,653,22
141,142,142,Jimmy Green,29.69,772,26
142,143,143,John Cook,29.7,802,27
143,144,144,Chris DiMarco,29.71,921,31
144,T145,T145,Bart Bryant,29.72,743,25
145,T145,T145,Mathew Goggin,29.72,951,32
146,T147,T147,Doug Barron,29.73,773,26
147,T147,T147,Craig Spence,29.73,892,30
148,T147,T147,David Sutherland,29.73,892,30
149,T150,T150,Woody Austin,29.74,922,31
150,T150,T150,Steve Stricker,29.74,565,19
151,T152,T152,Ben Bates,29.76,1012,34
152,T152,T152,Mike Weir,29.76,744,25
153,154,154,Harrison Frazar,29.78,685,23
154,T155,T155,Tommy Armour III,29.79,864,29
155,T155,T155,Gabriel Hjertstedt,29.79,834,28
156,157,157,Shaun Micheel,29.8,894,30
157,158,158,Robert Gamez,29.81,775,26
158,159,159,Bradley Hughes,29.84,955,32
159,160,160,Eric Booker,29.9,897,30
160,T161,T161,Robert Allenby,29.92,718,24
161,T161,T161,Jeff Maggert,29.92,718,24
162,T163,T163,Cameron Beckman,29.96,779,26
163,T163,T163,Doug Dunakey,29.96,779,26
164,165,165,Joe Ozaki,30.0,450,15
165,T166,T166,Olin Browne,30.03,871,29
166,T166,T166,Joey Sindelar,30.03,871,29
167,168,168,Dennis Paulson,30.04,721,24
168,169,169,Duffy Waldorf,30.05,631,21
169,170,170,Scott Gump,30.06,1052,35
170,171,171,Jason Buha,30.07,872,29
171,172,172,Perry Moss,30.1,602,20
172,173,173,David Toms,30.11,843,28
173,174,174,Craig Parry,30.16,573,19
174,175,175,Kenny Perry,30.2,604,20
175,T176,T176,Barry Cheesman,30.21,1027,34
176,T176,T176,K.J. Choi,30.21,876,29
177,T176,T176,Chris Perry,30.21,846,28
178,179,179,Tom Scherrer,30.23,937,31
179,T180,T180,Billy Mayfair,30.33,819,27
180,T180,T180,John Rollins,30.33,819,27
181,182,182,Gary Nicklaus,30.34,880,29
182,183,183,David Peoples,30.36,850,28
183,184,184,Peter Jacobsen,30.38,638,21
184,T185,T185,Tom Lehman,30.39,547,18
185,T185,T185,Vijay Singh,30.39,699,23
186,187,187,Glen Hnatiuk,30.41,882,29
187,188,188,Scott Dunlap,30.45,883,29
188,189,189,Brandel Chamblee,30.5,610,20
189,190,190,Fred Couples,30.71,522,17
190,191,191,Nolan Henke,30.72,983,32
191,192,192,Steve Elkington,30.73,461,15
192,T193,T193,Rich Beem,30.75,861,28
193,T193,T193,Tom Purtzer,30.75,615,20
194,195,195,Kelly Gibson,31.41,911,29
