,Putts_per_Round_-_Round_3_RANK THIS WEEK,Putts_per_Round_-_Round_3_RANK LAST WEEK,Putts_per_Round_-_Round_3_PLAYER NAME,Putts_per_Round_-_Round_3_AVG,Putts_per_Round_-_Round_3_TOTAL PUTTS,Putts_per_Round_-_Round_3_TOTAL ROUNDS
0,1,1,Mark O'Meara,27.4,274,10
1,2,2,Harrison Frazar,27.69,360,13
2,3,3,Stuart Appleby,27.72,499,18
3,4,4,Rory Sabbatini,27.75,444,16
4,5,5,Phil Mickelson,27.83,501,18
5,6,6,Jean Van de Velde,27.85,362,13
6,7,7,Glen Day,27.95,531,19
7,T8,T8,Stephen Ames,28.0,532,19
8,T8,T8,Billy Andrade,28.0,364,13
9,T8,T8,Mark Brooks,28.0,476,17
10,T8,T8,Jerry Kelly,28.0,672,24
11,T12,T12,Davis Love III,28.05,561,20
12,T12,T12,Loren Roberts,28.05,533,19
13,14,14,J.P. Hayes,28.11,534,19
14,15,15,Steve Lowery,28.13,647,23
15,T16,T16,Paul Curry,28.14,197,7
16,T16,T16,Ted Tryba,28.14,591,21
17,18,18,Carlos Franco,28.16,535,19
18,19,19,Corey Pavin,28.23,367,13
19,T20,T20,Brad Faxon,28.25,565,20
20,T20,T20,Andrew Magee,28.25,339,12
21,T20,T20,Tommy Tolles,28.25,339,12
22,T23,T23,David Frost,28.29,198,7
23,T23,T23,Nick Price,28.29,396,14
24,25,25,Jim McGovern,28.3,283,10
25,26,26,Robert Damron,28.37,539,19
26,27,27,Steve Hart,28.38,227,8
27,T28,T28,Brent Geiberger,28.4,426,15
28,T28,T28,Kirk Triplett,28.4,568,20
29,30,30,Frank Lickliter II,28.43,654,23
30,T31,T31,Jimmy Green,28.44,455,16
31,T31,T31,Tiger Woods,28.44,512,18
32,33,33,"Dave Stockton, Jr.",28.47,427,15
33,34,34,Jeff Sluman,28.48,655,23
34,T35,T35,Ernie Els,28.5,456,16
35,T35,T35,Bob Estes,28.5,342,12
36,T35,T35,Jim Furyk,28.5,627,22
