,3-Putt_Avoidance_-_Round_3_RANK THIS WEEK,3-Putt_Avoidance_-_Round_3_RANK LAST WEEK,3-Putt_Avoidance_-_Round_3_PLAYER NAME,3-Putt_Avoidance_-_Round_3_%,3-Putt_Avoidance_-_Round_3_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_3_TOTAL HOLES
79,T79,T79,Shaun Micheel,2.43,7,288
80,81,81,Chris DiMarco,2.44,11,450
81,T82,T82,Tom Byrum,2.47,8,324
82,T82,T82,Grant Waite,2.47,8,324
83,84,84,Loren Roberts,2.5,9,360
84,T85,T85,Nick Faldo,2.53,5,198
85,T85,T85,Joe Ozaki,2.53,5,198
86,T87,T87,Michael Clark II,2.56,6,234
87,T87,T87,Bob Estes,2.56,6,234
88,T87,T87,Corey Pavin,2.56,6,234
89,T90,T90,K.J. Choi,2.61,8,306
90,T90,T90,Ernie Els,2.61,8,306
91,T92,T92,Stephen Ames,2.63,9,342
92,T92,T92,Jim Carter,2.63,9,342
93,94,94,Jonathan Kaye,2.66,11,414
94,T95,T95,Emlyn Aubrey,2.78,4,144
95,T95,T95,Brandel Chamblee,2.78,7,252
96,T95,T95,Doug Dunakey,2.78,7,252
97,T95,T95,Brad Fabel,2.78,7,252
98,T95,T95,Jimmy Green,2.78,8,288
99,T95,T95,Steve Hart,2.78,4,144
100,T95,T95,Dudley Hart,2.78,7,252
101,T95,T95,P.H. Horgan III,2.78,4,144
102,T95,T95,Casey Martin,2.78,8,288
103,T95,T95,Rocco Mediate,2.78,8,288
104,T95,T95,Sean Murphy,2.78,8,288
105,T95,T95,Craig Parry,2.78,7,252
106,T95,T95,Carl Paulson,2.78,10,360
107,T95,T95,Nick Price,2.78,7,252
108,109,109,Fred Funk,2.9,12,414
109,110,110,Kirk Triplett,2.91,11,378
110,T111,T111,Carlos Franco,2.92,10,342
111,T111,T111,Robin Freeman,2.92,10,342
112,T111,T111,Phil Mickelson,2.92,10,342
113,114,114,Dan Forsman,2.94,9,306
114,T115,T115,Gary Nicklaus,2.99,7,234
115,T115,T115,David Toms,2.99,14,468
116,117,117,Robert Gamez,3.03,6,198
117,T118,T118,Bob May,3.06,11,360
118,T118,T118,Scott McCarron,3.06,11,360
119,T118,T118,Tom Scherrer,3.06,11,360
120,T121,T121,Kenny Perry,3.09,10,324
121,T121,T121,Brian Watts,3.09,10,324
122,123,123,Scott Dunlap,3.14,13,414
123,T124,T124,Bill Glasson,3.17,12,378
124,T124,T124,Pete Jordan,3.17,12,378
125,T124,T124,Chris Riley,3.17,12,378
126,T124,T124,Kevin Sutherland,3.17,12,378
127,128,128,Jeff Gove,3.24,7,216
128,T129,T129,Craig Barlow,3.33,12,360
129,T129,T129,Brandt Jobe,3.33,9,270
130,T131,T131,Scott Gump,3.4,11,324
131,T131,T131,Neal Lancaster,3.4,11,324
132,T133,T133,Barry Cheesman,3.42,8,234
133,T133,T133,Mathew Goggin,3.42,8,234
134,T133,T133,Craig Stadler,3.42,8,234
135,136,136,Frank Nobilo,3.44,13,378
136,T137,T137,Bob Friend,3.47,10,288
137,T137,T137,Jesper Parnevik,3.47,10,288
138,T137,T137,Tom Purtzer,3.47,5,144
139,T140,T140,Jay Don Blake,3.51,12,342
140,T140,T140,Shigeki Maruyama,3.51,12,342
141,142,142,Esteban Toledo,3.54,14,396
142,143,143,Scott Verplank,3.56,16,450
143,T144,T144,Ronnie Black,3.57,9,252
144,T144,T144,Eric Booker,3.57,9,252
145,T144,T144,David Morland IV,3.57,9,252
146,T147,T147,David Duval,3.59,11,306
147,T147,T147,Edward Fryatt,3.59,11,306
148,T147,T147,John Maginnes,3.59,11,306
149,T147,T147,Billy Mayfair,3.59,11,306
150,T151,T151,Woody Austin,3.61,13,360
151,T151,T151,Olin Browne,3.61,13,360
152,T151,T151,Paul Goydos,3.61,13,360
153,T151,T151,Jerry Smith,3.61,13,360
154,T155,T155,Michael Bradley,3.7,8,216
155,T155,T155,Mike Reid,3.7,10,270
156,T155,T155,Joey Sindelar,3.7,10,270
157,T158,T158,Ben Bates,3.8,13,342
158,T158,T158,Joe Durant,3.8,13,342
159,T160,T160,Notah Begay III,3.82,11,288
160,T160,T160,Glen Hnatiuk,3.82,11,288
161,T160,T160,Duffy Waldorf,3.82,11,288
162,163,163,Mark Calcavecchia,3.89,14,360
163,T164,T164,John Daly,4.04,8,198
164,T164,T164,Vijay Singh,4.04,16,396
165,T164,T164,Kevin Wentworth,4.04,8,198
166,T167,T167,Cameron Beckman,4.07,11,270
167,T167,T167,Jay Haas,4.07,11,270
168,169,169,Lee Janzen,4.09,14,342
169,T170,T170,Nolan Henke,4.17,6,144
170,T170,T170,Tim Herron,4.17,15,360
171,T170,T170,Jeff Maggert,4.17,12,288
172,173,173,Robert Allenby,4.23,16,378
173,T174,T174,Russ Cochran,4.27,10,234
174,T174,T174,Craig Spence,4.27,10,234
175,176,176,Charles Raulerson,4.32,14,324
176,177,177,Fulton Allem,4.37,11,252
177,178,178,Doug Barron,4.44,12,270
178,179,179,David Peoples,4.5,17,378
179,180,180,Bob Burns,4.58,14,306
180,181,181,Jason Buha,4.7,11,234
181,182,182,Tom Lehman,4.86,14,288
182,T183,T183,Jason Caron,5.0,9,180
183,T183,T183,John Rollins,5.0,9,180
184,185,185,Hal Sutton,5.03,19,378
185,186,186,Bradley Hughes,5.16,13,252
186,187,187,Omar Uresti,5.19,14,270
187,T188,T188,Aaron Bengoechea,5.56,9,162
188,T188,T188,Bart Bryant,5.56,12,216
189,T188,T188,Kelly Gibson,5.56,12,216
190,T188,T188,Perry Moss,5.56,7,126
191,T188,T188,Keith Nolan,5.56,6,108
192,T188,T188,Brett Quigley,5.56,11,198
193,194,194,Craig Perks,5.95,15,252
194,195,195,Steve Elkington,6.41,15,234
