,Approach_150-175_yards_RTP_Score_RANK THIS WEEK,Approach_150-175_yards_RTP_Score_RANK LAST WEEK,Approach_150-175_yards_RTP_Score_PLAYER NAME,Approach_150-175_yards_RTP_Score_ROUNDS,Approach_150-175_yards_RTP_Score_AVG RTP
105,T105,T105,Jeff Gove,57,-.022
106,T105,T105,Charles Howell III,103,-.022
107,108,108,Rich Barcelo,70,-.021
108,T109,T109,Jason Bohn,84,-.020
109,T109,T109,J.B. Holmes,100,-.020
110,111,111,Martin Laird,91,-.018
111,T112,T112,Vance Veazey,58,-.017
112,T112,T112,Mark Wilson,87,-.017
113,T114,T114,Jason Dufner,87,-.016
114,T114,T114,Brian Gay,101,-.016
115,T114,T114,Mathew Goggin,85,-.016
116,T117,T117,Joe Ogilvie,99,-.014
117,T117,T117,Brandt Snedeker,89,-.014
118,119,119,Aaron Baddeley,94,-.013
119,T120,T120,Richard Johnson,90,-.012
120,T120,T120,Scott Verplank,74,-.012
121,T122,T122,Henrik Bjornstad,72,-.011
122,T122,T122,Sergio Garcia,58,-.011
123,T124,T124,Cameron Beckman,68,-.010
124,T124,T124,Stewart Cink,84,-.010
125,T124,T124,Troy Matteson,84,-.010
126,T124,T124,Boo Weekley,88,-.010
127,T128,T128,Lee Janzen,77,-.009
128,T128,T128,Garth Mulroy,53,-.009
129,130,130,Josh Teater,101,-.007
130,T131,T131,Derek Lamely,81,-.006
131,T131,T131,Vijay Singh,75,-.006
132,T133,T133,Matt Jones,89,-.005
133,T133,T133,Justin Leonard,89,-.005
134,T135,T135,Jonathan Byrd,85,-.004
135,T135,T135,Brian Davis,101,-.004
136,T135,T135,J.J. Henry,92,-.004
137,T138,T138,Chris Couch,66,E
138,T138,T138,Brent Delahoussaye,57,E
139,T138,T138,Robert Garrigus,71,E
140,T138,T138,John Mallinger,78,E
141,T138,T138,Greg Owen,69,E
142,T138,T138,Tim Petrovic,105,E
143,T138,T138,David Toms,86,E
144,145,145,Chris DiMarco,88,+.004
145,T146,T146,Bob Estes,79,+.005
146,T146,T146,Troy Merritt,86,+.005
147,T146,T146,Chris Tidland,77,+.005
148,T146,T146,Garrett Willis,82,+.005
149,150,150,Brett Wetterich,54,+.006
150,151,151,James Nitties,92,+.008
151,152,152,Davis Love III,79,+.009
152,T153,T153,J.P. Hayes,79,+.010
153,T153,T153,Rod Pampling,77,+.010
154,T153,T153,Ted Purdy,86,+.010
155,T156,T156,Woody Austin,93,+.016
156,T156,T156,Omar Uresti,74,+.016
157,158,158,Blake Adams,84,+.017
158,T159,T159,John Daly,63,+.018
159,T159,T159,Matt Every,60,+.018
160,T161,T161,Alex Cejka,81,+.019
161,T161,T161,Jerod Turner,54,+.019
162,163,163,David Lutterus,69,+.020
163,164,164,Kris Blanks,91,+.021
164,165,165,Cliff Kresge,50,+.023
165,166,166,Nicholas Thompson,88,+.024
166,T167,T167,Ángel Cabrera,64,+.025
167,T167,T167,Steve Lowery,67,+.025
168,T169,T169,Stuart Appleby,101,+.027
169,T169,T169,Brian Stuard,81,+.027
170,T171,T171,Roland Thatcher,72,+.029
171,T171,T171,Bubba Watson,77,+.029
172,173,173,Bill Lunde,79,+.032
173,174,174,Kevin Johnson,62,+.036
174,175,175,Rory Sabbatini,79,+.039
175,T176,T176,Bill Haas,87,+.041
176,T176,T176,Jeff Maggert,76,+.041
177,178,178,Chris Wilson,65,+.044
178,179,179,Mark Calcavecchia,50,+.047
179,180,180,Greg Kraft,52,+.050
180,181,181,John Merrick,109,+.051
181,182,182,Rory McIlroy,54,+.052
182,183,183,Martin Flores,75,+.054
183,184,184,Matt Bettencourt,91,+.055
184,185,185,Paul Stankowski,62,+.057
185,186,186,Jarrod Lyle,54,+.058
186,187,187,George McNeill,79,+.067
187,188,188,Billy Mayfair,78,+.070
188,189,189,Steve Flesch,78,+.072
189,190,190,Daniel Chopra,74,+.113
190,191,191,Andrew McLardy,52,+.122
191,192,192,Justin Bolli,55,+.144
