,Approaches_from__200_yards_Rgh_RANK THIS WEEK,Approaches_from__200_yards_Rgh_RANK LAST WEEK,Approaches_from__200_yards_Rgh_PLAYER NAME,Approaches_from__200_yards_Rgh_ROUNDS,Approaches_from__200_yards_Rgh_AVG,Approaches_from__200_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__200_yards_Rgh_# OF ATTEMPTS,Approaches_from__200_yards_Rgh_RELATIVE TO PAR
59,60,60,Brett Quigley,96,"65' 10""",3752.167,57,-3
60,61,61,Heath Slocum,97,"65' 11""",2307.167,35,E
61,62,62,Cliff Kresge,50,"66' 1""",1586.0,24,+4
62,T63,T63,Michael Letzig,84,"66' 2""",2845.917,43,-1
63,T63,T63,Mike Weir,59,"66' 2""",2711.25,41,+2
64,65,65,Brent Delahoussaye,57,"66' 6""",1329.25,20,+3
65,T66,T66,Brendon de Jonge,114,"66' 7""",3464.083,52,-12
66,T66,T66,Matt Every,60,"66' 7""",2130.0,32,-6
67,T66,T66,Sergio Garcia,58,"66' 7""",1465.5,22,-6
68,69,69,Rod Pampling,77,"66' 8""",1934.4170000000001,29,-1
69,70,70,Bubba Watson,77,"66' 9""",2936.5,44,-22
70,T71,T71,Troy Matteson,84,"66' 11""",2474.75,37,-8
71,T71,T71,Pat Perez,90,"66' 11""",2541.333,38,-9
72,73,73,Matt Bettencourt,91,"67' 0""",3552.667,53,+4
73,74,74,Aaron Baddeley,94,"67' 3""",4908.417,73,-14
74,T75,T75,Zach Johnson,93,"67' 8""",2301.667,34,-2
75,T75,T75,Boo Weekley,88,"67' 8""",2435.833,36,-6
76,T77,T77,Lee Janzen,77,"67' 9""",2709.583,40,-4
77,T77,T77,Davis Love III,79,"67' 9""",2031.5,30,-6
78,T79,T79,Henrik Bjornstad,72,"67' 11""",2850.917,42,-7
79,T79,T79,Spencer Levin,110,"67' 11""",3530.833,52,-1
80,T81,T81,Alex Cejka,81,"68' 0""",1768.1670000000001,26,E
81,T81,T81,Rickie Fowler,98,"68' 0""",2855.417,42,E
82,83,83,Jerod Turner,54,"68' 2""",1432.0,21,E
83,84,84,Brian Stuard,81,"68' 3""",1501.4170000000001,22,E
84,85,85,Jason Dufner,87,"68' 4""",2868.417,42,E
85,T86,T86,Bob Estes,79,"68' 5""",3147.333,46,-2
86,T86,T86,Charlie Wi,95,"68' 5""",3692.75,54,+2
87,T88,T88,Troy Merritt,86,"68' 7""",4250.5,62,-8
88,T88,T88,Tom Pernice Jr.,74,"68' 7""",1714.0829999999999,25,-3
89,90,90,Hunter Mahan,85,"69' 1""",2487.0,36,+1
90,91,91,Vaughn Taylor,87,"69' 3""",2630.333,38,-1
91,92,92,James Nitties,92,"69' 4""",2910.75,42,+4
92,T93,T93,David Duval,71,"69' 7""",1877.75,27,+4
93,T93,T93,Jeff Overton,89,"69' 7""",3828.417,55,-5
94,T95,T95,Trevor Immelman,55,"69' 8""",2438.833,35,-1
95,T95,T95,Rory McIlroy,54,"69' 8""",1463.3329999999999,21,-8
96,T95,T95,Justin Rose,78,"69' 8""",2855.167,41,-7
97,T98,T98,Chad Campbell,94,"69' 9""",2440.417,35,+2
98,T98,T98,D.A. Points,90,"69' 9""",3558.5,51,+5
99,T100,T100,Carl Pettersson,99,"69' 10""",2094.5,30,+5
100,T100,T100,Alex Prugh,88,"69' 10""",3353.25,48,-10
101,T102,T102,Billy Mayfair,78,"69' 11""",1677.5,24,+2
102,T102,T102,Aron Price,70,"69' 11""",2307.917,33,+4
103,T104,T104,Michael Connell,89,"70' 1""",3083.0,44,E
104,T104,T104,Charley Hoffman,85,"70' 1""",2591.583,37,E
105,T106,T106,Mark Calcavecchia,50,"70' 2""",2175.0,31,+6
106,T106,T106,Martin Flores,75,"70' 2""",4562.5,65,-14
107,T106,T106,Martin Laird,91,"70' 2""",3646.833,52,-14
108,T106,T106,Ian Poulter,55,"70' 2""",1193.417,17,+3
109,T110,T110,David Lutterus,69,"70' 3""",2387.083,34,-3
110,T110,T110,Ryan Moore,80,"70' 3""",1616.5829999999999,23,-6
111,112,112,Greg Owen,69,"70' 4""",2180.917,31,-1
112,113,113,Padraig Harrington,57,"70' 7""",1977.0,28,-2
113,114,114,John Mallinger,78,"70' 8""",2050.25,29,-5
114,115,115,Garth Mulroy,53,"70' 9""",1628.0,23,E
115,116,116,Matt Jones,89,"70' 10""",3541.667,50,-11
116,117,117,Brad Faxon,58,"70' 11""",2482.75,35,+16
117,T118,T118,Graham DeLaet,88,"71' 0""",2343.917,33,-8
118,T118,T118,Vijay Singh,75,"71' 0""",2627.917,37,-3
119,120,120,J.P. Hayes,79,"71' 4""",1997.8329999999999,28,E
120,121,121,Chad Collins,87,"71' 6""",3860.917,54,+7
121,T122,T122,Blake Adams,84,"71' 9""",2151.833,30,+3
122,T122,T122,Chris Stroud,90,"71' 9""",2512.333,35,E
123,124,124,Steve Wheatcroft,74,"72' 1""",2163.25,30,+4
124,T125,T125,Paul Goydos,78,"72' 2""",2813.167,39,+1
125,T125,T125,Chris Wilson,65,"72' 2""",2238.25,31,+1
126,T127,T127,Kevin Johnson,62,"72' 3""",1734.25,24,+3
127,T127,T127,Steve Lowery,67,"72' 3""",2890.333,40,-4
128,T129,T129,Stuart Appleby,101,"72' 4""",3110.417,43,-1
129,T129,T129,Chris Riley,73,"72' 4""",2386.667,33,+11
130,131,131,Ryuji Imada,90,"72' 6""",4711.667,65,+1
131,T132,T132,Skip Kendall,58,"72' 7""",2105.083,29,+8
132,T132,T132,Dean Wilson,54,"72' 7""",2032.25,28,+4
133,134,134,Webb Simpson,98,"72' 11""",3280.417,45,-13
134,135,135,David Toms,86,"73' 0""",2556.333,35,+2
135,136,136,Ben Curtis,78,"73' 1""",3141.25,43,+9
136,137,137,Rich Barcelo,70,"73' 2""",2780.25,38,+3
137,138,138,Jeff Gove,57,"73' 3""",1758.8329999999999,24,E
138,139,139,Jason Day,82,"73' 5""",3376.25,46,-5
139,140,140,Roger Tambellini,77,"73' 7""",2502.75,34,+5
140,141,141,Kevin Na,94,"73' 8""",3903.0,53,-4
141,T142,T142,Jarrod Lyle,54,"73' 9""",1106.833,15,-2
142,T142,T142,Steve Stricker,73,"73' 9""",2359.5,32,-7
143,144,144,Andres Romero,73,"73' 10""",3100.5,42,E
144,145,145,Steve Marino,81,"74' 0""",3329.5,45,-1
145,146,146,Scott Verplank,74,"74' 1""",2371.5,32,+3
146,147,147,Tim Herron,79,"74' 4""",2452.0,33,+4
147,148,148,Ángel Cabrera,64,"74' 10""",3216.75,43,-9
148,149,149,Stewart Cink,84,"75' 0""",1874.0829999999999,25,-3
149,150,150,Brett Wetterich,54,"75' 3""",3010.667,40,-17
150,151,151,Kevin Stadler,86,"75' 6""",3019.417,40,-1
151,152,152,Tim Petrovic,105,"75' 8""",3708.0,49,+10
152,153,153,Kevin Streelman,90,"75' 9""",3634.083,48,+1
153,154,154,Brenden Pappas,66,"75' 11""",3263.25,43,-4
154,155,155,John Daly,63,"76' 5""",1987.3329999999999,26,-11
155,156,156,Kris Blanks,91,"76' 8""",2835.583,37,E
156,T157,T157,J.B. Holmes,100,"76' 11""",5154.5,67,-14
157,T157,T157,Scott Piercy,88,"76' 11""",5308.0830000000005,69,+5
158,159,159,Charles Howell III,103,"77' 0""",4465.167,58,-8
159,160,160,Craig Bowden,56,"77' 2""",2006.0829999999999,26,+6
160,161,161,Kevin Sutherland,86,"77' 4""",2474.917,32,-3
161,162,162,Freddie Jacobson,83,"77' 5""",2864.583,37,+3
162,163,163,Ted Purdy,86,"77' 11""",4052.75,52,-8
163,164,164,Matt Kuchar,97,"78' 4""",2897.5,37,+4
164,165,165,Stephen Ames,75,"78' 5""",2900.75,37,+5
165,166,166,Jimmy Walker,82,"78' 7""",4321.25,55,-3
166,167,167,Jeev Milkha Singh,59,"78' 8""",2203.75,28,-5
167,168,168,Will MacKenzie,72,"78' 10""",2600.417,33,+5
168,169,169,Rocco Mediate,71,"78' 11""",1894.4170000000001,24,+7
169,170,170,Michael Bradley,77,"79' 1""",3242.0,41,-3
170,171,171,Jason Bohn,84,"79' 6""",3418.0,43,-7
171,172,172,Scott McCarron,90,"79' 11""",4076.083,51,-12
172,173,173,Michael Sim,64,"80' 5""",2171.25,27,-2
173,174,174,Jeff Maggert,76,"80' 6""",1932.25,24,+3
174,T175,T175,Brian Gay,101,"80' 7""",2176.083,27,+1
175,T175,T175,Jerry Kelly,99,"80' 7""",3544.667,44,-6
176,T175,T175,Vance Veazey,58,"80' 7""",2255.583,28,+6
177,178,178,Cameron Beckman,68,"80' 9""",2502.0,31,+6
178,179,179,Nathan Green,86,"81' 1""",5678.4169999999995,70,+10
179,T180,T180,J.J. Henry,92,"83' 2""",3325.583,40,-6
180,T180,T180,John Rollins,81,"83' 2""",2994.583,36,-1
181,182,182,Chris DiMarco,88,"83' 5""",2251.333,27,E
182,183,183,Justin Leonard,89,"83' 9""",2762.5,33,+4
183,184,184,Mathew Goggin,85,"83' 11""",3020.0,36,-3
184,185,185,Greg Kraft,52,"84' 0""",1512.4170000000001,18,+5
185,186,186,Derek Lamely,81,"85' 1""",3064.167,36,-2
186,T187,T187,Paul Casey,64,"85' 5""",1708.5,20,-7
187,T187,T187,Jim Furyk,76,"85' 5""",2391.75,28,E
188,189,189,Shaun Micheel,70,"86' 5""",1987.75,23,+4
189,190,190,Josh Teater,101,"89' 5""",3753.75,42,E
190,191,191,Garrett Willis,82,"89' 8""",2960.333,33,+6
191,192,192,Paul Stankowski,62,"91' 6""",2286.75,25,+1
