,Approaches__100_yards-Rgh_RTP_RANK THIS WEEK,Approaches__100_yards-Rgh_RTP_RANK LAST WEEK,Approaches__100_yards-Rgh_RTP_PLAYER NAME,Approaches__100_yards-Rgh_RTP_ROUNDS,Approaches__100_yards-Rgh_RTP_AVG RTP
70,71,71,Andrew McLardy,52,0.085
71,T72,T72,Ben Crane,85,0.086
72,T72,T72,Martin Laird,91,0.086
73,74,74,Ryan Moore,80,0.087
74,T75,T75,Bryce Molder,84,0.08800000000000001
75,T75,T75,Roland Thatcher,72,0.08800000000000001
76,T77,T77,Ricky Barnes,103,0.09
77,T77,T77,Heath Slocum,97,0.09
78,79,79,Jeff Overton,89,0.092
79,T80,T80,John Rollins,81,0.09300000000000001
80,T80,T80,Charlie Wi,95,0.09300000000000001
81,T82,T82,Jason Day,82,0.094
82,T82,T82,Sean O'Hair,84,0.094
83,T84,T84,Greg Chalmers,93,0.095
84,T84,T84,Vijay Singh,75,0.095
85,86,86,Trevor Immelman,55,0.098
86,T87,T87,Troy Matteson,84,0.099
87,T87,T87,Johnson Wagner,85,0.099
88,T89,T89,Charley Hoffman,85,0.1
89,T89,T89,Bill Lunde,79,0.1
90,91,91,Cameron Tringale,55,0.102
91,92,92,Rickie Fowler,98,0.10300000000000001
92,93,93,Chad Collins,87,0.10400000000000001
93,94,94,Kevin Na,94,0.105
94,T95,T95,Alex Prugh,88,0.106
95,T95,T95,Omar Uresti,74,0.106
96,T95,T95,Boo Weekley,88,0.106
97,T98,T98,Alex Cejka,81,0.10800000000000001
98,T98,T98,Camilo Villegas,78,0.10800000000000001
99,T100,T100,Ryuji Imada,90,0.109
100,T100,T100,Cliff Kresge,50,0.109
101,102,102,Rod Pampling,77,0.111
102,103,103,David Duval,71,0.115
103,T104,T104,Michael Letzig,84,0.11599999999999999
104,T104,T104,Scott Verplank,74,0.11599999999999999
105,106,106,Steve Flesch,78,0.11699999999999999
106,T107,T107,J.P. Hayes,79,0.11800000000000001
107,T107,T107,Brandt Snedeker,89,0.11800000000000001
108,109,109,Martin Flores,75,0.11900000000000001
109,110,110,Brendon de Jonge,114,0.12
110,T111,T111,Jerry Kelly,99,0.12300000000000001
111,T111,T111,D.A. Points,90,0.12300000000000001
112,113,113,Freddie Jacobson,83,0.124
113,T114,T114,Steve Marino,81,0.125
114,T114,T114,Tom Pernice Jr.,74,0.125
115,T116,T116,Michael Bradley,77,0.126
116,T116,T116,Jason Dufner,87,0.126
117,T118,T118,Joe Durant,67,0.128
118,T118,T118,Andres Romero,73,0.128
119,120,120,Henrik Bjornstad,72,0.129
120,T121,T121,Jason Bohn,84,0.13
121,T121,T121,Michael Connell,89,0.13
122,T121,T121,Derek Lamely,81,0.13
123,124,124,Zach Johnson,93,0.132
124,T125,T125,Stuart Appleby,101,0.135
125,T125,T125,Robert Garrigus,71,0.135
126,T125,T125,Lee Janzen,77,0.135
127,T128,T128,Chad Campbell,94,0.136
128,T128,T128,Brian Davis,101,0.136
129,T128,T128,Garth Mulroy,53,0.136
130,131,131,Jay Williamson,76,0.139
131,132,132,Brett Quigley,96,0.142
132,133,133,Kris Blanks,91,0.14300000000000002
133,T134,T134,Stephen Ames,75,0.14400000000000002
134,T134,T134,Tom Gillis,97,0.14400000000000002
135,T134,T134,Paul Stankowski,62,0.14400000000000002
136,137,137,Matt Bettencourt,91,0.145
137,138,138,Will MacKenzie,72,0.146
138,T139,T139,David Toms,86,0.14800000000000002
139,T139,T139,Charles Warren,64,0.14800000000000002
140,141,141,Shaun Micheel,70,0.149
141,T142,T142,Briny Baird,87,0.15
142,T142,T142,Joe Ogilvie,99,0.15
143,144,144,Chris Wilson,65,0.155
144,T145,T145,Nathan Green,86,0.156
145,T145,T145,Tim Herron,79,0.156
146,T145,T145,Scott Piercy,88,0.156
147,T148,T148,Chris Riley,73,0.158
148,T148,T148,Mark Wilson,87,0.158
149,150,150,Vaughn Taylor,87,0.16
150,151,151,Brian Stuard,81,0.16399999999999998
151,T152,T152,Matt Every,60,0.166
152,T152,T152,Pat Perez,90,0.166
153,154,154,Brenden Pappas,66,0.16699999999999998
154,155,155,Craig Bowden,56,0.168
155,156,156,Garrett Willis,82,0.16899999999999998
156,T157,T157,Ben Curtis,78,0.17
157,T157,T157,Ian Poulter,55,0.17
158,T159,T159,Skip Kendall,58,0.171
159,T159,T159,Ted Purdy,86,0.171
160,161,161,James Nitties,92,0.172
161,T162,T162,Blake Adams,84,0.17300000000000001
162,T162,T162,Tim Petrovic,105,0.17300000000000001
163,164,164,Josh Teater,101,0.174
164,T165,T165,Steve Lowery,67,0.17600000000000002
165,T165,T165,Kenny Perry,69,0.17600000000000002
166,167,167,Steve Wheatcroft,74,0.177
167,168,168,Nicholas Thompson,88,0.17800000000000002
168,169,169,Aron Price,70,0.187
169,T170,T170,Paul Goydos,78,0.18899999999999997
170,T170,T170,John Merrick,109,0.18899999999999997
171,172,172,Jeff Maggert,76,0.19
172,173,173,Mike Weir,59,0.193
173,174,174,Vance Veazey,58,0.195
174,175,175,Brent Delahoussaye,57,0.19699999999999998
175,176,176,Justin Bolli,55,0.198
176,177,177,Mathias Grönberg,61,0.20199999999999999
177,178,178,Kevin Stadler,86,0.205
178,179,179,Rich Barcelo,70,0.20600000000000002
179,180,180,Jeff Gove,57,0.207
180,181,181,John Mallinger,78,0.21100000000000002
181,182,182,Cameron Beckman,68,0.215
182,183,183,Jerod Turner,54,0.21600000000000003
183,184,184,Richard Johnson,90,0.223
184,T185,T185,Kevin Johnson,62,0.23
185,T185,T185,Rocco Mediate,71,0.23
186,187,187,Mathew Goggin,85,0.245
187,188,188,Roger Tambellini,77,0.254
188,189,189,Greg Owen,69,0.261
189,190,190,Mark Calcavecchia,50,0.28600000000000003
190,191,191,Greg Kraft,52,0.325
191,192,192,Brad Faxon,58,0.37
