,Approaches_50-75_yards-Rgh_RTP_RANK THIS WEEK,Approaches_50-75_yards-Rgh_RTP_RANK LAST WEEK,Approaches_50-75_yards-Rgh_RTP_PLAYER NAME,Approaches_50-75_yards-Rgh_RTP_ROUNDS,Approaches_50-75_yards-Rgh_RTP_AVG RTP
0,T1,T1,Jim Furyk,76,-.600
1,T1,T1,Paul Stankowski,62,-.600
2,3,3,Justin Bolli,55,-.500
3,4,4,Zach Johnson,93,-.429
4,T5,T5,Mathew Goggin,85,-.400
5,T5,T5,Will MacKenzie,72,-.400
6,7,7,J.J. Henry,92,-.364
7,8,8,Kevin Sutherland,86,-.333
8,9,9,Bubba Watson,77,-.238
9,10,10,James Driscoll,78,-.235
10,T11,T11,Vijay Singh,75,-.222
11,T11,T11,Kevin Stadler,86,-.222
12,T13,T13,Briny Baird,87,-.200
13,T13,T13,Luke Donald,71,-.200
14,T13,T13,Billy Mayfair,78,-.200
15,T13,T13,Phil Mickelson,76,-.200
16,T13,T13,Chris Stroud,90,-.200
17,T13,T13,Scott Verplank,74,-.200
18,T13,T13,Dean Wilson,54,-.200
19,T20,T20,Brad Faxon,58,-.167
20,T20,T20,Brian Gay,101,-.167
21,T20,T20,Greg Owen,69,-.167
22,T20,T20,Heath Slocum,97,-.167
23,24,24,Rory Sabbatini,79,-.158
24,T25,T25,Padraig Harrington,57,-.125
25,T25,T25,Tom Pernice Jr.,74,-.125
26,T27,T27,Woody Austin,93,-.111
27,T27,T27,Joe Ogilvie,99,-.111
28,T27,T27,David Toms,86,-.111
29,T27,T27,Vance Veazey,58,-.111
30,T27,T27,Jimmy Walker,82,-.111
31,T32,T32,Chris Tidland,77,-.100
32,T32,T32,Camilo Villegas,78,-.100
33,T34,T34,Nathan Green,86,-.083
34,T34,T34,Brandt Snedeker,89,-.083
35,T36,T36,Rocco Mediate,71,-.077
36,T36,T36,Tim Petrovic,105,-.077
37,38,38,Retief Goosen,75,-.071
38,T39,T39,Ryuji Imada,90,-.067
39,T39,T39,Dustin Johnson,83,-.067
40,T41,T41,Freddie Jacobson,83,-.059
41,T41,T41,Jeff Overton,89,-.059
42,43,43,Alex Prugh,88,-.042
43,T44,T44,Aaron Baddeley,94,E
44,T44,T44,Ricky Barnes,103,E
45,T44,T44,Jonathan Byrd,85,E
46,T44,T44,Mark Calcavecchia,50,E
47,T44,T44,Stewart Cink,84,E
48,T44,T44,Chad Collins,87,E
49,T44,T44,Rickie Fowler,98,E
50,T44,T44,Lucas Glover,75,E
51,T44,T44,Bill Haas,87,E
52,T44,T44,Greg Kraft,52,E
53,T44,T44,Matt Kuchar,97,E
54,T44,T44,Martin Laird,91,E
55,T44,T44,Derek Lamely,81,E
56,T44,T44,Davis Love III,79,E
57,T44,T44,Rory McIlroy,54,E
58,T44,T44,Pat Perez,90,E
59,T44,T44,D.A. Points,90,E
60,T44,T44,Jeev Milkha Singh,59,E
61,T44,T44,Steve Stricker,73,E
62,T44,T44,D.J. Trahan,92,E
63,T44,T44,Cameron Tringale,55,E
64,T44,T44,Jerod Turner,54,E
65,T66,T66,Robert Garrigus,71,+.059
66,T66,T66,J.B. Holmes,100,+.059
67,T68,T68,Graham DeLaet,88,+.067
68,T68,T68,Tim Herron,79,+.067
69,70,70,Kenny Perry,69,+.071
70,T71,T71,K.J. Choi,82,+.077
71,T71,T71,Webb Simpson,98,+.077
72,T73,T73,Rich Barcelo,70,+.091
73,T73,T73,Garrett Willis,82,+.091
74,T75,T75,Michael Bradley,77,+.100
75,T75,T75,Michael Connell,89,+.100
76,T75,T75,George McNeill,79,+.100
77,T75,T75,Scott Piercy,88,+.100
78,T75,T75,John Rollins,81,+.100
79,T75,T75,Mark Wilson,87,+.100
80,81,81,Andres Romero,73,+.111
81,T82,T82,Steve Elkington,74,+.125
82,T82,T82,Martin Flores,75,+.125
83,T82,T82,David Lutterus,69,+.125
84,T82,T82,Ryan Moore,80,+.125
85,T82,T82,Garth Mulroy,53,+.125
86,T82,T82,Vaughn Taylor,87,+.125
87,88,88,Spencer Levin,110,+.133
88,T89,T89,Chris DiMarco,88,+.143
89,T89,T89,Sergio Garcia,58,+.143
90,T89,T89,Trevor Immelman,55,+.143
91,T89,T89,Charles Warren,64,+.143
92,T89,T89,Nick Watney,91,+.143
93,T94,T94,Greg Chalmers,93,+.154
94,T94,T94,Tom Gillis,97,+.154
95,T94,T94,Jerry Kelly,99,+.154
96,T94,T94,Carl Pettersson,99,+.154
97,T94,T94,Michael Sim,64,+.154
98,99,99,Matt Jones,89,+.158
99,T100,T100,Jason Dufner,87,+.167
100,T100,T100,Steve Flesch,78,+.167
101,T100,T100,John Mallinger,78,+.167
102,T100,T100,Kevin Streelman,90,+.167
103,104,104,Ángel Cabrera,64,+.188
104,T105,T105,Robert Allenby,76,+.200
105,T105,T105,Bill Lunde,79,+.200
106,T105,T105,Jeff Maggert,76,+.200
107,T105,T105,Troy Matteson,84,+.200
108,T105,T105,Steve Wheatcroft,74,+.200
109,110,110,Stuart Appleby,101,+.214
110,111,111,Cameron Beckman,68,+.222
111,T112,T112,Kevin Na,94,+.231
112,T112,T112,John Senden,103,+.231
113,114,114,Michael Letzig,84,+.235
114,T115,T115,Matt Bettencourt,91,+.250
115,T115,T115,Jason Bohn,84,+.250
116,T115,T115,Joe Durant,67,+.250
117,T115,T115,Bob Estes,79,+.250
118,T115,T115,Matt Every,60,+.250
119,T115,T115,Mathias Grönberg,61,+.250
120,T115,T115,Lee Janzen,77,+.250
121,T115,T115,Justin Leonard,89,+.250
122,T115,T115,Jarrod Lyle,54,+.250
123,T115,T115,Hunter Mahan,85,+.250
124,T115,T115,Scott McCarron,90,+.250
125,T115,T115,Cameron Percy,73,+.250
126,T115,T115,Brett Quigley,96,+.250
127,T115,T115,Brett Wetterich,54,+.250
128,129,129,David Duval,71,+.267
129,T130,T130,Kris Blanks,91,+.273
130,T130,T130,Geoff Ogilvy,62,+.273
131,132,132,Brian Davis,101,+.278
132,T133,T133,Chris Couch,66,+.286
133,T133,T133,Kevin Johnson,62,+.286
134,T133,T133,Steve Marino,81,+.286
135,T136,T136,Ernie Els,72,+.294
136,T136,T136,John Merrick,109,+.294
137,T138,T138,Stephen Ames,75,+.300
138,T138,T138,Chris Riley,73,+.300
139,T140,T140,Ben Crane,85,+.308
140,T140,T140,Brendon de Jonge,114,+.308
141,T140,T140,Charley Hoffman,85,+.308
142,T140,T140,Omar Uresti,74,+.308
143,144,144,Ryan Palmer,84,+.313
144,T145,T145,Alex Cejka,81,+.333
145,T145,T145,Skip Kendall,58,+.333
146,T145,T145,Bryce Molder,84,+.333
147,T145,T145,Brenden Pappas,66,+.333
148,T145,T145,Adam Scott,70,+.333
149,T150,T150,Daniel Chopra,74,+.357
150,T150,T150,Paul Goydos,78,+.357
151,T150,T150,Charles Howell III,103,+.357
152,153,153,James Nitties,92,+.364
153,154,154,Bo Van Pelt,104,+.375
154,155,155,Marc Leishman,87,+.385
155,156,156,Jeff Quinney,91,+.389
156,T157,T157,Paul Casey,64,+.400
157,T157,T157,Tim Clark,88,+.400
158,T157,T157,Justin Rose,78,+.400
159,T157,T157,Nicholas Thompson,88,+.400
160,T161,T161,John Daly,63,+.417
161,T161,T161,Roland Thatcher,72,+.417
162,T163,T163,Sean O'Hair,84,+.429
163,T163,T163,Rod Pampling,77,+.429
164,T165,T165,Ben Curtis,78,+.444
165,T165,T165,Charlie Wi,95,+.444
166,167,167,Ted Purdy,86,+.455
167,168,168,Mike Weir,59,+.462
168,T169,T169,Blake Adams,84,+.500
169,T169,T169,Craig Bowden,56,+.500
170,T169,T169,Cliff Kresge,50,+.500
