,Approaches_from__100_yards_Rgh_RANK THIS WEEK,Approaches_from__100_yards_Rgh_RANK LAST WEEK,Approaches_from__100_yards_Rgh_PLAYER NAME,Approaches_from__100_yards_Rgh_ROUNDS,Approaches_from__100_yards_Rgh_AVG,Approaches_from__100_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__100_yards_Rgh_# OF ATTEMPTS,Approaches_from__100_yards_Rgh_RELATIVE TO PAR
0,1,1,Geoff Ogilvy,62,"39' 3""",6755.25,172,2
1,2,2,Chris Couch,66,"39' 11""",6748.75,169,6
2,3,3,Nick Watney,91,"40' 3""",8738.75,217,5
3,4,4,Jay Williamson,76,"40' 8""",7035.0,173,24
4,5,5,Graham DeLaet,88,"40' 9""",9609.167,236,4
5,T6,T6,Jonathan Byrd,85,"40' 11""",10553.417,258,3
6,T6,T6,Brent Delahoussaye,57,"40' 11""",5399.0830000000005,132,26
7,T8,T8,Tim Clark,88,"41' 1""",6326.6669999999995,154,7
8,T8,T8,Y.E. Yang,72,"41' 1""",7604.1669999999995,185,11
9,10,10,Greg Chalmers,93,"41' 3""",12167.667,295,28
10,11,11,Padraig Harrington,57,"41' 4""",6777.25,164,6
11,12,12,Roland Thatcher,72,"41' 7""",9391.667,226,20
12,T13,T13,Daniel Chopra,74,"41' 8""",11420.25,274,19
13,T13,T13,Phil Mickelson,76,"41' 8""",10247.25,246,19
14,T13,T13,Adam Scott,70,"41' 8""",7254.9169999999995,174,14
15,16,16,John Senden,103,"42' 0""",10718.833,255,14
16,17,17,Ernie Els,72,"42' 1""",8462.0,201,3
17,T18,T18,Davis Love III,79,"42' 2""",7637.3330000000005,181,8
18,T18,T18,Garth Mulroy,53,"42' 2""",5570.4169999999995,132,18
19,T18,T18,Nicholas Thompson,88,"42' 2""",9947.333,236,42
20,T21,T21,Stuart Appleby,101,"42' 3""",12841.917,304,41
21,T21,T21,Rickie Fowler,98,"42' 3""",11078.583,262,27
22,T21,T21,D.J. Trahan,92,"42' 3""",11287.917,267,13
23,24,24,Troy Matteson,84,"42' 4""",11094.5,262,26
24,T25,T25,Robert Garrigus,71,"42' 5""",9414.0,222,30
25,T25,T25,Kenny Perry,69,"42' 5""",5768.4169999999995,136,24
26,T27,T27,Woody Austin,93,"42' 6""",10024.333,236,17
27,T27,T27,Bill Haas,87,"42' 6""",9429.083,222,9
28,T29,T29,Rory McIlroy,54,"42' 7""",5828.4169999999995,137,3
29,T29,T29,Cameron Percy,73,"42' 7""",8641.333,203,13
30,T31,T31,Charley Hoffman,85,"42' 8""",9778.417,229,23
31,T31,T31,Chris Riley,73,"42' 8""",7549.75,177,28
32,T31,T31,Cameron Tringale,55,"42' 8""",6268.0,147,15
33,T34,T34,John Daly,63,"42' 9""",7519.6669999999995,176,6
34,T34,T34,Steve Elkington,74,"42' 9""",7355.75,172,14
35,T34,T34,Omar Uresti,74,"42' 9""",5643.4169999999995,132,14
36,T37,T37,Steve Flesch,78,"42' 10""",8058.6669999999995,188,22
37,T37,T37,Jarrod Lyle,54,"42' 10""",5777.5,135,10
38,T37,T37,Rod Pampling,77,"42' 10""",8860.583,207,23
39,40,40,Cliff Kresge,50,"42' 11""",5532.4169999999995,129,14
40,T41,T41,Ryan Palmer,84,"43' 0""",10446.667,243,10
41,T41,T41,Webb Simpson,98,"43' 0""",13325.167,310,12
42,T43,T43,Luke Donald,71,"43' 1""",7793.75,181,2
43,T43,T43,Andrew McLardy,52,"43' 1""",6122.5,142,12
44,T43,T43,Andres Romero,73,"43' 1""",11419.417,265,34
45,46,46,Hunter Mahan,85,"43' 2""",8851.333,205,15
46,T47,T47,Alex Cejka,81,"43' 5""",7206.8330000000005,166,18
47,T47,T47,Ben Crane,85,"43' 5""",7072.6669999999995,163,14
48,T47,T47,Heath Slocum,97,"43' 5""",7201.4169999999995,166,15
49,T47,T47,Johnson Wagner,85,"43' 5""",9248.833,213,21
50,T51,T51,Chris DiMarco,88,"43' 7""",8759.917,201,8
51,T51,T51,Rory Sabbatini,79,"43' 7""",9374.5,215,14
52,T51,T51,Charles Warren,64,"43' 7""",6754.5,155,23
53,T51,T51,Steve Wheatcroft,74,"43' 7""",6891.5830000000005,158,28
54,T55,T55,Mathias Grönberg,61,"43' 8""",7118.25,163,33
55,T55,T55,Chris Wilson,65,"43' 8""",7329.0,168,26
56,T57,T57,Bob Estes,79,"43' 9""",10406.167,238,18
57,T57,T57,Dustin Johnson,83,"43' 9""",10240.75,234,13
58,T57,T57,Steve Stricker,73,"43' 9""",7659.9169999999995,175,1
59,T57,T57,Bubba Watson,77,"43' 9""",9666.167,221,-13
60,T61,T61,Kris Blanks,91,"43' 10""",8896.417,203,29
61,T61,T61,Sergio Garcia,58,"43' 10""",4821.583,110,8
62,T61,T61,Chris Tidland,77,"43' 10""",9121.167,208,16
63,T61,T61,Bo Van Pelt,104,"43' 10""",11712.083,267,16
64,T61,T61,Camilo Villegas,78,"43' 10""",8551.0,195,21
65,66,66,Spencer Levin,110,"43' 11""",12786.583,291,24
66,T67,T67,James Driscoll,78,"44' 1""",11994.667,272,20
67,T67,T67,Joe Durant,67,"44' 1""",5154.25,117,15
68,T67,T67,Marc Leishman,87,"44' 1""",12081.667,274,16
69,T70,T70,Brian Davis,101,"44' 3""",10717.25,242,33
70,T70,T70,David Lutterus,69,"44' 3""",8584.917,194,15
71,T70,T70,Justin Rose,78,"44' 3""",9427.667,213,-4
72,73,73,Rocco Mediate,71,"44' 4""",6734.6669999999995,152,35
73,T74,T74,Martin Flores,75,"44' 6""",12378.25,278,33
74,T74,T74,Bill Lunde,79,"44' 6""",9303.333,209,21
75,T74,T74,Will MacKenzie,72,"44' 6""",8538.083,192,28
76,T77,T77,Pat Perez,90,"44' 7""",9946.0,223,37
77,T77,T77,Carl Pettersson,99,"44' 7""",11021.417,247,19
78,79,79,Retief Goosen,75,"44' 8""",6829.75,153,5
79,T80,T80,Matt Bettencourt,91,"44' 9""",11402.167,255,37
80,T80,T80,Jeff Maggert,76,"44' 9""",8006.6669999999995,179,34
81,T80,T80,Alex Prugh,88,"44' 9""",12654.667,283,30
82,T83,T83,Justin Bolli,55,"44' 10""",4972.917,111,22
83,T83,T83,K.J. Choi,82,"44' 10""",7358.4169999999995,164,6
84,T83,T83,Charles Howell III,103,"44' 10""",15414.0,344,4
85,T86,T86,George McNeill,79,"44' 11""",13425.75,299,18
86,T86,T86,Vaughn Taylor,87,"44' 11""",9570.083,213,34
87,T88,T88,Lucas Glover,75,"45' 0""",8055.5830000000005,179,15
88,T88,T88,Lee Janzen,77,"45' 0""",11336.25,252,34
89,T90,T90,Boo Weekley,88,"45' 1""",9782.5,217,23
90,T90,T90,Dean Wilson,54,"45' 1""",6628.25,147,11
91,T92,T92,Cameron Beckman,68,"45' 2""",8618.917,191,41
92,T92,T92,David Duval,71,"45' 2""",8679.917,192,22
93,T92,T92,Brandt Snedeker,89,"45' 2""",9571.167,212,25
94,T92,T92,Roger Tambellini,77,"45' 2""",9084.25,201,51
95,T96,T96,Ricky Barnes,103,"45' 3""",12125.833,268,24
96,T96,T96,Chad Campbell,94,"45' 3""",9321.417,206,28
97,T98,T98,Ángel Cabrera,64,"45' 4""",8880.333,196,3
98,T98,T98,Brendon de Jonge,114,"45' 4""",11702.5,258,31
99,T98,T98,Kevin Stadler,86,"45' 4""",10373.75,229,47
100,T101,T101,James Nitties,92,"45' 5""",10577.5,233,40
101,T101,T101,Brett Quigley,96,"45' 5""",13130.0,289,41
102,T103,T103,Tom Gillis,97,"45' 6""",11051.833,243,35
103,T103,T103,Jeff Overton,89,"45' 6""",11926.667,262,24
104,T103,T103,Vijay Singh,75,"45' 6""",8646.167,190,18
105,T106,T106,Jason Dufner,87,"45' 7""",8707.417,191,24
106,T106,T106,J.P. Hayes,79,"45' 7""",8529.167,187,22
107,T106,T106,Billy Mayfair,78,"45' 7""",7613.1669999999995,167,13
108,T106,T106,Kevin Streelman,90,"45' 7""",10537.5,231,17
109,T110,T110,John Mallinger,78,"45' 8""",7583.9169999999995,166,35
110,T110,T110,Ryan Moore,80,"45' 8""",7849.4169999999995,172,15
111,T112,T112,Henrik Bjornstad,72,"45' 9""",7820.1669999999995,171,22
112,T112,T112,Chris Stroud,90,"45' 9""",9610.583,210,12
113,T112,T112,Brett Wetterich,54,"45' 9""",8045.0,176,-5
114,115,115,Jimmy Walker,82,"45' 10""",13713.667,299,12
115,T116,T116,Briny Baird,87,"45' 11""",11654.417,254,38
116,T116,T116,Richard Johnson,90,"45' 11""",8627.417,188,42
117,T116,T116,Matt Jones,89,"45' 11""",12802.333,279,17
118,T119,T119,Shaun Micheel,70,"46' 0""",8006.5,174,26
119,T119,T119,Brenden Pappas,66,"46' 0""",9665.25,210,35
120,T121,T121,Blake Adams,84,"46' 1""",9864.5,214,37
121,T121,T121,Sean O'Hair,84,"46' 1""",9819.917,213,20
122,T121,T121,Joe Ogilvie,99,"46' 1""",13495.667,293,44
123,124,124,John Merrick,109,"46' 2""",11730.25,254,48
124,T125,T125,Freddie Jacobson,83,"46' 3""",11146.583,241,30
125,T125,T125,Bryce Molder,84,"46' 3""",10497.25,227,20
126,T125,T125,Mark Wilson,87,"46' 3""",9395.583,203,32
127,128,128,Martin Laird,91,"46' 6""",12462.5,268,23
128,T129,T129,Paul Casey,64,"46' 7""",6890.5830000000005,148,2
129,T129,T129,Matt Every,60,"46' 7""",7308.6669999999995,157,26
130,T129,T129,Michael Letzig,84,"46' 7""",11225.25,241,28
131,T132,T132,Jeff Gove,57,"46' 8""",6302.3330000000005,135,28
132,T132,T132,Charlie Wi,95,"46' 8""",12504.333,268,25
133,T134,T134,Rich Barcelo,70,"46' 9""",10011.083,214,44
