,Approaches_from_50-75_yards_RANK THIS WEEK,Approaches_from_50-75_yards_RANK LAST WEEK,Approaches_from_50-75_yards_PLAYER NAME,Approaches_from_50-75_yards_ROUNDS,Approaches_from_50-75_yards_AVG,Approaches_from_50-75_yards_TOTAL DISTANCE (FEET),Approaches_from_50-75_yards_# OF ATTEMPTS,Approaches_from_50-75_yards_RELATIVE TO PAR
93,94,94,Charlie Wi,95,"15' 6""",463.75,30,+1
94,T95,T95,Rocco Mediate,71,"15' 7""",312.16700000000003,20,-2
95,T95,T95,Josh Teater,101,"15' 7""",668.6669999999999,43,+1
96,T95,T95,Vance Veazey,58,"15' 7""",295.41700000000003,19,+2
97,T98,T98,John Daly,63,"15' 8""",329.083,21,+1
98,T98,T98,Martin Laird,91,"15' 8""",501.0,32,-3
99,T98,T98,John Senden,103,"15' 8""",562.5,36,+1
100,T98,T98,David Toms,86,"15' 8""",533.5,34,+4
101,T102,T102,Ben Crane,85,"15' 9""",489.333,31,-1
102,T102,T102,Camilo Villegas,78,"15' 9""",220.25,14,+4
103,T104,T104,Ángel Cabrera,64,"15' 10""",363.583,23,-5
104,T104,T104,Paul Casey,64,"15' 10""",158.5,10,-2
105,T104,T104,Steve Elkington,74,"15' 10""",332.333,21,-1
106,107,107,Ian Poulter,55,"15' 11""",158.75,10,-1
107,T108,T108,Chad Campbell,94,"16' 0""",368.417,23,-7
108,T108,T108,Nathan Green,86,"16' 0""",607.0830000000001,38,-7
109,T108,T108,J.J. Henry,92,"16' 0""",303.66700000000003,19,-5
110,T111,T111,Ricky Barnes,103,"16' 1""",337.333,21,-1
111,T111,T111,Craig Bowden,56,"16' 1""",337.167,21,-3
112,T111,T111,Steve Lowery,67,"16' 1""",192.917,12,-2
113,T111,T111,Sean O'Hair,84,"16' 1""",451.25,28,-4
114,T115,T115,J.P. Hayes,79,"16' 2""",485.0,30,+8
115,T115,T115,Jerry Kelly,99,"16' 2""",340.083,21,-2
116,T117,T117,Jason Day,82,"16' 3""",243.667,15,+1
117,T117,T117,Brett Quigley,96,"16' 3""",423.417,26,+3
118,T119,T119,Brent Delahoussaye,57,"16' 6""",231.167,14,-1
119,T119,T119,Jeff Gove,57,"16' 6""",231.0,14,-1
120,T119,T119,Mathias Grönberg,61,"16' 6""",148.167,9,E
121,T122,T122,David Duval,71,"16' 7""",198.5,12,-2
122,T122,T122,Scott Piercy,88,"16' 7""",414.5,25,-10
123,T124,T124,Hunter Mahan,85,"16' 8""",350.333,21,+1
124,T124,T124,Michael Sim,64,"16' 8""",333.5,20,+3
125,126,126,Davis Love III,79,"16' 9""",217.583,13,E
126,T127,T127,Stephen Ames,75,"16' 10""",353.25,21,-2
127,T127,T127,Charles Howell III,103,"16' 10""",470.833,28,+1
128,T127,T127,Greg Owen,69,"16' 10""",470.583,28,+4
129,T127,T127,Jerod Turner,54,"16' 10""",218.667,13,-6
130,T127,T127,Dean Wilson,54,"16' 10""",235.167,14,-5
131,T127,T127,Chris Wilson,65,"16' 10""",320.5,19,+1
132,T133,T133,Rich Barcelo,70,"16' 11""",439.083,26,+7
133,T133,T133,Jay Williamson,76,"16' 11""",388.5,23,+1
134,T135,T135,Woody Austin,93,"17' 1""",324.33299999999997,19,+1
135,T135,T135,Ryuji Imada,90,"17' 1""",580.5830000000001,34,+4
136,T135,T135,John Mallinger,78,"17' 1""",273.41700000000003,16,+4
137,T138,T138,Alex Prugh,88,"17' 3""",466.583,27,-2
138,T138,T138,Heath Slocum,97,"17' 3""",656.75,38,-4
139,T140,T140,Skip Kendall,58,"17' 4""",416.0,24,E
140,T140,T140,Derek Lamely,81,"17' 4""",346.25,20,+2
141,T140,T140,Michael Letzig,84,"17' 4""",519.6669999999999,30,+1
142,T140,T140,Tom Pernice Jr.,74,"17' 4""",329.917,19,+3
143,144,144,Garth Mulroy,53,"17' 8""",211.583,12,-1
144,145,145,Kevin Johnson,62,"17' 11""",251.0,14,-1
145,146,146,Briny Baird,87,"18' 2""",417.667,23,-3
146,147,147,Troy Matteson,84,"18' 4""",422.0,23,-2
147,148,148,Nicholas Thompson,88,"18' 5""",459.417,25,E
148,149,149,Rory Sabbatini,79,"18' 6""",480.583,26,+4
149,150,150,Cameron Tringale,55,"18' 8""",242.333,13,-1
150,T151,T151,Cliff Kresge,50,"18' 10""",188.5,10,-1
151,T151,T151,Adam Scott,70,"18' 10""",281.91700000000003,15,+4
152,T153,T153,Matt Jones,89,"18' 11""",549.5,29,-1
153,T153,T153,Rod Pampling,77,"18' 11""",359.833,19,+3
154,T153,T153,D.J. Trahan,92,"18' 11""",623.3330000000001,33,E
155,156,156,Y.E. Yang,72,"19' 1""",209.583,11,-2
156,157,157,Jeev Milkha Singh,59,"19' 2""",402.583,21,-1
157,158,158,Chris Tidland,77,"19' 3""",326.58299999999997,17,+1
158,159,159,Jeff Maggert,76,"19' 4""",406.083,21,E
159,T160,T160,Mathew Goggin,85,"19' 5""",252.083,13,+5
160,T160,T160,Johnson Wagner,85,"19' 5""",407.0,21,+6
161,T160,T160,Steve Wheatcroft,74,"19' 5""",310.91700000000003,16,E
162,163,163,Luke Donald,71,"19' 6""",292.58299999999997,15,+3
163,T164,T164,Kevin Stadler,86,"19' 7""",470.833,24,+2
164,T164,T164,Kevin Streelman,90,"19' 7""",392.083,20,E
165,166,166,Tim Herron,79,"19' 8""",431.917,22,+3
166,167,167,Shaun Micheel,70,"19' 9""",375.583,19,+6
167,T168,T168,Matt Bettencourt,91,"19' 10""",534.8330000000001,27,-6
168,T168,T168,Charley Hoffman,85,"19' 10""",496.083,25,+1
169,T168,T168,Bo Van Pelt,104,"19' 10""",615.5,31,+1
170,171,171,Sergio Garcia,58,"19' 11""",218.917,11,E
171,T172,T172,Ryan Moore,80,"20' 0""",439.083,22,+3
172,T172,T172,Ted Purdy,86,"20' 0""",359.917,18,+1
173,T174,T174,George McNeill,79,"20' 7""",267.75,13,+8
174,T174,T174,Vijay Singh,75,"20' 7""",493.417,24,+1
175,176,176,Spencer Levin,110,"20' 10""",708.8330000000001,34,+6
176,T177,T177,Joe Ogilvie,99,"20' 11""",647.4169999999999,31,-1
177,T177,T177,Andres Romero,73,"20' 11""",376.583,18,E
178,179,179,Chris Stroud,90,"21' 1""",274.08299999999997,13,+2
179,180,180,Scott McCarron,90,"21' 3""",340.25,16,E
180,181,181,Martin Flores,75,"21' 4""",384.083,18,-2
181,182,182,Andrew McLardy,52,"21' 5""",171.583,8,+3
182,T183,T183,Henrik Bjornstad,72,"21' 9""",239.417,11,+7
183,T183,T183,Roland Thatcher,72,"21' 9""",456.167,21,-1
184,T185,T185,Blake Adams,84,"21' 10""",719.75,33,-1
185,T185,T185,Robert Garrigus,71,"21' 10""",327.75,15,+3
186,T185,T185,Aron Price,70,"21' 10""",240.167,11,E
187,188,188,Brian Stuard,81,"22' 3""",423.083,19,E
188,189,189,Retief Goosen,75,"22' 5""",404.0,18,-2
189,190,190,K.J. Choi,82,"23' 1""",369.583,16,+1
190,191,191,Greg Kraft,52,"23' 11""",239.0,10,-1
191,192,192,Ben Curtis,78,"24' 8""",394.75,16,+3
