,Approach_50-75_yards_RTP_Score_RANK THIS WEEK,Approach_50-75_yards_RTP_Score_RANK LAST WEEK,Approach_50-75_yards_RTP_Score_PLAYER NAME,Approach_50-75_yards_RTP_Score_ROUNDS,Approach_50-75_yards_RTP_Score_AVG RTP
41,T42,T42,Paul Stankowski,62,-.188
42,T42,T42,Kevin Sutherland,86,-.188
43,T42,T42,Vaughn Taylor,87,-.188
44,45,45,Pat Perez,90,-.185
45,46,46,Nathan Green,86,-.184
46,T47,T47,Jason Bohn,84,-.182
47,T47,T47,Y.E. Yang,72,-.182
48,49,49,Daniel Chopra,74,-.174
49,T50,T50,David Duval,71,-.167
50,T50,T50,Steve Lowery,67,-.167
51,T50,T50,Will MacKenzie,72,-.167
52,53,53,James Nitties,92,-.162
53,54,54,Billy Mayfair,78,-.160
54,55,55,Alex Cejka,81,-.154
55,T56,T56,Brian Gay,101,-.152
56,T56,T56,J.B. Holmes,100,-.152
57,T58,T58,Craig Bowden,56,-.143
58,T58,T58,Brad Faxon,58,-.143
59,T58,T58,Sean O'Hair,84,-.143
60,T61,T61,Graham DeLaet,88,-.133
61,T61,T61,Bill Lunde,79,-.133
62,T61,T61,Troy Merritt,86,-.133
63,64,64,Briny Baird,87,-.130
64,65,65,D.A. Points,90,-.125
65,66,66,Freddie Jacobson,83,-.115
66,67,67,Jonathan Byrd,85,-.114
67,T68,T68,Martin Flores,75,-.111
68,T68,T68,Retief Goosen,75,-.111
69,T70,T70,Chris Couch,66,-.105
70,T70,T70,Lee Janzen,77,-.105
71,T70,T70,Heath Slocum,97,-.105
72,T73,T73,Greg Kraft,52,-.100
73,T73,T73,Cliff Kresge,50,-.100
74,T73,T73,Rocco Mediate,71,-.100
75,T73,T73,Ian Poulter,55,-.100
76,T77,T77,Stephen Ames,75,-.095
77,T77,T77,Jerry Kelly,99,-.095
78,79,79,Martin Laird,91,-.094
79,T80,T80,Troy Matteson,84,-.087
80,T80,T80,Bryce Molder,84,-.087
81,T82,T82,Rickie Fowler,98,-.083
82,T82,T82,Garth Mulroy,53,-.083
83,T82,T82,Kenny Perry,69,-.083
84,85,85,Jeff Overton,89,-.080
85,T86,T86,Cameron Tringale,55,-.077
86,T86,T86,Bubba Watson,77,-.077
87,88,88,Alex Prugh,88,-.074
88,89,89,Tim Petrovic,105,-.073
89,T90,T90,Brent Delahoussaye,57,-.071
90,T90,T90,Jeff Gove,57,-.071
91,T90,T90,Kevin Johnson,62,-.071
92,T90,T90,Scott Verplank,74,-.071
93,T94,T94,David Lutterus,69,-.067
94,T94,T94,Mike Weir,59,-.067
95,96,96,Ryan Palmer,84,-.059
96,T97,T97,Ricky Barnes,103,-.048
97,T97,T97,Steve Elkington,74,-.048
98,T97,T97,Jeev Milkha Singh,59,-.048
99,T97,T97,Roland Thatcher,72,-.048
100,101,101,Garrett Willis,82,-.045
101,102,102,Jason Dufner,87,-.042
102,103,103,Brendon de Jonge,114,-.038
103,104,104,Matt Jones,89,-.034
104,T105,T105,Ben Crane,85,-.032
105,T105,T105,Joe Ogilvie,99,-.032
106,107,107,Blake Adams,84,-.030
107,108,108,Paul Goydos,78,-.028
108,T109,T109,Robert Allenby,76,E
109,T109,T109,Aaron Baddeley,94,E
110,T109,T109,Mark Calcavecchia,50,E
111,T109,T109,Greg Chalmers,93,E
112,T109,T109,Sergio Garcia,58,E
113,T109,T109,Mathias Grönberg,61,E
114,T109,T109,Trevor Immelman,55,E
115,T109,T109,Skip Kendall,58,E
116,T109,T109,Davis Love III,79,E
117,T109,T109,Jeff Maggert,76,E
118,T109,T109,Scott McCarron,90,E
119,T109,T109,Rory McIlroy,54,E
120,T109,T109,Aron Price,70,E
121,T109,T109,Andres Romero,73,E
122,T109,T109,Webb Simpson,98,E
123,T109,T109,Kevin Streelman,90,E
124,T109,T109,Brian Stuard,81,E
125,T109,T109,Roger Tambellini,77,E
126,T109,T109,Nicholas Thompson,88,E
127,T109,T109,D.J. Trahan,92,E
128,T109,T109,Brett Wetterich,54,E
129,T109,T109,Steve Wheatcroft,74,E
130,131,131,Josh Teater,101,+.023
131,132,132,John Senden,103,+.028
132,133,133,Bo Van Pelt,104,+.032
133,T134,T134,Michael Letzig,84,+.033
134,T134,T134,Charlie Wi,95,+.033
135,136,136,John Merrick,109,+.034
136,T137,T137,Michael Connell,89,+.036
137,T137,T137,Brian Davis,101,+.036
138,T137,T137,Charles Howell III,103,+.036
139,140,140,Nick Watney,91,+.037
140,141,141,Carl Pettersson,99,+.038
141,142,142,Charley Hoffman,85,+.040
142,143,143,Vijay Singh,75,+.042
143,144,144,Jay Williamson,76,+.043
144,T145,T145,John Daly,63,+.048
145,T145,T145,Hunter Mahan,85,+.048
146,147,147,Joe Durant,67,+.050
147,T148,T148,Woody Austin,93,+.053
148,T148,T148,Chris Wilson,65,+.053
149,150,150,Ted Purdy,86,+.056
150,151,151,Chris Tidland,77,+.059
151,T152,T152,K.J. Choi,82,+.063
152,T152,T152,Richard Johnson,90,+.063
153,154,154,Jason Day,82,+.067
154,155,155,Kevin Stadler,86,+.083
155,156,156,Derek Lamely,81,+.100
156,T157,T157,Justin Rose,78,+.105
157,T157,T157,Vance Veazey,58,+.105
158,159,159,Kris Blanks,91,+.107
159,160,160,Brett Quigley,96,+.115
160,T161,T161,Ryuji Imada,90,+.118
161,T161,T161,David Toms,86,+.118
162,T163,T163,Tim Herron,79,+.136
163,T163,T163,Ryan Moore,80,+.136
164,165,165,Greg Owen,69,+.143
165,166,166,Michael Sim,64,+.150
166,T167,T167,Rory Sabbatini,79,+.154
167,T167,T167,Chris Stroud,90,+.154
168,T169,T169,Rod Pampling,77,+.158
169,T169,T169,Tom Pernice Jr.,74,+.158
170,171,171,Cameron Beckman,68,+.167
171,172,172,Chad Collins,87,+.174
172,173,173,Spencer Levin,110,+.176
173,174,174,Ben Curtis,78,+.188
174,T175,T175,Luke Donald,71,+.200
175,T175,T175,Robert Garrigus,71,+.200
176,177,177,Marc Leishman,87,+.235
177,T178,T178,Justin Leonard,89,+.250
178,T178,T178,John Mallinger,78,+.250
179,T180,T180,J.P. Hayes,79,+.267
180,T180,T180,Adam Scott,70,+.267
181,182,182,Rich Barcelo,70,+.269
182,T183,T183,Camilo Villegas,78,+.286
183,T183,T183,Johnson Wagner,85,+.286
184,185,185,Cameron Percy,73,+.308
185,186,186,Shaun Micheel,70,+.316
186,187,187,Jarrod Lyle,54,+.333
187,188,188,Andrew McLardy,52,+.375
188,189,189,Mathew Goggin,85,+.385
189,190,190,Justin Bolli,55,+.400
190,191,191,George McNeill,79,+.615
191,192,192,Henrik Bjornstad,72,+.636
