,Approaches_from_175-200_yards_Rgh_RANK THIS WEEK,Approaches_from_175-200_yards_Rgh_RANK LAST WEEK,Approaches_from_175-200_yards_Rgh_PLAYER NAME,Approaches_from_175-200_yards_Rgh_ROUNDS,Approaches_from_175-200_yards_Rgh_AVG,Approaches_from_175-200_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_175-200_yards_Rgh_# OF ATTEMPTS,Approaches_from_175-200_yards_Rgh_RELATIVE TO PAR
0,1,1,D.J. Trahan,92,"36' 8""",1209.917,33,1
1,2,2,Heath Slocum,97,"38' 0""",1140.25,30,-2
2,3,3,Tim Clark,88,"40' 2""",1043.5,26,2
3,4,4,Bob Estes,79,"41' 3""",2102.0,51,6
4,5,5,Martin Laird,91,"41' 4""",1363.4170000000001,33,5
5,6,6,Garth Mulroy,53,"41' 9""",1043.0,25,4
6,7,7,Padraig Harrington,57,"41' 10""",1130.583,27,-1
7,8,8,Steve Flesch,78,"42' 2""",969.0,23,7
8,9,9,Charley Hoffman,85,"42' 4""",1608.4170000000001,38,7
9,10,10,Chris Riley,73,"42' 5""",1272.083,30,5
10,11,11,Graham DeLaet,88,"42' 8""",1450.75,34,3
11,T12,T12,Andres Romero,73,"42' 11""",2146.917,50,5
12,T12,T12,Roland Thatcher,72,"42' 11""",1846.5829999999999,43,10
13,14,14,Woody Austin,93,"43' 0""",1633.6670000000001,38,10
14,15,15,Davis Love III,79,"43' 1""",991.8330000000001,23,2
15,16,16,Justin Rose,78,"43' 10""",1972.4170000000001,45,2
16,17,17,Kris Blanks,91,"43' 11""",1536.4170000000001,35,8
17,18,18,Luke Donald,71,"44' 4""",1906.1670000000001,43,4
18,19,19,Brent Delahoussaye,57,"44' 6""",935.0,21,9
19,20,20,George McNeill,79,"44' 7""",2227.583,50,9
20,21,21,Bo Van Pelt,104,"44' 8""",1829.6670000000001,41,3
21,22,22,Ben Crane,85,"44' 11""",1393.25,31,7
22,23,23,Paul Goydos,78,"45' 0""",2024.8329999999999,45,11
23,24,24,Brett Wetterich,54,"45' 1""",1036.833,23,3
24,25,25,John Mallinger,78,"45' 2""",1490.5829999999999,33,16
25,26,26,Brenden Pappas,66,"45' 5""",1909.0829999999999,42,14
26,27,27,Ricky Barnes,103,"45' 6""",2595.25,57,10
27,28,28,Steve Stricker,73,"45' 9""",1556.25,34,5
28,T29,T29,Chris Couch,66,"45' 11""",1148.083,25,7
29,T29,T29,Marc Leishman,87,"45' 11""",2202.0,48,4
30,31,31,Nick Watney,91,"46' 0""",1657.0829999999999,36,-1
31,T32,T32,Kevin Sutherland,86,"46' 3""",1620.1670000000001,35,11
32,T32,T32,Y.E. Yang,72,"46' 3""",1803.0,39,10
33,T34,T34,Matt Jones,89,"46' 6""",2651.583,57,11
34,T34,T34,Bryce Molder,84,"46' 6""",1861.5,40,7
35,36,36,Chris DiMarco,88,"46' 7""",2327.167,50,5
36,37,37,Steve Elkington,74,"46' 8""",1959.25,42,6
37,38,38,Dustin Johnson,83,"46' 10""",1779.4170000000001,38,2
38,T39,T39,Daniel Chopra,74,"46' 11""",2158.833,46,10
39,T39,T39,Kevin Johnson,62,"46' 11""",1453.5829999999999,31,9
40,T39,T39,Rory McIlroy,54,"46' 11""",845.1669999999999,18,1
