,Approach_125-150_yards_RTP_Score_RANK THIS WEEK,Approach_125-150_yards_RTP_Score_RANK LAST WEEK,Approach_125-150_yards_RTP_Score_PLAYER NAME,Approach_125-150_yards_RTP_Score_ROUNDS,Approach_125-150_yards_RTP_Score_AVG RTP
0,1,1,Brandt Snedeker,89,-.243
1,2,2,Kevin Na,94,-.229
2,3,3,Ernie Els,72,-.225
3,4,4,Steve Stricker,73,-.219
4,T5,T5,Chad Collins,87,-.208
5,T5,T5,Mike Weir,59,-.208
6,7,7,Nick Watney,91,-.207
7,8,8,Cameron Percy,73,-.198
8,9,9,Justin Leonard,89,-.195
9,10,10,Matt Kuchar,97,-.194
10,11,11,Bo Van Pelt,104,-.189
11,12,12,Tim Petrovic,105,-.185
12,13,13,Ricky Barnes,103,-.177
13,14,14,Scott Piercy,88,-.176
14,15,15,J.P. Hayes,79,-.173
15,T16,T16,James Nitties,92,-.172
16,T16,T16,Scott Verplank,74,-.172
17,18,18,Zach Johnson,93,-.171
18,19,19,Trevor Immelman,55,-.170
19,20,20,Ian Poulter,55,-.167
20,21,21,David Toms,86,-.164
21,22,22,Johnson Wagner,85,-.162
22,T23,T23,Paul Casey,64,-.160
23,T23,T23,Brian Gay,101,-.160
24,T23,T23,Steve Marino,81,-.160
25,T26,T26,Jim Furyk,76,-.157
26,T26,T26,Dustin Johnson,83,-.157
27,28,28,Charley Hoffman,85,-.156
28,T29,T29,Paul Goydos,78,-.155
29,T29,T29,Jeff Quinney,91,-.155
30,31,31,Y.E. Yang,72,-.154
31,32,32,Robert Allenby,76,-.152
32,33,33,Joe Durant,67,-.151
33,34,34,Mathias Grönberg,61,-.150
34,35,35,Freddie Jacobson,83,-.149
35,T36,T36,Michael Connell,89,-.148
36,T36,T36,Retief Goosen,75,-.148
37,T36,T36,Michael Letzig,84,-.148
38,T36,T36,John Merrick,109,-.148
39,40,40,Chad Campbell,94,-.147
40,41,41,Brett Quigley,96,-.146
41,42,42,Brenden Pappas,66,-.144
42,T43,T43,Lucas Glover,75,-.143
43,T43,T43,Greg Owen,69,-.143
44,T43,T43,Dean Wilson,54,-.143
45,46,46,John Senden,103,-.142
46,T47,T47,Matt Bettencourt,91,-.141
47,T47,T47,Ben Crane,85,-.141
48,T47,T47,Luke Donald,71,-.141
49,T47,T47,Tim Herron,79,-.141
50,T47,T47,Paul Stankowski,62,-.141
51,52,52,Kenny Perry,69,-.139
52,53,53,Lee Janzen,77,-.138
53,T54,T54,David Duval,71,-.135
54,T54,T54,Richard Johnson,90,-.135
55,T54,T54,Carl Pettersson,99,-.135
56,T57,T57,Kevin Sutherland,86,-.133
57,T57,T57,Jerod Turner,54,-.133
58,T59,T59,Cliff Kresge,50,-.132
59,T59,T59,Ryan Moore,80,-.132
60,T61,T61,Tim Clark,88,-.130
61,T61,T61,Shaun Micheel,70,-.130
62,T61,T61,Tom Pernice Jr.,74,-.130
63,T61,T61,Vance Veazey,58,-.130
64,65,65,Andres Romero,73,-.129
65,T66,T66,Briny Baird,87,-.126
66,T66,T66,Troy Matteson,84,-.126
67,T66,T66,Heath Slocum,97,-.126
68,T69,T69,Brendon de Jonge,114,-.124
69,T69,T69,Rocco Mediate,71,-.124
70,71,71,Ben Curtis,78,-.123
71,T72,T72,Jeff Overton,89,-.122
72,T72,T72,Vaughn Taylor,87,-.122
73,74,74,Joe Ogilvie,99,-.121
74,75,75,Kevin Streelman,90,-.120
75,T76,T76,Chris DiMarco,88,-.119
76,T76,T76,Matt Every,60,-.119
77,T76,T76,Aron Price,70,-.119
78,T79,T79,J.B. Holmes,100,-.117
79,T79,T79,Skip Kendall,58,-.117
80,T81,T81,Stephen Ames,75,-.116
81,T81,T81,Jason Bohn,84,-.116
82,83,83,Bubba Watson,77,-.115
83,T84,T84,Stewart Cink,84,-.114
84,T84,T84,J.J. Henry,92,-.114
85,T86,T86,Cameron Beckman,68,-.112
86,T86,T86,Graham DeLaet,88,-.112
87,88,88,Spencer Levin,110,-.110
88,89,89,Jason Day,82,-.109
89,T90,T90,Bill Haas,87,-.108
90,T90,T90,Phil Mickelson,76,-.108
91,92,92,Matt Jones,89,-.107
92,93,93,Andrew McLardy,52,-.106
93,94,94,Ryuji Imada,90,-.105
94,95,95,Brian Stuard,81,-.103
95,96,96,Steve Elkington,74,-.102
96,97,97,Josh Teater,101,-.100
97,98,98,Ryan Palmer,84,-.099
98,T99,T99,Stuart Appleby,101,-.098
99,T99,T99,Alex Cejka,81,-.098
100,T99,T99,Chris Couch,66,-.098
101,102,102,Kevin Stadler,86,-.097
102,103,103,Charles Warren,64,-.096
103,104,104,Pat Perez,90,-.095
104,105,105,George McNeill,79,-.093
105,106,106,Alex Prugh,88,-.092
106,T107,T107,James Driscoll,78,-.089
107,T107,T107,Will MacKenzie,72,-.089
108,T107,T107,Jeff Maggert,76,-.089
109,T110,T110,Ángel Cabrera,64,-.088
110,T110,T110,Troy Merritt,86,-.088
111,112,112,Rory McIlroy,54,-.087
112,113,113,Robert Garrigus,71,-.086
113,T114,T114,Rickie Fowler,98,-.084
114,T114,T114,Michael Sim,64,-.084
115,T114,T114,Omar Uresti,74,-.084
116,T114,T114,Brett Wetterich,54,-.084
117,118,118,Jarrod Lyle,54,-.082
118,T119,T119,Greg Chalmers,93,-.081
119,T119,T119,Jerry Kelly,99,-.081
120,T119,T119,Boo Weekley,88,-.081
121,T122,T122,Jonathan Byrd,85,-.080
122,T122,T122,Steve Flesch,78,-.080
123,T122,T122,Webb Simpson,98,-.080
124,T125,T125,Justin Rose,78,-.079
125,T125,T125,Adam Scott,70,-.079
126,T127,T127,Michael Bradley,77,-.076
127,T127,T127,Mathew Goggin,85,-.076
128,T129,T129,Woody Austin,93,-.074
129,T129,T129,Brian Davis,101,-.074
130,T129,T129,Charlie Wi,95,-.074
131,132,132,Camilo Villegas,78,-.072
132,T133,T133,Charles Howell III,103,-.071
133,T133,T133,Geoff Ogilvy,62,-.071
134,T135,T135,K.J. Choi,82,-.068
135,T135,T135,Rory Sabbatini,79,-.068
136,T137,T137,Chris Tidland,77,-.067
137,T137,T137,Garrett Willis,82,-.067
138,T139,T139,Rich Barcelo,70,-.065
139,T139,T139,Vijay Singh,75,-.065
140,141,141,Nathan Green,86,-.064
141,T142,T142,John Daly,63,-.063
142,T142,T142,Sean O'Hair,84,-.063
143,144,144,Aaron Baddeley,94,-.062
144,145,145,Scott McCarron,90,-.061
145,146,146,Davis Love III,79,-.060
146,T147,T147,Bryce Molder,84,-.057
147,T147,T147,Mark Wilson,87,-.057
148,149,149,Chris Riley,73,-.056
149,150,150,John Rollins,81,-.055
150,151,151,Brent Delahoussaye,57,-.053
151,152,152,Jeev Milkha Singh,59,-.052
152,153,153,Blake Adams,84,-.047
153,T154,T154,Martin Flores,75,-.043
154,T154,T154,Hunter Mahan,85,-.043
155,T154,T154,Roland Thatcher,72,-.043
156,T154,T154,Jay Williamson,76,-.043
157,158,158,Tom Gillis,97,-.036
158,159,159,D.J. Trahan,92,-.035
159,T160,T160,Jason Dufner,87,-.034
160,T160,T160,D.A. Points,90,-.034
161,162,162,Ted Purdy,86,-.032
162,163,163,Marc Leishman,87,-.030
163,164,164,Chris Stroud,90,-.027
164,T165,T165,Kris Blanks,91,-.026
165,T165,T165,Padraig Harrington,57,-.026
166,T165,T165,Steve Wheatcroft,74,-.026
167,168,168,David Lutterus,69,-.024
168,169,169,Billy Mayfair,78,-.021
169,170,170,Craig Bowden,56,-.020
170,T171,T171,Jeff Gove,57,-.019
171,T171,T171,Nicholas Thompson,88,-.019
172,173,173,John Mallinger,78,-.018
173,174,174,Daniel Chopra,74,-.017
174,175,175,Bob Estes,79,-.014
175,176,176,Greg Kraft,52,-.010
176,T177,T177,Justin Bolli,55,E
177,T177,T177,Brad Faxon,58,E
178,T177,T177,Derek Lamely,81,E
179,180,180,Rod Pampling,77,+.007
180,181,181,Kevin Johnson,62,+.009
181,182,182,Garth Mulroy,53,+.011
182,183,183,Henrik Bjornstad,72,+.015
183,184,184,Steve Lowery,67,+.016
184,185,185,Martin Laird,91,+.021
185,186,186,Jimmy Walker,82,+.025
186,T187,T187,Bill Lunde,79,+.036
187,T187,T187,Cameron Tringale,55,+.036
188,189,189,Chris Wilson,65,+.044
189,190,190,Roger Tambellini,77,+.048
190,191,191,Mark Calcavecchia,50,+.054
191,192,192,Sergio Garcia,58,+.056
