,Approaches_from_75-100_yards_RANK THIS WEEK,Approaches_from_75-100_yards_RANK LAST WEEK,Approaches_from_75-100_yards_PLAYER NAME,Approaches_from_75-100_yards_ROUNDS,Approaches_from_75-100_yards_AVG,Approaches_from_75-100_yards_TOTAL DISTANCE (FEET),Approaches_from_75-100_yards_# OF ATTEMPTS,Approaches_from_75-100_yards_RELATIVE TO PAR
0,1,1,Mike Weir,59,"10' 9""",343.25,32,-6
1,2,2,Jeff Overton,89,"12' 9""",843.5,66,-15
2,T3,T3,Padraig Harrington,57,"13' 8""",477.0,35,-6
3,T3,T3,Vaughn Taylor,87,"13' 8""",1147.667,84,-13
4,5,5,Ernie Els,72,"13' 9""",493.833,36,-7
5,6,6,Kevin Johnson,62,"13' 10""",746.25,54,-6
6,7,7,Boo Weekley,88,"14' 0""",1148.5,82,-15
7,T8,T8,Stewart Cink,84,"14' 2""",806.75,57,-13
8,T8,T8,Geoff Ogilvy,62,"14' 2""",667.1669999999999,47,-19
9,10,10,James Driscoll,78,"14' 3""",828.5830000000001,58,-8
10,T11,T11,Jim Furyk,76,"14' 4""",803.1669999999999,56,-14
11,T11,T11,Paul Goydos,78,"14' 4""",1229.25,86,-29
12,13,13,Rickie Fowler,98,"14' 5""",1153.167,80,-30
13,14,14,Sergio Garcia,58,"14' 6""",609.4169999999999,42,-16
14,15,15,Brian Gay,101,"14' 7""",1804.5829999999999,124,-28
15,16,16,Ben Crane,85,"14' 8""",762.3330000000001,52,-14
16,17,17,Omar Uresti,74,"14' 9""",975.5830000000001,66,-12
17,18,18,Bob Estes,79,"14' 10""",785.1669999999999,53,-12
18,19,19,Justin Bolli,55,"14' 11""",837.0830000000001,56,-15
19,T20,T20,Heath Slocum,97,"15' 0""",1067.25,71,-11
20,T20,T20,Charlie Wi,95,"15' 0""",1094.917,73,-20
21,22,22,J.P. Hayes,79,"15' 1""",936.0,62,-15
22,T23,T23,Webb Simpson,98,"15' 2""",1499.3329999999999,99,-31
23,T23,T23,Steve Stricker,73,"15' 2""",881.0,58,-14
24,T25,T25,Tim Clark,88,"15' 3""",1265.167,83,-18
25,T25,T25,Chad Collins,87,"15' 3""",852.75,56,-10
26,T25,T25,Steve Flesch,78,"15' 3""",944.1669999999999,62,-5
27,T25,T25,Lee Janzen,77,"15' 3""",1005.25,66,-18
28,T29,T29,Zach Johnson,93,"15' 4""",1089.167,71,-10
29,T29,T29,Matt Kuchar,97,"15' 4""",1058.667,69,-17
30,T29,T29,Alex Prugh,88,"15' 4""",1368.1670000000001,89,-9
31,32,32,Michael Bradley,77,"15' 5""",925.0830000000001,60,-11
32,T33,T33,Retief Goosen,75,"15' 6""",713.3330000000001,46,-17
33,T33,T33,Joe Ogilvie,99,"15' 6""",1129.25,73,-17
34,T33,T33,Adam Scott,70,"15' 6""",481.25,31,-3
35,T33,T33,Nicholas Thompson,88,"15' 6""",990.9169999999999,64,-14
36,T37,T37,Ian Poulter,55,"15' 7""",467.167,30,-7
37,T37,T37,John Senden,103,"15' 7""",1153.667,74,-14
38,39,39,Justin Rose,78,"15' 8""",955.25,61,-7
39,40,40,Bryce Molder,84,"15' 10""",1139.167,72,-14
40,T41,T41,Blake Adams,84,"16' 0""",1006.4169999999999,63,-15
41,T41,T41,Chris DiMarco,88,"16' 0""",1363.1670000000001,85,-20
42,T41,T41,John Mallinger,78,"16' 0""",990.5830000000001,62,-11
43,T41,T41,Brandt Snedeker,89,"16' 0""",1186.5,74,-11
44,T41,T41,Chris Stroud,90,"16' 0""",1134.917,71,-9
45,T41,T41,Garrett Willis,82,"16' 0""",865.6669999999999,54,-7
46,T47,T47,Rod Pampling,77,"16' 1""",901.75,56,E
47,T47,T47,Paul Stankowski,62,"16' 1""",706.6669999999999,44,-6
48,T49,T49,Robert Allenby,76,"16' 2""",760.1669999999999,47,-8
49,T49,T49,Mathias Grönberg,61,"16' 2""",646.0,40,-8
50,T51,T51,J.J. Henry,92,"16' 3""",1087.667,67,-16
51,T51,T51,Charles Howell III,103,"16' 3""",1557.9170000000001,96,-17
52,T51,T51,Justin Leonard,89,"16' 3""",1330.25,82,-9
