,Approaches_from_125-150_yards_Rgh_RANK THIS WEEK,Approaches_from_125-150_yards_Rgh_RANK LAST WEEK,Approaches_from_125-150_yards_Rgh_PLAYER NAME,Approaches_from_125-150_yards_Rgh_ROUNDS,Approaches_from_125-150_yards_Rgh_AVG,Approaches_from_125-150_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_125-150_yards_Rgh_# OF ATTEMPTS,Approaches_from_125-150_yards_Rgh_RELATIVE TO PAR
0,1,1,Stephen Ames,75,"25' 7""",1177.667,46,-7
1,2,2,Alex Cejka,81,"26' 7""",1038.083,39,-5
2,3,3,David Duval,71,"27' 4""",1392.0829999999999,51,E
3,4,4,Ernie Els,72,"27' 11""",1118.083,40,-1
4,5,5,Chris Couch,66,"28' 3""",1329.0829999999999,47,-3
5,T6,T6,Cliff Kresge,50,"28' 11""",808.75,28,-1
6,T6,T6,Hunter Mahan,85,"28' 11""",1476.1670000000001,51,-1
7,T6,T6,Geoff Ogilvy,62,"28' 11""",1069.167,37,-7
8,9,9,Ricky Barnes,103,"29' 4""",1468.5,50,-3
9,T10,T10,Greg Chalmers,93,"30' 2""",1570.5829999999999,52,+4
10,T10,T10,John Daly,63,"30' 2""",1691.1670000000001,56,E
11,12,12,Chris Riley,73,"30' 3""",1208.833,40,E
12,13,13,Luke Donald,71,"30' 4""",879.5830000000001,29,+1
13,14,14,Steve Stricker,73,"30' 6""",1097.833,36,-1
14,15,15,Jarrod Lyle,54,"30' 7""",1347.0,44,E
15,16,16,Kevin Stadler,86,"30' 8""",1838.3329999999999,60,+3
16,17,17,Cameron Beckman,68,"30' 9""",1291.083,42,+10
17,18,18,Cameron Percy,73,"30' 11""",1639.5829999999999,53,+2
18,T19,T19,K.J. Choi,82,"31' 4""",1034.083,33,-1
19,T19,T19,Vijay Singh,75,"31' 4""",1566.1670000000001,50,+9
20,21,21,Jeff Overton,89,"31' 7""",1545.9170000000001,49,+6
21,T22,T22,Jonathan Byrd,85,"31' 8""",2248.833,71,+6
22,T22,T22,Troy Merritt,86,"31' 8""",2152.417,68,-1
23,T22,T22,Charlie Wi,95,"31' 8""",1870.3329999999999,59,-1
24,25,25,Dean Wilson,54,"31' 11""",989.5,31,E
25,26,26,Lee Janzen,77,"32' 0""",1599.4170000000001,50,+1
26,27,27,Jim Furyk,76,"32' 2""",1094.583,34,+1
27,T28,T28,Brent Delahoussaye,57,"32' 4""",938.5830000000001,29,+3
28,T28,T28,Troy Matteson,84,"32' 4""",2196.083,68,+3
29,T30,T30,Ryan Palmer,84,"32' 5""",2140.25,66,-1
30,T30,T30,Carl Pettersson,99,"32' 5""",1489.8329999999999,46,-1
31,T32,T32,Justin Bolli,55,"32' 6""",715.8330000000001,22,+1
32,T32,T32,Camilo Villegas,78,"32' 6""",975.5,30,+6
33,T34,T34,Padraig Harrington,57,"32' 8""",1306.833,40,+4
34,T34,T34,Andres Romero,73,"32' 8""",2057.083,63,+4
35,T36,T36,Martin Flores,75,"32' 9""",2259.333,69,+9
36,T36,T36,Charley Hoffman,85,"32' 9""",1964.6670000000001,60,+4
37,T36,T36,Omar Uresti,74,"32' 9""",1015.4169999999999,31,+1
38,39,39,Alex Prugh,88,"32' 10""",2366.917,72,+2
39,40,40,Steve Marino,81,"32' 11""",1679.9170000000001,51,+4
40,T41,T41,Brian Stuard,81,"33' 0""",1552.75,47,+5
41,T41,T41,D.J. Trahan,92,"33' 0""",2015.4170000000001,61,+5
42,43,43,Bill Lunde,79,"33' 1""",1422.0,43,+12
43,T44,T44,Rickie Fowler,98,"33' 2""",2123.0,64,+5
44,T44,T44,Tom Pernice Jr.,74,"33' 2""",1326.25,40,+2
45,T46,T46,Aaron Baddeley,94,"33' 3""",2262.167,68,+3
46,T46,T46,Graham DeLaet,88,"33' 3""",2226.667,67,+2
47,T46,T46,Chris DiMarco,88,"33' 3""",1461.75,44,-4
48,T46,T46,Skip Kendall,58,"33' 3""",564.8330000000001,17,+5
49,T46,T46,Webb Simpson,98,"33' 3""",2461.917,74,-4
50,T46,T46,Brett Wetterich,54,"33' 3""",1727.3329999999999,52,+2
51,T52,T52,Mark Calcavecchia,50,"33' 4""",967.5,29,+11
52,T52,T52,Rod Pampling,77,"33' 4""",1634.1670000000001,49,+2
53,54,54,Davis Love III,79,"33' 5""",1202.5,36,+3
54,T55,T55,James Driscoll,78,"33' 6""",2582.333,77,+2
55,T55,T55,David Lutterus,69,"33' 6""",1641.75,49,+3
56,T55,T55,Scott Verplank,74,"33' 6""",1139.333,34,-1
57,T58,T58,Ben Curtis,78,"33' 7""",1008.5,30,+7
58,T58,T58,Tim Petrovic,105,"33' 7""",2215.417,66,+3
59,T58,T58,Josh Teater,101,"33' 7""",2083.0,62,+9
60,61,61,Ryan Moore,80,"33' 8""",1413.75,42,+1
61,62,62,Roger Tambellini,77,"33' 10""",1487.8329999999999,44,+8
62,T63,T63,Matt Bettencourt,91,"33' 11""",1764.75,52,+1
63,T63,T63,Kevin Na,94,"33' 11""",1696.4170000000001,50,+5
64,T65,T65,Brian Davis,101,"34' 0""",1599.0,47,+4
65,T65,T65,Steve Elkington,74,"34' 0""",1766.4170000000001,52,-1
66,T65,T65,David Toms,86,"34' 0""",1188.583,35,+3
67,T65,T65,Johnson Wagner,85,"34' 0""",1734.3329999999999,51,+3
68,T69,T69,Stuart Appleby,101,"34' 2""",2564.5,75,+13
69,T69,T69,Jason Dufner,87,"34' 2""",1606.0829999999999,47,+4
70,T69,T69,Charles Howell III,103,"34' 2""",2563.833,75,+4
71,T69,T69,Brett Quigley,96,"34' 2""",1980.25,58,+12
72,T73,T73,Pat Perez,90,"34' 3""",1984.3329999999999,58,+11
73,T73,T73,Jeff Quinney,91,"34' 3""",1165.0,34,E
74,T73,T73,Michael Sim,64,"34' 3""",1267.833,37,-1
75,T73,T73,Chris Wilson,65,"34' 3""",1609.75,47,+14
76,T77,T77,Brian Gay,101,"34' 4""",1474.5829999999999,43,+1
77,T77,T77,Spencer Levin,110,"34' 4""",2267.75,66,+1
78,T77,T77,Rory Sabbatini,79,"34' 4""",1614.0,47,+2
79,T77,T77,Boo Weekley,88,"34' 4""",1821.5829999999999,53,+6
80,T81,T81,John Senden,103,"34' 5""",2203.25,64,+10
81,T81,T81,Paul Stankowski,62,"34' 5""",1616.5829999999999,47,+7
82,T83,T83,Tim Herron,79,"34' 6""",2209.417,64,+7
83,T83,T83,Rory McIlroy,54,"34' 6""",1484.1670000000001,43,+2
84,T85,T85,Joe Durant,67,"34' 9""",1112.417,32,+1
85,T85,T85,Brad Faxon,58,"34' 9""",1286.5,37,+6
86,T85,T85,Jimmy Walker,82,"34' 9""",2916.083,84,-2
87,T88,T88,Henrik Bjornstad,72,"34' 10""",1115.583,32,+9
88,T88,T88,Lucas Glover,75,"34' 10""",1322.1670000000001,38,+4
89,T90,T90,Bob Estes,79,"34' 11""",2061.167,59,+5
90,T90,T90,Justin Rose,78,"34' 11""",1362.1670000000001,39,-1
91,T92,T92,Steve Flesch,78,"35' 0""",1470.6670000000001,42,+4
92,T92,T92,Jeff Gove,57,"35' 0""",1084.833,31,+5
93,T92,T92,Derek Lamely,81,"35' 0""",1891.4170000000001,54,+14
94,T92,T92,Scott McCarron,90,"35' 0""",2344.417,67,+8
95,T92,T92,Phil Mickelson,76,"35' 0""",2309.417,66,+8
96,97,97,Bill Haas,87,"35' 1""",1754.8329999999999,50,+7
97,98,98,Kris Blanks,91,"35' 2""",1828.9170000000001,52,+9
98,99,99,Nicholas Thompson,88,"35' 3""",2394.75,68,+13
99,100,100,James Nitties,92,"35' 4""",2118.0,60,+3
100,101,101,Vance Veazey,58,"35' 5""",1205.333,34,+4
101,T102,T102,Chad Campbell,94,"35' 6""",1667.6670000000001,47,+5
102,T102,T102,Daniel Chopra,74,"35' 6""",2305.333,65,+8
103,T102,T102,Stewart Cink,84,"35' 6""",1882.0829999999999,53,+3
