,Approaches_from_250-275_yards_Rgh_RANK THIS WEEK,Approaches_from_250-275_yards_Rgh_RANK LAST WEEK,Approaches_from_250-275_yards_Rgh_PLAYER NAME,Approaches_from_250-275_yards_Rgh_ROUNDS,Approaches_from_250-275_yards_Rgh_AVG,Approaches_from_250-275_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_250-275_yards_Rgh_# OF ATTEMPTS,Approaches_from_250-275_yards_Rgh_RELATIVE TO PAR
0,1,1,John Merrick,109,"40' 0""",199.833,5,-4
1,2,2,Steve Elkington,74,"40' 5""",80.75,2,-2
2,3,3,Greg Owen,69,"43' 10""",350.417,8,-5
3,4,4,Phil Mickelson,76,"44' 5""",266.41700000000003,6,-2
4,5,5,David Lutterus,69,"45' 5""",90.833,2,-1
5,6,6,Nick Watney,91,"46' 9""",186.833,4,-3
6,7,7,Bubba Watson,77,"50' 1""",100.167,2,-3
7,8,8,Cliff Kresge,50,"51' 5""",51.417,1,+1
8,9,9,Tom Gillis,97,"51' 11""",415.25,8,-8
9,10,10,Justin Bolli,55,"53' 1""",106.167,2,-2
10,T11,T11,Stuart Appleby,101,"53' 3""",212.917,4,-1
11,T11,T11,Kevin Streelman,90,"53' 3""",213.083,4,-3
12,13,13,Ernie Els,72,"55' 10""",279.0,5,-4
13,14,14,Carl Pettersson,99,"56' 10""",284.08299999999997,5,-2
14,15,15,Marc Leishman,87,"57' 0""",341.833,6,-3
15,16,16,Ryan Moore,80,"59' 4""",118.667,2,-1
16,T17,T17,Michael Letzig,84,"59' 9""",358.25,6,-2
17,T17,T17,George McNeill,79,"59' 9""",837.0,14,-5
18,19,19,Brandt Snedeker,89,"61' 7""",369.5,6,-2
19,20,20,Greg Chalmers,93,"61' 8""",246.583,4,-4
20,21,21,Johnson Wagner,85,"61' 10""",432.75,7,-6
21,22,22,Robert Garrigus,71,"62' 1""",434.5,7,-4
22,23,23,Will MacKenzie,72,"62' 4""",124.667,2,-1
23,24,24,Mark Wilson,87,"62' 6""",250.083,4,-1
24,25,25,Jerod Turner,54,"63' 0""",125.917,2,E
25,26,26,Troy Matteson,84,"63' 5""",444.0,7,-4
26,27,27,David Duval,71,"63' 6""",317.33299999999997,5,-2
27,28,28,Martin Flores,75,"64' 2""",384.75,6,-4
28,29,29,Matt Bettencourt,91,"64' 9""",323.91700000000003,5,-3
29,30,30,Adam Scott,70,"65' 3""",391.5,6,-3
30,31,31,Blake Adams,84,"65' 5""",196.167,3,-1
31,32,32,Mathias Grönberg,61,"65' 7""",524.6669999999999,8,-6
32,33,33,Retief Goosen,75,"65' 10""",131.583,2,E
33,34,34,Chad Collins,87,"66' 1""",594.8330000000001,9,-3
34,35,35,Kevin Sutherland,86,"66' 2""",396.833,6,-3
35,36,36,Bill Lunde,79,"66' 9""",133.5,2,-2
36,37,37,Henrik Bjornstad,72,"67' 1""",604.0,9,-4
37,38,38,Ted Purdy,86,"67' 2""",805.9169999999999,12,-6
38,39,39,Cameron Percy,73,"67' 5""",876.5830000000001,13,-3
39,40,40,Jeff Overton,89,"67' 8""",541.5830000000001,8,-6
40,T41,T41,Jason Day,82,"68' 0""",340.167,5,-2
41,T41,T41,Bill Haas,87,"68' 0""",407.917,6,-3
42,43,43,Lucas Glover,75,"68' 6""",273.91700000000003,4,-2
43,44,44,Chris DiMarco,88,"68' 8""",206.083,3,-2
44,45,45,Woody Austin,93,"68' 9""",549.75,8,-3
45,46,46,Ricky Barnes,103,"68' 11""",757.6669999999999,11,-4
46,T47,T47,Chris Couch,66,"69' 8""",417.917,6,-1
47,T47,T47,Rory Sabbatini,79,"69' 8""",557.3330000000001,8,-5
48,49,49,Heath Slocum,97,"70' 1""",631.0830000000001,9,-2
49,50,50,Jay Williamson,76,"70' 3""",280.91700000000003,4,-1
50,51,51,Greg Kraft,52,"70' 4""",140.583,2,-1
51,T52,T52,John Senden,103,"70' 7""",776.0,11,-7
52,T52,T52,Cameron Tringale,55,"70' 7""",211.833,3,-1
53,54,54,Andrew McLardy,52,"70' 10""",495.667,7,-2
54,55,55,Kenny Perry,69,"71' 0""",283.83299999999997,4,-1
55,56,56,Troy Merritt,86,"71' 1""",852.9169999999999,12,-3
56,57,57,Jarrod Lyle,54,"71' 9""",143.5,2,-2
57,58,58,Sergio Garcia,58,"71' 10""",287.41700000000003,4,-1
58,59,59,Aaron Baddeley,94,"72' 0""",1223.667,17,-9
59,60,60,Brian Stuard,81,"72' 2""",144.333,2,E
60,61,61,Martin Laird,91,"72' 5""",868.8330000000001,12,-5
61,62,62,Garth Mulroy,53,"72' 6""",145.0,2,-1
62,T63,T63,Camilo Villegas,78,"72' 7""",290.25,4,-2
63,T63,T63,Chris Wilson,65,"72' 7""",145.167,2,-2
64,65,65,Davis Love III,79,"72' 11""",437.667,6,-6
65,66,66,Tim Clark,88,"73' 8""",73.667,1,E
66,67,67,D.A. Points,90,"73' 9""",884.75,12,-3
67,68,68,Aron Price,70,"74' 8""",597.5,8,-3
68,69,69,Brett Quigley,96,"74' 9""",672.4169999999999,9,-6
69,70,70,Brent Delahoussaye,57,"75' 3""",150.417,2,-1
70,71,71,Mike Weir,59,"75' 4""",602.4169999999999,8,-3
71,72,72,Michael Connell,89,"75' 5""",226.167,3,-3
72,73,73,Alex Prugh,88,"75' 6""",604.0830000000001,8,-3
73,T74,T74,Briny Baird,87,"75' 7""",302.41700000000003,4,-2
74,T74,T74,Roland Thatcher,72,"75' 7""",755.9169999999999,10,-5
75,T74,T74,Charles Warren,64,"75' 7""",453.333,6,-1
76,77,77,Spencer Levin,110,"76' 0""",684.3330000000001,9,-3
77,78,78,Vaughn Taylor,87,"76' 1""",456.417,6,-3
78,79,79,Ángel Cabrera,64,"76' 5""",534.6669999999999,7,-4
79,80,80,Steve Lowery,67,"76' 6""",382.333,5,-1
80,81,81,Joe Durant,67,"76' 7""",153.167,2,-1
81,T82,T82,Matt Every,60,"76' 10""",537.6669999999999,7,-4
82,T82,T82,Lee Janzen,77,"76' 10""",614.75,8,-3
83,84,84,Ryan Palmer,84,"77' 2""",462.75,6,-1
84,T85,T85,Jason Dufner,87,"77' 3""",540.75,7,E
85,T85,T85,Vijay Singh,75,"77' 3""",540.8330000000001,7,-3
86,87,87,John Daly,63,"78' 0""",624.0,8,-4
87,88,88,Chris Tidland,77,"78' 2""",547.1669999999999,7,-1
88,89,89,Skip Kendall,58,"78' 5""",156.833,2,+1
89,90,90,Nicholas Thompson,88,"79' 4""",634.6669999999999,8,-1
90,T91,T91,Mark Calcavecchia,50,"79' 6""",397.333,5,-1
91,T91,T91,James Driscoll,78,"79' 6""",715.8330000000001,9,-5
92,93,93,Graham DeLaet,88,"79' 10""",319.16700000000003,4,-3
93,94,94,Steve Wheatcroft,74,"80' 7""",644.6669999999999,8,-3
