,Approach_175-200_yards_RTP_Score_RANK THIS WEEK,Approach_175-200_yards_RTP_Score_RANK LAST WEEK,Approach_175-200_yards_RTP_Score_PLAYER NAME,Approach_175-200_yards_RTP_Score_ROUNDS,Approach_175-200_yards_RTP_Score_AVG RTP
0,1,1,Matt Jones,89,-.106
1,2,2,Paul Casey,64,-.097
2,3,3,Jeff Overton,89,-.073
3,4,4,Vijay Singh,75,-.066
4,5,5,Luke Donald,71,-.062
5,6,6,Chad Collins,87,-.057
6,7,7,Greg Chalmers,93,-.054
7,8,8,Chad Campbell,94,-.053
8,T9,T9,Ángel Cabrera,64,-.051
9,T9,T9,Steve Stricker,73,-.051
10,T11,T11,Ian Poulter,55,-.050
11,T11,T11,Charles Warren,64,-.050
12,13,13,George McNeill,79,-.049
13,14,14,Rickie Fowler,98,-.045
14,T15,T15,Stephen Ames,75,-.043
15,T15,T15,Matt Kuchar,97,-.043
16,17,17,Shaun Micheel,70,-.042
17,18,18,Retief Goosen,75,-.039
18,T19,T19,Mathias Grönberg,61,-.033
19,T19,T19,Pat Perez,90,-.033
20,21,21,Jay Williamson,76,-.031
21,22,22,Nick Watney,91,-.029
22,T23,T23,Michael Sim,64,-.028
23,T23,T23,David Toms,86,-.028
24,T23,T23,Bo Van Pelt,104,-.028
25,T26,T26,Steve Marino,81,-.027
26,T26,T26,Y.E. Yang,72,-.027
27,28,28,Martin Laird,91,-.026
28,29,29,Hunter Mahan,85,-.025
29,T30,T30,Briny Baird,87,-.023
30,T30,T30,Jim Furyk,76,-.023
31,T32,T32,D.A. Points,90,-.022
32,T32,T32,Chris Riley,73,-.022
33,T34,T34,Charles Howell III,103,-.021
34,T34,T34,Garrett Willis,82,-.021
35,36,36,Stewart Cink,84,-.020
36,T37,T37,Jason Day,82,-.018
37,T37,T37,David Duval,71,-.018
38,T37,T37,Padraig Harrington,57,-.018
39,T37,T37,Aron Price,70,-.018
40,41,41,K.J. Choi,82,-.016
41,42,42,Mark Wilson,87,-.015
42,43,43,Woody Austin,93,-.014
43,T44,T44,John Merrick,109,-.013
44,T44,T44,Roger Tambellini,77,-.013
45,T46,T46,Marc Leishman,87,-.012
46,T46,T46,Kevin Stadler,86,-.012
47,48,48,Jonathan Byrd,85,-.011
48,T49,T49,John Daly,63,-.010
49,T49,T49,Justin Rose,78,-.010
50,T49,T49,Kevin Sutherland,86,-.010
51,52,52,Zach Johnson,93,-.009
52,53,53,Dustin Johnson,83,-.008
53,54,54,Chris Couch,66,-.007
54,55,55,Matt Bettencourt,91,-.006
55,56,56,John Mallinger,78,-.005
56,T57,T57,Michael Connell,89,E
57,T57,T57,Joe Durant,67,E
58,T57,T57,Martin Flores,75,E
59,T57,T57,Freddie Jacobson,83,E
60,T57,T57,Jeff Quinney,91,E
61,T57,T57,John Rollins,81,E
62,T57,T57,Jeev Milkha Singh,59,E
63,T57,T57,Paul Stankowski,62,E
64,65,65,Brandt Snedeker,89,+.005
65,66,66,Lee Janzen,77,+.006
66,T67,T67,Rich Barcelo,70,+.007
67,T67,T67,Ernie Els,72,+.007
68,T67,T67,Kenny Perry,69,+.007
69,70,70,Brett Wetterich,54,+.009
70,T71,T71,Kevin Na,94,+.010
71,T71,T71,Heath Slocum,97,+.010
72,73,73,Michael Bradley,77,+.011
73,74,74,John Senden,103,+.013
74,75,75,Greg Owen,69,+.014
75,76,76,Ricky Barnes,103,+.015
76,T77,T77,Kris Blanks,91,+.016
77,T77,T77,Ben Crane,85,+.016
78,T79,T79,Robert Garrigus,71,+.017
79,T79,T79,Nathan Green,86,+.017
80,T81,T81,Graham DeLaet,88,+.018
81,T81,T81,Phil Mickelson,76,+.018
82,T81,T81,Scott Piercy,88,+.018
83,T84,T84,Geoff Ogilvy,62,+.019
84,T84,T84,Tim Petrovic,105,+.019
85,T84,T84,Bubba Watson,77,+.019
86,87,87,Bill Haas,87,+.020
87,88,88,Scott Verplank,74,+.021
88,T89,T89,Sergio Garcia,58,+.022
89,T89,T89,Spencer Levin,110,+.022
90,T91,T91,Aaron Baddeley,94,+.023
91,T91,T91,Jimmy Walker,82,+.023
92,93,93,Brian Davis,101,+.024
93,T94,T94,Henrik Bjornstad,72,+.025
94,T94,T94,Steve Elkington,74,+.025
95,96,96,D.J. Trahan,92,+.026
96,T97,T97,Lucas Glover,75,+.027
97,T97,T97,Charley Hoffman,85,+.027
98,T97,T97,Boo Weekley,88,+.027
99,T100,T100,Jerry Kelly,99,+.028
100,T100,T100,Troy Matteson,84,+.028
101,102,102,Bryce Molder,84,+.030
102,103,103,J.B. Holmes,100,+.031
103,T104,T104,Richard Johnson,90,+.032
104,T104,T104,Rory McIlroy,54,+.032
105,T106,T106,Blake Adams,84,+.034
106,T106,T106,Robert Allenby,76,+.034
107,108,108,Sean O'Hair,84,+.036
108,T109,T109,Scott McCarron,90,+.037
109,T109,T109,Ryan Palmer,84,+.037
110,T109,T109,Josh Teater,101,+.037
111,112,112,Charlie Wi,95,+.040
112,113,113,Rod Pampling,77,+.041
113,T114,T114,Garth Mulroy,53,+.042
114,T114,T114,James Nitties,92,+.042
115,T114,T114,Andres Romero,73,+.042
116,T117,T117,Brendon de Jonge,114,+.043
117,T117,T117,Ryan Moore,80,+.043
118,T119,T119,Jason Bohn,84,+.044
119,T119,T119,Tim Clark,88,+.044
120,121,121,J.J. Henry,92,+.046
121,122,122,Adam Scott,70,+.048
122,123,123,Tom Gillis,97,+.049
123,124,124,Ryuji Imada,90,+.051
124,125,125,Kevin Streelman,90,+.052
125,T126,T126,Brian Gay,101,+.053
126,T126,T126,Tim Herron,79,+.053
127,T126,T126,Michael Letzig,84,+.053
128,T126,T126,Alex Prugh,88,+.053
129,T126,T126,Brett Quigley,96,+.053
