,Approaches_from__275_yards_Rgh_RANK THIS WEEK,Approaches_from__275_yards_Rgh_RANK LAST WEEK,Approaches_from__275_yards_Rgh_PLAYER NAME,Approaches_from__275_yards_Rgh_ROUNDS,Approaches_from__275_yards_Rgh_AVG,Approaches_from__275_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__275_yards_Rgh_# OF ATTEMPTS,Approaches_from__275_yards_Rgh_RELATIVE TO PAR
115,116,116,Chad Collins,87,"108' 2""",324.58299999999997,3,-1
116,117,117,Robert Garrigus,71,"109' 3""",436.917,4,-1
117,118,118,John Daly,63,"109' 6""",109.5,1,-1
118,119,119,Kevin Sutherland,86,"110' 1""",440.417,4,-3
119,120,120,Ryan Palmer,84,"111' 5""",222.833,2,-1
120,121,121,Ian Poulter,55,"111' 8""",111.667,1,E
121,122,122,Sergio Garcia,58,"111' 11""",223.833,2,+2
122,123,123,Rich Barcelo,70,"112' 3""",336.667,3,+1
123,124,124,Jeev Milkha Singh,59,"112' 8""",112.667,1,E
124,125,125,Ryuji Imada,90,"112' 9""",451.0,4,-3
125,126,126,Kris Blanks,91,"113' 2""",339.417,3,-3
126,127,127,Mathew Goggin,85,"113' 3""",453.083,4,-1
127,128,128,Kevin Streelman,90,"113' 8""",795.9169999999999,7,-3
128,129,129,Ted Purdy,86,"113' 10""",682.8330000000001,6,-3
129,130,130,Chris Couch,66,"114' 4""",342.917,3,E
130,131,131,Jason Day,82,"114' 8""",458.583,4,-1
131,T132,T132,Brent Delahoussaye,57,"115' 0""",230.0,2,-1
132,T132,T132,Scott Verplank,74,"115' 0""",230.0,2,-1
133,134,134,Nathan Green,86,"115' 2""",1267.167,11,-4
134,135,135,Boo Weekley,88,"116' 4""",232.583,2,-1
135,136,136,Daniel Chopra,74,"116' 9""",233.5,2,-1
136,137,137,Hunter Mahan,85,"117' 8""",470.667,4,+2
137,138,138,Chris Stroud,90,"117' 11""",353.833,3,-3
138,139,139,Will MacKenzie,72,"118' 3""",118.25,1,+1
139,140,140,Webb Simpson,98,"118' 8""",118.667,1,-1
140,141,141,Ryan Moore,80,"118' 11""",118.917,1,-1
141,142,142,Brenden Pappas,66,"119' 0""",713.75,6,E
142,143,143,Matt Jones,89,"120' 8""",723.75,6,-1
143,144,144,John Rollins,81,"121' 9""",365.333,3,E
144,145,145,Rod Pampling,77,"122' 0""",243.917,2,E
145,146,146,Charlie Wi,95,"122' 10""",368.583,3,-2
146,T147,T147,Matt Every,60,"123' 1""",123.083,1,E
147,T147,T147,Brandt Snedeker,89,"123' 1""",123.083,1,-1
148,149,149,Padraig Harrington,57,"124' 5""",373.167,3,-1
149,150,150,Lucas Glover,75,"124' 9""",374.167,3,-3
150,151,151,Stuart Appleby,101,"125' 0""",500.0,4,-1
151,152,152,Y.E. Yang,72,"125' 6""",251.0,2,E
152,153,153,Jeff Gove,57,"127' 4""",254.667,2,+1
153,154,154,Paul Stankowski,62,"128' 7""",514.1669999999999,4,-1
154,155,155,D.J. Trahan,92,"128' 9""",257.41700000000003,2,+2
155,156,156,Michael Bradley,77,"129' 9""",259.41700000000003,2,-2
156,157,157,Ángel Cabrera,64,"129' 11""",389.75,3,-1
157,158,158,Stephen Ames,75,"133' 3""",399.833,3,-1
158,159,159,Greg Chalmers,93,"137' 2""",137.167,1,E
159,160,160,Justin Rose,78,"137' 7""",275.16700000000003,2,-1
160,161,161,Kevin Johnson,62,"137' 10""",137.833,1,-1
161,162,162,Ricky Barnes,103,"138' 8""",554.5,4,E
162,163,163,Ben Curtis,78,"139' 6""",139.5,1,+1
163,164,164,Omar Uresti,74,"140' 5""",140.417,1,E
164,165,165,Garrett Willis,82,"142' 1""",284.08299999999997,2,+1
165,166,166,Josh Teater,101,"142' 9""",142.75,1,E
166,167,167,Charley Hoffman,85,"151' 4""",151.333,1,+1
167,168,168,Skip Kendall,58,"153' 7""",460.667,3,E
168,169,169,Shaun Micheel,70,"157' 6""",157.5,1,E
169,170,170,Geoff Ogilvy,62,"160' 0""",160.0,1,E
170,171,171,Richard Johnson,90,"161' 0""",161.0,1,E
