,Approaches_50-125_yards-Rgh_RTP_RANK THIS WEEK,Approaches_50-125_yards-Rgh_RTP_RANK LAST WEEK,Approaches_50-125_yards-Rgh_RTP_PLAYER NAME,Approaches_50-125_yards-Rgh_RTP_ROUNDS,Approaches_50-125_yards-Rgh_RTP_AVG RTP
0,1,1,Kevin Sutherland,86,-.232
1,2,2,Dean Wilson,54,-.229
2,3,3,Vijay Singh,75,-.127
3,4,4,Adam Scott,70,-.122
4,5,5,Greg Chalmers,93,-.120
5,6,6,John Rollins,81,-.119
6,7,7,Chris Stroud,90,-.108
7,8,8,Bubba Watson,77,-.105
8,9,9,Will MacKenzie,72,-.102
9,10,10,Ricky Barnes,103,-.100
10,11,11,Mark Calcavecchia,50,-.091
11,12,12,Ben Crane,85,-.083
12,13,13,Jim Furyk,76,-.079
13,T14,T14,Woody Austin,93,-.077
14,T14,T14,J.J. Henry,92,-.077
15,16,16,Steve Stricker,73,-.070
16,T17,T17,Sergio Garcia,58,-.063
17,T17,T17,Cameron Percy,73,-.063
18,T17,T17,Jimmy Walker,82,-.063
19,20,20,Rocco Mediate,71,-.060
20,21,21,Sean O'Hair,84,-.058
21,22,22,Paul Stankowski,62,-.051
22,23,23,Ryuji Imada,90,-.049
23,24,24,Luke Donald,71,-.047
24,25,25,Billy Mayfair,78,-.044
25,26,26,Jeev Milkha Singh,59,-.043
26,27,27,Jonathan Byrd,85,-.039
27,28,28,Hunter Mahan,85,-.035
28,29,29,Jarrod Lyle,54,-.032
29,30,30,Freddie Jacobson,83,-.027
30,T31,T31,Steve Elkington,74,-.026
31,T31,T31,Garth Mulroy,53,-.026
32,T31,T31,David Toms,86,-.026
33,T34,T34,Chad Campbell,94,-.023
34,T34,T34,Padraig Harrington,57,-.023
35,36,36,Bob Estes,79,-.019
36,37,37,Brandt Snedeker,89,-.017
37,38,38,D.A. Points,90,-.016
38,39,39,Justin Rose,78,-.014
39,T40,T40,Graham DeLaet,88,-.013
40,T40,T40,Jeff Overton,89,-.013
41,42,42,Charles Howell III,103,-.011
42,T43,T43,Aaron Baddeley,94,E
43,T43,T43,Rickie Fowler,98,E
44,T43,T43,Brian Gay,101,E
45,T43,T43,Matt Kuchar,97,E
46,T43,T43,Derek Lamely,81,E
47,T43,T43,Justin Leonard,89,E
48,T43,T43,Rory McIlroy,54,E
49,T43,T43,Tom Pernice Jr.,74,E
50,T43,T43,Rory Sabbatini,79,E
51,T43,T43,Camilo Villegas,78,E
52,T43,T43,Charles Warren,64,E
53,54,54,J.B. Holmes,100,+.009
54,55,55,Scott Piercy,88,+.011
55,56,56,Spencer Levin,110,+.012
56,57,57,Ángel Cabrera,64,+.014
57,58,58,Steve Marino,81,+.015
58,59,59,Chad Collins,87,+.018
59,T60,T60,Ryan Moore,80,+.021
60,T60,T60,Heath Slocum,97,+.021
61,62,62,John Mallinger,78,+.022
62,63,63,Tim Clark,88,+.023
63,64,64,Phil Mickelson,76,+.025
64,T65,T65,Alex Cejka,81,+.026
65,T65,T65,Jay Williamson,76,+.026
66,67,67,Mark Wilson,87,+.029
67,68,68,Joe Durant,67,+.030
68,T69,T69,Chris DiMarco,88,+.031
69,T69,T69,Tim Petrovic,105,+.031
70,T71,T71,Rod Pampling,77,+.032
71,T71,T71,Chris Tidland,77,+.032
72,73,73,Jeff Gove,57,+.033
73,74,74,Stewart Cink,84,+.038
74,75,75,David Duval,71,+.039
75,76,76,Robert Allenby,76,+.041
76,77,77,Scott McCarron,90,+.042
77,78,78,Shaun Micheel,70,+.043
78,79,79,Davis Love III,79,+.047
79,80,80,Mathew Goggin,85,+.048
80,T81,T81,Brian Davis,101,+.050
81,T81,T81,Brendon de Jonge,114,+.050
82,83,83,Tim Herron,79,+.051
83,84,84,Ernie Els,72,+.052
84,85,85,John Senden,103,+.053
85,T86,T86,Nick Watney,91,+.054
86,T86,T86,Charlie Wi,95,+.054
87,T88,T88,Joe Ogilvie,99,+.056
88,T88,T88,Scott Verplank,74,+.056
89,90,90,Andrew McLardy,52,+.059
90,T91,T91,Steve Flesch,78,+.064
91,T91,T91,Zach Johnson,93,+.064
92,93,93,Brent Delahoussaye,57,+.065
93,T94,T94,Matt Bettencourt,91,+.067
94,T94,T94,Brett Wetterich,54,+.067
95,96,96,Michael Connell,89,+.070
96,T97,T97,Craig Bowden,56,+.073
97,T97,T97,Michael Bradley,77,+.073
98,99,99,Martin Laird,91,+.074
99,100,100,Bill Lunde,79,+.076
100,T101,T101,Briny Baird,87,+.077
101,T101,T101,Retief Goosen,75,+.077
102,T101,T101,Nathan Green,86,+.077
103,T101,T101,Roland Thatcher,72,+.077
104,105,105,Carl Pettersson,99,+.079
105,T106,T106,Lee Janzen,77,+.080
106,T106,T106,Kenny Perry,69,+.080
107,108,108,Cliff Kresge,50,+.081
108,109,109,Ben Curtis,78,+.082
109,T110,T110,James Driscoll,78,+.083
110,T110,T110,Kevin Na,94,+.083
111,T110,T110,Greg Owen,69,+.083
112,T110,T110,Alex Prugh,88,+.083
113,T114,T114,John Merrick,109,+.086
114,T114,T114,Geoff Ogilvy,62,+.086
115,116,116,Robert Garrigus,71,+.090
116,117,117,Bill Haas,87,+.091
117,T118,T118,Jerry Kelly,99,+.093
118,T118,T118,Jeff Maggert,76,+.093
119,120,120,Cameron Beckman,68,+.096
120,T121,T121,Charley Hoffman,85,+.097
121,T121,T121,Dustin Johnson,83,+.097
122,T121,T121,Michael Letzig,84,+.097
123,T124,T124,Michael Sim,64,+.098
124,T124,T124,D.J. Trahan,92,+.098
125,126,126,Roger Tambellini,77,+.100
126,127,127,Troy Matteson,84,+.103
127,128,128,Webb Simpson,98,+.107
128,T129,T129,George McNeill,79,+.111
129,T129,T129,Kevin Stadler,86,+.111
130,131,131,Matt Jones,89,+.115
131,T132,T132,Jason Bohn,84,+.123
132,T132,T132,Marc Leishman,87,+.123
133,T134,T134,Mathias Grönberg,61,+.125
134,T134,T134,Vaughn Taylor,87,+.125
135,136,136,Jason Day,82,+.127
136,137,137,Vance Veazey,58,+.128
137,T138,T138,David Lutterus,69,+.130
138,T138,T138,Bryce Molder,84,+.130
139,140,140,Stuart Appleby,101,+.131
140,141,141,Johnson Wagner,85,+.133
141,142,142,John Daly,63,+.141
142,143,143,Y.E. Yang,72,+.143
143,144,144,Kris Blanks,91,+.145
144,145,145,Andres Romero,73,+.146
145,T146,T146,Paul Casey,64,+.147
146,T146,T146,Skip Kendall,58,+.147
147,148,148,Bo Van Pelt,104,+.149
148,149,149,Cameron Tringale,55,+.151
149,150,150,Ryan Palmer,84,+.154
150,T151,T151,Daniel Chopra,74,+.155
151,T151,T151,Boo Weekley,88,+.155
152,153,153,Jerod Turner,54,+.156
153,T154,T154,Blake Adams,84,+.157
154,T154,T154,Rich Barcelo,70,+.157
155,T154,T154,K.J. Choi,82,+.157
156,157,157,Brett Quigley,96,+.162
157,T158,T158,Jason Dufner,87,+.167
158,T158,T158,Lucas Glover,75,+.167
159,T158,T158,Aron Price,70,+.167
160,161,161,James Nitties,92,+.175
161,162,162,Ian Poulter,55,+.182
162,163,163,Martin Flores,75,+.184
163,T164,T164,Pat Perez,90,+.185
164,T164,T164,Kevin Streelman,90,+.185
165,166,166,Troy Merritt,86,+.191
166,167,167,Brian Stuard,81,+.203
167,168,168,Paul Goydos,78,+.205
168,169,169,Greg Kraft,52,+.207
169,T170,T170,Tom Gillis,97,+.208
170,T170,T170,Ted Purdy,86,+.208
171,172,172,Nicholas Thompson,88,+.209
172,173,173,Matt Every,60,+.214
173,174,174,Chris Wilson,65,+.220
174,175,175,Brenden Pappas,66,+.222
175,176,176,Omar Uresti,74,+.224
176,177,177,Mike Weir,59,+.225
177,178,178,Garrett Willis,82,+.229
178,179,179,Chris Riley,73,+.231
179,180,180,Stephen Ames,75,+.239
180,181,181,J.P. Hayes,79,+.241
181,182,182,Richard Johnson,90,+.243
182,183,183,Steve Lowery,67,+.245
183,184,184,Justin Bolli,55,+.250
184,185,185,Jeff Quinney,91,+.254
185,186,186,Josh Teater,101,+.256
186,187,187,Steve Wheatcroft,74,+.258
187,188,188,Trevor Immelman,55,+.276
188,189,189,Brad Faxon,58,+.281
189,190,190,Chris Couch,66,+.286
190,191,191,Kevin Johnson,62,+.289
191,192,192,Henrik Bjornstad,72,+.316
