,Approach_100-125_yards_RTP_Score_RANK THIS WEEK,Approach_100-125_yards_RTP_Score_RANK LAST WEEK,Approach_100-125_yards_RTP_Score_PLAYER NAME,Approach_100-125_yards_RTP_Score_ROUNDS,Approach_100-125_yards_RTP_Score_AVG RTP
73,T74,T74,Ricky Barnes,103,-0.171
74,T74,T74,Matt Kuchar,97,-0.171
75,T76,T76,Kris Blanks,91,-0.16899999999999998
76,T76,T76,Jason Bohn,84,-0.16899999999999998
77,78,78,Chris Stroud,90,-0.168
78,T79,T79,Bob Estes,79,-0.16399999999999998
79,T79,T79,Brad Faxon,58,-0.16399999999999998
80,81,81,Rich Barcelo,70,-0.163
81,82,82,Bill Haas,87,-0.162
82,T83,T83,Cameron Beckman,68,-0.161
83,T83,T83,Paul Casey,64,-0.161
84,T83,T83,Nathan Green,86,-0.161
85,T83,T83,Brandt Snedeker,89,-0.161
86,87,87,Cameron Percy,73,-0.16
87,88,88,Matt Jones,89,-0.157
88,T89,T89,Jonathan Byrd,85,-0.156
89,T89,T89,Brian Davis,101,-0.156
90,T89,T89,Jason Dufner,87,-0.156
91,T92,T92,J.P. Hayes,79,-0.155
92,T92,T92,Steve Marino,81,-0.155
93,94,94,John Rollins,81,-0.154
94,95,95,Chad Campbell,94,-0.153
95,96,96,Kevin Streelman,90,-0.152
96,97,97,Joe Durant,67,-0.151
97,T98,T98,Omar Uresti,74,-0.15
98,T98,T98,Mark Wilson,87,-0.15
99,100,100,John Senden,103,-0.149
100,101,101,Michael Sim,64,-0.14800000000000002
101,102,102,Martin Laird,91,-0.147
102,103,103,Brian Stuard,81,-0.145
103,104,104,Alex Cejka,81,-0.14400000000000002
104,105,105,Michael Bradley,77,-0.142
105,T106,T106,Scott McCarron,90,-0.139
106,T106,T106,Shaun Micheel,70,-0.139
107,T106,T106,Jimmy Walker,82,-0.139
108,109,109,Steve Stricker,73,-0.138
109,T110,T110,J.J. Henry,92,-0.136
110,T110,T110,Hunter Mahan,85,-0.136
111,112,112,Jeev Milkha Singh,59,-0.134
112,T113,T113,Robert Garrigus,71,-0.133
113,T113,T113,Tom Gillis,97,-0.133
114,T113,T113,Pat Perez,90,-0.133
115,116,116,Chris Tidland,77,-0.132
116,117,117,Steve Elkington,74,-0.13
117,118,118,Chris DiMarco,88,-0.126
118,T119,T119,Stephen Ames,75,-0.125
119,T119,T119,Michael Connell,89,-0.125
120,T119,T119,Lucas Glover,75,-0.125
121,T122,T122,Steve Wheatcroft,74,-0.124
122,T122,T122,Jay Williamson,76,-0.124
123,124,124,Kenny Perry,69,-0.122
124,125,125,Greg Kraft,52,-0.121
125,T126,T126,Greg Chalmers,93,-0.11900000000000001
126,T126,T126,Greg Owen,69,-0.11900000000000001
127,T126,T126,Rod Pampling,77,-0.11900000000000001
128,129,129,Alex Prugh,88,-0.11800000000000001
129,130,130,Roland Thatcher,72,-0.11699999999999999
130,T131,T131,Davis Love III,79,-0.115
131,T131,T131,Steve Lowery,67,-0.115
132,133,133,Troy Merritt,86,-0.11199999999999999
133,T134,T134,Aaron Baddeley,94,-0.11
134,T134,T134,Boo Weekley,88,-0.11
135,T134,T134,Brett Wetterich,54,-0.11
136,T137,T137,James Driscoll,78,-0.10800000000000001
137,T137,T137,Michael Letzig,84,-0.10800000000000001
138,T137,T137,Joe Ogilvie,99,-0.10800000000000001
139,T140,T140,Blake Adams,84,-0.107
140,T140,T140,Steve Flesch,78,-0.107
141,T140,T140,Josh Teater,101,-0.107
142,T143,T143,Vaughn Taylor,87,-0.10400000000000001
143,T143,T143,Charles Warren,64,-0.10400000000000001
144,145,145,Andres Romero,73,-0.102
145,T146,T146,Mathias Grönberg,61,-0.1
146,T146,T146,Lee Janzen,77,-0.1
147,148,148,D.J. Trahan,92,-0.098
148,149,149,Tim Herron,79,-0.09699999999999999
149,T150,T150,Brett Quigley,96,-0.095
150,T150,T150,Nicholas Thompson,88,-0.095
151,T152,T152,Retief Goosen,75,-0.09300000000000001
152,T152,T152,John Merrick,109,-0.09300000000000001
153,154,154,Chris Couch,66,-0.091
154,T155,T155,Troy Matteson,84,-0.09
155,T155,T155,Kevin Na,94,-0.09
156,157,157,Chris Wilson,65,-0.08900000000000001
157,158,158,Graham DeLaet,88,-0.08800000000000001
158,159,159,Briny Baird,87,-0.084
159,T160,T160,Henrik Bjornstad,72,-0.083
160,T160,T160,Jason Day,82,-0.083
161,162,162,Cliff Kresge,50,-0.08
162,163,163,Martin Flores,75,-0.078
163,164,164,Ian Poulter,55,-0.077
164,165,165,James Nitties,92,-0.076
165,T166,T166,Sergio Garcia,58,-0.07400000000000001
166,T166,T166,Kevin Sutherland,86,-0.07400000000000001
167,168,168,Daniel Chopra,74,-0.069
168,169,169,Roger Tambellini,77,-0.068
169,170,170,Craig Bowden,56,-0.066
170,171,171,Rocco Mediate,71,-0.064
171,172,172,Justin Bolli,55,-0.063
172,173,173,Bill Lunde,79,-0.061
173,174,174,Mark Calcavecchia,50,-0.055
174,175,175,Rickie Fowler,98,-0.05
175,T176,T176,Matt Bettencourt,91,-0.038
176,T176,T176,Johnson Wagner,85,-0.038
177,178,178,Vance Veazey,58,-0.035
178,179,179,Ángel Cabrera,64,-0.034
179,T180,T180,Padraig Harrington,57,-0.021
180,T180,T180,Derek Lamely,81,-0.021
181,182,182,Ted Purdy,86,-0.019
182,T183,T183,John Daly,63,-0.016
183,T183,T183,Kevin Johnson,62,-0.016
184,185,185,Geoff Ogilvy,62,-0.015
185,T186,T186,Jeff Gove,57,-0.013999999999999999
186,T186,T186,Bubba Watson,77,-0.013999999999999999
187,188,188,Trevor Immelman,55,0.015
188,189,189,Andrew McLardy,52,0.036000000000000004
189,190,190,David Lutterus,69,0.039
190,191,191,Jerod Turner,54,0.098
191,192,192,Garth Mulroy,53,0.12300000000000001
