,Approaches_from_100-125_yards_RANK THIS WEEK,Approaches_from_100-125_yards_RANK LAST WEEK,Approaches_from_100-125_yards_PLAYER NAME,Approaches_from_100-125_yards_ROUNDS,Approaches_from_100-125_yards_AVG,Approaches_from_100-125_yards_TOTAL DISTANCE (FEET),Approaches_from_100-125_yards_# OF ATTEMPTS,Approaches_from_100-125_yards_RELATIVE TO PAR
0,1,1,Scott Verplank,74,"15' 5""",1142.833,74,-14
1,2,2,Brad Faxon,58,"15' 7""",1140.25,73,-12
2,3,3,Garrett Willis,82,"15' 10""",1587.0829999999999,100,-28
3,4,4,Adam Scott,70,"16' 0""",1471.9170000000001,92,-25
4,5,5,Phil Mickelson,76,"16' 6""",1190.667,72,-18
5,6,6,Padraig Harrington,57,"16' 8""",800.8330000000001,48,-1
6,7,7,Paul Goydos,78,"16' 9""",1522.5,91,-16
7,T8,T8,Brendon de Jonge,114,"16' 10""",2882.5,171,-45
8,T8,T8,Brian Gay,101,"16' 10""",1987.0,118,-26
9,T8,T8,Dean Wilson,54,"16' 10""",1366.5829999999999,81,-22
10,11,11,Bill Haas,87,"17' 0""",1984.9170000000001,117,-19
11,12,12,Tim Clark,88,"17' 1""",1741.0,102,-20
12,T13,T13,Chris DiMarco,88,"17' 3""",2048.833,119,-15
13,T13,T13,Justin Leonard,89,"17' 3""",1843.3329999999999,107,-36
14,15,15,Jason Bohn,84,"17' 4""",2042.0,118,-20
15,T16,T16,David Duval,71,"17' 5""",1448.5,83,-18
16,T16,T16,Rory McIlroy,54,"17' 5""",921.75,53,-10
17,T18,T18,Alex Cejka,81,"17' 6""",1821.25,104,-15
18,T18,T18,Freddie Jacobson,83,"17' 6""",2203.083,126,-31
19,T20,T20,Cameron Beckman,68,"17' 7""",1528.1670000000001,87,-14
20,T20,T20,Ben Curtis,78,"17' 7""",1938.0,110,-32
21,T20,T20,Spencer Levin,110,"17' 7""",2669.667,152,-40
22,23,23,Zach Johnson,93,"17' 8""",1817.4170000000001,103,-19
23,T24,T24,Bob Estes,79,"17' 9""",2161.417,122,-20
24,T24,T24,Jerry Kelly,99,"17' 9""",2098.083,118,-28
25,T24,T24,Bryce Molder,84,"17' 9""",2058.75,116,-25
26,T24,T24,Tom Pernice Jr.,74,"17' 9""",1667.75,94,-23
27,T28,T28,Chris Riley,73,"17' 10""",1677.8329999999999,94,-31
28,T28,T28,Kevin Stadler,86,"17' 10""",2049.5,115,-23
29,T28,T28,Camilo Villegas,78,"17' 10""",1264.0,71,-15
30,31,31,Greg Kraft,52,"17' 11""",1182.75,66,-8
31,T32,T32,Ernie Els,72,"18' 0""",1153.167,64,-15
32,T32,T32,Brenden Pappas,66,"18' 0""",1528.25,85,-19
33,T32,T32,Webb Simpson,98,"18' 0""",2611.917,145,-33
34,T35,T35,Rory Sabbatini,79,"18' 2""",1563.1670000000001,86,-27
35,T35,T35,Steve Stricker,73,"18' 2""",1054.25,58,-8
36,T35,T35,Chris Stroud,90,"18' 2""",2483.333,137,-23
37,T35,T35,Mike Weir,59,"18' 2""",798.75,44,-9
38,T39,T39,Stuart Appleby,101,"18' 3""",2114.333,116,-24
39,T39,T39,Brian Davis,101,"18' 3""",1992.0829999999999,109,-17
40,T39,T39,Vijay Singh,75,"18' 3""",1711.5829999999999,94,-23
41,T39,T39,Cameron Tringale,55,"18' 3""",1607.4170000000001,88,-19
42,43,43,Jeev Milkha Singh,59,"18' 4""",1502.9170000000001,82,-11
43,T44,T44,Rickie Fowler,98,"18' 5""",2575.333,140,-7
44,T44,T44,Jarrod Lyle,54,"18' 5""",1398.25,76,-14
45,T44,T44,Cameron Percy,73,"18' 5""",1727.25,94,-15
46,T44,T44,Paul Stankowski,62,"18' 5""",1605.25,87,-16
47,T48,T48,Ricky Barnes,103,"18' 6""",2160.417,117,-20
48,T48,T48,Jim Furyk,76,"18' 6""",1497.8329999999999,81,-19
