,Approaches__200_yards-Rgh_RTP_RANK THIS WEEK,Approaches__200_yards-Rgh_RTP_RANK LAST WEEK,Approaches__200_yards-Rgh_RTP_PLAYER NAME,Approaches__200_yards-Rgh_RTP_ROUNDS,Approaches__200_yards-Rgh_RTP_AVG RTP
82,83,83,Vijay Singh,75,-.081
83,84,84,Kevin Na,94,-.075
84,85,85,Michael Sim,64,-.074
85,86,86,Michael Bradley,77,-.073
86,87,87,Padraig Harrington,57,-.071
87,88,88,Nicholas Thompson,88,-.061
88,89,89,Zach Johnson,93,-.059
89,T90,T90,Justin Bolli,55,-.056
90,T90,T90,Derek Lamely,81,-.056
91,92,92,Jimmy Walker,82,-.055
92,93,93,Brett Quigley,96,-.053
93,94,94,John Merrick,109,-.051
94,95,95,Joe Ogilvie,99,-.050
95,96,96,Cameron Percy,73,-.045
96,97,97,Bob Estes,79,-.043
97,98,98,Rod Pampling,77,-.034
98,99,99,Greg Owen,69,-.032
99,100,100,Trevor Immelman,55,-.029
100,T101,T101,Retief Goosen,75,-.028
101,T101,T101,John Rollins,81,-.028
102,103,103,Vaughn Taylor,87,-.026
103,104,104,Kevin Stadler,86,-.025
104,105,105,Luke Donald,71,-.024
105,T106,T106,Stuart Appleby,101,-.023
106,T106,T106,Michael Letzig,84,-.023
107,108,108,Steve Marino,81,-.022
108,109,109,Jeff Quinney,91,-.021
109,110,110,Spencer Levin,110,-.019
110,T111,T111,Kris Blanks,91,E
111,T111,T111,Alex Cejka,81,E
112,T111,T111,Michael Connell,89,E
113,T111,T111,Chris DiMarco,88,E
114,T111,T111,Jason Dufner,87,E
115,T111,T111,Rickie Fowler,98,E
116,T111,T111,Jim Furyk,76,E
117,T111,T111,Jeff Gove,57,E
118,T111,T111,J.P. Hayes,79,E
119,T111,T111,Charley Hoffman,85,E
120,T111,T111,Garth Mulroy,53,E
121,T111,T111,Geoff Ogilvy,62,E
122,T111,T111,Kenny Perry,69,E
123,T111,T111,Andres Romero,73,E
124,T111,T111,Heath Slocum,97,E
125,T111,T111,Chris Stroud,90,E
126,T111,T111,Brian Stuard,81,E
127,T111,T111,Josh Teater,101,E
128,T111,T111,Jerod Turner,54,E
129,130,130,Ryuji Imada,90,+.015
130,131,131,Ricky Barnes,103,+.016
131,132,132,Woody Austin,93,+.019
132,133,133,Kevin Streelman,90,+.021
133,134,134,Paul Goydos,78,+.026
134,135,135,Hunter Mahan,85,+.028
135,136,136,Chris Wilson,65,+.032
136,T137,T137,Brian Gay,101,+.037
137,T137,T137,Charlie Wi,95,+.037
138,139,139,Paul Stankowski,62,+.040
139,140,140,Mike Weir,59,+.049
140,141,141,Richard Johnson,90,+.053
141,T142,T142,Chad Campbell,94,+.057
142,T142,T142,David Toms,86,+.057
143,144,144,Scott Piercy,88,+.072
144,145,145,Matt Bettencourt,91,+.075
145,146,146,Rich Barcelo,70,+.079
146,147,147,Steve Flesch,78,+.080
147,148,148,Freddie Jacobson,83,+.081
148,149,149,Billy Mayfair,78,+.083
149,150,150,Greg Chalmers,93,+.087
150,151,151,Scott Verplank,74,+.094
151,152,152,James Nitties,92,+.095
152,153,153,D.A. Points,90,+.098
153,T154,T154,Blake Adams,84,+.100
154,T154,T154,Bryce Molder,84,+.100
155,156,156,Mark Wilson,87,+.103
156,157,157,Matt Kuchar,97,+.108
157,158,158,Tim Clark,88,+.111
158,T159,T159,Tim Herron,79,+.121
159,T159,T159,Justin Leonard,89,+.121
160,T159,T159,Aron Price,70,+.121
161,T162,T162,Kevin Johnson,62,+.125
162,T162,T162,Jeff Maggert,76,+.125
163,164,164,Chad Collins,87,+.130
164,165,165,Steve Wheatcroft,74,+.133
165,166,166,Stephen Ames,75,+.135
166,167,167,Jay Williamson,76,+.136
167,T168,T168,Nathan Green,86,+.143
168,T168,T168,Dean Wilson,54,+.143
169,170,170,Roger Tambellini,77,+.147
170,171,171,David Duval,71,+.148
171,172,172,Brent Delahoussaye,57,+.150
172,173,173,Will MacKenzie,72,+.152
173,174,174,Brandt Snedeker,89,+.154
174,175,175,Brian Davis,101,+.163
175,T176,T176,Cliff Kresge,50,+.167
176,T176,T176,Carl Pettersson,99,+.167
177,178,178,Shaun Micheel,70,+.174
178,179,179,Ian Poulter,55,+.176
179,180,180,Garrett Willis,82,+.182
180,T181,T181,Cameron Beckman,68,+.194
181,T181,T181,Mark Calcavecchia,50,+.194
182,183,183,Tim Petrovic,105,+.204
183,184,184,Ben Curtis,78,+.209
184,185,185,Vance Veazey,58,+.214
185,186,186,Craig Bowden,56,+.231
186,187,187,Skip Kendall,58,+.276
187,188,188,Greg Kraft,52,+.278
188,189,189,Rocco Mediate,71,+.292
189,190,190,Chris Riley,73,+.333
190,191,191,Joe Durant,67,+.368
191,192,192,Brad Faxon,58,+.457
