,Approach_250-275_yards_RTP_RANK THIS WEEK,Approach_250-275_yards_RTP_RANK LAST WEEK,Approach_250-275_yards_RTP_PLAYER NAME,Approach_250-275_yards_RTP_ROUNDS,Approach_250-275_yards_RTP_AVG RTP
167,T166,T166,Ian Poulter,55,-0.33299999999999996
168,T166,T166,Jerod Turner,54,-0.33299999999999996
169,170,170,Charles Warren,64,-0.321
170,171,171,Brian Gay,101,-0.32
171,T172,T172,Jeff Maggert,76,-0.318
172,T172,T172,Bryce Molder,84,-0.318
173,174,174,Brenden Pappas,66,-0.313
174,175,175,Scott McCarron,90,-0.303
175,176,176,Alex Cejka,81,-0.292
176,T177,T177,Robert Garrigus,71,-0.28600000000000003
177,T177,T177,Ryuji Imada,90,-0.28600000000000003
178,T177,T177,Jeff Overton,89,-0.28600000000000003
179,T177,T177,Scott Verplank,74,-0.28600000000000003
180,181,181,Dustin Johnson,83,-0.28
181,182,182,Mathias Grönberg,61,-0.25
182,183,183,Steve Lowery,67,-0.23800000000000002
183,T184,T184,Rory McIlroy,54,-0.231
184,T184,T184,Vijay Singh,75,-0.231
185,186,186,Nick Watney,91,-0.217
186,187,187,Chris Wilson,65,-0.21100000000000002
187,T188,T188,Craig Bowden,56,-0.2
188,T188,T188,Andrew McLardy,52,-0.2
189,190,190,J.P. Hayes,79,-0.188
190,191,191,Freddie Jacobson,83,-0.14300000000000002
191,192,192,Brian Stuard,81,-0.11800000000000001
