,Approaches_150-175_yards-Rgh_RTP_RANK THIS WEEK,Approaches_150-175_yards-Rgh_RTP_RANK LAST WEEK,Approaches_150-175_yards-Rgh_RTP_PLAYER NAME,Approaches_150-175_yards-Rgh_RTP_ROUNDS,Approaches_150-175_yards-Rgh_RTP_AVG RTP
0,1,1,Luke Donald,71,-.045
1,2,2,Stewart Cink,84,-.039
2,3,3,Retief Goosen,75,-.027
3,4,4,Tim Clark,88,-.024
4,5,5,Justin Leonard,89,-.020
5,6,6,Michael Sim,64,E
6,7,7,Kevin Streelman,90,+.020
7,8,8,Chris Couch,66,+.024
8,9,9,Woody Austin,93,+.031
9,10,10,Ryan Palmer,84,+.032
10,11,11,John Senden,103,+.036
11,T12,T12,Daniel Chopra,74,+.037
12,T12,T12,Ernie Els,72,+.037
13,T12,T12,Dean Wilson,54,+.037
14,15,15,Steve Stricker,73,+.042
15,16,16,Zach Johnson,93,+.043
16,17,17,Will MacKenzie,72,+.056
17,18,18,Trevor Immelman,55,+.059
18,19,19,J.J. Henry,92,+.062
19,20,20,Jeff Quinney,91,+.065
20,21,21,Jeff Overton,89,+.066
21,22,22,Matt Jones,89,+.067
22,23,23,Ben Curtis,78,+.068
23,24,24,Bill Haas,87,+.069
24,25,25,J.P. Hayes,79,+.071
25,26,26,Bryce Molder,84,+.072
26,27,27,Brenden Pappas,66,+.073
27,T28,T28,Kevin Na,94,+.075
28,T28,T28,Justin Rose,78,+.075
29,T30,T30,Charles Howell III,103,+.077
30,T30,T30,Mike Weir,59,+.077
31,32,32,Chris Tidland,77,+.078
32,33,33,Paul Casey,64,+.085
33,34,34,David Lutterus,69,+.087
34,35,35,D.J. Trahan,92,+.088
35,36,36,Brian Gay,101,+.089
36,T37,T37,J.B. Holmes,100,+.093
37,T37,T37,Jeev Milkha Singh,59,+.093
38,T39,T39,Skip Kendall,58,+.095
39,T39,T39,George McNeill,79,+.095
40,41,41,Brett Quigley,96,+.096
41,42,42,D.A. Points,90,+.097
42,T43,T43,Jonathan Byrd,85,+.098
43,T43,T43,Ángel Cabrera,64,+.098
44,45,45,Lucas Glover,75,+.100
45,46,46,Spencer Levin,110,+.101
46,47,47,Ryuji Imada,90,+.102
47,48,48,Billy Mayfair,78,+.103
48,49,49,Roland Thatcher,72,+.104
49,50,50,Jarrod Lyle,54,+.105
