,Approaches_from_225-250_yards_Rgh_RANK THIS WEEK,Approaches_from_225-250_yards_Rgh_RANK LAST WEEK,Approaches_from_225-250_yards_Rgh_PLAYER NAME,Approaches_from_225-250_yards_Rgh_ROUNDS,Approaches_from_225-250_yards_Rgh_AVG,Approaches_from_225-250_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_225-250_yards_Rgh_# OF ATTEMPTS,Approaches_from_225-250_yards_Rgh_RELATIVE TO PAR
0,1,1,Aron Price,70,"33' 6""",134.0,4,-1
1,2,2,Briny Baird,87,"36' 4""",327.33299999999997,9,-6
2,3,3,Jarrod Lyle,54,"39' 0""",156.0,4,-4
3,4,4,Robert Allenby,76,"44' 6""",311.33299999999997,7,-6
4,5,5,Chris Couch,66,"45' 2""",361.0,8,-6
5,6,6,J.P. Hayes,79,"45' 11""",183.5,4,-2
6,7,7,John Mallinger,78,"47' 6""",427.833,9,-2
7,8,8,Hunter Mahan,85,"48' 4""",338.417,7,-1
8,9,9,Tom Gillis,97,"48' 7""",340.333,7,-3
9,T10,T10,Rory McIlroy,54,"48' 11""",293.33299999999997,6,-4
10,T10,T10,Rod Pampling,77,"48' 11""",342.5,7,-4
11,T12,T12,Kevin Johnson,62,"50' 1""",200.417,4,+1
12,T12,T12,Chris Stroud,90,"50' 1""",350.583,7,-1
13,14,14,Matt Every,60,"50' 3""",402.25,8,-7
14,15,15,Alex Cejka,81,"50' 4""",251.5,5,+1
15,16,16,Y.E. Yang,72,"50' 7""",506.167,10,-1
16,17,17,Cameron Percy,73,"51' 7""",464.417,9,E
17,18,18,Ben Crane,85,"52' 1""",468.833,9,-6
18,19,19,Adam Scott,70,"53' 2""",425.417,8,-3
19,20,20,Charles Warren,64,"54' 0""",431.833,8,+1
20,21,21,Rory Sabbatini,79,"54' 5""",544.5,10,-3
21,T22,T22,Retief Goosen,75,"55' 2""",496.417,9,-4
22,T22,T22,Pat Perez,90,"55' 2""",606.8330000000001,11,-4
23,T24,T24,Zach Johnson,93,"55' 7""",500.5,9,-5
24,T24,T24,Sean O'Hair,84,"55' 7""",611.25,11,-7
25,26,26,Omar Uresti,74,"55' 9""",222.833,4,E
26,27,27,D.J. Trahan,92,"56' 0""",616.3330000000001,11,-6
27,T28,T28,Davis Love III,79,"56' 5""",282.16700000000003,5,-3
28,T28,T28,Boo Weekley,88,"56' 5""",620.75,11,-5
29,30,30,K.J. Choi,82,"56' 9""",681.0,12,-8
30,31,31,Ryan Palmer,84,"57' 1""",741.75,13,-2
31,32,32,James Nitties,92,"57' 3""",515.0830000000001,9,-1
32,T33,T33,Luke Donald,71,"57' 5""",689.4169999999999,12,-3
33,T33,T33,Matt Jones,89,"57' 5""",459.5,8,-3
34,35,35,Tom Pernice Jr.,74,"58' 0""",348.0,6,-4
35,36,36,Richard Johnson,90,"58' 7""",644.3330000000001,11,-3
36,37,37,Bryce Molder,84,"58' 11""",706.6669999999999,12,+1
37,38,38,Joe Ogilvie,99,"59' 9""",1135.417,19,-2
38,39,39,Dustin Johnson,83,"59' 10""",777.3330000000001,13,-8
39,40,40,Geoff Ogilvy,62,"60' 1""",300.5,5,E
40,41,41,Jason Dufner,87,"60' 5""",906.5830000000001,15,E
41,42,42,Mike Weir,59,"60' 7""",727.3330000000001,12,+1
42,43,43,John Rollins,81,"60' 8""",545.9169999999999,9,E
43,44,44,Chris Tidland,77,"60' 11""",609.3330000000001,10,-1
44,T45,T45,Brian Davis,101,"61' 4""",736.25,12,-5
45,T45,T45,Bill Lunde,79,"61' 4""",245.417,4,-5
46,T45,T45,Phil Mickelson,76,"61' 4""",859.1669999999999,14,-7
47,48,48,John Senden,103,"61' 7""",862.5,14,-5
48,49,49,Bob Estes,79,"61' 8""",678.75,11,-4
49,50,50,Brandt Snedeker,89,"61' 9""",494.25,8,-1
50,51,51,Daniel Chopra,74,"61' 10""",927.6669999999999,15,E
51,52,52,Martin Laird,91,"62' 3""",995.8330000000001,16,E
52,T53,T53,Garth Mulroy,53,"62' 8""",564.0830000000001,9,-3
53,T53,T53,Vijay Singh,75,"62' 8""",501.5,8,-4
54,55,55,Michael Connell,89,"62' 11""",629.0,10,-3
55,56,56,Rickie Fowler,98,"63' 1""",1071.75,17,-1
56,57,57,Michael Letzig,84,"63' 2""",695.0830000000001,11,-3
57,T58,T58,Rich Barcelo,70,"63' 5""",887.6669999999999,14,-1
58,T58,T58,Greg Chalmers,93,"63' 5""",824.5830000000001,13,-3
59,T58,T58,Michael Sim,64,"63' 5""",316.91700000000003,5,-2
60,61,61,Spencer Levin,110,"63' 6""",1143.333,18,-4
61,62,62,Sergio Garcia,58,"63' 7""",635.4169999999999,10,-6
62,63,63,Steve Flesch,78,"63' 10""",638.0830000000001,10,-2
63,T64,T64,Bill Haas,87,"64' 0""",1343.9170000000001,21,-11
64,T64,T64,Alex Prugh,88,"64' 0""",1216.417,19,-2
65,T66,T66,Justin Bolli,55,"64' 2""",320.66700000000003,5,-1
66,T66,T66,Jonathan Byrd,85,"64' 2""",770.1669999999999,12,-3
67,T68,T68,Kris Blanks,91,"64' 3""",900.0,14,+4
68,T68,T68,Kenny Perry,69,"64' 3""",192.833,3,-1
69,70,70,Lucas Glover,75,"64' 4""",450.083,7,-3
70,71,71,Justin Rose,78,"64' 5""",965.6669999999999,15,-4
71,T72,T72,George McNeill,79,"64' 7""",1356.0829999999999,21,-8
72,T72,T72,Kevin Streelman,90,"64' 7""",1098.167,17,E
73,T74,T74,Joe Durant,67,"64' 9""",453.083,7,+4
74,T74,T74,Jeff Gove,57,"64' 9""",582.75,9,E
75,T74,T74,Bo Van Pelt,104,"64' 9""",647.5830000000001,10,-2
76,T77,T77,James Driscoll,78,"64' 11""",1103.583,17,-5
77,T77,T77,Mathias Grönberg,61,"64' 11""",389.25,6,+1
78,T77,T77,Marc Leishman,87,"64' 11""",454.5,7,-4
79,80,80,Scott Verplank,74,"65' 3""",521.9169999999999,8,+3
80,81,81,Tim Petrovic,105,"65' 4""",718.25,11,+1
81,82,82,Brendon de Jonge,114,"65' 7""",983.25,15,-4
82,83,83,Steve Lowery,67,"66' 5""",1062.5,16,-5
83,84,84,Brenden Pappas,66,"66' 6""",465.5,7,-1
84,85,85,Jay Williamson,76,"66' 8""",400.167,6,-1
85,T86,T86,Tim Clark,88,"66' 10""",601.3330000000001,9,-1
