,Approach__200_yards_RTP_Score_RANK THIS WEEK,Approach__200_yards_RTP_Score_RANK LAST WEEK,Approach__200_yards_RTP_Score_PLAYER NAME,Approach__200_yards_RTP_Score_ROUNDS,Approach__200_yards_RTP_Score_AVG RTP
83,T83,T83,Rory McIlroy,54,-.149
84,T83,T83,Adam Scott,70,-.149
85,86,86,Mike Weir,59,-.148
86,T87,T87,Graham DeLaet,88,-.147
87,T87,T87,Steve Marino,81,-.147
88,T87,T87,John Rollins,81,-.147
89,T90,T90,J.P. Hayes,79,-.145
90,T90,T90,David Lutterus,69,-.145
91,92,92,Mathew Goggin,85,-.143
92,T93,T93,Robert Allenby,76,-.141
93,T93,T93,K.J. Choi,82,-.141
94,T95,T95,Alex Cejka,81,-.140
95,T95,T95,Kevin Sutherland,86,-.140
96,T97,T97,Daniel Chopra,74,-.139
97,T97,T97,Joe Durant,67,-.139
98,T97,T97,Robert Garrigus,71,-.139
99,100,100,Matt Every,60,-.138
100,101,101,Ángel Cabrera,64,-.137
101,102,102,Greg Chalmers,93,-.136
102,103,103,Stewart Cink,84,-.133
103,T104,T104,Henrik Bjornstad,72,-.132
104,T104,T104,Luke Donald,71,-.132
105,T104,T104,Ted Purdy,86,-.132
106,107,107,Stephen Ames,75,-.131
107,T108,T108,Troy Matteson,84,-.130
108,T108,T108,Ian Poulter,55,-.130
109,110,110,Michael Connell,89,-.129
110,T111,T111,Jim Furyk,76,-.127
111,T111,T111,Geoff Ogilvy,62,-.127
112,113,113,Webb Simpson,98,-.126
113,114,114,David Duval,71,-.125
114,115,115,Chad Campbell,94,-.123
115,T116,T116,Ricky Barnes,103,-.122
116,T116,T116,Brian Stuard,81,-.122
117,T118,T118,Matt Jones,89,-.121
118,T118,T118,Carl Pettersson,99,-.121
119,T118,T118,Nick Watney,91,-.121
120,121,121,Michael Bradley,77,-.118
121,T122,T122,Cameron Beckman,68,-.117
122,T122,T122,Bubba Watson,77,-.117
123,124,124,Sergio Garcia,58,-.115
124,125,125,Andrew McLardy,52,-.114
125,T126,T126,Freddie Jacobson,83,-.113
126,T126,T126,Jerry Kelly,99,-.113
127,T126,T126,Mark Wilson,87,-.113
128,129,129,Steve Flesch,78,-.109
129,T130,T130,Stuart Appleby,101,-.108
130,T130,T130,Dean Wilson,54,-.108
131,T132,T132,Nathan Green,86,-.105
132,T132,T132,Spencer Levin,110,-.105
133,T132,T132,Brenden Pappas,66,-.105
134,135,135,Ben Crane,85,-.103
135,136,136,Mathias Grönberg,61,-.100
136,T137,T137,George McNeill,79,-.099
137,T137,T137,Ryan Palmer,84,-.099
138,T137,T137,Kevin Stadler,86,-.099
139,140,140,Billy Mayfair,78,-.097
140,T141,T141,Brian Davis,101,-.096
141,T141,T141,Chris DiMarco,88,-.096
142,T141,T141,Tim Herron,79,-.096
143,T141,T141,Ryuji Imada,90,-.096
144,T141,T141,Heath Slocum,97,-.096
145,T146,T146,Rocco Mediate,71,-.095
146,T146,T146,Garrett Willis,82,-.095
147,T148,T148,Briny Baird,87,-.094
148,T148,T148,Roland Thatcher,72,-.094
149,150,150,Richard Johnson,90,-.092
150,T151,T151,Tim Clark,88,-.090
151,T151,T151,Chris Riley,73,-.090
152,T151,T151,Charlie Wi,95,-.090
153,154,154,Vijay Singh,75,-.088
154,155,155,Brandt Snedeker,89,-.086
155,T156,T156,Tom Pernice Jr.,74,-.082
156,T156,T156,D.A. Points,90,-.082
157,T156,T156,Jeev Milkha Singh,59,-.082
158,T156,T156,Roger Tambellini,77,-.082
159,T156,T156,Johnson Wagner,85,-.082
160,161,161,Steve Lowery,67,-.081
161,162,162,Trevor Immelman,55,-.080
162,163,163,Cliff Kresge,50,-.079
163,164,164,Chris Wilson,65,-.078
164,165,165,Greg Owen,69,-.077
165,166,166,Brian Gay,101,-.075
166,167,167,Jimmy Walker,82,-.072
167,168,168,Chad Collins,87,-.063
168,169,169,Tim Petrovic,105,-.062
169,170,170,Jeff Overton,89,-.061
170,171,171,Y.E. Yang,72,-.054
171,172,172,Nicholas Thompson,88,-.053
172,173,173,Bryce Molder,84,-.048
173,174,174,Jeff Maggert,76,-.043
174,175,175,Brent Delahoussaye,57,-.041
175,176,176,Jay Williamson,76,-.038
176,177,177,Justin Bolli,55,-.026
177,T178,T178,Lee Janzen,77,-.021
178,T178,T178,Omar Uresti,74,-.021
179,180,180,Ben Curtis,78,-.019
180,T181,T181,Jeff Gove,57,-.008
181,T181,T181,Justin Leonard,89,-.008
182,T183,T183,Paul Goydos,78,E
183,T183,T183,Jeff Quinney,91,E
184,185,185,Brad Faxon,58,+.016
185,186,186,Vance Veazey,58,+.022
186,187,187,Skip Kendall,58,+.034
187,188,188,Scott Verplank,74,+.038
188,189,189,Craig Bowden,56,+.050
189,190,190,Kevin Johnson,62,+.066
190,191,191,Greg Kraft,52,+.100
191,192,192,Jerod Turner,54,+.110
