,Approaches_from_200-225_yards_Rgh_RANK THIS WEEK,Approaches_from_200-225_yards_Rgh_RANK LAST WEEK,Approaches_from_200-225_yards_Rgh_PLAYER NAME,Approaches_from_200-225_yards_Rgh_ROUNDS,Approaches_from_200-225_yards_Rgh_AVG,Approaches_from_200-225_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_200-225_yards_Rgh_# OF ATTEMPTS,Approaches_from_200-225_yards_Rgh_RELATIVE TO PAR
0,1,1,Omar Uresti,74,"39' 7""",435.0,11,-3
1,2,2,Robert Garrigus,71,"41' 10""",627.9169999999999,15,-1
2,3,3,Y.E. Yang,72,"43' 0""",730.5,17,-2
3,4,4,Jonathan Byrd,85,"44' 7""",1025.333,23,+2
4,5,5,Adam Scott,70,"46' 11""",703.9169999999999,15,+3
5,6,6,Steve Flesch,78,"47' 2""",1369.0,29,+8
6,7,7,Mathias Grönberg,61,"49' 6""",495.25,10,+3
7,8,8,Andrew McLardy,52,"49' 7""",297.33299999999997,6,-1
8,9,9,Ernie Els,72,"49' 8""",695.3330000000001,14,+2
9,10,10,Ben Crane,85,"50' 1""",1101.167,22,+2
10,11,11,Woody Austin,93,"50' 2""",1404.75,28,+4
11,12,12,Rory McIlroy,54,"50' 3""",351.75,7,-2
12,13,13,Ricky Barnes,103,"50' 4""",1762.0,35,+10
13,14,14,James Driscoll,78,"50' 6""",1010.3330000000001,20,E
14,T15,T15,K.J. Choi,82,"50' 10""",812.75,16,-1
15,T15,T15,Nicholas Thompson,88,"50' 10""",813.25,16,E
16,17,17,Geoff Ogilvy,62,"51' 0""",1019.8330000000001,20,+3
17,18,18,Bill Haas,87,"51' 1""",765.9169999999999,15,-4
18,19,19,Dustin Johnson,83,"51' 5""",874.6669999999999,17,-5
19,20,20,Lucas Glover,75,"52' 4""",732.9169999999999,14,+2
20,21,21,Daniel Chopra,74,"52' 5""",1153.167,22,E
21,T22,T22,Alex Cejka,81,"52' 8""",685.0830000000001,13,E
22,T22,T22,Tom Pernice Jr.,74,"52' 8""",579.25,11,+3
23,24,24,Aaron Baddeley,94,"52' 10""",1584.25,30,-2
24,25,25,Phil Mickelson,76,"53' 0""",1483.6670000000001,28,-4
25,26,26,Sergio Garcia,58,"53' 2""",318.83299999999997,6,-1
26,T27,T27,Joe Ogilvie,99,"53' 4""",1386.5,26,+1
27,T27,T27,Bubba Watson,77,"53' 4""",853.6669999999999,16,-9
28,29,29,Camilo Villegas,78,"53' 6""",1229.667,23,-1
29,30,30,Jay Williamson,76,"53' 11""",647.0830000000001,12,+5
30,31,31,Nick Watney,91,"54' 1""",594.6669999999999,11,E
31,32,32,Brett Wetterich,54,"54' 7""",763.6669999999999,14,-4
32,33,33,John Merrick,109,"54' 8""",1312.25,24,E
33,34,34,Roland Thatcher,72,"54' 10""",1041.083,19,+6
34,35,35,Tim Clark,88,"55' 1""",881.4169999999999,16,+4
35,36,36,Cameron Tringale,55,"55' 3""",829.25,15,-1
36,37,37,Charley Hoffman,85,"55' 4""",995.8330000000001,18,E
37,38,38,Ian Poulter,55,"55' 7""",666.5830000000001,12,+3
38,39,39,Chris Tidland,77,"55' 10""",836.9169999999999,15,+1
39,40,40,George McNeill,79,"55' 11""",1286.083,23,+2
40,T41,T41,Rod Pampling,77,"56' 2""",898.8330000000001,16,+5
41,T41,T41,Scott Piercy,88,"56' 2""",1628.75,29,+9
42,T41,T41,Steve Wheatcroft,74,"56' 2""",785.9169999999999,14,+9
43,T44,T44,Matt Jones,89,"56' 4""",1352.0829999999999,24,-1
44,T44,T44,D.J. Trahan,92,"56' 4""",2083.417,37,-2
45,T44,T44,Johnson Wagner,85,"56' 4""",1238.75,22,+3
46,T47,T47,Robert Allenby,76,"56' 5""",1297.583,23,-1
47,T47,T47,Retief Goosen,75,"56' 5""",1411.3329999999999,25,+3
48,T49,T49,Brent Delahoussaye,57,"56' 9""",737.75,13,+4
49,T49,T49,Skip Kendall,58,"56' 9""",1134.75,20,+6
50,51,51,Dean Wilson,54,"56' 11""",739.9169999999999,13,+2
51,52,52,James Nitties,92,"57' 1""",1199.5,21,+8
52,53,53,Kenny Perry,69,"57' 2""",342.75,6,+2
53,T54,T54,Steve Elkington,74,"57' 4""",631.0830000000001,11,E
54,T54,T54,Heath Slocum,97,"57' 4""",1031.75,18,+2
55,56,56,Cliff Kresge,50,"57' 5""",860.75,15,+4
56,57,57,Lee Janzen,77,"57' 9""",924.0,16,+8
57,58,58,Bo Van Pelt,104,"57' 11""",1447.0,25,+1
58,T59,T59,Brendon de Jonge,114,"58' 0""",1392.3329999999999,24,+1
59,T59,T59,Padraig Harrington,57,"58' 0""",1043.833,18,-1
60,61,61,Jeff Quinney,91,"58' 1""",1567.5829999999999,27,+5
61,62,62,Troy Matteson,84,"58' 2""",814.5,14,-5
62,63,63,John Senden,103,"58' 4""",1282.5,22,+5
63,T64,T64,Luke Donald,71,"58' 5""",1402.9170000000001,24,+4
64,T64,T64,Scott McCarron,90,"58' 5""",1109.75,19,+1
65,66,66,Michael Bradley,77,"58' 7""",1347.25,23,+2
66,T67,T67,Ryuji Imada,90,"58' 8""",2229.333,38,+4
67,T67,T67,Sean O'Hair,84,"58' 8""",938.75,16,+2
68,69,69,Paul Goydos,78,"58' 10""",1234.75,21,+1
69,70,70,Boo Weekley,88,"59' 2""",1064.917,18,E
70,T71,T71,Chad Campbell,94,"59' 4""",1364.6670000000001,23,+1
71,T71,T71,Chris Couch,66,"59' 4""",711.75,12,+3
72,73,73,Henrik Bjornstad,72,"59' 7""",1132.083,19,+5
73,T74,T74,Kevin Na,94,"59' 9""",1135.917,19,+5
74,T74,T74,Charlie Wi,95,"59' 9""",1733.3329999999999,29,+7
75,76,76,D.A. Points,90,"60' 1""",1381.25,23,+9
76,77,77,Billy Mayfair,78,"60' 4""",542.75,9,+5
77,78,78,Davis Love III,79,"60' 5""",906.4169999999999,15,+4
78,79,79,Marc Leishman,87,"60' 8""",1515.9170000000001,25,-1
79,T80,T80,Martin Flores,75,"60' 9""",1761.4170000000001,29,E
80,T80,T80,Richard Johnson,90,"60' 9""",1397.3329999999999,23,+5
81,T82,T82,Kevin Stadler,86,"60' 10""",973.6669999999999,16,+5
82,T82,T82,Jimmy Walker,82,"60' 10""",1337.75,22,+8
83,84,84,Mark Wilson,87,"60' 11""",1645.8329999999999,27,+8
84,85,85,Brad Faxon,58,"61' 1""",1527.3329999999999,25,+15
85,86,86,Mark Calcavecchia,50,"61' 2""",918.0,15,+9
86,87,87,Vaughn Taylor,87,"61' 3""",1531.9170000000001,25,+2
87,88,88,Ryan Palmer,84,"61' 4""",797.0830000000001,13,E
88,89,89,Justin Rose,78,"61' 6""",1292.167,21,+1
89,90,90,Hunter Mahan,85,"61' 7""",1231.0,20,+2
90,91,91,Brian Davis,101,"61' 8""",1911.0829999999999,31,+15
91,92,92,Bryce Molder,84,"61' 10""",1545.8329999999999,25,+5
92,93,93,Ángel Cabrera,64,"62' 1""",992.75,16,+4
93,94,94,Alex Prugh,88,"62' 4""",997.9169999999999,16,-4
94,95,95,Brett Quigley,96,"62' 5""",2058.667,33,+9
95,96,96,Brandt Snedeker,89,"62' 6""",1499.6670000000001,24,+10
96,97,97,Steve Marino,81,"62' 7""",1251.667,20,+4
97,T98,T98,Jeff Gove,57,"62' 8""",627.0,10,+1
98,T98,T98,Webb Simpson,98,"62' 8""",1504.3329999999999,24,-4
99,100,100,Chris Stroud,90,"62' 9""",1066.417,17,+4
100,101,101,Stuart Appleby,101,"62' 10""",1319.0829999999999,21,+7
101,102,102,Trevor Immelman,55,"63' 1""",1199.0,19,+4
102,T103,T103,Matt Bettencourt,91,"63' 3""",1835.0,29,+12
103,T103,T103,John Daly,63,"63' 3""",569.0,9,E
104,105,105,Charles Warren,64,"63' 6""",254.083,4,-2
105,106,106,Justin Bolli,55,"63' 10""",638.1669999999999,10,+3
106,107,107,Stewart Cink,84,"64' 1""",896.8330000000001,14,+1
107,108,108,Joe Durant,67,"64' 2""",641.8330000000001,10,+4
108,109,109,Bill Lunde,79,"64' 4""",1222.5,19,+1
109,110,110,Greg Chalmers,93,"64' 7""",1808.1670000000001,28,+11
110,111,111,Brenden Pappas,66,"64' 8""",1422.5829999999999,22,+1
111,112,112,Will MacKenzie,72,"64' 11""",1427.25,22,+5
112,113,113,Rory Sabbatini,79,"65' 1""",976.4169999999999,15,+3
113,114,114,Jason Dufner,87,"65' 2""",1043.25,16,+4
114,115,115,David Toms,86,"65' 3""",1500.0829999999999,23,+6
115,116,116,Rickie Fowler,98,"65' 4""",1111.25,17,+5
116,T117,T117,Martin Laird,91,"65' 6""",1178.333,18,-6
117,T117,T117,Troy Merritt,86,"65' 6""",1638.0,25,+5
118,T119,T119,Justin Leonard,89,"65' 9""",1380.25,21,+3
119,T119,T119,Vance Veazey,58,"65' 9""",1118.25,17,+9
120,T119,T119,Mike Weir,59,"65' 9""",1381.5,21,+4
121,122,122,Chris Wilson,65,"65' 11""",1054.167,16,+9
122,123,123,Jason Day,82,"66' 0""",1782.25,27,+2
123,T124,T124,Briny Baird,87,"66' 1""",1652.0829999999999,25,+4
124,T124,T124,Ben Curtis,78,"66' 1""",1784.0,27,+6
125,126,126,Graham DeLaet,88,"66' 3""",861.4169999999999,13,-1
126,127,127,Spencer Levin,110,"66' 7""",1530.8329999999999,23,+7
127,128,128,Matt Every,60,"66' 8""",1067.0,16,+5
