,GIR_Percentage_-__125_yards_RANK THIS WEEK,GIR_Percentage_-__125_yards_RANK LAST WEEK,GIR_Percentage_-__125_yards_PLAYER NAME,GIR_Percentage_-__125_yards_ROUNDS,GIR_Percentage_-__125_yards_%,GIR_Percentage_-__125_yards_GREENS HIT,GIR_Percentage_-__125_yards_TOTAL HOLES,GIR_Percentage_-__125_yards_RELATIVE TO PAR
63,T64,T64,Jason Dufner,87,83.82,290,346,-0.41
64,T64,T64,Brandt Snedeker,89,83.82,290,346,-0.46
65,66,66,Jeff Maggert,76,83.77,258,308,-0.35
66,67,67,Paul Stankowski,62,83.76,227,271,-0.47
67,68,68,Charles Warren,64,83.75,304,363,-0.42
68,T69,T69,Heath Slocum,97,83.68,318,380,-0.39
69,T69,T69,Vaughn Taylor,87,83.68,364,435,-0.43
70,71,71,Cameron Tringale,55,83.67,246,294,-0.35
71,72,72,Dean Wilson,54,83.64,184,220,-0.43
72,73,73,Ernie Els,72,83.63,235,281,-0.52
73,74,74,Kenny Perry,69,83.49,273,327,-0.4
74,75,75,Steve Flesch,78,83.39,261,313,-0.44
75,T76,T76,Mark Calcavecchia,50,83.33,150,180,-0.39
76,T76,T76,Steve Elkington,74,83.33,260,312,-0.37
77,T76,T76,Steve Stricker,73,83.33,225,270,-0.49
78,79,79,Rickie Fowler,98,83.19,386,464,-0.43
79,80,80,Blake Adams,84,83.16,326,392,-0.38
80,81,81,Michael Letzig,84,83.15,370,445,-0.39
81,82,82,Roland Thatcher,72,83.07,314,378,-0.36
82,83,83,Woody Austin,93,83.01,347,418,-0.44
83,84,84,Kevin Streelman,90,82.99,366,441,-0.44
84,85,85,Josh Teater,101,82.96,448,540,-0.39
85,86,86,Pat Perez,90,82.89,373,450,-0.45
86,87,87,Steve Marino,81,82.76,312,377,-0.44
87,88,88,Ryan Moore,80,82.74,278,336,-0.45
88,89,89,Stephen Ames,75,82.73,273,330,-0.37
89,90,90,D.J. Trahan,92,82.69,430,520,-0.41
90,91,91,Ben Crane,85,82.67,272,329,-0.47
91,92,92,Nick Watney,91,82.66,348,421,-0.49
92,93,93,Stuart Appleby,101,82.61,380,460,-0.43
93,94,94,Jimmy Walker,82,82.57,289,350,-0.43
94,95,95,D.A. Points,90,82.49,311,377,-0.44
95,96,96,Garth Mulroy,53,82.45,202,245,-0.46
96,97,97,J.P. Hayes,79,82.44,277,336,-0.45
97,98,98,Rocco Mediate,71,82.39,248,301,-0.37
98,99,99,Johnson Wagner,85,82.37,271,329,-0.42
99,100,100,Vance Veazey,58,82.35,182,221,-0.31
100,101,101,Chris DiMarco,88,82.23,324,394,-0.4
101,102,102,Matt Jones,89,82.22,356,433,-0.46
102,103,103,Scott Piercy,88,82.2,411,500,-0.48
103,104,104,Joe Ogilvie,99,82.19,397,483,-0.43
104,105,105,Richard Johnson,90,82.11,257,313,-0.42
105,106,106,Tim Herron,79,82.09,307,374,-0.37
106,107,107,Jay Williamson,76,82.08,252,307,-0.38
107,T108,T108,Henrik Bjornstad,72,82.03,251,306,-0.44
108,T108,T108,Bubba Watson,77,82.03,347,423,-0.52
109,T110,T110,Alex Cejka,81,82.01,269,328,-0.42
110,T110,T110,Webb Simpson,98,82.01,383,467,-0.46
111,112,112,Cameron Percy,73,82.0,287,350,-0.36
112,113,113,Hunter Mahan,85,81.97,291,355,-0.43
113,114,114,Phil Mickelson,76,81.95,286,349,-0.52
114,115,115,Bo Van Pelt,104,81.94,413,504,-0.46
115,116,116,Carl Pettersson,99,81.93,331,404,-0.44
116,117,117,Cameron Beckman,68,81.85,239,292,-0.36
117,T118,T118,Mathias Grönberg,61,81.79,229,280,-0.37
118,T118,T118,Steve Wheatcroft,74,81.79,256,313,-0.41
119,120,120,Brian Stuard,81,81.74,282,345,-0.4
120,121,121,Kris Blanks,91,81.7,326,399,-0.39
121,T122,T122,Jeff Gove,57,81.67,196,240,-0.35
122,T122,T122,Kevin Stadler,86,81.67,343,420,-0.42
123,124,124,Jeev Milkha Singh,59,81.62,222,272,-0.35
124,125,125,Vijay Singh,75,81.55,274,336,-0.44
125,126,126,Martin Laird,91,81.48,374,459,-0.47
126,127,127,Chris Tidland,77,81.44,316,388,-0.39
127,128,128,Kevin Johnson,62,81.43,171,210,-0.37
128,129,129,Sean O'Hair,84,81.41,311,382,-0.44
129,130,130,Graham DeLaet,88,81.4,407,500,-0.41
130,131,131,Dustin Johnson,83,81.36,336,413,-0.5
131,T132,T132,Billy Mayfair,78,81.31,274,337,-0.39
132,T132,T132,Nicholas Thompson,88,81.31,361,444,-0.37
133,134,134,George McNeill,79,81.21,281,346,-0.49
134,135,135,Retief Goosen,75,81.14,228,281,-0.48
135,136,136,Marc Leishman,87,81.07,334,412,-0.45
136,137,137,Davis Love III,79,81.06,291,359,-0.47
137,T138,T138,Paul Casey,64,81.02,175,216,-0.52
138,T138,T138,Rod Pampling,77,81.02,303,374,-0.4
139,T138,T138,Alex Prugh,88,81.02,414,511,-0.44
140,141,141,Rory McIlroy,54,80.89,182,225,-0.43
141,142,142,Troy Matteson,84,80.81,400,495,-0.37
142,T143,T143,Justin Bolli,55,80.79,164,203,-0.4
143,T143,T143,Matt Every,60,80.79,244,302,-0.43
144,145,145,Michael Sim,64,80.71,205,254,-0.42
145,146,146,Greg Chalmers,93,80.7,347,430,-0.46
146,T147,T147,Martin Flores,75,80.66,317,393,-0.38
147,T147,T147,Y.E. Yang,72,80.66,246,305,-0.45
148,149,149,David Toms,86,80.63,283,351,-0.46
149,150,150,James Nitties,92,80.57,340,422,-0.46
150,151,151,Michael Connell,89,80.39,287,357,-0.43
151,152,152,Bill Lunde,79,80.37,307,382,-0.38
152,153,153,Charley Hoffman,85,80.31,367,457,-0.49
153,154,154,Kevin Na,94,80.23,280,349,-0.43
154,155,155,Justin Rose,78,80.17,287,358,-0.47
155,156,156,Ryuji Imada,90,80.1,318,397,-0.42
156,157,157,Craig Bowden,56,80.0,180,225,-0.27
157,158,158,Ángel Cabrera,64,79.88,262,328,-0.44
158,159,159,Troy Merritt,86,79.76,331,415,-0.5
159,160,160,Scott McCarron,90,79.74,366,459,-0.4
160,161,161,Brad Faxon,58,79.69,153,192,-0.44
161,162,162,Bryce Molder,84,79.51,260,327,-0.44
162,163,163,Luke Donald,71,79.5,190,239,-0.44
163,164,164,Andrew McLardy,52,79.44,197,248,-0.35
164,165,165,Chris Wilson,65,79.39,235,296,-0.35
165,166,166,Brian Davis,101,79.37,350,441,-0.42
166,167,167,Skip Kendall,58,79.25,191,241,-0.35
167,168,168,Jeff Quinney,91,79.18,289,365,-0.41
168,169,169,Robert Garrigus,71,79.17,323,408,-0.43
169,170,170,Derek Lamely,81,79.12,288,364,-0.41
170,171,171,Ryan Palmer,84,78.95,315,399,-0.46
171,172,172,Ted Purdy,86,78.93,326,413,-0.39
172,173,173,Jeff Overton,89,78.92,337,427,-0.46
173,174,174,Rich Barcelo,70,78.89,228,289,-0.46
174,175,175,Scott Verplank,74,78.57,209,266,-0.46
175,176,176,Greg Kraft,52,78.36,134,171,-0.38
176,177,177,J.B. Holmes,100,78.2,452,578,-0.48
177,178,178,Steve Lowery,67,77.92,240,308,-0.35
178,179,179,David Lutterus,69,77.85,225,289,-0.35
179,180,180,Brent Delahoussaye,57,77.83,179,230,-0.36
180,181,181,Chris Couch,66,77.78,266,342,-0.48
181,182,182,Shaun Micheel,70,77.73,185,238,-0.4
182,183,183,Mike Weir,59,77.71,136,175,-0.51
183,184,184,Tom Gillis,97,77.51,393,507,-0.49
184,185,185,Matt Bettencourt,91,76.96,324,421,-0.48
185,T186,T186,Cliff Kresge,50,76.82,179,233,-0.45
186,T186,T186,Ian Poulter,55,76.82,116,151,-0.41
187,188,188,Brett Wetterich,54,76.29,251,329,-0.41
188,189,189,Daniel Chopra,74,75.81,304,401,-0.44
189,190,190,Andres Romero,73,75.62,307,406,-0.43
190,191,191,John Daly,63,75.15,248,330,-0.38
191,192,192,Jerod Turner,54,72.45,142,196,-0.39
