,Approaches_from_50-75_yards_Rgh_RANK THIS WEEK,Approaches_from_50-75_yards_Rgh_RANK LAST WEEK,Approaches_from_50-75_yards_Rgh_PLAYER NAME,Approaches_from_50-75_yards_Rgh_ROUNDS,Approaches_from_50-75_yards_Rgh_AVG,Approaches_from_50-75_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_50-75_yards_Rgh_# OF ATTEMPTS,Approaches_from_50-75_yards_Rgh_RELATIVE TO PAR
0,1,1,Jim Furyk,76,"4' 7""",22.916999999999998,5,-3
1,2,2,Mark Calcavecchia,50,"7' 8""",23.083000000000002,3,E
2,3,3,Mathew Goggin,85,"8' 6""",84.833,10,-4
3,T4,T4,Cliff Kresge,50,"10' 1""",60.333,6,+3
4,T4,T4,Charles Warren,64,"10' 1""",70.417,7,+1
5,6,6,Craig Bowden,56,"10' 3""",61.667,6,+3
6,7,7,Kevin Sutherland,86,"10' 10""",97.5,9,-3
7,8,8,Lee Janzen,77,"11' 3""",45.083,4,+1
8,9,9,Paul Stankowski,62,"12' 1""",60.333,5,-3
9,10,10,Paul Goydos,78,"12' 6""",175.25,14,+5
10,11,11,Rocco Mediate,71,"13' 3""",172.083,13,-1
11,12,12,Brandt Snedeker,89,"13' 4""",159.583,12,-1
12,T13,T13,Henrik Bjornstad,72,"13' 6""",94.417,7,+4
13,T13,T13,Zach Johnson,93,"13' 6""",94.75,7,-3
14,T15,T15,Steve Flesch,78,"14' 2""",169.583,12,+2
15,T15,T15,Kevin Johnson,62,"14' 2""",99.083,7,+2
16,17,17,Joe Durant,67,"14' 5""",57.5,4,+1
17,18,18,Jimmy Walker,82,"14' 6""",130.25,9,-1
18,19,19,Pat Perez,90,"14' 8""",249.667,17,E
19,T20,T20,Brad Faxon,58,"14' 9""",88.667,6,-1
20,T20,T20,Michael Letzig,84,"14' 9""",251.417,17,+4
21,22,22,Vance Veazey,58,"15' 0""",135.25,9,-1
22,23,23,Roland Thatcher,72,"15' 1""",181.25,12,+5
23,T24,T24,Mike Weir,59,"15' 2""",196.75,13,+6
24,T24,T24,Mark Wilson,87,"15' 2""",151.5,10,+1
25,26,26,Cameron Tringale,55,"15' 4""",153.583,10,E
26,27,27,Garth Mulroy,53,"15' 6""",124.083,8,+1
27,T28,T28,Cameron Percy,73,"15' 7""",124.75,8,+2
28,T28,T28,Brett Quigley,96,"15' 7""",187.0,12,+3
29,T28,T28,David Toms,86,"15' 7""",140.167,9,-1
30,31,31,Tim Herron,79,"15' 8""",235.0,15,+1
31,32,32,Billy Mayfair,78,"15' 9""",157.083,10,-2
32,T33,T33,Brent Delahoussaye,57,"16' 1""",48.25,3,+2
33,T33,T33,Greg Owen,69,"16' 1""",193.417,12,-2
34,T35,T35,Woody Austin,93,"16' 2""",290.75,18,-2
35,T35,T35,Bill Lunde,79,"16' 2""",161.667,10,+2
36,37,37,Padraig Harrington,57,"16' 3""",129.833,8,-1
37,38,38,Derek Lamely,81,"16' 4""",325.83299999999997,20,E
38,39,39,Phil Mickelson,76,"16' 7""",414.833,25,-5
39,40,40,Bubba Watson,77,"16' 9""",352.167,21,-5
40,41,41,Spencer Levin,110,"16' 10""",252.167,15,+2
41,T42,T42,Stuart Appleby,101,"16' 11""",237.083,14,+3
42,T42,T42,Brian Gay,101,"16' 11""",101.5,6,-1
43,44,44,Bill Haas,87,"17' 0""",169.833,10,E
44,45,45,Vijay Singh,75,"17' 1""",307.75,18,-4
45,46,46,Heath Slocum,97,"17' 2""",102.75,6,-1
46,47,47,Robert Garrigus,71,"17' 5""",296.16700000000003,17,+1
47,T48,T48,Justin Leonard,89,"17' 6""",70.0,4,+1
48,T48,T48,Jerod Turner,54,"17' 6""",209.833,12,E
49,T50,T50,Chad Collins,87,"17' 9""",337.917,19,E
50,T50,T50,Rory Sabbatini,79,"17' 9""",337.667,19,-3
51,T52,T52,Stephen Ames,75,"18' 0""",179.667,10,+3
52,T52,T52,Greg Kraft,52,"18' 0""",53.917,3,E
53,54,54,D.A. Points,90,"18' 1""",90.333,5,E
54,T55,T55,Scott Verplank,74,"18' 4""",91.833,5,-1
55,T55,T55,Camilo Villegas,78,"18' 4""",183.667,10,-1
56,57,57,Aron Price,70,"18' 7""",167.333,9,+5
57,58,58,Daniel Chopra,74,"18' 8""",261.66700000000003,14,+5
58,59,59,Stewart Cink,84,"18' 10""",244.333,13,E
59,T60,T60,James Driscoll,78,"18' 11""",321.0,17,-4
60,T60,T60,Jason Dufner,87,"18' 11""",226.833,12,+2
61,T60,T60,Chris Riley,73,"18' 11""",188.917,10,+3
62,63,63,Jeff Gove,57,"19' 0""",56.917,3,+3
63,64,64,Charlie Wi,95,"19' 3""",173.5,9,+4
64,65,65,Bryce Molder,84,"19' 5""",58.333,3,+1
65,T66,T66,Ricky Barnes,103,"19' 8""",176.833,9,E
66,T66,T66,Steve Wheatcroft,74,"19' 8""",295.0,15,+3
67,T68,T68,Jason Day,82,"19' 11""",198.833,10,+6
68,T68,T68,Matt Kuchar,97,"19' 11""",258.75,13,E
69,70,70,Rod Pampling,77,"20' 2""",282.25,14,+6
70,T71,T71,David Lutterus,69,"20' 3""",162.25,8,+1
71,T71,T71,Troy Merritt,86,"20' 3""",182.417,9,+5
72,T71,T71,Jeff Quinney,91,"20' 3""",364.5,18,+7
73,74,74,Matt Jones,89,"20' 4""",386.917,19,+3
74,T75,T75,Graham DeLaet,88,"20' 5""",306.0,15,+1
75,T75,T75,Jarrod Lyle,54,"20' 5""",81.583,4,+1
76,T75,T75,Ryan Moore,80,"20' 5""",163.5,8,+1
77,T78,T78,David Duval,71,"20' 6""",308.0,15,+4
78,T78,T78,Michael Sim,64,"20' 6""",266.16700000000003,13,+2
79,T78,T78,Steve Stricker,73,"20' 6""",225.5,11,E
80,T78,T78,Chris Stroud,90,"20' 6""",205.083,10,-2
81,T82,T82,Troy Matteson,84,"20' 7""",205.667,10,+2
82,T82,T82,Tim Petrovic,105,"20' 7""",267.91700000000003,13,-1
83,84,84,Geoff Ogilvy,62,"20' 8""",227.0,11,+3
84,T85,T85,Joe Ogilvie,99,"20' 9""",186.5,9,-1
85,T85,T85,Kevin Stadler,86,"20' 9""",186.5,9,-2
86,T87,T87,Bob Estes,79,"21' 0""",167.833,8,+2
87,T87,T87,Garrett Willis,82,"21' 0""",230.583,11,+1
88,T89,T89,K.J. Choi,82,"21' 3""",276.75,13,+1
89,T89,T89,Webb Simpson,98,"21' 3""",276.75,13,+1
90,T91,T91,Dustin Johnson,83,"21' 4""",319.41700000000003,15,-1
91,T91,T91,Hunter Mahan,85,"21' 4""",256.41700000000003,12,+3
92,T91,T91,Scott Piercy,88,"21' 4""",427.0,20,+2
93,T94,T94,Jonathan Byrd,85,"21' 6""",236.5,11,E
94,T94,T94,Will MacKenzie,72,"21' 6""",107.417,5,-2
95,96,96,Mathias Grönberg,61,"21' 8""",86.5,4,+1
96,97,97,Andrew McLardy,52,"21' 9""",65.333,3,+2
97,98,98,John Mallinger,78,"21' 10""",261.66700000000003,12,+2
98,T99,T99,Rich Barcelo,70,"21' 11""",241.0,11,+1
99,T99,T99,Ryuji Imada,90,"21' 11""",328.667,15,-1
100,T101,T101,Briny Baird,87,"22' 0""",110.0,5,-1
101,T101,T101,Paul Casey,64,"22' 0""",110.0,5,+2
102,T101,T101,Brett Wetterich,54,"22' 0""",176.0,8,+2
103,104,104,Trevor Immelman,55,"22' 3""",155.583,7,+1
104,105,105,Brenden Pappas,66,"22' 4""",201.0,9,+3
105,T106,T106,Blake Adams,84,"22' 5""",268.5,12,+6
106,T106,T106,J.J. Henry,92,"22' 5""",246.5,11,-4
107,T108,T108,Cameron Beckman,68,"22' 6""",202.75,9,+2
108,T108,T108,Jerry Kelly,99,"22' 6""",292.0,13,+2
109,110,110,Johnson Wagner,85,"22' 7""",361.583,16,+9
110,111,111,John Senden,103,"22' 8""",294.5,13,+3
111,112,112,Luke Donald,71,"22' 10""",114.0,5,-1
112,T113,T113,Kris Blanks,91,"22' 11""",251.833,11,+3
113,T113,T113,Nicholas Thompson,88,"22' 11""",229.333,10,+4
114,T115,T115,Martin Laird,91,"23' 3""",465.5,20,E
115,T115,T115,Vaughn Taylor,87,"23' 3""",186.167,8,+1
116,117,117,Steve Elkington,74,"23' 6""",187.667,8,+1
117,118,118,Rory McIlroy,54,"23' 7""",211.917,9,E
118,119,119,Alex Prugh,88,"23' 8""",567.0,24,-1
119,T120,T120,Aaron Baddeley,94,"23' 9""",451.833,19,E
120,T120,T120,John Merrick,109,"23' 9""",403.667,17,+5
121,122,122,Chris DiMarco,88,"23' 10""",333.667,14,+2
122,T123,T123,Justin Bolli,55,"23' 11""",47.833,2,-1
123,T123,T123,Kevin Na,94,"23' 11""",310.5,13,+3
124,T125,T125,Skip Kendall,58,"24' 4""",72.917,3,+1
125,T125,T125,Dean Wilson,54,"24' 4""",121.583,5,-1
126,T127,T127,Ernie Els,72,"24' 6""",417.167,17,+5
127,T127,T127,Matt Every,60,"24' 6""",293.83299999999997,12,+3
128,T127,T127,Freddie Jacobson,83,"24' 6""",416.5,17,-1
129,130,130,Ben Curtis,78,"24' 9""",222.5,9,+4
130,131,131,Martin Flores,75,"24' 11""",199.0,8,+1
131,T132,T132,Robert Allenby,76,"25' 0""",250.0,10,+2
