,Approaches_200-225_yards-Rgh_RTP_RANK THIS WEEK,Approaches_200-225_yards-Rgh_RTP_RANK LAST WEEK,Approaches_200-225_yards-Rgh_RTP_PLAYER NAME,Approaches_200-225_yards-Rgh_RTP_ROUNDS,Approaches_200-225_yards-Rgh_RTP_AVG RTP
0,1,1,Bubba Watson,77,-.563
1,2,2,Charles Warren,64,-.500
2,3,3,Troy Matteson,84,-.357
3,4,4,Martin Laird,91,-.333
4,5,5,Dustin Johnson,83,-.294
5,T6,T6,Rory McIlroy,54,-.286
6,T6,T6,Brett Wetterich,54,-.286
7,8,8,Omar Uresti,74,-.273
8,9,9,Bill Haas,87,-.267
9,10,10,Alex Prugh,88,-.250
10,T11,T11,Sergio Garcia,58,-.167
11,T11,T11,Andrew McLardy,52,-.167
12,T11,T11,Webb Simpson,98,-.167
13,14,14,Phil Mickelson,76,-.143
14,15,15,Paul Casey,64,-.125
15,16,16,Y.E. Yang,72,-.118
16,17,17,Graham DeLaet,88,-.077
17,T18,T18,Aaron Baddeley,94,-.067
18,T18,T18,Robert Garrigus,71,-.067
19,T18,T18,Cameron Tringale,55,-.067
20,21,21,K.J. Choi,82,-.063
21,22,22,Steve Stricker,73,-.059
22,T23,T23,Padraig Harrington,57,-.056
23,T23,T23,J.B. Holmes,100,-.056
24,25,25,D.J. Trahan,92,-.054
25,26,26,J.J. Henry,92,-.048
26,T27,T27,Robert Allenby,76,-.043
27,T27,T27,Camilo Villegas,78,-.043
28,T29,T29,Jason Bohn,84,-.042
29,T29,T29,Matt Jones,89,-.042
30,31,31,Marc Leishman,87,-.040
31,T32,T32,Alex Cejka,81,E
32,T32,T32,Daniel Chopra,74,E
33,T32,T32,John Daly,63,E
34,T32,T32,James Driscoll,78,E
35,T32,T32,Steve Elkington,74,E
36,T32,T32,Martin Flores,75,E
37,T32,T32,Charley Hoffman,85,E
38,T32,T32,John Merrick,109,E
39,T32,T32,Ryan Moore,80,E
40,T32,T32,Ryan Palmer,84,E
41,T32,T32,John Rollins,81,E
42,T32,T32,Jeev Milkha Singh,59,E
43,T32,T32,Nicholas Thompson,88,E
44,T32,T32,Jerod Turner,54,E
45,T32,T32,Nick Watney,91,E
46,T32,T32,Boo Weekley,88,E
47,48,48,Joe Ogilvie,99,+.038
48,49,49,Bo Van Pelt,104,+.040
49,50,50,Brendon de Jonge,114,+.042
50,51,51,Chad Campbell,94,+.043
51,52,52,Brenden Pappas,66,+.045
52,T53,T53,Paul Goydos,78,+.048
53,T53,T53,Justin Rose,78,+.048
54,55,55,Brian Gay,101,+.050
55,T56,T56,Bill Lunde,79,+.053
56,T56,T56,Scott McCarron,90,+.053
57,58,58,Chris Tidland,77,+.067
58,59,59,Stewart Cink,84,+.071
59,60,60,Jason Day,82,+.074
60,61,61,Vaughn Taylor,87,+.080
61,T62,T62,Michael Bradley,77,+.087
62,T62,T62,Jonathan Byrd,85,+.087
63,T62,T62,George McNeill,79,+.087
64,65,65,Ben Crane,85,+.091
65,T66,T66,Jeff Gove,57,+.100
66,T66,T66,Hunter Mahan,85,+.100
67,68,68,Ryuji Imada,90,+.105
68,T69,T69,Pat Perez,90,+.111
69,T69,T69,Heath Slocum,97,+.111
70,71,71,Bob Estes,79,+.115
71,T72,T72,Blake Adams,84,+.118
72,T72,T72,Michael Sim,64,+.118
73,74,74,Retief Goosen,75,+.120
74,T75,T75,John Mallinger,78,+.125
75,T75,T75,Sean O'Hair,84,+.125
76,77,77,Rich Barcelo,70,+.133
77,78,78,Johnson Wagner,85,+.136
78,T79,T79,Woody Austin,93,+.143
79,T79,T79,Ernie Els,72,+.143
80,T79,T79,Tom Gillis,97,+.143
81,T79,T79,Lucas Glover,75,+.143
82,T79,T79,Jerry Kelly,99,+.143
83,T79,T79,Justin Leonard,89,+.143
84,T85,T85,Geoff Ogilvy,62,+.150
85,T85,T85,Scott Verplank,74,+.150
86,T87,T87,Kris Blanks,91,+.154
87,T87,T87,Dean Wilson,54,+.154
88,89,89,Derek Lamely,81,+.158
89,90,90,Briny Baird,87,+.160
90,T91,T91,Luke Donald,71,+.167
91,T91,T91,Michael Letzig,84,+.167
92,T91,T91,Cameron Percy,73,+.167
93,T94,T94,Steve Lowery,67,+.176
94,T94,T94,David Lutterus,69,+.176
95,96,96,Jeff Quinney,91,+.185
96,T97,T97,Zach Johnson,93,+.190
97,T97,T97,Mike Weir,59,+.190
98,T99,T99,Steve Marino,81,+.200
99,T99,T99,Troy Merritt,86,+.200
100,T99,T99,Bryce Molder,84,+.200
101,T99,T99,Rory Sabbatini,79,+.200
102,T99,T99,Adam Scott,70,+.200
103,104,104,Trevor Immelman,55,+.211
104,T105,T105,Chris DiMarco,88,+.214
105,T105,T105,Jeff Maggert,76,+.214
106,T105,T105,Brian Stuard,81,+.214
107,108,108,Richard Johnson,90,+.217
108,109,109,Ben Curtis,78,+.222
109,T110,T110,Will MacKenzie,72,+.227
110,T110,T110,John Senden,103,+.227
111,112,112,Chris Stroud,90,+.235
112,113,113,Vijay Singh,75,+.238
113,114,114,Charles Howell III,103,+.240
114,115,115,Charlie Wi,95,+.241
115,T116,T116,Craig Bowden,56,+.250
116,T116,T116,Ángel Cabrera,64,+.250
117,T116,T116,Tim Clark,88,+.250
118,T116,T116,Chris Couch,66,+.250
119,T116,T116,Jason Dufner,87,+.250
120,T116,T116,Jim Furyk,76,+.250
121,T116,T116,Jeff Overton,89,+.250
122,T116,T116,Ian Poulter,55,+.250
123,T116,T116,Andres Romero,73,+.250
124,125,125,David Toms,86,+.261
125,T126,T126,Henrik Bjornstad,72,+.263
126,T126,T126,Kevin Na,94,+.263
127,T128,T128,Cameron Beckman,68,+.267
128,T128,T128,Cliff Kresge,50,+.267
129,T128,T128,Davis Love III,79,+.267
130,T128,T128,Kevin Sutherland,86,+.267
131,T132,T132,Tom Pernice Jr.,74,+.273
132,T132,T132,Brett Quigley,96,+.273
133,134,134,Steve Flesch,78,+.276
134,135,135,Tim Petrovic,105,+.278
135,T136,T136,Ricky Barnes,103,+.286
136,T136,T136,Greg Owen,69,+.286
137,138,138,Rickie Fowler,98,+.294
138,139,139,Mark Wilson,87,+.296
139,T140,T140,Justin Bolli,55,+.300
140,T140,T140,Mathias Grönberg,61,+.300
141,T140,T140,Freddie Jacobson,83,+.300
142,T140,T140,Skip Kendall,58,+.300
143,144,144,Spencer Levin,110,+.304
144,T145,T145,Brent Delahoussaye,57,+.308
145,T145,T145,Paul Stankowski,62,+.308
146,147,147,Scott Piercy,88,+.310
147,T148,T148,Matt Every,60,+.313
148,T148,T148,Kevin Johnson,62,+.313
149,T148,T148,Rod Pampling,77,+.313
150,T148,T148,Kevin Stadler,86,+.313
151,152,152,Roland Thatcher,72,+.316
152,T153,T153,Stuart Appleby,101,+.333
153,T153,T153,Nathan Green,86,+.333
154,T153,T153,Shaun Micheel,70,+.333
155,T153,T153,Kenny Perry,69,+.333
156,157,157,Kevin Streelman,90,+.350
157,158,158,Jimmy Walker,82,+.364
158,159,159,James Nitties,92,+.381
159,160,160,Mathew Goggin,85,+.385
160,161,161,D.A. Points,90,+.391
161,162,162,Greg Chalmers,93,+.393
162,163,163,Joe Durant,67,+.400
163,164,164,Michael Connell,89,+.407
164,165,165,Ted Purdy,86,+.412
165,166,166,Matt Bettencourt,91,+.414
166,T167,T167,Brandt Snedeker,89,+.417
167,T167,T167,Jay Williamson,76,+.417
168,169,169,Chad Collins,87,+.429
169,170,170,J.P. Hayes,79,+.438
170,T171,T171,Aron Price,70,+.444
171,T171,T171,Roger Tambellini,77,+.444
172,173,173,Matt Kuchar,97,+.450
173,174,174,Tim Herron,79,+.462
174,T175,T175,Carl Pettersson,99,+.467
175,T175,T175,Josh Teater,101,+.467
176,177,177,Chris Riley,73,+.478
177,178,178,Brian Davis,101,+.484
178,T179,T179,Stephen Ames,75,+.500
179,T179,T179,Lee Janzen,77,+.500
180,T179,T179,Garrett Willis,82,+.500
181,182,182,Vance Veazey,58,+.529
182,183,183,Billy Mayfair,78,+.556
183,184,184,Chris Wilson,65,+.563
184,185,185,Jarrod Lyle,54,+.571
185,T186,T186,Mark Calcavecchia,50,+.600
186,T186,T186,Brad Faxon,58,+.600
187,188,188,Garth Mulroy,53,+.625
188,189,189,Steve Wheatcroft,74,+.643
189,T190,T190,David Duval,71,+.667
190,T190,T190,Greg Kraft,52,+.667
191,T190,T190,Rocco Mediate,71,+.667
